챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
학교,faltar,v. 결석하다; 부족하다,"faltar a clase : 수업을 빼먹다

hacer falta : 필요하다","1. Hoy he faltado a clase.

오늘 수업에 결석했다.

2. Me falta un libro.

책이 한 권 없다(부족하다).

3. Faltan cinco minutos.

5분 남았다.","[현재]

falto / faltas / falta / faltamos / faltáis / faltan


[현재분사] : faltando : [과거분사] : faltado


[과거]

falté / faltaste / faltó / faltamos / faltasteis / faltaron


[가정법]

faltaría / faltarías / faltaría / faltaríamos / faltaríais / faltarían


[접속법]

falte / faltes / falte / faltemos / faltéis / falten


[미래]

faltaré / faltarás / faltará / faltaremos / faltaréis / faltarán"
학교,formar,v. 양성하다; 형성하다; 훈련하다,"formarse : 교육받다/훈련받다

formar parte de : ~의 일원이다","1. La universidad forma profesionales.

대학은 전문가를 양성한다.

2. Se formó en el extranjero.

그는 외국에서 교육받았다.

3. Forman un buen equipo.

그들은 좋은 팀을 이룬다.","[현재]

formo / formas / forma / formamos / formáis / forman


[현재분사] : formando : [과거분사] : formado


[과거]

formé / formaste / formó / formamos / formasteis / formaron


[가정법]

formaría / formarías / formaría / formaríamos / formaríais / formarían


[접속법]

forme / formes / forme / formemos / forméis / formen


[미래]

formaré / formarás / formará / formaremos / formaréis / formarán"
학교,grado,m. 정도; 학위; 도(온도),"en cierto grado : 어느 정도는

grado universitario : 대학 학위","1. Tiene un alto grado de responsabilidad.

그는 높은 강도의 책임감을 가지고 있다.

2. Estoy de acuerdo en cierto grado.

어느 정도는 동의한다.

3. Obtuvo el grado de doctor.

그는 박사 학위를 받았다.",
학교,horario,m. 시간표; 근무 시간,"horario flexible : 탄력 근무제

horario de atención : 업무 시간","1. Tengo un horario partido.

나는 중간에 쉬는 시간이 긴 근무 시간(스페인식)을 갖는다.

2. ¿Cuál es tu horario de trabajo?

너 근무 시간이 어떻게 되니?

3. Cumplimos el horario estrictamente.

우리는 시간을 엄수한다.",
학교,instituto,m. 중고등학교; 연구소,"ir al instituto : 중고등학교에 가다

instituto de idiomas : 어학원","1. Mi hijo va al instituto.

내 아들은 중고등학교에 다닌다.

2. El instituto está cerca de casa.

학교는 집 근처에 있다.

3. Es un instituto de investigación.

연구소이다.",
학교,instruir,v. 가르치다; 지시하다,"instruir un caso : 사건을 심리하다

estar instruido : 학식이 있다","1. El maestro instruye a los alumnos.

스승은 제자들을 가르친다.

2. Fue instruido en artes marciales.

그는 무술 지도를 받았다.

3. Le instruyeron sobre las normas.

그들은 그에게 규칙을 지시했다(가르쳤다).","[현재]

instruyo / instruyes / instruye / instruimos / instruís / instruyen


[현재분사] : instruyendo : [과거분사] : instruido


[과거]

instruí / instruiste / instruyó / instruimos / instruisteis / instruyeron


[가정법]

instruiría / instruirías / instruiría / instruiríamos / instruiríais / instruirían


[접속법]

instruya / instruyas / instruya / instruyamos / instruyáis / instruyan


[미래]

instruiré / instruirás / instruirá / instruiremos / instruiréis / instruirán"
학교,laboratorio,m. 실험실; 연구실,"laboratorio de idiomas : 어학 실습실

hacer prácticas de laboratorio : 실험 실습하다","1. Tenemos clase en el laboratorio.

우리는 실험실에서 수업이 있다.

2. Es un laboratorio de química.

화학 실험실이다.

3. Usan microscopios en el laboratorio.

그들은 실험실에서 현미경을 사용한다.",
학교,lección,f. 수업; 교훈; 과,"dar una lección : 수업하다/본때를 보여주다

lección de vida : 인생의 교훈","1. Hoy aprendimos la lección cinco.

오늘 우리는 5과를 배웠다.

2. Fue una dura lección.

혹독한 교훈이었다.

3. El profesor explica la lección.

선생님이 수업을 설명하신다.",
학교,pizarra,f. 칠판; 점수판,"salir a la pizarra : 칠판 앞으로 나가다

pizarra digital : 전자 칠판","1. El profesor escribe en la pizarra.

선생님이 칠판에 쓰신다.

2. Borra la pizarra, por favor.

칠판 좀 지워줘.

3. La tiza es para la pizarra.

분필은 칠판용이다.",
학교,presentar,v. 발표하다; 제출하다; 소개하다,"presentar un trabajo : 과제를 제출하다/발표하다

presentarse al examen : 시험을 치르다","1. Tengo que presentar mi proyecto.

내 프로젝트를 발표해야 한다.

2. Preséntame a tu profesor.

너희 선생님께 나를 소개해 줘.

3. Se presentó al examen final.

그는 기말고사를 치렀다(출석했다).","[현재]

presento / presentas / presenta / presentamos / presentáis / presentan


[현재분사] : presentando : [과거분사] : presentado


[과거]

presenté / presentaste / presentó / presentamos / presentasteis / presentaron


[가정법]

presentaría / presentarías / presentaría / presentaríamos / presentaríais / presentarían


[접속법]

presente / presentes / presente / presentemos / presentéis / presenten


[미래]

presentaré / presentarás / presentará / presentaremos / presentaréis / presentarán"
학교,profesor,m. 선생님; 교수,"profesor particular : 과외 선생님

ser profesor : 선생님이다 (직업)","1. El profesor explica la lección.

선생님이 수업 내용을 설명하신다.

2. Le hice una pregunta al profesor.

나는 선생님께 질문을 했다.

3. Es un profesor muy exigente con sus alumnos.

그는 학생들에게 매우 엄격한 선생님이다.",
학교,pupitre,m. 책상 (학교용),"sentarse en el pupitre : 책상에 앉다

compañero de pupitre : 짝꿍","1. Guarda los libros en el pupitre.

책을 책상 안에 넣어라.

2. El pupitre es pequeño.

책상이 작다.

3. Escribió su nombre en el pupitre.

그는 책상에 자기 이름을 썼다.",
학교,tema,m. 주제; 테마; 노래,"cambiar de tema : 화제를 바꾸다

tema de conversación : 대화 주제","1. El tema de hoy es la ecología.

오늘의 주제는 생태학이다.

2. No te salgas del tema.

주제에서 벗어나지 마라.

3. Es un tema delicado.

민감한 주제다.",
학교,universidad,f. 대학교,"ir a la universidad : 대학에 가다

campus de la universidad : 대학 캠퍼스","1. Estudia en la universidad.

그는 대학에서 공부한다.

2. La universidad es pública.

그 대학은 국립이다.

3. Aprobó el acceso a la universidad.

그는 대학 입학시험에 합격했다.",
학교*,ortografía,f. 맞춤법,error de ortografía : 맞춤법 오류,"1. Tiene buena ortografía.

맞춤법이 좋다.

2. Corrigió la ortografía.

맞춤법을 고쳤다.

3. Cometí un error de ortografía.

맞춤법 실수를 했다.",
학교*,gramática,f. 문법,estudiar gramática : 문법을 공부하다,"1. La gramática es importante.

문법은 중요하다.

2. Repasó la gramática.

문법을 복습했다.

3. La gramática básica es fácil.

기초 문법은 쉽다.",
학교*,vocabulario,m. 어휘,ampliar el vocabulario : 어휘를 넓히다,"1. Quiero ampliar mi vocabulario.

어휘를 늘리고 싶다.

2. El vocabulario es amplio.

어휘가 풍부하다.

3. Aprendí nuevo vocabulario.

새 어휘를 배웠다.",
학교*,redacción,f. 작문,redacción escolar : 학교 작문,"1. Hice una redacción corta.

짧은 작문을 했다.

2. La redacción fue difícil.

작문이 어려웠다.

3. La redacción tiene errores.

작문에 오류가 있다.",
학교*,dictado,m. 받아쓰기,hacer un dictado : 받아쓰기 하다,"1. Hoy hicimos un dictado.

오늘 받아쓰기를 했다.

2. El dictado fue rápido.

받아쓰기가 빨랐다.

3. Me equivoqué en el dictado.

받아쓰기에서 틀렸다.",
학교*,bibliografía,f. 참고문헌,bibliografía final : 최종 참고문헌,"1. La bibliografía es corta.

참고문헌이 짧다.

2. Añadió una bibliografía.

참고문헌을 추가했다.

3. Revisé la bibliografía.

참고문헌을 검토했다.",
학교*,tutoría,f. 지도; 상담,hora de tutoría : 상담 시간,"1. Tengo tutoría con el profesor.

교수님과 상담이 있다.

2. La tutoría es el martes.

상담은 화요일이다.

3. La tutoría me ayudó.

상담이 도움이 됐다.",
학교*,seminario,m. 세미나,seminario académico : 학술 세미나,"1. Asistí a un seminario.

세미나에 참석했다.

2. El seminario fue útil.

세미나가 유익했다.

3. Organizan un seminario.

세미나를 주최한다.",
학교*,conferencia,f. 강연,conferencia magistral : 초청 강연,"1. Escuché una conferencia.

강연을 들었다.

2. La conferencia fue interesante.

강연이 흥미로웠다.

3. Hay una conferencia mañana.

내일 강연이 있다.",
학교*,redactar,v. 작성하다,redactar un informe : 보고서를 작성하다,"1. Redacto la tarea.

과제를 작성한다.

2. Redactaron el ensayo.

그들은 에세이를 작성했다.

3. Redactaremos el informe.

우리는 보고서를 작성할 것이다.","[현재]

redacto / redactas / redacta / redactamos / redactáis / redactan


[현재분사] : redactando : [과거분사] : redactado


[과거]

redacté / redactaste / redactó / redactamos / redactasteis / redactaron


[가정법]

redactaría / redactarías / redactaría / redactaríamos / redactaríais / redactarían


[접속법]

redacte / redactes / redacte / redactemos / redactéis / redacten


[미래]

redactaré / redactarás / redactará / redactaremos / redactaréis / redactarán"
학교*,anotar,v. 적다,anotar en el cuaderno : 노트에 적다,"1. Anoto las palabras nuevas.

새 단어를 적는다.

2. Anotaron la fecha.

그들은 날짜를 적었다.

3. Anotaré tus comentarios.

네 의견을 적어둘 것이다.","[현재]

anoto / anotas / anota / anotamos / anotáis / anotan


[현재분사] : anotando : [과거분사] : anotado


[과거]

anoté / anotaste / anotó / anotamos / anotasteis / anotaron


[가정법]

anotaría / anotarías / anotaría / anotaríamos / anotaríais / anotarían


[접속법]

anote / anotes / anote / anotemos / anotéis / anoten


[미래]

anotaré / anotarás / anotará / anotaremos / anotaréis / anotarán"
학교*,evaluación continua,f. 수시 평가,evaluación continua del curso : 수시 평가,"1. La evaluación continua es obligatoria.

수시 평가가 의무다.

2. La evaluación continua cuenta mucho.

수시 평가 비중이 크다.

3. Pasé la evaluación continua.

수시 평가를 통과했다.",
학교*,nota final,f. 최종 성적,nota final del curso : 과목 최종 성적,"1. La nota final es alta.

최종 성적이 높다.

2. Calculan la nota final.

최종 성적을 계산한다.

3. Esperé la nota final.

최종 성적을 기다렸다.",
학교*,promedio,m. 평균,promedio de notas : 성적 평균,"1. Mi promedio subió.

내 평균이 올랐다.

2. El promedio es bueno.

평균이 좋다.

3. Necesito un promedio alto.

높은 평균이 필요하다.",
학교*,media,f. 평균,sacar media : 평균을 내다,"1. Saqué buena media.

좋은 평균을 받았다.

2. La media bajó.

평균이 내려갔다.

3. La media es aceptable.

평균이 괜찮다.",
학교*,tutor,m. 담임; 지도교수,tutor del curso : 담임,"1. Hablé con el tutor.

담임과 이야기했다.

2. El tutor me ayudó.

담임이 도와줬다.

3. Mi tutor es estricto.

내 담임은 엄격하다.",
학교*,coordinador,m. 코디네이터,coordinador académico : 학사 코디네이터,"1. El coordinador organiza el curso.

코디네이터가 과정을 정리한다.

2. Hablé con el coordinador.

코디네이터와 이야기했다.

3. El coordinador respondió.

코디네이터가 답했다.",
학교*,secretaría,"f. 교무실, 행정실",ir a secretaría : 교무실에 가다,"1. Fui a secretaría.

교무실에 갔다.

2. La secretaría está cerrada.

교무실이 닫혀 있다.

3. Pregunté en secretaría.

교무실에서 물었다.",
학교*,matriculación,f. 등록; 입학,matriculación online : 온라인 등록,"1. La matriculación es en mayo.

등록이 5월이다.

2. Hice la matriculación.

등록했다.

3. La matriculación está abierta.

등록이 열려 있다.",
학교*,exposición oral,f. 구두 발표,exposición oral final : 최종 발표,"1. Hice una exposición oral.

구두 발표를 했다.

2. La exposición oral fue clara.

구두 발표가 명확했다.

3. La exposición oral duró diez minutos.

구두 발표가 10분 걸렸다.",
학교*,aula virtual,f. 가상 교실,acceder al aula virtual : 가상 교실에 접속하다,"1. Entré al aula virtual.

가상 교실에 들어갔다.

2. El aula virtual está caída.

가상 교실이 다운됐다.

3. Usamos el aula virtual.

가상 교실을 사용한다.",
