챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
테크,hackear,v. 해킹하다,"hackear una cuenta : 계정을 해킹하다

ser hackeado : 해킹당하다","1. Me han hackeado el correo.

내 메일이 해킹당했다.

2. Intentaron hackear la web.

그들은 웹사이트 해킹을 시도했다.

3. Es ilegal hackear.

해킹은 불법이다.","[현재]

hackeo / hackeas / hackea / hackeamos / hackeáis / hackean


[현재분사] : hackeando : [과거분사] : hackeado


[과거]

hackeé / hackeaste / hackeó / hackeamos / hackeasteis / hackearon


[가정법]

hackearía / hackearías / hackearía / hackearíamos / hackearíais / hackearían


[접속법]

hackee / hackees / hackee / hackeemos / hackeéis / hackeen


[미래]

hackearé / hackearás / hackeará / hackearemos / hackearéis / hackearán"
테크,instalar,v. 설치하다,"instalar un programa : 프로그램을 설치하다

instalación : 설치/시설","1. Voy a instalar el antivirus.

백신을 설치할 것이다.

2. Instala la nueva versión.

새 버전을 설치해라.

3. Se instaló correctamente.

정상적으로 설치되었다.","[현재]

instalo / instalas / instala / instalamos / instaláis / instalan


[현재분사] : instalando : [과거분사] : instalado


[과거]

instalé / instalaste / instaló / instalamos / instalasteis / instalaron


[가정법]

instalaría / instalarías / instalaría / instalaríamos / instalaríais / instalarían


[접속법]

instale / instales / instale / instalemos / instaléis / instalen


[미래]

instalaré / instalarás / instalará / instalaremos / instalaréis / instalarán"
테크,malware,m. 악성 소프트웨어,"eliminar malware : 악성코드를 제거하다

infectado por malware : 악성코드에 감염된","1. El antivirus detectó malware.

백신이 악성코드를 감지했다.

2. El malware daña el equipo.

악성코드는 장비를 손상시킨다.

3. Descargó malware sin querer.

실수로 악성코드를 다운받았다.",
테크,notificación,f. 알림; 통지,"activar notificaciones : 알림을 켜다

recibir una notificación : 알림을 받다","1. Me llegó una notificación.

알림이 왔다.

2. Desactiva las notificaciones.

알림을 꺼라.

3. Tienes notificaciones pendientes.

확인 안 한 알림이 있다.",
테크,phishing,m. 피싱 (사기),"ataque de phishing : 피싱 공격

correo de phishing : 피싱 메일","1. Cuidado con el phishing.

피싱을 조심해라.

2. Es un intento de phishing.

피싱 시도다.

3. No hagas clic, es phishing.

클릭하지 마, 피싱이야.",
테크,privacidad,f. 개인정보 보호; 사생활,"política de privacidad : 개인정보 처리방침

invadir la privacidad : 사생활을 침해하다","1. Me preocupa mi privacidad.

나는 내 개인정보(사생활)가 걱정된다.

2. Configura la privacidad de la cuenta.

계정의 정보 보호 설정을 해라.

3. Respeta la privacidad de los demás.

타인의 사생활을 존중해라.",
테크,recuperar,v. 복구하다; 회복하다,"recuperar datos : 데이터를 복구하다

recuperar la contraseña : 비밀번호를 찾다","1. Quiero recuperar mis fotos borradas.

삭제된 내 사진들을 복구하고 싶다.

2. He recuperado la cuenta.

계정을 복구했다.

3. Recuperó la información del disco.

그는 디스크 정보를 복구했다.","[현재]

recupero / recuperas / recupera / recuperamos / recuperáis / recuperan


[현재분사] : recuperando : [과거분사] : recuperado


[과거]

recuperé / recuperaste / recuperó / recuperamos / recuperasteis / recuperaron


[가정법]

recuperaría / recuperarías / recuperaría / recuperaríamos / recuperaríais / recuperarían


[접속법]

recupere / recuperes / recupere / recuperemos / recuperéis / recuperen


[미래]

recuperaré / recuperarás / recuperará / recuperaremos / recuperaréis / recuperarán"
테크,reiniciar,v. 재부팅하다; 다시 시작하다,"reiniciar el equipo : 장비를 재부팅하다

forzar el reinicio : 강제 재부팅하다","1. Reinicia el router.

라우터를 재부팅해라.

2. El ordenador se está reiniciando.

컴퓨터가 재부팅 중이다.

3. Tienes que reiniciar para aplicar cambios.

변경 사항을 적용하려면 재부팅해야 한다.","[현재]

reinicio / reinicias / reinicia / reiniciamos / reiniciáis / reinician


[현재분사] : reiniciando : [과거분사] : reiniciado


[과거]

reinicié / reiniciaste / reinició / reiniciamos / reiniciasteis / reiniciaron


[가정법]

reiniciaría / reiniciarías / reiniciaría / reiniciaríamos / reiniciaríais / reiniciarían


[접속법]

reinicie / reinicies / reinicie / reiniciemos / reiniciéis / reinicien


[미래]

reiniciaré / reiniciarás / reiniciará / reiniciaremos / reiniciaréis / reiniciarán"
테크,rendimiento,m. 성능; 효율,"alto rendimiento : 고성능

mejorar el rendimiento : 성능을 향상시키다","1. El rendimiento del PC es bajo.

PC 성능이 낮다.

2. Mejora el rendimiento de la batería.

배터리 성능을 향상시킨다.

3. Es un equipo de alto rendimiento.

고성능 장비다.",
테크,tecnología,f. 기술; 테크놀로지,"nuevas tecnologías : 신기술

alta tecnología : 첨단 기술","1. La tecnología avanza rápido.

기술은 빠르게 발전한다.

2. Me gusta la tecnología.

나는 기술(기기)을 좋아한다.

3. Usamos tecnología punta.

우리는 최첨단 기술을 사용한다.",
테크,verificación,f. 확인; 검증,"código de verificación : 인증 코드

verificación de cuenta : 계정 확인","1. Me enviaron un código de verificación.

나에게 인증 코드를 보냈다.

2. Pasó la verificación de seguridad.

보안 검증을 통과했다.

3. Esperando verificación.

확인 대기 중.",
테크*,altavoz,m. 스피커,altavoz portátil : 휴대용 스피커,"1. El altavoz suena fuerte.

스피커 소리가 크다.

2. Compré un altavoz portátil.

휴대용 스피커를 샀다.

3. El altavoz está roto.

스피커가 고장났다.",
테크*,auricular,m. 이어폰; 헤드폰,auriculares inalámbricos : 무선 이어폰,"1. Uso un auricular.

이어폰을 사용한다.

2. Perdí un auricular.

이어폰 한 쪽을 잃어버렸다.

3. Los auriculares son cómodos.

이어폰이 편하다.",
테크*,almacenamiento,m. 저장 공간,almacenamiento interno : 내부 저장 공간,"1. No tengo almacenamiento.

저장 공간이 없다.

2. El almacenamiento es grande.

저장 공간이 크다.

3. Necesito más almacenamiento.

더 많은 저장 공간이 필요하다.",
테크*,descarga,f. 다운로드,descarga gratuita : 무료 다운로드,"1. La descarga es rápida.

다운로드가 빠르다.

2. La descarga falló.

다운로드가 실패했다.

3. Empezó la descarga.

다운로드가 시작됐다.",
테크*,actualización,f. 업데이트,actualización del sistema : 시스템 업데이트,"1. La actualización tardó.

업데이트가 오래 걸렸다.

2. Hay una actualización disponible.

업데이트가 사용 가능하다.

3. Hice la actualización.

업데이트를 했다.",
테크*,reinicio,m. 재시작,reinicio del sistema : 시스템 재시작,"1. El reinicio fue rápido.

재시작이 빨랐다.

2. Necesito un reinicio.

재시작이 필요하다.

3. El reinicio solucionó el problema.

재시작이 문제를 해결했다.",
테크*,batería,f. 배터리,batería baja : 배터리 부족,"1. La batería está baja.

배터리가 부족하다.

2. Cargué la batería.

배터리를 충전했다.

3. La batería dura poco.

배터리가 오래가지 않는다.",
테크*,inalámbrico,a. 무선의,conexión inalámbrica : 무선 연결,"1. Uso un teclado inalámbrico.

무선 키보드를 사용한다.

2. La red es inalámbrica.

네트워크가 무선이다.

3. Prefiero conexión inalámbrica.

무선 연결을 선호한다.",
테크*,cableado,a. 유선의,red cableada : 유선 네트워크,"1. La red es cableada.

네트워크가 유선이다.

2. Uso conexión cableada.

유선 연결을 사용한다.

3. El sistema cableado es estable.

유선 시스템이 안정적이다.",
테크*,botón,m. 버튼,botón de encendido : 전원 버튼,"1. Pulsa el botón.

버튼을 눌러.

2. El botón no funciona.

버튼이 작동하지 않는다.

3. El botón está roto.

버튼이 망가졌다.",
테크*,tecla,f. 키,tecla de espacio : 스페이스 키,"1. La tecla está suelta.

키가 헐거워졌다.

2. Pulsa esa tecla.

그 키를 눌러.

3. Falta una tecla.

키 하나가 없다.",
테크*,conectar,v. 연결하다,conectar el cable : 케이블을 연결하다,"1. Conecto el dispositivo.

장치를 연결한다.

2. Conectaron el cable.

케이블을 연결했다.

3. Conectaré el monitor.

모니터를 연결하겠다.","[현재]

conecto / conectas / conecta / conectamos / conectáis / conectan


[현재분사] : conectando : [과거분사] : conectado


[과거]

conecté / conectaste / conectó / conectamos / conectasteis / conectaron


[가정법]

conectaría / conectarías / conectaría / conectaríamos / conectaríais / conectarían


[접속법]

conecte / conectes / conecte / conectemos / conectéis / conecten


[미래]

conectaré / conectarás / conectará / conectaremos / conectaréis / conectarán"
테크*,guardar,v. 저장하다,guardar un archivo : 파일을 저장하다,"1. Guardo el documento.

문서를 저장한다.

2. Guardamos los cambios.

변경사항을 저장했다.

3. Guardarás el archivo.

파일을 저장할 것이다.","[현재]

guardo / guardas / guarda / guardamos / guardáis / guardan


[현재분사] : guardando : [과거분사] : guardado


[과거]

guardé / guardaste / guardó / guardamos / guardasteis / guardaron


[가정법]

guardaría / guardarías / guardaría / guardaríamos / guardaríais / guardarían


[접속법]

guarde / guardes / guarde / guardemos / guardéis / guarden


[미래]

guardaré / guardarás / guardará / guardaremos / guardaréis / guardarán"
테크*,copiar,v. 복사하다,copiar un texto : 텍스트를 복사하다,"1. Copio la imagen.

이미지를 복사한다.

2. Copiaron el archivo.

파일을 복사했다.

3. Copiarás el enlace.

링크를 복사할 것이다.","[현재]

copio / copias / copia / copiamos / copiáis / copian


[현재분사] : copiando : [과거분사] : copiado


[과거]

copié / copiaste / copió / copiamos / copiasteis / copiaron


[가정법]

copiaría / copiarías / copiaría / copiaríamos / copiaríais / copiarían


[접속법]

copie / copies / copie / copiemos / copiéis / copien


[미래]

copiaré / copiarás / copiará / copiaremos / copiaréis / copiarán"
테크*,pantallazo,m. 스크린샷,tomar un pantallazo : 스크린샷을 찍다,"1. Tomé un pantallazo.

스크린샷을 찍었다.

2. El pantallazo salió borroso.

스크린샷이 흐리게 나왔다.

3. Necesito un pantallazo.

스크린샷이 필요하다.",
테크*,captura de pantalla,f. 화면 캡처,hacer una captura de pantalla : 화면 캡처하다,"1. Hice una captura de pantalla.

화면 캡처를 했다.

2. La captura de pantalla es útil.

화면 캡처가 유용하다.

3. Guarda la captura de pantalla.

화면 캡처를 저장해.",
테크*,atajo,m. 단축키,atajo de teclado : 키보드 단축키,"1. Uso un atajo.

단축키를 쓴다.

2. El atajo ahorra tiempo.

단축키가 시간을 절약한다.

3. Aprendí nuevos atajos.

새 단축키를 배웠다.",
테크*,teclado numérico,m. 숫자 키패드,teclado numérico externo : 외장 숫자 키패드,"1. Uso teclado numérico.

숫자 키패드를 사용한다.

2. El teclado numérico no funciona.

숫자 키패드가 작동하지 않는다.

3. Compré un teclado numérico.

숫자 키패드를 샀다.",
테크*,almacenamiento externo,m. 외장 저장소,almacenamiento externo portátil : 휴대용 외장 저장소,"1. Necesito almacenamiento externo.

외장 저장소가 필요하다.

2. El almacenamiento externo es lento.

외장 저장소가 느리다.

3. Uso almacenamiento externo.

외장 저장소를 사용한다.",
테크*,memoria RAM,f. 램 메모리,aumentar la memoria RAM : 램을 늘리다,"1. La memoria RAM es baja.

램이 부족하다.

2. Aumenté la memoria RAM.

램을 늘렸다.

3. Necesito más memoria RAM.

더 많은 램이 필요하다.",
테크*,procesador,m. 프로세서,procesador rápido : 빠른 프로세서,"1. El procesador es potente.

프로세서가 강력하다.

2. Compré un procesador nuevo.

새 프로세서를 샀다.

3. El procesador se calienta.

프로세서가 뜨거워진다.",
테크*,tarjeta gráfica,f. 그래픽 카드,tarjeta gráfica dedicada : 전용 그래픽 카드,"1. La tarjeta gráfica es nueva.

그래픽 카드가 새것이다.

2. Necesito una tarjeta gráfica mejor.

더 좋은 그래픽 카드가 필요하다.

3. Actualicé la tarjeta gráfica.

그래픽 카드를 업그레이드했다.",
테크*,puerto USB,m. USB 포트,puerto USB libre : 사용 가능한 USB 포트,"1. No hay puerto USB libre.

사용 가능한 USB 포트가 없다.

2. Conecté al puerto USB.

USB 포트에 연결했다.

3. El puerto USB está dañado.

USB 포트가 손상됐다.",
테크*,cable USB,m. USB 케이블,cable USB corto : 짧은 USB 케이블,"1. Necesito un cable USB.

USB 케이블이 필요하다.

2. El cable USB se rompió.

USB 케이블이 끊어졌다.

3. Compré un cable USB nuevo.

새 USB 케이블을 샀다.",
