챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
식사,desayuno,m. 아침 식사,"desayuno continental : 유럽식 아침 식사

tomar el desayuno : 아침을 먹다","1. El desayuno es la comida más importante del día.

아침 식사는 하루 중 가장 중요한 끼니이다.

2. En el hotel sirven el desayuno hasta las diez.

호텔에서는 10시까지 아침 식사를 제공한다.

3. Prefiero un desayuno ligero con fruta y yogur.

나는 과일과 요거트가 곁들여진 가벼운 아침 식사를 선호한다.",
식사,dulce,a. 단; 달콤한; m. 사탕/단것,"dulce de leche : 우유 잼 (라틴아메리카 디저트)

ser un dulce : (사람이) 아주 다정하다","1. No me gusta el café muy dulce.

나는 너무 단 커피를 좋아하지 않는다.

2. Prefiero lo salado a lo dulce.

나는 단것보다 짠것을 선호한다.

3. Evita comer demasiados dulces para cuidar tus dientes.

치아 건강을 위해 단것을 너무 많이 먹는 것은 피해라.",
식사,hambre,f. 배고픔; 굶주림,"tener hambre : 배가 고프다

morirse de hambre : 배가 고파 죽겠다","1. Tengo mucha hambre.

나는 배가 많이 고프다.

2. Si tienes hambre, come algo.

배고프면 뭐 좀 먹어라.

3. Hay muchas personas en el mundo que pasan hambre.

세상에는 굶주림을 겪는 사람들이 많다.",
식사,helado,m. 아이스크림; a. 얼어붙은,"helado de chocolate : 초콜릿 아이스크림

quedarse helado : 얼어붙다 / 깜짝 놀라다","1. Quiero un helado de dos bolas.

아이스크림 두 스쿱 주세요.

2. El helado se está derritiendo.

아이스크림이 녹고 있다.

3. En verano apetece mucho un helado.

여름에는 아이스크림이 아주 당긴다.",
식사,más,adv. 더; 플러스,"más o menos : 대략 / 그럭저럭

no más : 더 이상 ~않다","1. Quiero más agua, por favor.

물 좀 더 주세요.

2. Es más alto que yo.

그는 나보다 더 키가 크다.

3. Dos más dos son cuatro.

2 더하기 2는 4다.",
식사,masticar,v. 씹다,"masticar chicle : 껌을 씹다

duro de roer : 씹기 힘든 / 다루기 힘든","1. Los bebés no pueden masticar carne dura.

아기들은 딱딱한 고기를 씹을 수 없다.

2. Hay que masticar despacio para una buena digestión.

소화가 잘되려면 천천히 씹어야 한다.

3. Estaba masticando con la boca abierta.

그는 입을 벌리고 씹고 있었다.","[현재]

mastico / masticas / mastica / masticamos / masticáis / mastican


[현재분사] : masticando : [과거분사] : masticado


[과거]

mastiqué / masticaste / masticó / masticamos / masticasteis / masticaron


[가정법]

masticaría / masticarías / masticaría / masticaríamos / masticaríais / masticarían


[접속법]

mastique / mastiques / mastique / mastiquemos / mastiquéis / mastiquen


[미래]

masticaré / masticarás / masticará / masticaremos / masticaréis / masticarán"
식사,menos,adv. 덜; 마이너스,"al menos : 적어도

echar de menos : 그리워하다","1. Come menos azúcar.

설탕을 덜 먹어라.

2. Son las diez menos cuarto.

10시 15분 전이다.

3. Te echo de menos.

네가 그리워.",
식사,picante,a. 매운; 자극적인,"salsa picante : 핫소스/매운 소스

chiste picante : 야한 농담","1. ¿Te gusta la comida picante?

너 매운 음식 좋아하니?

2. Este pimiento es muy picante.

이 고추는 매우 맵다.

3. La comida mexicana es famosa por ser picante.

멕시코 음식은 맵기로 유명하다.",
식사,postre,m. 디저트; 후식,"de postre : 디저트로

carta de postres : 디저트 메뉴","1. ¿Qué quieres de postre?

디저트로 무엇을 원하니?

2. No suelo tomar postre.

나는 보통 디저트를 먹지 않는다.

3. El postre estaba incluido en el menú.

디저트는 메뉴에 포함되어 있었다.",
식사,probar,v. 맛보다; 시도하다; 증명하다,"probar suerte : 운을 시험하다

probador de ropa : 탈의실","1. Prueba esta salsa, está buenísima.

이 소스 맛 좀 봐, 정말 맛있어.

2. ¿Has probado el pulpo a la gallega?

갈리시아 문어 요리 먹어봤니?

3. Quiero probar algo nuevo hoy.

나는 오늘 새로운 것을 시도해 보고 싶다.","[현재]

pruebo / pruebas / prueba / probamos / probáis / prueban


[현재분사] : probando : [과거분사] : probado


[과거]

probé / probaste / probó / probamos / probasteis / probaron


[가정법]

probaría / probarías / probaría / probaríamos / probaríais / probarían


[접속법]

pruebe / pruebes / pruebe / probemos / probéis / prueben


[미래]

probaré / probarás / probará / probaremos / probaréis / probarán"
식사,rico,a. 맛있는; 부유한,"estar rico : 맛있다 (음식)

ser rico : 부자다 (사람/재산)","1. La paella está muy rica.

빠에야가 아주 맛있다.

2. Es el plato más rico que he probado.

이것은 내가 먹어본 가장 맛있는 요리다.

3. Este postre es rico en calorías y azúcares.

이 디저트는 칼로리와 당분이 풍부하다.",
식사,sabor,m. 맛; 풍미,"tener buen sabor : 맛이 좋다

sabor agridulce : 달콤씁쓸한 맛 / 시원섭섭함","1. Este helado tiene sabor a vainilla.

이 아이스크림은 바닐라 맛이 난다.

2. No me gusta el sabor de esta medicina.

나는 이 약의 맛을 좋아하지 않는다.

3. El chef logró un equilibrio perfecto de sabores.

그 요리사는 맛의 완벽한 균형을 이뤄냈다.",
식사,salado,a. 짠; 짭짤한; (구어)재치 있는,"estar salado : 짜다

precio salado : 터무니없이 비싼 가격","1. La sopa está un poco salada.

수프가 조금 짜다.

2. Me gustan los frutos secos salados.

나는 짭짤한 견과류를 좋아한다.

3. Es malo para la tensión comer alimentos muy salados.

아주 짠 음식을 먹는 것은 혈압에 좋지 않다.",
식사,sed,f. 목마름; 갈증,"tener sed : 목이 마르다

saciar la sed : 갈증을 해소하다","1. Tengo sed, necesito agua.

목이 말라, 물이 필요해.

2. Bebió mucho porque tenía mucha sed.

그는 갈증이 심해서 물을 많이 마셨다.

3. El atleta tenía sed de victoria.

그 운동선수는 승리에 대한 갈증이 있었다. (비유적)",
식사,sopa,f. 수프; 국,"sopa de fideos : 국수 수프

estar hecho una sopa : 물에 흠뻑 젖다","1. Tomamos sopa caliente en invierno.

우리는 겨울에 따뜻한 수프를 먹는다.

2. Mi abuela hace una sopa deliciosa.

우리 할머니는 맛있는 수프를 만드신다.

3. ¿Qué hay de sopa hoy?

오늘 국은 뭐니?",
식사,tragar,v. 삼키다,"no tragar a alguien : ~를 못 견디다/싫어하다

¡Trierra, trágame! : 쥐구멍에라도 숨고 싶다 (땅이여 나를 삼켜라)","1. Mastica bien antes de tragar.

삼키기 전에 잘 씹어라.

2. Me duele la garganta al tragar.

삼킬 때 목이 아프다.

3. Tragó la pastilla con un poco de agua.

그는 물과 함께 알약을 삼켰다.","[현재]

trago / tragas / traga / tragamos / tragáis / tragan


[현재분사] : tragando : [과거분사] : tragado


[과거]

tragué / tragaste / tragó / tragamos / tragasteis / tragaron


[가정법]

tragaría / tragarías / tragaría / tragaríamos / tragaríais / tragarían


[접속법]

trague / tragues / trague / traguemos / traguéis / traguen


[미래]

tragaré / tragarás / tragará / tragaremos / tragaréis / tragarán"
식사,vino,m. 와인; 포도주,"vino tinto : 레드 와인

vino blanco : 화이트 와인","1. Brindamos con una copa de vino.

우리는 와인 한 잔으로 건배했다.

2. Este vino mejora con los años.

이 와인은 오래될수록 좋아진다.

3. La Rioja es una región famosa por su vino.

리오하는 와인으로 유명한 지역이다.",
