챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
식당,reserva,f. 예약; 비축,"hacer una reserva : 예약하다

bajo reserva : 예약 하에","1. Tengo una reserva a nombre de Juan.

후안 이름으로 예약이 되어 있습니다.

2. ¿Puedo cancelar la reserva?

예약을 취소할 수 있나요?

3. Es mejor ir con reserva en temporada alta.

성수기에는 예약하고 가는 것이 낫다.",
식당,restaurante,m. 식당; 레스토랑,"restaurante de lujo : 고급 식당

reservar en un restaurante : 식당을 예약하다","1. Vamos a cenar a un restaurante.

식당에 저녁 먹으러 가자.

2. Este restaurante tiene muy buenas críticas.

이 식당은 평이 아주 좋다.

3. Es el restaurante donde nos conocimos hace un año.

여기가 우리가 1년 전에 만났던 식당이다.",
식당,servir,v. 서빙하다; 쓸모 있다,"servir la mesa : 식사를 차려내다

¿Para qué sirve? : 무엇에 쓰는 물건이니?","1. El camarero sirve el vino.

웨이터가 와인을 서빙한다.

2. Sirve la sopa caliente.

수프를 뜨겁게 내어라.

3. Este cuchillo no sirve para cortar carne.

이 칼은 고기 자르는 데 쓸모가 없다.","[현재]

sirvo / sirves / sirve / servimos / servís / sirven


[현재분사] : sirviendo : [과거분사] : servido


[과거]

serví / serviste / sirvió / servimos / servisteis / sirvieron


[가정법]

serviría / servirías / serviría / serviríamos / serviríais / servirían


[접속법]

sirva / sirvas / sirva / sirvamos / sirváis / sirvan


[미래]

serviré / servirás / servirá / serviremos / serviréis / servirán"
식당,taza,f. 찻잔; 머그컵,"taza de té : 차 한 잔

taza del váter : 변기","1. Tomo una taza de café cada mañana.

나는 매일 아침 커피 한 잔을 마신다.

2. Me regalaron una taza con mi nombre.

내 이름이 적힌 머그컵을 선물 받았다.

3. La taza está caliente, cógela por el asa.

잔이 뜨거우니 손잡이를 잡아라.",
식당,vaso,m. 컵; 유리잔,"vaso de agua : 물 한 잔

ahogarse en un vaso de agua : 사소한 일에 쩔쩔매다","1. ¿Me das un vaso de agua?

물 한 잔 줄래?

2. El vaso está medio lleno.

잔이 반 차 있다.

3. Ten cuidado, el vaso es de cristal fino.

조심해, 잔이 얇은 유리야.",
식당,vegetariano,a. 채식주의의; m. 채식주의자,"restaurante vegetariano : 채식 식당

ser vegetariano : 채식주의자이다","1. Soy vegetariano, no como carne ni pescado.

나는 채식주의자라 고기와 생선을 안 먹는다.

2. ¿Tienen opciones vegetarianas en el menú?

메뉴에 채식 옵션이 있나요?

3. Cada vez hay más personas vegetarianas.

점점 더 많은 사람이 채식주의자가 되고 있다.",
식당*,cocinero,m. 요리사,"chef, cocinero : 셰프, 요리사","1. El cocinero prepara la comida.

요리사가 음식을 준비한다.

2. El cocinero es muy rápido.

요리사가 매우 빠르다.

3. Hablé con el cocinero.

요리사와 얘기했다.",
식당*,cocina,f. 주방; 요리,cocina casera : 집밥,"1. La cocina está limpia.

주방이 깨끗하다.

2. Me gusta la cocina española.

스페인 요리를 좋아한다.

3. La cocina es pequeña.

주방이 작다.",
식당*,entrada,f. 전채요리,entradas frías : 차가운 전채,"1. Pedimos una entrada.

전채를 주문했다.

2. La entrada estaba rica.

전채가 맛있었다.

3. Hay dos entradas en el menú.

메뉴에 전채가 두 가지 있다.",
식당*,postre,m. 디저트,postre casero : 수제 디저트,"1. Quiero un postre.

디저트를 하나 원해요.

2. El postre es de chocolate.

디저트는 초콜릿이다.

3. Nos trajeron el postre.

디저트를 가져다 주었다.",
식당*,bebida,f. 음료,bebida sin alcohol : 무알코올 음료,"1. ¿Qué bebida quieres?

어떤 음료를 원하니?

2. La bebida está fría.

음료가 차갑다.

3. Pedí otra bebida.

다른 음료를 주문했다.",
식당*,sopa,f. 수프,sopa de verduras : 야채 수프,"1. La sopa está caliente.

수프가 뜨겁다.

2. Me gusta la sopa.

나는 수프를 좋아한다.

3. La sopa lleva sal.

수프에 소금이 들어간다.",
식당*,ensalada,f. 샐러드,ensalada mixta : 혼합 샐러드,"1. Pedí una ensalada.

샐러드를 주문했다.

2. La ensalada es fresca.

샐러드가 신선하다.

3. La ensalada lleva tomate.

샐러드에 토마토가 들어간다.",
식당*,carne,f. 고기,carne a la plancha : 구운 고기,"1. La carne está bien hecha.

고기가 잘 익었다.

2. No como carne.

나는 고기를 먹지 않는다.

3. La carne está tierna.

고기가 부드럽다.",
식당*,pescado,"m. 생선, 물고기",pescado fresco : 신선한 생선,"1. El pescado está fresco.

생선이 신선하다.

2. Prefiero pescado a carne.

나는 고기보다 생선을 선호한다.

3. Cocinaron pescado al horno.

그들은 생선을 오븐에 구웠다.",
식당*,marisco,m. 해산물,plato de marisco : 해산물 요리,"1. El marisco es caro.

해산물이 비싸다.

2. Pedimos marisco.

우리는 해산물을 주문했다.

3. El marisco estaba delicioso.

해산물이 아주 맛있었다.",
식당*,pan,m. 빵,pan fresco : 갓 구운 빵,"1. El pan está caliente.

빵이 따뜻하다.

2. Quiero más pan.

빵을 더 원한다.

3. El pan es gratis.

빵이 무료다.",
식당*,aceite,m. 기름,aceite de oliva : 올리브유,"1. Uso aceite de oliva.

올리브유를 사용한다.

2. El aceite está en la mesa.

기름이 테이블 위에 있다.

3. Pusieron aceite en la ensalada.

샐러드에 기름을 넣었다.",
식당*,sal,f. 소금,poner sal : 소금을 넣다,"1. Falta sal.

소금이 부족하다.

2. No pongas mucha sal.

소금을 너무 많이 넣지 마.

3. La sal está en el plato.

소금이 접시에 있다.",
식당*,azúcar,m. 설탕,azúcar moreno : 갈색 설탕,"1. ¿Quieres azúcar?

설탕을 원하니?

2. El café tiene azúcar.

커피에 설탕이 들어 있다.

3. Prefiero sin azúcar.

나는 설탕 없이가 더 좋다.",
식당*,picante,a. 매운,comida picante : 매운 음식,"1. Este plato es muy picante.

이 요리는 매우 맵다.

2. No me gusta lo picante.

나는 매운 것을 좋아하지 않는다.

3. ¿Quieres salsa picante?

매운 소스를 원하니?",
식당*,fresco,a. 신선한,ingredientes frescos : 신선한 재료,"1. El pescado está fresco.

생선이 신선하다.

2. Las verduras están frescas.

채소가 신선하다.

3. Prefiero comida fresca.

나는 신선한 음식을 선호한다.",
식당*,cocinar,v. 요리하다,cocinar en casa : 집에서 요리하다,"1. Cocino todos los días.

나는 매일 요리한다.

2. Cocinamos para la familia.

우리는 가족을 위해 요리했다.

3. Cocinaré esta noche.

오늘 밤 요리할 것이다.","[현재]

cocino / cocinas / cocina / cocinamos / cocináis / cocinan


[현재분사] : cocinando : [과거분사] : cocinado


[과거]

cociné / cocinaste / cocinó / cocinamos / cocinasteis / cocinaron


[가정법]

cocinaría / cocinarías / cocinaría / cocinaríamos / cocinaríais / cocinarían


[접속법]

cocine / cocines / cocine / cocinemos / cocinéis / cocinen


[미래]

cocinaré / cocinarás / cocinará / cocinaremos / cocinaréis / cocinarán"
식당*,ordenar,v. 주문하다,ordenar un plato : 요리를 주문하다,"1. Ordeno una sopa.

나는 수프를 주문한다.

2. Ordenaron dos platos.

그들은 요리 두 개를 주문했다.

3. Ordenaremos postre.

우리는 디저트를 주문할 것이다.","[현재]

ordeno / ordenas / ordena / ordenamos / ordenáis / ordenan


[현재분사] : ordenando : [과거분사] : ordenado


[과거]

ordené / ordenaste / ordenó / ordenamos / ordenasteis / ordenaron


[가정법]

ordenaría / ordenarías / ordenaría / ordenaríamos / ordenaríais / ordenarían


[접속법]

ordene / ordenes / ordene / ordenemos / ordenéis / ordenen


[미래]

ordenaré / ordenarás / ordenará / ordenaremos / ordenaréis / ordenarán"
식당*,mezclar,v. 섞다,mezclar ingredientes : 재료를 섞다,"1. Mezclo la salsa.

나는 소스를 섞는다.

2. Mezclaron bien.

그들은 잘 섞었다.

3. Mezclaré el arroz.

나는 밥을 섞을 것이다.","[현재]

mezclo / mezclas / mezcla / mezclamos / mezcláis / mezclan


[현재분사] : mezclando : [과거분사] : mezclado


[과거]

mezclé / mezclaste / mezcló / mezclamos / mezclasteis / mezclaron


[가정법]

mezclaría / mezclarías / mezclaría / mezclaríamos / mezclaríais / mezclarían


[접속법]

mezcle / mezcles / mezcle / mezclemos / mezcléis / mezclen


[미래]

mezclaré / mezclarás / mezclará / mezclaremos / mezclaréis / mezclarán"
식당*,calentar,v. 데우다,calentar la comida : 음식을 데우다,"1. Caliento la sopa.

나는 수프를 데운다.

2. Calentaron el pan.

그들은 빵을 데웠다.

3. Calentaré el café.

커피를 데울 것이다.","[현재]

calento / calentas / calenta / calentamos / calentáis / calentan


[현재분사] : calentando : [과거분사] : calentado


[과거]

calenté / calentaste / calentó / calentamos / calentasteis / calentaron


[가정법]

calentaría / calentarías / calentaría / calentaríamos / calentaríais / calentarían


[접속법]

calente / calentes / calente / calentemos / calentéis / calenten


[미래]

calentaré / calentarás / calentará / calentaremos / calentaréis / calentarán"
식당*,camarera,f. 여성 종업원,camarera amable : 친절한 종업원,"1. La camarera es amable.

종업원이 친절하다.

2. Llamé a la camarera.

종업원을 불렀다.

3. La camarera tomó la orden.

종업원이 주문을 받았다.",
식당*,recomendación,f. 추천,recomendación del chef : 셰프 추천,"1. Seguí la recomendación.

추천을 따랐다.

2. La recomendación fue buena.

추천이 좋았다.

3. Pedí una recomendación.

추천을 요청했다.",
식당*,especialidad,"f. 특선, تخصص",especialidad de la casa : 집 특선,"1. La especialidad es el arroz.

특선은 밥 요리다.

2. Probé la especialidad.

특선을 맛봤다.

3. La especialidad es popular.

특선이 인기 있다.",
식당*,plato del día,m. 오늘의 요리,plato del día barato : 저렴한 오늘의 요리,"1. Pedí el plato del día.

오늘의 요리를 주문했다.

2. El plato del día incluye bebida.

오늘의 요리에 음료가 포함된다.

3. El plato del día es variado.

오늘의 요리가 다양하다.",
식당*,cubiertos,m. 식기,poner los cubiertos : 식기를 놓다,"1. Pusieron los cubiertos.

식기를 놓았다.

2. Faltan cubiertos.

식기가 부족하다.

3. Los cubiertos están limpios.

식기가 깨끗하다.",
식당*,panera,f. 빵 바구니,panera llena : 빵 바구니가 가득하다,"1. Trajeron la panera.

빵 바구니를 가져왔다.

2. La panera está vacía.

빵 바구니가 비어 있다.

3. Pedí otra panera.

빵 바구니를 더 요청했다.",
식당*,aceitera,f. 기름병,aceitera en la mesa : 테이블 위 기름병,"1. La aceitera está llena.

기름병이 가득하다.

2. Pasó la aceitera.

기름병을 건넸다.

3. La aceitera es nueva.

기름병이 새것이다.",
식당*,salero,m. 소금통,salero de mesa : 테이블 소금통,"1. El salero está vacío.

소금통이 비어 있다.

2. Pon el salero aquí.

소금통을 여기 놓아라.

3. Busco el salero.

소금통을 찾는다.",
식당*,pimentero,m. 후추통,pimentero de mesa : 테이블 후추통,"1. El pimentero está vacío.

후추통이 비어 있다.

2. Pasó el pimentero.

후추통을 건넸다.

3. Necesito un pimentero.

후추통이 필요하다.",
