챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
학교,colegio,m. 학교; 초등학교; 단체,"ir al colegio : 학교에 가다

colegio privado : 사립학교","1. Los niños están en el colegio.

아이들은 학교에 있다.

2. El colegio empieza a las nueve.

학교는 9시에 시작한다.

3. Es miembro del colegio de médicos.

그는 의사 협회(단체) 회원이다.",
학교,curso,m. 코스; 학년; 과정,"curso intensivo : 집중 코스

aprobar el curso : 학년을 통과하다/진급하다","1. Estoy haciendo un curso de español.

나는 스페인어 코스를 듣고 있다.

2. El curso termina en junio.

학년(코스)은 6월에 끝난다.

3. Está en tercer curso.

그는 3학년이다.",
학교,enseñar,v. 가르치다; 보여주다,"enseñar a : ~하도록 가르치다

enseñar el camino : 길을 알려주다","1. Mi madre me enseñó a leer.

어머니가 나에게 읽는 법을 가르쳐 주셨다.

2. El profesor enseña matemáticas.

선생님은 수학을 가르치신다.

3. Enséñame tu dibujo.

네 그림을 보여줘.","[현재]

enseño / enseñas / enseña / enseñamos / enseñáis / enseñan


[현재분사] : enseñando : [과거분사] : enseñado


[과거]

enseñé / enseñaste / enseñó / enseñamos / enseñasteis / enseñaron


[가정법]

enseñaría / enseñarías / enseñaía / enseñaríamos / enseñaríais / enseñarían


[접속법]

enseñe / enseñes / enseñe / enseñemos / enseñéis / enseñen


[미래]

enseñaré / enseñarás / enseñará / enseñaremos / enseñaréis / enseñarán"
학교,escuchar,v. 듣다; 귀를 기울이다,"escuchar música : 음악을 듣다

saber escuchar : 경청할 줄 알다","1. Escucha lo que te digo.

내가 하는 말을 들어라.

2. Me gusta escuchar la radio.

나는 라디오 듣는 것을 좋아한다.

3. No me escuchas cuando hablo.

내가 말할 때 너는 듣지 않는다.","[현재]

escucho / escuchas / escucha / escuchamos / escucháis / escuchan


[현재분사] : escuchando : [과거분사] : escuchado


[과거]

escuché / escuchaste / escuchó / escuchamos / escuchasteis / escucharon


[가정법]

escucharía / escucharías / escucharía / escucharíamos / escucharíais / escucharían


[접속법]

escuche / escuches / escuche / escuchemos / escuchéis / escuchen


[미래]

escucharé / escucharás / escuchará / escucharemos / escucharéis / escucharán"
학교,escuela,f. 학교,"ir a la escuela : 학교에 가다

escuela primaria : 초등학교","1. Los niños van a la escuela a las ocho.

아이들은 8시에 학교에 간다.

2. Mi hijo ha empezado la escuela este año.

내 아들은 올해 학교를 시작했다.

3. En esa escuela enseñan idiomas extranjeros desde muy pequeños.

저 학교에서는 아주 어릴 때부터 외국어를 가르친다.",
학교,facultad,f. 단과대; 학부; 능력,"facultad de derecho : 법대

plenas facultades : 온전한 정신/능력","1. La facultad de medicina es famosa.

의대는 유명하다.

2. Nos vemos en la cafetería de la facultad.

단과대 카페에서 보자.

3. Perdió sus facultades mentales.

그는 정신 능력을 상실했다.",
학교,faltar,v. 결석하다; 부족하다,"faltar a clase : 수업을 빼먹다

hacer falta : 필요하다","1. Hoy he faltado a clase.

오늘 수업에 결석했다.

2. Me falta un libro.

책이 한 권 없다(부족하다).

3. Faltan cinco minutos.

5분 남았다.","[현재]

falto / faltas / falta / faltamos / faltáis / faltan


[현재분사] : faltando : [과거분사] : faltado


[과거]

falté / faltaste / faltó / faltamos / faltasteis / faltaron


[가정법]

faltaría / faltarías / faltaría / faltaríamos / faltaríais / faltarían


[접속법]

falte / faltes / falte / faltemos / faltéis / falten


[미래]

faltaré / faltarás / faltará / faltaremos / faltaréis / faltarán"
학교,formar,v. 양성하다; 형성하다; 훈련하다,"formarse : 교육받다/훈련받다

formar parte de : ~의 일원이다","1. La universidad forma profesionales.

대학은 전문가를 양성한다.

2. Se formó en el extranjero.

그는 외국에서 교육받았다.

3. Forman un buen equipo.

그들은 좋은 팀을 이룬다.","[현재]

formo / formas / forma / formamos / formáis / forman


[현재분사] : formando : [과거분사] : formado


[과거]

formé / formaste / formó / formamos / formasteis / formaron


[가정법]

formaría / formarías / formaría / formaríamos / formaríais / formarían


[접속법]

forme / formes / forme / formemos / forméis / formen


[미래]

formaré / formarás / formará / formaremos / formaréis / formarán"
학교,grado,m. 정도; 학위; 도(온도),"en cierto grado : 어느 정도는

grado universitario : 대학 학위","1. Tiene un alto grado de responsabilidad.

그는 높은 강도의 책임감을 가지고 있다.

2. Estoy de acuerdo en cierto grado.

어느 정도는 동의한다.

3. Obtuvo el grado de doctor.

그는 박사 학위를 받았다.",
학교,horario,m. 시간표; 근무 시간,"horario flexible : 탄력 근무제

horario de atención : 업무 시간","1. Tengo un horario partido.

나는 중간에 쉬는 시간이 긴 근무 시간(스페인식)을 갖는다.

2. ¿Cuál es tu horario de trabajo?

너 근무 시간이 어떻게 되니?

3. Cumplimos el horario estrictamente.

우리는 시간을 엄수한다.",
학교,instituto,m. 중고등학교; 연구소,"ir al instituto : 중고등학교에 가다

instituto de idiomas : 어학원","1. Mi hijo va al instituto.

내 아들은 중고등학교에 다닌다.

2. El instituto está cerca de casa.

학교는 집 근처에 있다.

3. Es un instituto de investigación.

연구소이다.",
학교,instruir,v. 가르치다; 지시하다,"instruir un caso : 사건을 심리하다

estar instruido : 학식이 있다","1. El maestro instruye a los alumnos.

스승은 제자들을 가르친다.

2. Fue instruido en artes marciales.

그는 무술 지도를 받았다.

3. Le instruyeron sobre las normas.

그들은 그에게 규칙을 지시했다(가르쳤다).","[현재]

instruyo / instruyes / instruye / instruimos / instruís / instruyen


[현재분사] : instruyendo : [과거분사] : instruido


[과거]

instruí / instruiste / instruyó / instruimos / instruisteis / instruyeron


[가정법]

instruiría / instruirías / instruiría / instruiríamos / instruiríais / instruirían


[접속법]

instruya / instruyas / instruya / instruyamos / instruyáis / instruyan


[미래]

instruiré / instruirás / instruirá / instruiremos / instruiréis / instruirán"
학교,laboratorio,m. 실험실; 연구실,"laboratorio de idiomas : 어학 실습실

hacer prácticas de laboratorio : 실험 실습하다","1. Tenemos clase en el laboratorio.

우리는 실험실에서 수업이 있다.

2. Es un laboratorio de química.

화학 실험실이다.

3. Usan microscopios en el laboratorio.

그들은 실험실에서 현미경을 사용한다.",
학교,lección,f. 수업; 교훈; 과,"dar una lección : 수업하다/본때를 보여주다

lección de vida : 인생의 교훈","1. Hoy aprendimos la lección cinco.

오늘 우리는 5과를 배웠다.

2. Fue una dura lección.

혹독한 교훈이었다.

3. El profesor explica la lección.

선생님이 수업을 설명하신다.",
학교,pizarra,f. 칠판; 점수판,"salir a la pizarra : 칠판 앞으로 나가다

pizarra digital : 전자 칠판","1. El profesor escribe en la pizarra.

선생님이 칠판에 쓰신다.

2. Borra la pizarra, por favor.

칠판 좀 지워줘.

3. La tiza es para la pizarra.

분필은 칠판용이다.",
학교,presentar,v. 발표하다; 제출하다; 소개하다,"presentar un trabajo : 과제를 제출하다/발표하다

presentarse al examen : 시험을 치르다","1. Tengo que presentar mi proyecto.

내 프로젝트를 발표해야 한다.

2. Preséntame a tu profesor.

너희 선생님께 나를 소개해 줘.

3. Se presentó al examen final.

그는 기말고사를 치렀다(출석했다).","[현재]

presento / presentas / presenta / presentamos / presentáis / presentan


[현재분사] : presentando : [과거분사] : presentado


[과거]

presenté / presentaste / presentó / presentamos / presentasteis / presentaron


[가정법]

presentaría / presentarías / presentaría / presentaríamos / presentaríais / presentarían


[접속법]

presente / presentes / presente / presentemos / presentéis / presenten


[미래]

presentaré / presentarás / presentará / presentaremos / presentaréis / presentarán"
학교,profesor,m. 선생님; 교수,"profesor particular : 과외 선생님

ser profesor : 선생님이다 (직업)","1. El profesor explica la lección.

선생님이 수업 내용을 설명하신다.

2. Le hice una pregunta al profesor.

나는 선생님께 질문을 했다.

3. Es un profesor muy exigente con sus alumnos.

그는 학생들에게 매우 엄격한 선생님이다.",
학교,pupitre,m. 책상 (학교용),"sentarse en el pupitre : 책상에 앉다

compañero de pupitre : 짝꿍","1. Guarda los libros en el pupitre.

책을 책상 안에 넣어라.

2. El pupitre es pequeño.

책상이 작다.

3. Escribió su nombre en el pupitre.

그는 책상에 자기 이름을 썼다.",
학교,tema,m. 주제; 테마; 노래,"cambiar de tema : 화제를 바꾸다

tema de conversación : 대화 주제","1. El tema de hoy es la ecología.

오늘의 주제는 생태학이다.

2. No te salgas del tema.

주제에서 벗어나지 마라.

3. Es un tema delicado.

민감한 주제다.",
학교,universidad,f. 대학교,"ir a la universidad : 대학에 가다

campus de la universidad : 대학 캠퍼스","1. Estudia en la universidad.

그는 대학에서 공부한다.

2. La universidad es pública.

그 대학은 국립이다.

3. Aprobó el acceso a la universidad.

그는 대학 입학시험에 합격했다.",
