챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
감정,educado,a. 예의 바른; 교양 있는,"ser educado : 예의 바르다

mal educado : 버릇없는 (띄어 쓰기도 함)","1. Es un chico muy educado.

그는 매우 예의 바른 소년이다.

2. Hay que ser educado con los mayores.

어른들에게 예의를 지켜야 한다.

3. No es educado hablar con la boca llena.

입에 음식을 넣고 말하는 것은 예의가 아니다.",
감정,egoísta,a. 이기적인,"ser egoísta : 이기적이다

amor egoísta : 이기적인 사랑","1. No seas egoísta, comparte con tu hermano.

이기적으로 굴지 말고 동생이랑 나눠 써.

2. Pensar solo en ti mismo es egoísta.

너 자신만 생각하는 것은 이기적이다.

3. Su actitud egoísta le costó muchas amistades.

그의 이기적인 태도는 많은 우정을 잃게 했다.",
감정,empatía,f. 공감(능력),"tener empatía : 공감하다

falta de empatía : 공감 능력 결여","1. Tienes mucha empatía.

너는 공감 능력이 뛰어나다.

2. La empatía mejora las relaciones.

공감은 관계를 개선한다.

3. Intenta sentir empatía por él.

그에게 공감하려고 노력해 봐.",
감정,enamorarse,v. 사랑에 빠지다,"enamorarse de : ~와 사랑에 빠지다

enamorarse a primera vista : 첫눈에 반하다","1. Me enamoré de ella en cuanto la vi.

나는 그녀를 보자마자 사랑에 빠졌다.

2. Se enamoraron durante el viaje.

그들은 여행 중에 사랑에 빠졌다.

3. Es fácil enamorarse de esta ciudad.

이 도시와 사랑에 빠지는 것은 쉬운 일이다.","[현재]

me enamoro / te enamoras / se enamora / nos enamoramos / os enamoráis / se enamoran


[현재분사] : enamorándose : [과거분사] : enamorado


[과거]

me enamoré / te enamoraste / se enamoró / nos enamoramos / os enamorasteis / se enamoraron


[가정법]

me enamoraría / te enamorarías / se enamoraría / nos enamoraríamos / os enamoraríais / se enamorarían


[접속법]

me enamore / te enamores / se enamore / nos enamoremos / os enamoréis / se enamoren


[미래]

me enamoraré / te enamorarás / se enamorá / nos enamoraremos / os enamoraréis / se enamorarán"
감정,enfadado,a. 화난,"estar enfadado : 화가 나 있다

mirada enfadada : 화난 눈빛","1. ¿Estás enfadado conmigo?

너 나한테 화났니?

2. Sigue enfadado por lo de ayer.

그는 어제 일로 여전히 화가 나 있다.

3. Intenté hablar con él, pero estaba demasiado enfadado para escuchar.

나는 그와 대화하려고 했지만, 그는 듣기에는 너무 화가 나 있었다.",
감정,enfadarse,v. 화내다,"enfadarse con alguien : ~에게 화내다

no te enfades : 화내지 마","1. Me enfado cuando mienten.

나는 그들이 거짓말을 할 때 화가 난다.

2. Se enfadó mucho por tu retraso.

그는 너의 지각 때문에 매우 화가 났다.

3. Es absurdo enfadarse por una cosa tan insignificante.

그렇게 사소한 일로 화를 내는 것은 터무니없다.","[현재]

me enfado / te enfadas / se enfada / nos enfadamos / os enfadáis / se enfadan


[현재분사] : enfadándose : [과거분사] : enfadado


[과거]

me enfadé / te enfadaste / se enfadó / nos enfadamos / os enfadasteis / se enfadaron


[가정법]

me enfadaría / te enfadarías / se enfadaría / nos enfadaríamos / os enfadaríais / se enfadarían


[접속법]

me enfade / te enfades / se enfade / nos enfademos / os enfadéis / se enfaden


[미래]

me enfadaré / te enfadarás / se enfadará / nos enfadaremos / os enfadaréis / se enfadarán"
감정,entusiasmo,m. 열정; 열광,"con entusiasmo : 열정적으로

perder el entusiasmo : 열의를 잃다","1. Habló con mucho entusiasmo.

그는 매우 열정적으로 말했다.

2. Su entusiasmo es contagioso.

그의 열정은 전염성이 있다.

3. Aceptó la idea con entusiasmo.

그는 열광적으로 아이디어를 받아들였다.",
감정,envidia,f. 부러움; 질투,"tener envidia : 부러워하다

envidia sana : 선의의 질투 / 부러움","1. Tengo envidia de tu coche.

네 차가 부럽다.

2. Me miran con envidia.

그들은 질투 어린 시선으로 나를 본다.

3. La envidia es un sentimiento muy negativo.

질투는 매우 부정적인 감정이다.",
감정,estrés,m. 스트레스,"tener estrés : 스트레스를 받다

bajo estrés : 스트레스를 받는 상황에서","1. Tengo mucho estrés en el trabajo.

나는 직장에서 스트레스를 많이 받는다.

2. El estrés es malo para el corazón.

스트레스는 심장에 해롭다.

3. Aprender a manejar el estrés es vital hoy en día.

스트레스를 관리하는 법을 배우는 것은 오늘날 필수적이다.",
감정,feliz,a. 행복한,"final feliz : 해피엔딩

hacer feliz a alguien : ~를 행복하게 하다","1. Soy muy feliz contigo.

나는 너와 함께라서 매우 행복해.

2. ¡Feliz Navidad!

메리 크리스마스!

3. Lo único que quiero es que seas feliz.

내가 원하는 유일한 것은 네가 행복해지는 거야.",
감정,frustración,f. 좌절(감),"sentir frustración : 좌절감을 느끼다

tolerancia a la frustración : 좌절 내구력","1. Siento una gran frustración.

큰 좌절감을 느낀다.

2. Gritó de frustración.

그는 좌절감에 소리쳤다.

3. La frustración lleva a la ira.

좌절은 분노로 이어진다.",
감정,generoso,a. 관대한; 너그러운,"ser generoso : 관대하다 / 인심이 후하다

oferta generosa : 후한 제안","1. Es muy generoso con su dinero.

그는 돈 씀씀이가 매우 후하다.

2. Gracias por tu generosa donación.

너의 후한 기부에 감사해.

3. Fue muy generoso al perdonar mi error.

내 실수를 용서하다니 그는 매우 관대했다.",
감정,gratitud,f. 감사(하는 마음),"mostrar gratitud : 감사를 표하다

eterna gratitud : 영원한 감사","1. Le debo mi gratitud.

그에게 감사한다.

2. Lloró de gratitud.

그는 고마워서 울었다.

3. Expresó su gratitud con un regalo.

그는 선물로 감사를 표했다.",
감정,grosero,a. 무례한; 거친,"ser grosero : 무례하다

palabras groseras : 욕설/거친 말","1. No seas grosero con tu madre.

어머니께 무례하게 굴지 마라.

2. Hizo un gesto grosero.

그는 무례한 제스처를 취했다.

3. Su comportamiento grosero ofendió a todos los presentes.

그의 무례한 행동은 참석한 모든 사람을 불쾌하게 했다.",
감정,llorar,v. 울다,"llorar de alegría : 기뻐서 울다

llorar a lágrima viva : 펑펑 울다","1. El bebé está llorando porque tiene hambre.

아기가 배가 고파서 울고 있다.

2. No llores, todo va a salir bien.

울지 마, 다 잘 될 거야.

3. Lloró de emoción al ver a su hijo graduarse.

그는 아들이 졸업하는 것을 보고 감격해서 울었다.",
감정,mentiroso,a. 거짓말쟁이의; m. 거짓말쟁이,"ser un mentiroso : 거짓말쟁이다

mentiroso compulsivo : 허구한 날 거짓말하는 사람","1. No le creas, es un mentiroso.

그를 믿지 마, 그는 거짓말쟁이야.

2. Los mentirosos nunca ganan al final.

거짓말쟁이들은 결국 이기지 못한다.

3. Pillaron al mentiroso antes de que pudiera escapar.

그들은 거짓말쟁이가 도망치기 전에 잡았다.",
감정,miedo,m. 두려움; 무서움; 공포,"tener miedo a : ~를 무서워하다

morirse de miedo : 무서워 죽다","1. Tengo miedo a la oscuridad.

나는 어둠이 무섭다.

2. No tengas miedo, estoy aquí.

무서워하지 마, 내가 여기 있어.

3. El miedo a fracasar le impidió intentarlo.

실패에 대한 두려움이 그가 시도하는 것을 막았다.",
감정,molestar,v. 귀찮게 하다; 방해하다; 화나게 하다,"disculpe las molestias : 불편을 드려 죄송합니다

no molestar : 방해하지 마시오","1. Perdona, no quería molestarte.

미안해, 너를 방해하려던 건 아니었어.

2. Me molesta el ruido de la calle.

거리의 소음이 나를 거슬리게 한다.

3. Le molesta que la gente hable en el cine.

그녀는 사람들이 영화관에서 떠드는 것을 싫어한다.","[현재]

molesto / molestas / molesta / molestamos / molestáis / molestan


[현재분사] : molestando : [과거분사] : molestado


[과거]

molesté / molestaste / molestó / molestamos / molestasteis / molestaron


[가정법]

molestaría / molestarías / molestaría / molestaríamos / molestaríais / molestarían


[접속법]

moleste / molestes / moleste / molestemos / molestéis / molesten


[미래]

molestaré / molestarás / molestará / molestaremos / molestaréis / molestarán"
감정,molesto,a. 귀찮은; 불쾌한; 화난,"estar molesto : 언짢다 / 화나다

ruido molesto : 시끄러운 소음","1. Es una situación muy molesta.

매우 성가신 상황이다.

2. Parece que está molesto por algo.

그는 무언가 때문에 언짢은 것 같다.

3. Sus comentarios fueron molestos e inapropiados.

그의 논평은 불쾌하고 부적절했다.",
감정,motivación,f. 동기 부여; 동기,"falta de motivación : 의욕 부족

carta de motivación : 자기소개서 (지원 동기서)","1. Perdió la motivación para estudiar.

그는 공부할 의욕을 잃었다.

2. La motivación es clave.

동기 부여가 핵심이다.

3. Busca tu propia motivación.

너만의 동기를 찾아라.",
감정,nervioso,a. 긴장한; 신경질적인,"estar nervioso : 긴장하다

poner nervioso : 긴장하게 만들다","1. Estoy nervioso por el examen.

나는 시험 때문에 긴장된다.

2. El café me pone nervioso.

커피는 나를 초조하게 만든다.

3. Se pone muy nerviosa cuando tiene que hablar en público.

그녀는 대중 앞에서 말해야 할 때 매우 긴장한다.",
감정,odiar,v. 증오하다; 싫어하다,"odiar a muerte : 죽도록 싫어하다

te odio : 너가 싫어","1. Odio madrugar los domingos.

나는 일요일에 일찍 일어나는 것을 아주 싫어한다.

2. Dicen que del amor al odio hay un paso.

사랑에서 증오까지는 한 걸음 차이라고들 한다.

3. No deberías odiar a nadie, te hace daño a ti mismo.

누구도 증오해서는 안 된다. 그것은 너 자신을 해칠 뿐이다.","[현재]

odio / odias / odia / odiamos / odiáis / odian


[현재분사] : odiando : [과거분사] : odiado


[과거]

odié / odiaste / odió / odiamos / odiasteis / odiaron


[가정법]

odiaría / odiarías / odiaría / odiaríamos / odiaríais / odiarían


[접속법]

odie / odies / odie / odiemos / odiéis / odien


[미래]

odiaré / odiarás / odiará / odiaremos / odiaréis / odiarán"
감정,odio,m. 증오; 미움,"sentir odio : 증오심을 느끼다

delito de odio : 증오 범죄","1. El odio no lleva a ninguna parte.

증오는 아무런 도움이 되지 않는다.

2. Miró a su enemigo con odio.

그는 적을 증오스럽게 쳐다보았다.

3. Logró superar su odio y perdonar.

그는 증오를 극복하고 용서할 수 있었다.",
감정,optimismo,m. 낙관주의; 낙천주의,"mirar con optimismo : 낙관적으로 보다

exceso de optimismo : 지나친 낙관","1. Afronta la vida con optimismo.

낙관적으로 삶을 마주해라.

2. Su optimismo me anima.

그의 낙천주의가 나에게 힘이 된다.

3. Hay un aire de optimismo.

낙관적인 분위기가 있다.",
감정,orgullo,m. 자부심; 오만,"sentir orgullo : 자랑스럽다

herir el orgullo : 자존심을 상하게 하다","1. Es el orgullo de la familia.

그는 가족의 자랑이다.

2. Se tragó su orgullo.

그는 자존심을 굽혔다.

3. Lo hizo con orgullo.

그는 자부심을 가지고 했다.",
감정,pesimismo,m. 비관주의,"caer en el pesimismo : 비관에 빠지다

pesimismo existencial : 실존적 비관","1. Deja el pesimismo a un lado.

비관적인 생각은 접어둬라.

2. El pesimismo no ayuda.

비관주의는 도움이 안 된다.

3. Su pesimismo es deprimente.

그의 비관주의는 우울하다.",
감정,preocupado,a. 걱정하는; 근심하는,"estar preocupado : 걱정하고 있다

mirada preocupada : 걱정스런 눈빛","1. Estoy preocupado por los resultados.

나는 결과가 걱정된다.

2. Parecía muy preocupada.

그녀는 매우 걱정스러워 보였다.

3. Su madre está preocupada porque aún no ha llegado.

그가 아직 도착하지 않아서 그의 어머니는 걱정하고 계신다.",
감정,preocuparse,v. 걱정하다,"preocuparse por : ~에 대해 걱정하다

no te preocupes : 걱정하지 마","1. Me preocupo por tu salud.

나는 네 건강이 걱정된다.

2. No te preocupes, todo saldrá bien.

걱정하지 마, 다 잘 될 거야.

3. Se preocupan demasiado por el futuro.

그들은 미래에 대해 너무 많이 걱정한다.","[현재]

me preocupo / te preocupas / se preocupa / nos preocupamos / os preocupáis / se preocupan


[현재분사] : preocupándose : [과거분사] : preocupado


[과거]

me preocupé / te preocupaste / se preocupó / nos preocupamos / os preocupasteis / se preocuparon


[가정법]

me preocuparía / te preocuparías / se preocuparía / nos preocuparíamos / os preocuparíais / se preocuparían


[접속법]

me preocupe / te preocupes / se preocupe / nos preocupemos / os preocupéis / se preocupen


[미래]

me preocuparé / te preocuparás / se preocupará / nos preocuparemos / os preocuparéis / se preocuparán"
감정,rabia,f. 분노; 격노,"dar rabia : 화나게 하다 / 얄밉다

morirse de rabia : 분통 터져 죽다","1. Me da rabia perder el autobús.

버스를 놓치니 화가 난다.

2. Gritó con rabia.

그는 분노에 차서 소리쳤다.

3. Sentí mucha rabia al ver tanta injusticia.

나는 엄청난 불의를 보고 큰 분노를 느꼈다.",
감정,reír,v. 웃다,"reírse de : ~을 비웃다 / ~을 재미있어하다

morirse de risa : 웃겨 죽다","1. El niño ríe a carcajadas.

아이가 깔깔대며 웃는다.

2. Nos reímos mucho con sus chistes.

우리는 그의 농담에 많이 웃었다.

3. Siempre es bueno reír para liberar estrés.

스트레스를 풀기 위해 웃는 것은 항상 좋다.",
감정,satisfacción,f. 만족(감),"gran satisfacción : 큰 만족

encuesta de satisfacción : 만족도 조사","1. Me da mucha satisfacción.

큰 만족감을 준다.

2. Sonrió con satisfacción.

그는 만족스럽게 웃었다.

3. Buscamos la satisfacción del cliente.

우리는 고객 만족을 추구한다.",
감정,sensible,a. 민감한; 감수성이 예민한,"piel sensible : 민감성 피부

tema sensible : 민감한 주제","1. Ella es muy sensible a las críticas.

그녀는 비판에 매우 예민하다.

2. Tiene una piel muy sensible.

그는 매우 민감한 피부를 가지고 있다.

3. Es un artista sensible que expresa sus emociones.

그는 자신의 감정을 표현하는 감수성이 풍부한 예술가다.",
감정,sentir,v. 느끼다; 유감이다,"lo siento : 미안합니다 / 유감입니다

sentirse bien/mal : 기분이 좋다/나쁘다","1. Siento mucho lo ocurrido.

일어난 일에 대해 매우 유감이다.

2. Me siento cansado hoy.

오늘 피곤하다고 느낀다.

3. Siento que va a pasar algo bueno.

좋은 일이 일어날 것 같은 느낌이 든다.",
감정,simpático,a. 호감 가는; 상냥한,"caer simpático : 마음에 들다 / 호감을 주다

ser muy simpático : 아주 성격이 좋다","1. Tu hermano es muy simpático.

네 형은 매우 호감 간다.

2. Es una chica simpática y divertida.

그녀는 상냥하고 재미있는 소녀다.

3. Intentó ser simpático con los invitados.

그는 손님들에게 상냥하게 대하려고 노력했다.",
감정,sincero,a. 진실한; 솔직한,"ser sincero : 솔직하다

para ser sincero : 솔직히 말해서","1. Quiero que seas sincero conmigo.

나는 네가 나에게 솔직하기를 원한다.

2. Gracias por tu opinión sincera.

너의 솔직한 의견 고마워.

3. Es una persona sincera en la que se puede confiar.

그는 믿을 수 있는 진실한 사람이다.",
감정,sorprender,v. 놀라게 하다,"sorprenderse de : ~에 놀라다

pillado por sorpresa : 불시에 당하다","1. Me sorprende tu actitud.

너의 태도가 나를 놀라게 한다.

2. Nos sorprendió con su visita.

그는 방문으로 우리를 놀라게 했다.

3. No me sorprendería que ganara el premio.

그가 상을 탄다 해도 나는 놀라지 않을 것이다.","[현재]

sorprendo / sorprendes / sorprende / sorprendemos / sorprendéis / sorprenden


[현재분사] : sorprendiendo : [과거분사] : sorprendido


[과거]

sorprendí / sorprendiste / sorprendió / sorprendimos / sorprendisteis / sorprendieron


[가정법]

sorprendería / sorprenderías / sorprendería / sorprenderíamos / sorprenderíais / sorprenderían


[접속법]

sorprenda / sorprendas / sorprenda / sorprendamos / sorprendáis / sorprendan


[미래]

sorprenderé / sorprenderás / sorprenderá / sorprenderemos / sorprenderéis / sorprenderán"
감정,sorpresa,f. 놀라움; 깜짝 선물,"¡Qué sorpresa! : 세상에/놀라워라!

coger por sorpresa : 기습하다/놀라게 하다","1. Tengo una sorpresa para ti.

너를 위한 깜짝 선물이 있어.

2. Fue una sorpresa agradable.

그것은 기분 좋은 놀라움이었다.

3. La fiesta de sorpresa fue un éxito total.

깜짝 파티는 대성공이었다.",
감정,tacaño,a. 인색한; 구두쇠인,"ser tacaño : 구두쇠다

no seas tacaño : 쪼잔하게 굴지 마","1. No seas tacaño y deja propina.

인색하게 굴지 말고 팁 좀 남겨라.

2. Es tan tacaño que nunca invita a nada.

그는 너무 구두쇠라 절대 아무것도 사지 않는다.

3. A pesar de ser rico, lleva una vida de tacaño.

부자임에도 불구하고 그는 구두쇠 같은 삶을 산다.",
감정,tímido,a. 수줍어하는; 소심한,"ser tímido : 수줍음이 많다

sonrisa tímida : 수줍은 미소","1. Es un niño muy tímido.

그는 매우 수줍음이 많은 아이다.

2. Al principio era tímida, pero ahora es más abierta.

처음에는 수줍어했지만, 지금은 더 개방적이다.

3. Su carácter tímido le dificulta hacer amigos.

그의 소심한 성격은 친구 사귀는 것을 어렵게 한다.",
