챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
운전,tráfico,m. 교통; 통행,"atasco de tráfico : 교통 체증

señal de tráfico : 교통 표지판","1. Hay mucho tráfico a esta hora.

이 시간대에는 교통량이 많다.

2. El tráfico en la ciudad es caótico.

도시의 교통은 혼잡하다.

3. Llegué tarde debido al intenso tráfico de la mañana.

아침의 극심한 교통 체증 때문에 늦게 도착했다.",
운전,velocidad,f. 속도,"límite de velocidad : 속도 제한

alta velocidad : 고속","1. Reduce la velocidad en las curvas.

커브에서는 속도를 줄여라.

2. Iba a mucha velocidad.

그는 아주 빠른 속도로 가고 있었다.

3. La velocidad máxima es de 120.

최고 속도는 120이다.",
운전*,intermitente,m. 방향지시등,poner el intermitente : 방향지시등을 켜다,"1. Puso el intermitente a la derecha.

오른쪽 방향지시등을 켰다.

2. El intermitente no funciona.

방향지시등이 작동하지 않는다.

3. Usa el intermitente al girar.

회전할 때 방향지시등을 켜라.",
운전*,retrovisor,"m. 사이드미러, 룸미러",mirar el retrovisor : 미러를 보다,"1. Miro el retrovisor antes de cambiar.

변경 전 미러를 본다.

2. El retrovisor está ajustado.

미러가 조정되어 있다.

3. Golpeó el retrovisor.

미러를 부딪혔다.",
운전*,volante,m. 핸들,girar el volante : 핸들을 돌리다,"1. Sujeta bien el volante.

핸들을 잘 잡아라.

2. El volante está duro.

핸들이 뻑뻑하다.

3. Gira el volante con cuidado.

조심히 핸들을 돌려라.",
운전*,embrague,m. 클러치,pisar el embrague : 클러치를 밟다,"1. Pisa el embrague.

클러치를 밟아.

2. El embrague está gastado.

클러치가 닳았다.

3. Soltó el embrague lentamente.

클러치를 천천히 놓았다.",
운전*,acelerador,m. 가속 페달,pisar el acelerador : 가속 페달을 밟다,"1. Pisó el acelerador.

가속 페달을 밟았다.

2. El acelerador está sensible.

가속 페달이 민감하다.

3. No pises tanto el acelerador.

가속 페달을 너무 밟지 마라.",
운전*,peaje,m. 통행료,pagar peaje : 통행료를 내다,"1. Pagamos peaje en la autopista.

고속도로에서 통행료를 냈다.

2. El peaje es caro.

통행료가 비싸다.

3. Hay peaje en esta ruta.

이 노선에 통행료가 있다.",
운전*,señalizar,"v. 신호하다, 표시하다",señalizar un giro : 회전을 신호하다,"1. Señalizo el cambio de carril.

차선 변경을 신호한다.

2. Señalizaron la salida.

그들은 출구를 표시했다.

3. Señalizarás con tiempo.

미리 신호할 것이다.","[현재]

señalizo / señalizas / señaliza / señalizamos / señalizáis / señalizan


[현재분사] : señalizando : [과거분사] : señalizado


[과거]

señalizé / señalizaste / señalizó / señalizamos / señalizasteis / señalizaron


[가정법]

señalizaría / señalizarías / señalizaría / señalizaríamos / señalizaríais / señalizarían


[접속법]

señalize / señalizes / señalize / señalizemos / señalizéis / señalizen


[미래]

señalizaré / señalizarás / señalizará / señalizaremos / señalizaréis / señalizarán"
운전*,maniobrar,"v. 조종하다, 조작하다",maniobrar para aparcar : 주차하려고 조작하다,"1. Maniobro con cuidado.

조심히 조작한다.

2. Maniobraron en el garaje.

그들은 차고에서 조작했다.

3. Maniobraremos al final.

마지막에 조작할 것이다.","[현재]

maniobro / maniobras / maniobra / maniobramos / maniobráis / maniobran


[현재분사] : maniobrando : [과거분사] : maniobrado


[과거]

maniobré / maniobraste / maniobró / maniobramos / maniobrasteis / maniobraron


[가정법]

maniobraría / maniobrarías / maniobraría / maniobraríamos / maniobraríais / maniobrarían


[접속법]

maniobre / maniobres / maniobre / maniobremos / maniobréis / maniobren


[미래]

maniobraré / maniobrarás / maniobrará / maniobraremos / maniobraréis / maniobrarán"
운전*,retención,f. 정체,retención de tráfico : 교통 정체,"1. Hay retención en la autopista.

고속도로가 정체다.

2. La retención duró una hora.

정체가 한 시간 지속됐다.

3. Evitaron la retención.

정체를 피했다.",
운전*,carretera secundaria,f. 2차 도로,carretera secundaria estrecha : 좁은 2차 도로,"1. Tomamos una carretera secundaria.

2차 도로를 탔다.

2. La carretera secundaria es lenta.

2차 도로가 느리다.

3. Prefiero la carretera secundaria.

2차 도로를 선호한다.",
운전*,paso de cebra,m. 횡단보도,cruzar el paso de cebra : 횡단보도를 건너다,"1. Cruzó por el paso de cebra.

횡단보도를 건넜다.

2. Respeta el paso de cebra.

횡단보도를 지켜라.

3. El paso de cebra está pintado.

횡단보도가 그려져 있다.",
운전*,stop,m. 정지 표지,señal de stop : 정지 표지,"1. Hay un stop en la esquina.

모퉁이에 정지 표지가 있다.

2. No vio el stop.

정지 표지를 보지 못했다.

3. Se detuvo en el stop.

정지 표지에서 멈췄다.",
운전*,ceder el paso,m. 양보,ceder el paso a alguien : ~에게 양보하다,"1. Debes ceder el paso.

양보해야 한다.

2. Cedí el paso al peatón.

보행자에게 양보했다.

3. No cedieron el paso.

그들은 양보하지 않았다.",
운전*,radar,m. 과속 단속 카메라,radar de velocidad : 과속 단속 카메라,"1. Hay un radar cerca.

근처에 단속 카메라가 있다.

2. El radar detectó la velocidad.

카메라가 속도를 측정했다.

3. Me multó un radar.

단속 카메라에 걸려 벌금이 나왔다.",
운전*,permiso de conducir,m. 운전면허,tener permiso de conducir : 운전면허가 있다,"1. Tengo permiso de conducir.

운전면허가 있다.

2. Renové el permiso de conducir.

운전면허를 갱신했다.

3. Perdí el permiso de conducir.

운전면허를 잃어버렸다.",
운전*,carné de conducir,m. 운전면허증,llevar el carné de conducir : 면허증을 지니다,"1. Lleva el carné de conducir.

운전면허증을 지니고 있다.

2. Olvidé el carné de conducir.

면허증을 잊었다.

3. Mostró el carné de conducir.

운전면허증을 보여줬다.",
운전*,diésel,m. 디젤,coche diésel : 디젤차,"1. Tengo un coche diésel.

디젤차가 있다.

2. El diésel es más caro.

디젤이 더 비싸다.

3. Compró un motor diésel.

디젤 엔진을 샀다.",
운전*,combustible,m. 연료,ahorrar combustible : 연료를 절약하다,"1. El combustible subió.

연료가 올랐다.

2. Necesito combustible.

연료가 필요하다.

3. Ahorramos combustible.

연료를 절약했다.",
