챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
식사,hambre,f. 배고픔; 굶주림,"tener hambre : 배가 고프다

morirse de hambre : 배가 고파 죽겠다","1. Tengo mucha hambre.

나는 배가 많이 고프다.

2. Si tienes hambre, come algo.

배고프면 뭐 좀 먹어라.

3. Hay muchas personas en el mundo que pasan hambre.

세상에는 굶주림을 겪는 사람들이 많다.",
식사,helado,m. 아이스크림; a. 얼어붙은,"helado de chocolate : 초콜릿 아이스크림

quedarse helado : 얼어붙다 / 깜짝 놀라다","1. Quiero un helado de dos bolas.

아이스크림 두 스쿱 주세요.

2. El helado se está derritiendo.

아이스크림이 녹고 있다.

3. En verano apetece mucho un helado.

여름에는 아이스크림이 아주 당긴다.",
식사,más,adv. 더; 플러스,"más o menos : 대략 / 그럭저럭

no más : 더 이상 ~않다","1. Quiero más agua, por favor.

물 좀 더 주세요.

2. Es más alto que yo.

그는 나보다 더 키가 크다.

3. Dos más dos son cuatro.

2 더하기 2는 4다.",
식사,masticar,v. 씹다,"masticar chicle : 껌을 씹다

duro de roer : 씹기 힘든 / 다루기 힘든","1. Los bebés no pueden masticar carne dura.

아기들은 딱딱한 고기를 씹을 수 없다.

2. Hay que masticar despacio para una buena digestión.

소화가 잘되려면 천천히 씹어야 한다.

3. Estaba masticando con la boca abierta.

그는 입을 벌리고 씹고 있었다.","[현재]

mastico / masticas / mastica / masticamos / masticáis / mastican


[현재분사] : masticando : [과거분사] : masticado


[과거]

mastiqué / masticaste / masticó / masticamos / masticasteis / masticaron


[가정법]

masticaría / masticarías / masticaría / masticaríamos / masticaríais / masticarían


[접속법]

mastique / mastiques / mastique / mastiquemos / mastiquéis / mastiquen


[미래]

masticaré / masticarás / masticará / masticaremos / masticaréis / masticarán"
식사,menos,adv. 덜; 마이너스,"al menos : 적어도

echar de menos : 그리워하다","1. Come menos azúcar.

설탕을 덜 먹어라.

2. Son las diez menos cuarto.

10시 15분 전이다.

3. Te echo de menos.

네가 그리워.",
식사,probar,v. 맛보다; 시도하다; 증명하다,"probar suerte : 운을 시험하다

probador de ropa : 탈의실","1. Prueba esta salsa, está buenísima.

이 소스 맛 좀 봐, 정말 맛있어.

2. ¿Has probado el pulpo a la gallega?

갈리시아 문어 요리 먹어봤니?

3. Quiero probar algo nuevo hoy.

나는 오늘 새로운 것을 시도해 보고 싶다.","[현재]

pruebo / pruebas / prueba / probamos / probáis / prueban


[현재분사] : probando : [과거분사] : probado


[과거]

probé / probaste / probó / probamos / probasteis / probaron


[가정법]

probaría / probarías / probaría / probaríamos / probaríais / probarían


[접속법]

pruebe / pruebes / pruebe / probemos / probéis / prueben


[미래]

probaré / probarás / probará / probaremos / probaréis / probarán"
식사,rico,a. 맛있는; 부유한,"estar rico : 맛있다 (음식)

ser rico : 부자다 (사람/재산)","1. La paella está muy rica.

빠에야가 아주 맛있다.

2. Es el plato más rico que he probado.

이것은 내가 먹어본 가장 맛있는 요리다.

3. Este postre es rico en calorías y azúcares.

이 디저트는 칼로리와 당분이 풍부하다.",
식사,sabor,m. 맛; 풍미,"tener buen sabor : 맛이 좋다

sabor agridulce : 달콤씁쓸한 맛 / 시원섭섭함","1. Este helado tiene sabor a vainilla.

이 아이스크림은 바닐라 맛이 난다.

2. No me gusta el sabor de esta medicina.

나는 이 약의 맛을 좋아하지 않는다.

3. El chef logró un equilibrio perfecto de sabores.

그 요리사는 맛의 완벽한 균형을 이뤄냈다.",
식사,salado,a. 짠; 짭짤한; (구어)재치 있는,"estar salado : 짜다

precio salado : 터무니없이 비싼 가격","1. La sopa está un poco salada.

수프가 조금 짜다.

2. Me gustan los frutos secos salados.

나는 짭짤한 견과류를 좋아한다.

3. Es malo para la tensión comer alimentos muy salados.

아주 짠 음식을 먹는 것은 혈압에 좋지 않다.",
식사,sed,f. 목마름; 갈증,"tener sed : 목이 마르다

saciar la sed : 갈증을 해소하다","1. Tengo sed, necesito agua.

목이 말라, 물이 필요해.

2. Bebió mucho porque tenía mucha sed.

그는 갈증이 심해서 물을 많이 마셨다.

3. El atleta tenía sed de victoria.

그 운동선수는 승리에 대한 갈증이 있었다. (비유적)",
식사,tragar,v. 삼키다,"no tragar a alguien : ~를 못 견디다/싫어하다

¡Trierra, trágame! : 쥐구멍에라도 숨고 싶다 (땅이여 나를 삼켜라)","1. Mastica bien antes de tragar.

삼키기 전에 잘 씹어라.

2. Me duele la garganta al tragar.

삼킬 때 목이 아프다.

3. Tragó la pastilla con un poco de agua.

그는 물과 함께 알약을 삼켰다.","[현재]

trago / tragas / traga / tragamos / tragáis / tragan


[현재분사] : tragando : [과거분사] : tragado


[과거]

tragué / tragaste / tragó / tragamos / tragasteis / tragaron


[가정법]

tragaría / tragarías / tragaría / tragaríamos / tragaríais / tragarían


[접속법]

trague / tragues / trague / traguemos / traguéis / traguen


[미래]

tragaré / tragarás / tragará / tragaremos / tragaréis / tragarán"
식사,vino,m. 와인; 포도주,"vino tinto : 레드 와인

vino blanco : 화이트 와인","1. Brindamos con una copa de vino.

우리는 와인 한 잔으로 건배했다.

2. Este vino mejora con los años.

이 와인은 오래될수록 좋아진다.

3. La Rioja es una región famosa por su vino.

리오하는 와인으로 유명한 지역이다.",
식사*,aperitivo,m. 식전주,tomar un aperitivo : 식전주를 마시다,"1. Tomamos un aperitivo en el bar.

우리는 바에서 식전주를 마셨다.

2. El aperitivo abre el apetito.

식전주는 식욕을 돋운다.

3. Pidió un aperitivo ligero.

가벼운 식전주를 주문했다.",
식사*,merienda,f. 간식,hora de la merienda : 간식 시간,"1. La merienda es a las cinco.

간식은 다섯 시에 먹는다.

2. Preparé la merienda para los niños.

아이들 간식을 준비했다.

3. Tomamos merienda en el parque.

공원에서 간식을 먹었다.",
식사*,tentempié,m. 간단한 간식,tomar un tentempié : 간단히 먹다,"1. Tomé un tentempié antes de salir.

나가기 전에 간단히 먹었다.

2. Solo necesito un tentempié.

나는 간단한 간식이면 된다.

3. Compró un tentempié en la tienda.

가게에서 간단한 간식을 샀다.",
식사*,refrigerio,m. 간단한 음식,ofrecer un refrigerio : 간단한 음식을 제공하다,"1. Ofrecieron un refrigerio en la reunión.

회의에서 간단한 음식을 제공했다.

2. El refrigerio fue sencillo.

간단한 음식이 소박했다.

3. Había un refrigerio para todos.

모두를 위한 간단한 음식이 있었다.",
식사*,colación,f. 간식,colación escolar : 학교 간식,"1. La colación es saludable.

간식이 건강하다.

2. Trae una colación pequeña.

작은 간식을 가져와라.

3. La colación está lista.

간식이 준비됐다.",
식사*,ración,f. 1인분,media ración : 반인분,"1. Pedimos una ración para compartir.

나눠 먹기 위해 한 인분을 주문했다.

2. La ración es grande.

인분이 크다.

3. Quiero media ración.

반인분을 원한다.",
식사*,porción,"f. 부분, 조각",porción de pastel : 케이크 조각,"1. Quiero una porción pequeña.

작은 조각을 원한다.

2. La porción es suficiente.

그 조각이면 충분하다.

3. Cortó una porción de pizza.

피자 한 조각을 잘랐다.",
식사*,guarnición,f. 곁들임,guarnición de verduras : 채소 곁들임,"1. La carne viene con guarnición.

고기가 곁들임과 함께 나온다.

2. Pidió guarnición de arroz.

밥 곁들임을 주문했다.

3. La guarnición estaba fría.

곁들임이 차가웠다.",
식사*,aderezo,"m. 드레싱, 양념",aderezo para ensalada : 샐러드 드레싱,"1. El aderezo es casero.

드레싱이 수제다.

2. Puso aderezo en la ensalada.

샐러드에 드레싱을 넣었다.

3. Prefiero poco aderezo.

드레싱은 מעט만 원한다.",
식사*,aliño,m. 양념,aliño casero : 집 양념,"1. El aliño es suave.

양념이 순하다.

2. Prepara el aliño con aceite.

기름으로 양념을 만든다.

3. El aliño mejora el sabor.

양념이 맛을 좋게 한다.",
식사*,ayuno,m. 금식,romper el ayuno : 금식을 깨다,"1. El ayuno fue largo.

금식이 길었다.

2. Rompo el ayuno con fruta.

과일로 금식을 깬다.

3. El ayuno requiere cuidado.

금식은 주의가 필요하다.",
식사*,ayunar,v. 금식하다,ayunar por salud : 건강을 위해 금식하다,"1. Ayuno por la mañana.

아침에 금식한다.

2. Ayunó durante un día.

그는 하루 동안 금식했다.

3. Ayunaremos mañana.

우리는 내일 금식할 것이다.","[현재]

ayuno / ayunas / ayuna / ayunamos / ayunáis / ayunan


[현재분사] : ayunando : [과거분사] : ayunado


[과거]

ayuné / ayunaste / ayunó / ayunamos / ayunasteis / ayunaron


[가정법]

ayunaría / ayunarías / ayunaría / ayunaríamos / ayunaríais / ayunarían


[접속법]

ayune / ayunes / ayune / ayunemos / ayunéis / ayunen


[미래]

ayunaré / ayunarás / ayunará / ayunaremos / ayunaréis / ayunarán"
식사*,degustar,v. 맛보다,degustar un plato : 요리를 맛보다,"1. Degusto el plato con calma.

나는 요리를 천천히 맛본다.

2. Degustaron varios vinos.

그들은 여러 와인을 맛봤다.

3. Degustaremos el menú.

우리는 메뉴를 맛볼 것이다.","[현재]

degusto / degustas / degusta / degustamos / degustáis / degustan


[현재분사] : degustando : [과거분사] : degustado


[과거]

degusté / degustaste / degustó / degustamos / degustasteis / degustaron


[가정법]

degustaría / degustarías / degustaría / degustaríamos / degustaríais / degustarían


[접속법]

deguste / degustes / deguste / degustemos / degustéis / degusten


[미래]

degustaré / degustarás / degustará / degustaremos / degustaréis / degustarán"
식사*,saciedad,f. 포만감,sensación de saciedad : 포만감,"1. La saciedad llega rápido.

포만감이 빨리 온다.

2. Busco saciedad.

포만감을 원한다.

3. La saciedad dura horas.

포만감이 몇 시간 간다.",
식사*,digestión,f. 소화,buena digestión : 좋은 소화,"1. La digestión fue lenta.

소화가 느렸다.

2. Necesito buena digestión.

좋은 소화가 필요하다.

3. La digestión mejora con agua.

물로 소화가 좋아진다.",
식사*,digestivo,a. 소화를 돕는,té digestivo : 소화차,"1. Tomé un té digestivo.

소화차를 마셨다.

2. Es un plato digestivo.

소화에 좋은 요리다.

3. Busco algo digestivo.

소화에 좋은 것을 찾는다.",
식사*,comensal,m.f. 식사하는 사람,comensal habitual : 단골 손님,"1. Los comensales llegaron tarde.

손님들이 늦게 왔다.

2. El comensal pidió más pan.

손님이 빵을 더 달라고 했다.

3. Atendieron a los comensales.

손님들을 응대했다.",
식사*,sobremesa,f. 식후 담소 시간,disfrutar la sobremesa : 식후 담소를 즐기다,"1. Nos quedamos en la sobremesa.

우리는 식후 담소를 했다.

2. La sobremesa fue larga.

식후 담소가 길었다.

3. La sobremesa es una costumbre.

식후 담소는 습관이다.",
식사*,picoteo,m. 조금씩 먹기,hacer picoteo : 조금씩 먹다,"1. Hicimos picoteo en la fiesta.

파티에서 조금씩 먹었다.

2. El picoteo fue ligero.

간단한 먹거리였다.

3. Prefiero el picoteo.

조금씩 먹는 걸 선호한다.",
식사*,bocado,m. 한입,dar un bocado : 한입 베어먹다,"1. Di un bocado al pastel.

케이크를 한입 베어 먹었다.

2. Solo un bocado.

한입만.

3. El bocado fue pequeño.

한입이 작았다.",
식사*,menú del día,m. 오늘의 메뉴,menú del día barato : 저렴한 오늘의 메뉴,"1. Pedí el menú del día.

오늘의 메뉴를 주문했다.

2. El menú del día incluye bebida.

오늘의 메뉴에 음료가 포함된다.

3. El menú del día es variado.

오늘의 메뉴가 다양하다.",
식사*,primer plato,m. 첫 번째 요리,elegir el primer plato : 첫 요리를 고르다,"1. El primer plato fue sopa.

첫 요리는 수프였다.

2. Elegí el primer plato.

첫 요리를 골랐다.

3. El primer plato es ligero.

첫 요리가 가볍다.",
식사*,segundo plato,m. 두 번째 요리,segundo plato de carne : 두 번째 고기 요리,"1. El segundo plato es pescado.

두 번째 요리는 생선이다.

2. Pedí el segundo plato.

두 번째 요리를 주문했다.

3. El segundo plato fue delicioso.

두 번째 요리가 맛있었다.",
