챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
의사소통,preguntar,v. 묻다; 질문하다,"preguntar por alguien : ~의 안부를 묻다 / ~를 찾다

preguntar la hora : 시간을 묻다","1. ¿Puedo preguntar algo?

뭐 좀 물어봐도 될까요?

2. Pregúntale a tu madre si puedes venir.

올 수 있는지 어머니께 여쭤봐라.

3. Si tienes dudas, no dudes en preguntar al profesor.

의문점이 있으면 주저 말고 선생님께 여쭤봐라.","[현재]

pregunto / preguntas / pregunta / preguntamos / preguntáis / preguntan


[현재분사] : preguntando : [과거분사] : preguntado


[과거]

pregunté / preguntaste / preguntó / preguntamos / preguntasteis / preguntaron


[가정법]

preguntaría / preguntarías / preguntaría / preguntaríamos / preguntaríais / preguntarían


[접속법]

pregunte / preguntes / pregunte / preguntemos / preguntéis / pregunten


[미래]

preguntaré / preguntarás / preguntará / preguntaremos / preguntaréis / preguntarán"
의사소통,queja,f. 불평; 항의,"poner una queja : 항의하다/민원을 넣다

libro de quejas : 불만 접수 대장","1. Tengo una queja sobre el servicio.

서비스에 대해 불만이 있다.

2. Presentó una queja formal.

그는 공식적으로 항의했다.

3. No tengo ninguna queja.

아무런 불만 없다.",
의사소통,responder,v. 대답하다; 응답하다,"responder al teléfono : 전화를 받다

responder de : ~을 책임지다","1. No respondió a mi llamada.

그는 내 전화를 받지 않았다.

2. Tienes que responder a todas las preguntas.

너는 모든 질문에 답해야 한다.

3. El acusado se negó a responder a las preguntas del fiscal.

피고인은 검사의 질문에 대답하기를 거부했다.","[현재]

respondo / respondes / responde / respondemos / respondís / responden


[현재분사] : respondiendo : [과거분사] : respondido


[과거]

respondí / respondiste / respondió / respondimos / respondisteis / respondieron


[가정법]

respondería / responderías / respondería / responderíamos / responderíais / responderían


[접속법]

responda / respondas / responda / respondamos / respondáis / respondan


[미래]

responderé / responderás / responderá / responderemos / responderéis / responderán"
의사소통,sugerencia,f. 제안; 건의,"buzón de sugerencias : 건의함

hacer una sugerencia : 제안하다","1. Acepto sugerencias.

제안을 받겠다.

2. Fue una buena sugerencia.

좋은 제안이었다.

3. ¿Tienes alguna sugerencia?

어떤 제안(의견)이 있니?",
의사소통,tono,m. 어조; 톤; 음색,"tono de voz : 목소리 톤

bajar el tono : 언성을 낮추다","1. No me gusta tu tono.

네 말투가 마음에 안 들어.

2. Lo dijo en tono de broma.

그는 농담조로 말했다.

3. El tono del mensaje fue agresivo.

메시지의 어조가 공격적이었다.",
의사소통*,mensaje,m. 메시지,mensaje de voz : 음성 메시지,"1. Te envié un mensaje.

너에게 메시지를 보냈다.

2. El mensaje llegó tarde.

메시지가 늦게 도착했다.

3. Recibí tu mensaje.

네 메시지를 받았다.",
의사소통*,comentario,m. 댓글; 의견,hacer un comentario : 댓글을 달다,"1. Dejó un comentario útil.

유용한 댓글을 남겼다.

2. No tengo comentarios.

나는 별도 의견이 없다.

3. El comentario fue respetuoso.

댓글이 정중했다.",
의사소통*,anuncio,m. 발표; 공지,anuncio oficial : 공식 발표,"1. El anuncio salió hoy.

발표가 오늘 나왔다.

2. Espero el anuncio.

나는 발표를 기다린다.

3. El anuncio fue claro.

발표가 명확했다.",
의사소통*,debate,m. 토론,debate público : 공개 토론,"1. Hubo un debate en clase.

수업에서 토론이 있었다.

2. El debate fue interesante.

토론이 흥미로웠다.

3. Participé en el debate.

토론에 참여했다.",
의사소통*,diálogo,m. 대화,abrir un diálogo : 대화를 열다,"1. Necesitamos diálogo.

대화가 필요하다.

2. El diálogo es constructivo.

대화가 건설적이다.

3. Tuvieron un diálogo sincero.

그들은 진솔한 대화를 했다.",
의사소통*,reunión,f. 회의; 모임,reunión de equipo : 팀 회의,"1. La reunión empieza a las tres.

회의는 3시에 시작한다.

2. Cancelaron la reunión.

그들은 회의를 취소했다.

3. Tengo reunión mañana.

내일 회의가 있다.",
의사소통*,rumor,m. 소문,rumor falso : 거짓 소문,"1. Se difundió un rumor.

소문이 퍼졌다.

2. El rumor no era cierto.

그 소문은 사실이 아니었다.

3. No creas el rumor.

소문을 믿지 마라.",
의사소통*,señal,f. 신호; 표시,señal de tráfico : 교통 표지,"1. Vi una señal clara.

명확한 신호를 봤다.

2. La señal es roja.

신호는 빨간색이다.

3. No hay señal aquí.

여기 신호가 없다.",
의사소통*,gesto,m. 몸짓; 제스처,hacer un gesto : 제스처를 하다,"1. Hizo un gesto amable.

그는 친절한 제스처를 했다.

2. Entendí el gesto.

그 제스처를 이해했다.

3. Un gesto vale más que palabras.

제스처가 말보다 더 낫다.",
의사소통*,voz,f. 목소리,voz alta : 큰 소리,"1. Tu voz es clara.

네 목소리는 또렷하다.

2. Habló con voz baja.

그는 작은 목소리로 말했다.

3. Reconocí su voz.

그의 목소리를 알아봤다.",
의사소통*,explicar,v. 설명하다,explicar un problema : 문제를 설명하다,"1. Explico la idea.

나는 아이디어를 설명한다.

2. Explicaron el proceso.

그들은 과정을 설명했다.

3. Explicarás el plan.

네가 계획을 설명할 것이다.","[현재]

explico / explicas / explica / explicamos / explicáis / explican


[현재분사] : explicando : [과거분사] : explicado


[과거]

explicé / explicaste / explicó / explicamos / explicasteis / explicaron


[가정법]

explicaría / explicarías / explicaría / explicaríamos / explicaríais / explicarían


[접속법]

explice / explices / explice / explicemos / explicéis / explicen


[미래]

explicaré / explicarás / explicará / explicaremos / explicaréis / explicarán"
의사소통*,informar,"v. 알리다, 통보하다",informar a alguien : ~에게 알리다,"1. Informo a mi jefe.

나는 상사에게 알린다.

2. Informaron a los vecinos.

이웃들에게 알렸다.

3. Informaremos mañana.

내일 알릴 것이다.","[현재]

informo / informas / informa / informamos / informáis / informan


[현재분사] : informando : [과거분사] : informado


[과거]

informé / informaste / informó / informamos / informasteis / informaron


[가정법]

informaría / informarías / informaría / informaríamos / informaríais / informarían


[접속법]

informe / informes / informe / informemos / informéis / informen


[미래]

informaré / informarás / informará / informaremos / informaréis / informarán"
의사소통*,avisar,"v. 알려주다, 경고하다",avisar con tiempo : 미리 알려주다,"1. Avísame si llegas tarde.

늦으면 알려줘.

2. Nos avisaron ayer.

그들이 어제 우리에게 알려줬다.

3. Avisaremos por correo.

우리는 이메일로 알릴 것이다.","[현재]

aviso / avisas / avisa / avisamos / avisáis / avisan


[현재분사] : avisando : [과거분사] : avisado


[과거]

avisé / avisaste / avisó / avisamos / avisasteis / avisaron


[가정법]

avisaría / avisarías / avisaría / avisaríamos / avisaríais / avisarían


[접속법]

avise / avises / avise / avisemos / aviséis / avisen


[미래]

avisaré / avisarás / avisará / avisaremos / avisaréis / avisarán"
의사소통*,negociar,v. 협상하다,negociar un contrato : 계약을 협상하다,"1. Negociamos el precio.

우리는 가격을 협상한다.

2. Negociaron el acuerdo.

그들은 합의를 협상했다.

3. Negociaré con ellos.

그들과 협상하겠다.","[현재]

negocio / negocias / negocia / negociamos / negociáis / negocian


[현재분사] : negociando : [과거분사] : negociado


[과거]

negocié / negociaste / negoció / negociamos / negociasteis / negociaron


[가정법]

negociaría / negociarías / negociaría / negociaríamos / negociaríais / negociarían


[접속법]

negocie / negocies / negocie / negociemos / negociéis / negocien


[미래]

negociaré / negociarás / negociará / negociaremos / negociaréis / negociarán"
의사소통*,opinar,v. 의견을 말하다,opinar sobre algo : ~에 대해 의견을 말하다,"1. Opino lo mismo.

나도 같은 의견이다.

2. Opinaron en la reunión.

회의에서 의견을 말했다.

3. Opinaré después.

나중에 의견을 말하겠다.","[현재]

opino / opinas / opina / opinamos / opináis / opinan


[현재분사] : opinando : [과거분사] : opinado


[과거]

opiné / opinaste / opinó / opinamos / opinasteis / opinaron


[가정법]

opinaría / opinarías / opinaría / opinaríamos / opinaríais / opinarían


[접속법]

opine / opines / opine / opinemos / opinéis / opinen


[미래]

opinaré / opinarás / opinará / opinaremos / opinaréis / opinarán"
의사소통*,escuchar,v. 듣다,escuchar con atención : 주의 깊게 듣다,"1. Escucho música.

나는 음악을 듣는다.

2. Escuchamos al profesor.

우리는 선생님 말씀을 들었다.

3. Escucharé tu propuesta.

네 제안을 들을 것이다.","[현재]

escucho / escuchas / escucha / escuchamos / escucháis / escuchan


[현재분사] : escuchando : [과거분사] : escuchado


[과거]

escuché / escuchaste / escuchó / escuchamos / escuchasteis / escucharon


[가정법]

escucharía / escucharías / escucharía / escucharíamos / escucharíais / escucharían


[접속법]

escuche / escuches / escuche / escuchemos / escuchéis / escuchen


[미래]

escucharé / escucharás / escuchará / escucharemos / escucharéis / escucharán"
의사소통*,interrumpir,"v. 끊다, 중단하다",interrumpir una llamada : 통화를 끊다,"1. No interrumpas.

끊지 마.

2. Interrumpieron la reunión.

그들이 회의를 중단했다.

3. Interrumpiré si es necesario.

필요하면 중단하겠다.","[현재]

interrumpo / interrumpes / interrumpe / interrumpimos / interrumpís / interrumpen


[현재분사] : interrumpiendo : [과거분사] : interrumpido


[과거]

interrumpí / interrumpiste / interrumpió / interrumpimos / interrumpisteis / interrumpieron


[가정법]

interrumpiría / interrumpirías / interrumpiría / interrumpiríamos / interrumpiríais / interrumpirían


[접속법]

interrumpa / interrumpas / interrumpa / interrumpamos / interrumpáis / interrumpan


[미래]

interrumpiré / interrumpirás / interrumpirá / interrumpiremos / interrumpiréis / interrumpirán"
의사소통*,aclarar,v. 분명히 하다,aclarar una duda : 의문을 해소하다,"1. Aclaro el punto.

나는 요점을 분명히 한다.

2. Aclararon la situación.

그들은 상황을 분명히 했다.

3. Aclararemos la pregunta.

우리는 질문을 분명히 할 것이다.","[현재]

aclaro / aclaras / aclara / aclaramos / aclaráis / aclaran


[현재분사] : aclarando : [과거분사] : aclarado


[과거]

aclaré / aclaraste / aclaró / aclaramos / aclarasteis / aclararon


[가정법]

aclararía / aclararías / aclararía / aclararíamos / aclararíais / aclararían


[접속법]

aclare / aclares / aclare / aclaremos / aclaréis / aclaren


[미래]

aclararé / aclararás / aclarará / aclararemos / aclararéis / aclararán"
의사소통*,acuerdo,m. 합의; 동의,llegar a un acuerdo : 합의에 이르다,"1. Llegamos a un acuerdo.

합의에 도달했다.

2. El acuerdo fue rápido.

합의가 빨랐다.

3. Necesitan un acuerdo claro.

그들은 명확한 합의가 필요하다.",
의사소통*,correo,m. 우편; 이메일,correo electrónico : 이메일,"1. Te envié un correo.

너에게 이메일을 보냈다.

2. Revisé el correo.

이메일을 확인했다.

3. El correo llegó hoy.

이메일이 오늘 도착했다.",
의사소통*,saludo,m. 인사,saludo formal : 격식 있는 인사,"1. El saludo fue cordial.

인사가 정중했다.

2. Dio un saludo rápido.

빠르게 인사했다.

3. El saludo es importante.

인사는 중요하다.",
의사소통*,despedida,f. 작별 인사,despedida breve : 짧은 작별 인사,"1. La despedida fue corta.

작별이 짧았다.

2. Nos despedimos con un abrazo.

우리는 포옹하며 작별했다.

3. La despedida fue emotiva.

작별이 감동적이었다.",
의사소통*,interlocutor,m. 대화 상대,interlocutor principal : 주요 대화 상대,"1. El interlocutor habló primero.

대화 상대가 먼저 말했다.

2. Busco un interlocutor claro.

명확한 대화 상대를 찾는다.

3. El interlocutor está de acuerdo.

대화 상대가 동의한다.",
의사소통*,audiencia,f. 청중,audiencia grande : 큰 청중,"1. La audiencia estaba atenta.

청중이 집중하고 있었다.

2. Habló ante una audiencia grande.

큰 청중 앞에서 말했다.

3. La audiencia aplaudió.

청중이 박수쳤다.",
의사소통*,comunicar,v. 전달하다,comunicar una decisión : 결정을 전달하다,"1. Comunico la información.

정보를 전달한다.

2. Comunicaron la decisión.

결정을 전달했다.

3. Comunicaré el cambio mañana.

내일 변경 사항을 전달하겠다.","[현재]

comunico / comunicas / comunica / comunicamos / comunicáis / comunican


[현재분사] : comunicando : [과거분사] : comunicado


[과거]

comunicé / comunicaste / comunicó / comunicamos / comunicasteis / comunicaron


[가정법]

comunicaría / comunicarías / comunicaría / comunicaríamos / comunicaríais / comunicarían


[접속법]

comunice / comunices / comunice / comunicemos / comunicéis / comunicen


[미래]

comunicaré / comunicarás / comunicará / comunicaremos / comunicaréis / comunicarán"
의사소통*,plantear,v. 제기하다,plantear una pregunta : 질문을 제기하다,"1. Planteo una duda.

의문을 제기한다.

2. Plantearon una propuesta.

제안을 제기했다.

3. Plantearé el tema en la reunión.

회의에서 주제를 제기하겠다.","[현재]

planteo / planteas / plantea / planteamos / planteáis / plantean


[현재분사] : planteando : [과거분사] : planteado


[과거]

planteé / planteaste / planteó / planteamos / planteasteis / plantearon


[가정법]

plantearía / plantearías / plantearía / plantearíamos / plantearíais / plantearían


[접속법]

plantee / plantees / plantee / planteemos / planteéis / planteen


[미래]

plantearé / plantearás / planteará / plantearemos / plantearéis / plantearán"
의사소통*,formular,v. 표현하다; 공식적으로 제기하다,formular una queja : 불만을 제기하다,"1. Formulario una pregunta.

질문을 제기한다.

2. Formularon una queja.

불만을 제기했다.

3. Formularé la solicitud.

신청을 제기하겠다.","[현재]

formulo / formulas / formula / formulamos / formuláis / formulan


[현재분사] : formulando : [과거분사] : formulado


[과거]

formulé / formulaste / formuló / formulamos / formulasteis / formularon


[가정법]

formularía / formularías / formularía / formularíamos / formularíais / formularían


[접속법]

formule / formules / formule / formulemos / formuléis / formulen


[미래]

formularé / formularás / formulará / formularemos / formularéis / formularán"
의사소통*,contestar,v. 대답하다,contestar una pregunta : 질문에 답하다,"1. Contesto la llamada.

전화를 받는다.

2. Contestaron la pregunta.

질문에 답했다.

3. Contestaré más tarde.

나중에 답하겠다.","[현재]

contesto / contestas / contesta / contestamos / contestáis / contestan


[현재분사] : contestando : [과거분사] : contestado


[과거]

contesté / contestaste / contestó / contestamos / contestasteis / contestaron


[가정법]

contestaría / contestarías / contestaría / contestaríamos / contestaríais / contestarían


[접속법]

conteste / contestes / conteste / contestemos / contestéis / contesten


[미래]

contestaré / contestarás / contestará / contestaremos / contestaréis / contestarán"
의사소통*,consultar,v. 문의하다; 참고하다,consultar con el equipo : 팀에 문의하다,"1. Consulto con mi jefe.

상사에게 문의한다.

2. Consultaron el documento.

문서를 참고했다.

3. Consultaré la información.

정보를 확인하겠다.","[현재]

consulto / consultas / consulta / consultamos / consultáis / consultan


[현재분사] : consultando : [과거분사] : consultado


[과거]

consulté / consultaste / consultó / consultamos / consultasteis / consultaron


[가정법]

consultaría / consultarías / consultaría / consultaríamos / consultaríais / consultarían


[접속법]

consulte / consultes / consulte / consultemos / consultéis / consulten


[미래]

consultaré / consultarás / consultará / consultaremos / consultaréis / consultarán"
의사소통*,intervención,f. 발언; 개입,intervención breve : 짧은 발언,"1. Su intervención fue clara.

그의 발언이 명확했다.

2. Hubo una intervención breve.

짧은 발언이 있었다.

3. La intervención ayudó al debate.

발언이 토론에 도움이 됐다.",
