챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
채소,pepino,m. 오이,"me importa un pepino : 전혀 신경 안 쓴다 (알 게 뭐야)

pepinillo : 피클","1. Corta el pepino en rodajas.

오이를 얇게 썰어라.

2. El pepino es fresco para ensalada.

오이는 샐러드에 넣기 신선하다.

3. No me gusta el sabor del pepino.

나는 오이 맛을 싫어한다.",
채소,pera,f. 배 (과일),"ser la pera : 대단하다 / 엄청나다

forma de pera : 배 모양","1. La pera está madura.

배가 익었다.

2. Me comí una pera de postre.

디저트로 배를 먹었다.

3. Es una variedad de pera dulce.

달콤한 배 품종이다.",
채소,pimiento,m. 피망; 고추; 파프리카,"pimiento rojo/verde : 빨간/초록 피망

me importa un pimiento : 전혀 신경 안 쓴다","1. El pimiento rojo es dulce.

빨간 피망은 달다.

2. Pica el pimiento en trozos.

피망을 조각내어 다져라.

3. Asamos pimientos en el horno.

우리는 오븐에 피망을 구웠다.",
채소,plátano,m. 바나나,"piel de plátano : 바나나 껍질

resbalar con un plátano : 바나나 껍질에 미끄러지다","1. El plátano es rico en potasio.

바나나는 칼륨이 풍부하다.

2. Los deportistas comen plátano para recuperar energía.

운동선수들은 에너지를 회복하기 위해 바나나를 먹는다.

3. Los plátanos de Canarias son muy dulces.

카나리아 제도산 바나나는 매우 달다.",
채소,podrido,a. 썩은; 부패한,"oler a podrido : 썩은 냄새가 나다

estar podrido de dinero : 돈이 썩어 나게 많다","1. Esta manzana está podrida.

이 사과는 썩었다.

2. Tira la comida podrida a la basura.

썩은 음식은 쓰레기통에 버려라.

3. Algo huele a podrido en Dinamarca.

덴마크에 무언가 썩은 냄새가 난다 (수상하다).",
채소,raíz,f. 뿌리; 근원,"echar raíces : 정착하다

raíz cuadrada : 제곱근","1. El árbol tiene raíces profundas.

그 나무는 뿌리가 깊다.

2. Buscamos la raíz del problema.

우리는 문제의 근원을 찾고 있다.

3. No olvides tus raíces.

너의 뿌리(근본)를 잊지 마라.",
채소,sandía,f. 수박,"tajada de sandía : 수박 한 조각

color sandía : 수박색","1. La sandía tiene mucha agua.

수박은 수분이 많다.

2. En verano apetece sandía.

여름에는 수박이 당긴다.

3. Quítale las pepitas a la sandía.

수박 씨를 발라내라.",
채소,semilla,f. 씨앗; 종자,"plantar una semilla : 씨를 심다

semilla de la discordia : 불화의 씨앗","1. La semilla germinó.

씨앗이 싹텄다.

2. Comemos pan con semillas.

우리는 씨앗이 들어간 빵을 먹는다.

3. Plantó la semilla de la duda.

그는 의심의 씨앗을 심었다.",
채소,seta,f. 버섯,"buscar setas : 버섯을 따러 다니다

seta venenosa : 독버섯","1. Fuimos al bosque a buscar setas.

우리는 버섯을 따러 숲에 갔다.

2. Me gustan las setas al ajillo.

나는 마늘 버섯 볶음을 좋아한다.

3. Cuidado, esa seta es tóxica.

조심해, 저 버섯은 독이 있어.",
채소,tomate,m. 토마토,"salsa de tomate : 토마토 소스

ponerse rojo como un tomate : 얼굴이 빨개지다","1. El tomate es una fruta, no una verdura.

토마토는 채소가 아니라 과일이다.

2. Me gusta el pan con tomate y aceite.

나는 토마토와 오일을 곁들인 빵을 좋아한다.

3. Corta el tomate en rodajas finas para la ensalada.

샐러드용으로 토마토를 얇게 썰어라.",
채소,uva,f. 포도,"uvas pasas : 건포도

las doce uvas : (스페인 새해 풍습) 12알의 포도","1. El vino se hace con uvas.

와인은 포도로 만들어진다.

2. Comemos uvas en Nochevieja.

우리는 12월 31일 밤에 포도를 먹는다.

3. Hay uvas verdes y uvas negras.

청포도와 적포도가 있다.",
채소,verdura,f. 채소; 야채,"comer verdura : 채소를 먹다

sopa de verduras : 야채 수프","1. Los niños no quieren comer verdura.

아이들은 채소를 먹고 싶어 하지 않는다.

2. Las verduras son ricas en vitaminas.

채소는 비타민이 풍부하다.

3. Intento incluir verduras en todas mis comidas.

나는 모든 식사에 채소를 포함하려고 노력한다.",
채소,zanahoria,f. 당근,"color zanahoria : 당근색 (주황색)

comer zanahoria : 당근을 먹다","1. La zanahoria es buena para la vista.

당근은 시력에 좋다.

2. Ralla la zanahoria.

당근을 강판에 갈아라.

3. El conejo come zanahorias.

토끼는 당근을 먹는다.",
