챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
언론,influencer,m.f. 인플루언서,"ser influencer : 인플루언서다

marketing de influencers : 인플루언서 마케팅","1. Sigue a muchos influencers de moda.

그는 많은 패션 인플루언서를 팔로우한다.

2. Los influencers ganan dinero promocionando.

인플루언서들은 홍보하며 돈을 번다.

3. Quiere ser influencer.

그는 인플루언서가 되고 싶어 한다.",
언론,información,f. 정보,"pedir información : 정보를 요청하다

información veraz : 진실한 정보","1. Busco información sobre el curso.

강좌에 대한 정보를 찾고 있다.

2. La información es poder.

아는 것이 힘이다 (정보는 권력이다).

3. Dame más información, por favor.

정보를 더 주세요.",
언론,internet,m. 인터넷,"navegar por internet : 인터넷 서핑을 하다

conexión a internet : 인터넷 연결","1. Busco información en internet.

나는 인터넷에서 정보를 찾는다.

2. No hay conexión a internet aquí.

여기는 인터넷 연결이 안 된다.

3. Internet ha cambiado nuestra forma de comunicarnos.

인터넷은 우리의 의사소통 방식을 바꾸어 놓았다.",
언론,me gusta,m. 좋아요 (Like),"dar a me gusta : 좋아요를 누르다

cantidad de me gustas : 좋아요 수","1. Dale a me gusta si te ha gustado.

마음에 들면 좋아요를 눌러라.

2. Tu foto tiene muchos me gusta.

네 사진은 좋아요가 많다.

3. No me importan los me gusta.

나는 좋아요 수에 신경 쓰지 않는다.",
언론,medio,m. 매체; 수단,"medios de comunicación : 언론 매체

por medio de : ~을 통하여","1. La televisión es un medio poderoso.

텔레비전은 강력한 매체다.

2. Los medios informan de la noticia.

언론이 그 소식을 보도한다.

3. No tengo medios para pagarlo.

나는 그것을 지불할 수단(돈)이 없다.",
언론,móvil,m. 휴대전화; 모바일,"teléfono móvil : 휴대전화

cargador de móvil : 휴대폰 충전기","1. He perdido mi móvil.

휴대폰을 잃어버렸다.

2. Llámame al móvil si necesitas algo.

필요한 게 있으면 휴대폰으로 전화해.

3. No se permite el uso del móvil en clase.

수업 중에 휴대폰 사용은 허용되지 않는다.",
언론,noticia,f. 소식; 뉴스,"dar la noticia : 소식을 전하다

buenas noticias : 희소식","1. Tengo una buena noticia.

좋은 소식이 있어.

2. Vi la noticia en la tele.

나는 TV에서 그 뉴스를 봤다.

3. Las noticias vuelan.

소문은 빨리 퍼진다.",
언론,ordenador,m. 컴퓨터 (스페인),"ordenador portátil : 노트북

encender el ordenador : 컴퓨터를 켜다","1. Trabajo todo el día con el ordenador.

나는 하루 종일 컴퓨터로 일한다.

2. El ordenador se ha bloqueado y he perdido el archivo.

컴퓨터가 멈춰서 파일을 잃어버렸다.

3. Es necesario actualizar el antivirus del ordenador periódicamente.

주기적으로 컴퓨터 백신을 업데이트하는 것이 필요하다.",
언론,pantalla,f. 화면; 스크린,"pantalla táctil : 터치스크린

pantalla plana : 평면 스크린","1. La pantalla del móvil está rota.

핸드폰 화면이 깨졌다.

2. Mira a la pantalla.

화면을 봐라.

3. Es una pantalla de alta resolución.

고해상도 화면이다.",
언론,película,f. 영화; 필름,"película de terror : 공포 영화

montarse una película : 혼자 상상의 나래를 펼치다 (과장하다)","1. La película dura dos horas.

영화는 2시간 동안 상영된다.

2. ¿Has visto esta película?

이 영화 본 적 있니?

3. La película que vimos ayer fue muy emocionante.

어제 우리가 본 영화는 매우 감동적이었다.",
언론,perfil,m. 프로필; 옆모습,"foto de perfil : 프로필 사진

perfil bajo : 눈에 띄지 않는 태도","1. Cambió su foto de perfil.

그는 프로필 사진을 바꿨다.

2. Su perfil es privado.

그의 계정(프로필)은 비공개다.

3. Tienes que crear un perfil.

프로필을 생성해야 한다.",
언론,periódico,m. 신문,"periódico diario : 일간지

leer el periódico : 신문을 읽다","1. Leo el periódico todos los días.

나는 매일 신문을 읽는다.

2. Salió en el periódico de ayer.

어제 신문에 나왔다.

3. El periódico digital es más popular ahora.

지금은 디지털 신문이 더 인기 있다.",
언론,periodista,m.f. 기자; 저널리스트,"rueda de prensa : 기자 회견

ser periodista : 기자가 직업이다","1. El periodista escribió el artículo.

기자가 기사를 썼다.

2. Los periodistas hacían muchas preguntas.

기자들은 많은 질문을 했다.

3. Quiere ser periodista deportivo.

그는 스포츠 기자가 되고 싶어 한다.",
언론,portátil,m. 노트북; a. 휴대용의,"ordenador portátil : 노트북 컴퓨터

altavoz portátil : 휴대용 스피커","1. Me llevo el portátil al viaje.

나는 여행에 노트북을 가져간다.

2. El portátil pesa poco.

노트북이 가볍다.

3. Es una lámpara portátil.

휴대용 램프다.",
언론,programa,m. 프로그램,"programa en directo : 생방송

programa favorito : 최애 프로그램","1. Este programa es muy divertido.

이 프로그램은 매우 재미있다.

2. El programa empieza a las nueve.

프로그램은 9시에 시작한다.

3. Descarga el programa informático.

컴퓨터 프로그램을 다운로드해라.",
언론,publicidad,f. 광고(업); 홍보,"hacer publicidad : 홍보하다

agencia de publicidad : 광고 대행사","1. La publicidad influye en las compras.

광고는 구매에 영향을 미친다.

2. Trabaja en publicidad.

그는 광고업계에서 일한다.

3. Es una campaña de publicidad agresiva.

공격적인 광고 캠페인이다.",
언론,radio,f. 라디오; m. 반경,"escuchar la radio : 라디오를 듣다

emisora de radio : 라디오 방송국","1. Escucho la radio en el coche.

나는 차에서 라디오를 듣는다.

2. La radio dio la noticia primero.

라디오가 소식을 먼저 전했다.

3. Pon la radio, quiero oír música.

라디오 켜 봐, 음악 듣고 싶어.",
언론,red,f. 통신망; 그물 (pl. SNS),"red social : 소셜 네트워크 (SNS)

caer en la red : 함정에 빠지다","1. La red está lenta hoy.

오늘 네트워크가 느리다.

2. Subió la foto a las redes.

그는 사진을 SNS에 올렸다.

3. Pescaron con red.

그들은 그물로 낚시했다.",
언론,redes sociales,f.pl. 소셜 미디어 (SNS),"estar en redes sociales : SNS를 하다

adicción a las redes sociales : SNS 중독","1. Pasa mucho tiempo en redes sociales.

그는 SNS에서 많은 시간을 보낸다.

2. Las redes sociales conectan a la gente.

SNS는 사람들을 연결한다.

3. Ten cuidado con lo que publicas en redes sociales.

SNS에 올리는 것을 조심해라.",
언론,revista,f. 잡지,"revista de moda : 패션 잡지

revista del corazón : 연예 가십 잡지","1. Compré una revista en el quiosco.

가판대에서 잡지를 샀다.

2. Me gusta ojear las revistas.

나는 잡지를 훑어보는 것을 좋아한다.

3. Es una revista mensual.

이것은 월간지다.",
언론,seguidor,m. 팔로워; 추종자,"ganar seguidores : 팔로워를 늘리다

fiel seguidor : 충실한 팬","1. Tiene muchos seguidores.

그는 팔로워가 많다.

2. Agradeció a sus seguidores.

그는 팔로워들에게 감사했다.

3. Los seguidores comentaron la foto.

팔로워들이 사진에 댓글을 달았다.",
언론,seguir,v. 계속하다; 따르다,"seguir adelante : 계속 나아가다

seguir la corriente : 맞장구치다 / 대세를 따르다","1. Sigue todo recto hasta el final.

끝까지 똑바로 계속 가세요.

2. Sígueme, yo conozco el camino.

나를 따라와, 내가 길을 알아.

3. Sigo estudiando español.

나는 여전히 스페인어를 공부하고 있다.","[현재]

sigo / sigues / sigue / seguimos / seguís / siguen


[현재분사] : siguiendo : [과거분사] : seguido"
언론,serie,f. 시리즈; 드라마,"serie de televisión : TV 드라마/시리즈

en serie : 연속으로/대량으로","1. Estoy enganchado a una serie.

나 드라마에 푹 빠졌어.

2. ¿Has visto el último capítulo de la serie?

그 드라마 마지막 화 봤니?

3. Es una serie de tres temporadas.

시즌 3까지 있는 시리즈다.",
언론,subir,v. 올라가다; 타다; 오르다,"subirse a la cabeza : 자만하다 / 술기운이 돌다

subir el volumen : 소리를 키우다","1. Sube al coche.

차에 타라.

2. Subimos a la montaña el domingo.

우리는 일요일에 산에 올랐다.

3. Los precios han subido mucho.

가격이 많이 올랐다.","[현재]

subo / subes / sube / subimos / subís / suben


[현재분사] : subiendo : [과거분사] : subido"
언론,teclado,m. 키보드; 건반,"escribir en el teclado : 키보드로 치다

atajo de teclado : 단축키","1. El teclado no funciona.

키보드가 작동하지 않는다.

2. Aprende a usar el teclado sin mirar.

안 보고 키보드 치는 법을 배워라.

3. Toca el teclado en un grupo.

그는 밴드에서 키보드(건반)를 연주한다.",
언론,tendencia,f. 트렌드; 경향,"ser tendencia : 트렌드다 (인기 급상승)

marcar tendencia : 유행을 선도하다","1. Este tema es tendencia hoy.

이 주제가 오늘 트렌드다.

2. Sigue las tendencias de moda.

그는 패션 트렌드를 따른다.

3. El vídeo se ha convertido en tendencia.

그 영상은 인기 급상승 동영상이 되었다.",
언론,usuario,m. 사용자; 아이디,"nombre de usuario : 사용자 이름 (ID)

usuario registrado : 등록된 사용자","1. Introduce tu nombre de usuario.

사용자 이름을 입력해라.

2. Olvidé mi usuario y contraseña.

아이디와 비밀번호를 잊어버렸다.

3. Hay millones de usuarios activos.

수백만 명의 활성 사용자가 있다.",
언론,vídeo,m. 영상; 비디오,"videollamada : 영상 통화

grabar un vídeo : 영상을 찍다","1. Vimos un vídeo gracioso.

우리는 웃긴 영상을 봤다.

2. El vídeo se hizo viral.

그 영상은 바이럴(유행)이 되었다.

3. Sube el vídeo a YouTube.

영상을 유튜브에 올려라.",
언론,web,f. 웹사이트; 웹,"página web : 웹사이트

sitio web : 웹사이트","1. Visita nuestra página web.

우리 웹사이트를 방문해 주세요.

2. La web tiene mucha información.

그 웹에는 많은 정보가 있다.

3. Diseña páginas web.

그는 웹페이지를 디자인한다.",
언론,wifi,m. 와이파이,"contraseña del wifi : 와이파이 비밀번호

wifi gratis : 무료 와이파이","1. ¿Tenéis wifi aquí?

여기 와이파이 있나요?

2. Conéctate al wifi.

와이파이에 접속해라.

3. La señal de wifi es débil.

와이파이 신호가 약하다.",
