챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
환경,contaminar,v. 오염시키다,"contaminar el agua : 물을 오염시키다

no contaminar : 오염시키지 않다","1. Los coches contaminan mucho.

자동차는 오염을 많이 시킨다.

2. No contamines el río.

강을 오염시키지 마라.

3. La fábrica contamina el aire.

공장은 공기를 오염시킨다.",
환경,dañar,v. 해치다; 손상시키다,"dañar el medio ambiente : 환경을 해치다

dañarse : 다치다/상하다","1. El humo daña los pulmones.

연기는 폐를 해친다.

2. El plástico daña a los peces.

플라스틱은 물고기를 해친다.

3. No dañes las plantas.

식물을 해치지 마라.",
환경,deforestación,f. 삼림 벌채,"frenar la deforestación : 벌채를 멈추다

causa de la deforestación : 벌채 원인","1. La deforestación es un problema.

삼림 벌채는 문제다.

2. La deforestación destruye el hábitat.

벌채는 서식지를 파괴한다.

3. Plantan árboles contra la deforestación.

그들은 벌채에 대항해 나무를 심는다.",
환경,destruir,v. 파괴하다,"destruir el hábitat : 서식지를 파괴하다

destruirse : 파괴되다","1. El fuego destruyó el bosque.

불이 숲을 파괴했다.

2. No destruyas la naturaleza.

자연을 파괴하지 마라.

3. La contaminación destruye la capa de ozono.

오염은 오존층을 파괴한다.",
환경,ecología,f. 생태학; 환경 보호,"ser ecológico : 친환경적이다

desastre ecológico : 생태 재앙","1. La ecología es importante hoy en día.

오늘날 생태학(환경 보호)은 중요하다.

2. Compra productos de ecología.

친환경 제품을 사라.

3. Defiende la ecología.

그는 환경 보호를 옹호한다.",
환경,ecológico,a. 친환경적인; 생태학의,"producto ecológico : 친환경 제품/유기농 제품

coche ecológico : 친환경차","1. Compro comida ecológica.

나는 유기농 음식을 산다.

2. Es un detergente ecológico.

친환경 세제다.

3. El turismo ecológico respeta la naturaleza.

생태 관광은 자연을 존중한다.",
환경,efecto invernadero,m. 온실 효과,"gases de efecto invernadero : 온실가스

causar efecto invernadero : 온실 효과를 일으키다","1. El efecto invernadero calienta la Tierra.

온실 효과는 지구를 뜨겁게 한다.

2. Reducir los gases de efecto invernadero.

온실가스를 줄이다.

3. Es consecuencia del efecto invernadero.

온실 효과의 결과다.",
환경,electricidad,f. 전기,"factura de la electricidad : 전기 요금

cortar la electricidad : 전기를 끊다","1. Se fue la electricidad.

전기가 나갔다 (정전됐다).

2. La electricidad es necesaria.

전기는 필요하다.

3. Generan electricidad con agua.

물로 전기를 생산한다.",
환경,eólico,a. 바람의; 풍력의,"energía eólica : 풍력 에너지

parque eólico : 풍력 발전 단지","1. Los molinos producen energía eólica.

풍차들이 풍력 에너지를 생산한다.

2. La energía eólica es limpia.

풍력 에너지는 깨끗하다.

3. Hay un parque eólico en la montaña.

산에 풍력 발전 단지가 있다.",
환경,extinción,f. 멸종; 소화,"en peligro de extinción : 멸종 위기에 처한

extinción del incendio : 화재 진압","1. El oso panda está en extinción.

판다 곰은 멸종 위기다.

2. Evitar la extinción de especies.

종의 멸종을 막다.

3. La extinción es irreversible.

멸종은 되돌릴 수 없다.",
환경,gas,m. 가스; 기체,"gas natural : 천연가스

a todo gas : 전속력으로","1. Cocinamos con gas.

우리는 가스로 요리한다.

2. El gas es un combustible fósil.

가스는 화석 연료다.

3. Huele a gas, abre la ventana.

가스 냄새가 나, 창문 열어.",
환경,humo,m. 연기,"vender humo : 허풍 떨다 (실체 없는 것을 팔다)

bajar los humos : 기를 꺾다","1. El humo contamina el aire.

연기는 공기를 오염시킨다.

2. Sale humo de la fábrica.

공장에서 연기가 나온다.

3. El humo del tabaco es malo.

담배 연기는 나쁘다.",
환경,malgastar,v. 낭비하다,"malgastar dinero : 돈을 펑펑 쓰다

malgastar el tiempo : 시간을 낭비하다","1. Malgastó su herencia en un año.

그는 유산을 1년 만에 탕진했다.

2. No malgastes tu talento.

재능을 낭비하지 마라.

3. Es triste ver cómo malgasta su vida.

그가 인생을 낭비하는 것을 보니 슬프다.","[현재]

malgasto / malgastas / malgasta / malgastamos / malgastáis / malgastan


[현재분사] : malgastando : [과거분사] : malgastado


[과거]

malgasté / malgastaste / malgastó / malgastamos / malgastasteis / malgastaron


[가정법]

malgastaría / malgastarías / malgastaría / malgastaríamos / malgastaríais / malgastarían


[접속법]

malgaste / malgastes / malgaste / malgastemos / malgastéis / malgasten


[미래]

malgastaré / malgastarás / malgastará / malgastaremos / malgastaréis / malgastarán"
환경,medio ambiente,m. 환경,"cuidar el medio ambiente : 환경을 보호하다

respetuoso con el medio ambiente : 친환경적인","1. Protegemos el medio ambiente.

우리는 환경을 보호한다.

2. La contaminación daña el medio ambiente.

오염은 환경을 해친다.

3. Es bueno para el medio ambiente.

환경에 좋다.",
환경,mundo,m. 세계; 세상,"todo el mundo : 전 세계 / 모든 사람

un mundo mejor : 더 나은 세상","1. El mundo está cambiando.

세상이 변하고 있다.

2. Queremos un mundo limpio.

우리는 깨끗한 세상을 원한다.

3. Es un problema de todo el mundo.

전 세계의 문제다.",
환경,petróleo,m. 석유,"pozo de petróleo : 유전

mancha de petróleo : 기름 유출","1. El precio del petróleo subió.

석유 가격이 올랐다.

2. El plástico se hace de petróleo.

플라스틱은 석유로 만들어진다.

3. El petróleo contamina mucho.

석유는 오염을 많이 시킨다.",
환경,planeta,m. 행성; 지구,"planeta Tierra : 지구

cuidar el planeta : 지구를 돌보다","1. Vivimos en el planeta Tierra.

우리는 지구라는 행성에 산다.

2. Hay que salvar el planeta.

지구를 구해야 한다.

3. Marte es el planeta rojo.

화성은 붉은 행성이다.",
환경,plástico,m. 플라스틱; 비닐,"bolsa de plástico : 비닐봉지

sin plástico : 플라스틱 없는","1. El plástico contamina el mar.

플라스틱은 바다를 오염시킨다.

2. Usa menos plástico.

플라스틱을 덜 사용해라.

3. Es una botella de plástico.

플라스틱 병이다.",
환경,proteger,v. 보호하다; 지키다,"proteger la naturaleza : 자연을 보호하다

protegerse : 자신을 보호하다","1. Hay que proteger los bosques.

숲을 보호해야 한다.

2. La ley protege a los animales.

법은 동물을 보호한다.

3. Protege el medio ambiente.

환경을 보호해라.",
환경,reciclaje,m. 재활용,"contenedor de reciclaje : 재활용 수거함

planta de reciclaje : 재활용 공장","1. El reciclaje es importante.

재활용은 중요하다.

2. Separa la basura para el reciclaje.

재활용을 위해 쓰레기를 분리해라.

3. Fomentamos el reciclaje.

우리는 재활용을 장려한다.",
환경,reciclar,v. 재활용하다,"papel reciclado : 재생지

reciclar vidrio : 유리를 재활용하다","1. Reciclo plástico y papel.

나는 플라스틱과 종이를 재활용한다.

2. Hay que reciclar las pilas.

건전지는 재활용해야 한다.

3. Se puede reciclar este material.

이 재료는 재활용할 수 있다.",
환경,renovable,a. 재생 가능한,"energía renovable : 재생 에너지

recursos renovables : 재생 자원","1. El viento es una fuente renovable.

바람은 재생 가능한 자원이다.

2. Usan energías renovables.

그들은 재생 에너지를 사용한다.

3. El futuro es renovable.

미래는 재생 가능하다.",
환경,residuo,m. 폐기물; 잔여물,"gestión de residuos : 폐기물 관리

residuos tóxicos : 유독성 폐기물","1. La fábrica genera residuos.

공장은 폐기물을 발생시킨다.

2. Debemos reducir los residuos.

우리는 폐기물을 줄여야 한다.

3. Son residuos orgánicos.

유기성 폐기물이다.",
환경,reutilizar,v. 재사용하다,"reutilizar bolsas : 봉투를 재사용하다

reutilizar envases : 용기를 재사용하다","1. Podemos reutilizar este bote.

우리는 이 통을 재사용할 수 있다.

2. Reutilizar es mejor que reciclar.

재사용하는 것이 재활용보다 낫다.

3. Intento reutilizar el papel.

나는 종이를 재사용하려고 노력한다.",
환경,solar,a. 태양의; m. 부지,"panel solar : 태양광 패널

energía solar : 태양광 에너지","1. Instalaron paneles solares.

그들은 태양광 패널을 설치했다.

2. La energía solar es inagotable.

태양광 에너지는 고갈되지 않는다.

3. Usamos crema solar.

우리는 선크림을 사용한다.",
환경,sostenibilidad,f. 지속 가능성,"desarrollo sostenible : 지속 가능한 발전

objetivos de sostenibilidad : 지속 가능성 목표","1. La empresa apuesta por la sostenibilidad.

회사는 지속 가능성에 전념한다.

2. La sostenibilidad es clave para el futuro.

지속 가능성은 미래의 열쇠다.

3. Mejorar la sostenibilidad del planeta.

지구의 지속 가능성을 개선하다.",
환경,sostenible,a. 지속 가능한,"desarrollo sostenible : 지속 가능한 발전

energía sostenible : 지속 가능한 에너지","1. Usamos materiales sostenibles.

우리는 지속 가능한 재료를 사용한다.

2. Es una ciudad sostenible.

지속 가능한 도시다.

3. El crecimiento debe ser sostenible.

성장은 지속 가능해야 한다.",
환경,tóxico,a. 유독한; m. 독성 물질,"residuo tóxico : 유독성 폐기물

relación tóxica : 해로운 관계","1. Este producto es tóxico.

이 제품은 유독하다.

2. No respires gases tóxicos.

유독 가스를 마시지 마라.

3. El vertido era tóxico.

유출물은 유독했다.",
환경,vertedero,m. 쓰레기 매립지,"vertedero ilegal : 불법 매립지

ir al vertedero : 매립지로 가다","1. La basura va al vertedero.

쓰레기는 매립지로 간다.

2. El vertedero está lleno.

매립지가 꽉 찼다.

3. El olor del vertedero es malo.

매립지 냄새가 나쁘다.",
환경,vidrio,m. 유리,"reciclar vidrio : 유리를 재활용하다

contenedor de vidrio : 유리 수거함","1. El vidrio se puede reciclar.

유리는 재활용 가능하다.

2. Ten cuidado, hay vidrios rotos.

조심해, 깨진 유리가 있어.

3. Tira la botella al vidrio.

병을 유리 수거함에 버려라.",
