챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
테크,hackear,v. 해킹하다,"hackear una cuenta : 계정을 해킹하다

ser hackeado : 해킹당하다","1. Me han hackeado el correo.

내 메일이 해킹당했다.

2. Intentaron hackear la web.

그들은 웹사이트 해킹을 시도했다.

3. Es ilegal hackear.

해킹은 불법이다.","[현재]

hackeo / hackeas / hackea / hackeamos / hackeáis / hackean


[현재분사] : hackeando : [과거분사] : hackeado


[과거]

hackeé / hackeaste / hackeó / hackeamos / hackeasteis / hackearon


[가정법]

hackearía / hackearías / hackearía / hackearíamos / hackearíais / hackearían


[접속법]

hackee / hackees / hackee / hackeemos / hackeéis / hackeen


[미래]

hackearé / hackearás / hackeará / hackearemos / hackearéis / hackearán"
테크,instalar,v. 설치하다,"instalar un programa : 프로그램을 설치하다

instalación : 설치/시설","1. Voy a instalar el antivirus.

백신을 설치할 것이다.

2. Instala la nueva versión.

새 버전을 설치해라.

3. Se instaló correctamente.

정상적으로 설치되었다.","[현재]

instalo / instalas / instala / instalamos / instaláis / instalan


[현재분사] : instalando : [과거분사] : instalado


[과거]

instalé / instalaste / instaló / instalamos / instalasteis / instalaron


[가정법]

instalaría / instalarías / instalaría / instalaríamos / instalaríais / instalarían


[접속법]

instale / instales / instale / instalemos / instaléis / instalen


[미래]

instalaré / instalarás / instalará / instalaremos / instalaréis / instalarán"
테크,malware,m. 악성 소프트웨어,"eliminar malware : 악성코드를 제거하다

infectado por malware : 악성코드에 감염된","1. El antivirus detectó malware.

백신이 악성코드를 감지했다.

2. El malware daña el equipo.

악성코드는 장비를 손상시킨다.

3. Descargó malware sin querer.

실수로 악성코드를 다운받았다.",
테크,notificación,f. 알림; 통지,"activar notificaciones : 알림을 켜다

recibir una notificación : 알림을 받다","1. Me llegó una notificación.

알림이 왔다.

2. Desactiva las notificaciones.

알림을 꺼라.

3. Tienes notificaciones pendientes.

확인 안 한 알림이 있다.",
테크,phishing,m. 피싱 (사기),"ataque de phishing : 피싱 공격

correo de phishing : 피싱 메일","1. Cuidado con el phishing.

피싱을 조심해라.

2. Es un intento de phishing.

피싱 시도다.

3. No hagas clic, es phishing.

클릭하지 마, 피싱이야.",
테크,privacidad,f. 개인정보 보호; 사생활,"política de privacidad : 개인정보 처리방침

invadir la privacidad : 사생활을 침해하다","1. Me preocupa mi privacidad.

나는 내 개인정보(사생활)가 걱정된다.

2. Configura la privacidad de la cuenta.

계정의 정보 보호 설정을 해라.

3. Respeta la privacidad de los demás.

타인의 사생활을 존중해라.",
테크,recuperar,v. 복구하다; 회복하다,"recuperar datos : 데이터를 복구하다

recuperar la contraseña : 비밀번호를 찾다","1. Quiero recuperar mis fotos borradas.

삭제된 내 사진들을 복구하고 싶다.

2. He recuperado la cuenta.

계정을 복구했다.

3. Recuperó la información del disco.

그는 디스크 정보를 복구했다.","[현재]

recupero / recuperas / recupera / recuperamos / recuperáis / recuperan


[현재분사] : recuperando : [과거분사] : recuperado


[과거]

recuperé / recuperaste / recuperó / recuperamos / recuperasteis / recuperaron


[가정법]

recuperaría / recuperarías / recuperaría / recuperaríamos / recuperaríais / recuperarían


[접속법]

recupere / recuperes / recupere / recuperemos / recuperéis / recuperen


[미래]

recuperaré / recuperarás / recuperará / recuperaremos / recuperaréis / recuperarán"
테크,reiniciar,v. 재부팅하다; 다시 시작하다,"reiniciar el equipo : 장비를 재부팅하다

forzar el reinicio : 강제 재부팅하다","1. Reinicia el router.

라우터를 재부팅해라.

2. El ordenador se está reiniciando.

컴퓨터가 재부팅 중이다.

3. Tienes que reiniciar para aplicar cambios.

변경 사항을 적용하려면 재부팅해야 한다.","[현재]

reinicio / reinicias / reinicia / reiniciamos / reiniciáis / reinician


[현재분사] : reiniciando : [과거분사] : reiniciado


[과거]

reinicié / reiniciaste / reinició / reiniciamos / reiniciasteis / reiniciaron


[가정법]

reiniciaría / reiniciarías / reiniciaría / reiniciaríamos / reiniciaríais / reiniciarían


[접속법]

reinicie / reinicies / reinicie / reiniciemos / reiniciéis / reinicien


[미래]

reiniciaré / reiniciarás / reiniciará / reiniciaremos / reiniciaréis / reiniciarán"
테크,rendimiento,m. 성능; 효율,"alto rendimiento : 고성능

mejorar el rendimiento : 성능을 향상시키다","1. El rendimiento del PC es bajo.

PC 성능이 낮다.

2. Mejora el rendimiento de la batería.

배터리 성능을 향상시킨다.

3. Es un equipo de alto rendimiento.

고성능 장비다.",
테크,tecnología,f. 기술; 테크놀로지,"nuevas tecnologías : 신기술

alta tecnología : 첨단 기술","1. La tecnología avanza rápido.

기술은 빠르게 발전한다.

2. Me gusta la tecnología.

나는 기술(기기)을 좋아한다.

3. Usamos tecnología punta.

우리는 최첨단 기술을 사용한다.",
테크,verificación,f. 확인; 검증,"código de verificación : 인증 코드

verificación de cuenta : 계정 확인","1. Me enviaron un código de verificación.

나에게 인증 코드를 보냈다.

2. Pasó la verificación de seguridad.

보안 검증을 통과했다.

3. Esperando verificación.

확인 대기 중.",
