챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
직장*,presentación,f. 발표; 프레젠테이션,hacer una presentación : 발표하다,"1. Tengo una presentación hoy.

오늘 발표가 있다.

2. La presentación fue breve.

발표가 짧았다.

3. Preparé una presentación.

발표를 준비했다.",
직장*,coordinación,f. 조정; 협력,coordinación del equipo : 팀 조정,"1. La coordinación es clave.

조정이 핵심이다.

2. Mejoró la coordinación.

조정이 개선됐다.

3. Falta coordinación.

조정이 부족하다.",
직장*,superior,m. 상사,hablar con el superior : 상사와 얘기하다,"1. Mi superior aprobó el plan.

상사가 계획을 승인했다.

2. El superior pidió resultados.

상사가 결과를 요구했다.

3. Hablé con mi superior.

상사와 이야기했다.",
직장*,subordinado,m. 부하직원,subordinado directo : 직속 부하,"1. Mi subordinado es eficiente.

내 부하직원은 유능하다.

2. El subordinado llegó temprano.

부하직원이 일찍 왔다.

3. Hablé con el subordinado.

부하직원과 이야기했다.",
직장*,jerarquía,f. 위계,jerarquía laboral : 직장 위계,"1. La jerarquía es clara.

위계가 명확하다.

2. La jerarquía afecta las decisiones.

위계가 결정을 좌우한다.

3. Respeta la jerarquía.

위계를 존중한다.",
직장*,liderazgo,m. 리더십,liderazgo efectivo : 효과적 리더십,"1. El liderazgo es importante.

리더십이 중요하다.

2. Mostró liderazgo en el proyecto.

프로젝트에서 리더십을 보였다.

3. El liderazgo se aprende.

리더십은 배울 수 있다.",
직장*,delegar,v. 위임하다,delegar tareas : 일을 위임하다,"1. Delego tareas al equipo.

팀에 일을 위임한다.

2. Delegaron responsabilidades.

그들은 책임을 위임했다.

3. Delegaré mañana.

내일 위임할 것이다.","[현재]

delego / delegas / delega / delegamos / delegáis / delegan


[현재분사] : delegando : [과거분사] : delegado


[과거]

delegué / delegaste / delegó / delegamos / delegasteis / delegaron


[가정법]

delegaría / delegarías / delegaría / delegaríamos / delegaríais / delegarían


[접속법]

delegue / delegues / delegue / deleguemos / deleguéis / deleguen


[미래]

delegaré / delegarás / delegará / delegaremos / delegaréis / delegarán"
직장*,evaluación de desempeño,f. 성과 평가,evaluación de desempeño anual : 연간 성과 평가,"1. La evaluación de desempeño es anual.

성과 평가는 연 1회다.

2. Pasé la evaluación de desempeño.

성과 평가를 통과했다.

3. La evaluación de desempeño fue justa.

성과 평가가 공정했다.",
직장*,objetivos,m. 목표들,objetivos del trimestre : 분기 목표,"1. Definimos los objetivos.

목표를 정했다.

2. Los objetivos son claros.

목표가 명확하다.

3. Cumplimos los objetivos.

목표를 달성했다.",
직장*,metas,f. 목표들,metas realistas : 현실적인 목표,"1. Puse metas realistas.

현실적인 목표를 세웠다.

2. Las metas son altas.

목표가 높다.

3. Alcanzamos las metas.

목표를 달성했다.",
직장*,prioridades,f. 우선순위,definir prioridades : 우선순위를 정하다,"1. Definimos prioridades.

우선순위를 정했다.

2. Las prioridades cambiaron.

우선순위가 바뀌었다.

3. Tengo otras prioridades.

다른 우선순위가 있다.",
직장*,entregar,v. 제출하다; 전달하다,entregar un informe : 보고서를 제출하다,"1. Entrego el informe hoy.

오늘 보고서를 제출한다.

2. Entregaron el documento.

그들은 문서를 제출했다.

3. Entregaré el reporte mañana.

내일 보고서를 제출할 것이다.","[현재]

entrego / entregas / entrega / entregamos / entregáis / entregan


[현재분사] : entregando : [과거분사] : entregado


[과거]

entregé / entregaste / entregó / entregamos / entregasteis / entregaron


[가정법]

entregaría / entregarías / entregaría / entregaríamos / entregaríais / entregarían


[접속법]

entrege / entreges / entrege / entregemos / entregéis / entregen


[미래]

entregaré / entregarás / entregará / entregaremos / entregaréis / entregarán"
직장*,responsabilidad,f. 책임,asumir responsabilidad : 책임을 지다,"1. Asumió la responsabilidad.

책임을 졌다.

2. La responsabilidad es grande.

책임이 크다.

3. Tiene mucha responsabilidad.

책임이 많다.",
직장*,revisión anual,f. 연간 리뷰,revisión anual de desempeño : 연간 성과 리뷰,"1. La revisión anual fue positiva.

연간 리뷰가 긍정적이었다.

2. Hicimos la revisión anual.

연간 리뷰를 했다.

3. La revisión anual es en diciembre.

연간 리뷰는 12월이다.",
직장*,feedback,m. 피드백,dar feedback : 피드백을 주다,"1. Me dio feedback.

피드백을 받았다.

2. El feedback fue útil.

피드백이 유용했다.

3. Necesito feedback.

피드백이 필요하다.",
직장*,retroalimentación,f. 피드백,recibir retroalimentación : 피드백을 받다,"1. Recibí retroalimentación.

피드백을 받았다.

2. La retroalimentación fue clara.

피드백이 명확했다.

3. Dio retroalimentación al equipo.

팀에 피드백을 줬다.",
직장*,acta,f. 회의록,acta de la reunión : 회의록,"1. Redactaron el acta.

회의록을 작성했다.

2. El acta está firmada.

회의록에 서명이 있다.

3. Leí el acta.

회의록을 읽었다.",
