챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
숙박,monumento,m. 기념비; 유적,"monumento nacional : 국립 기념물

visitar monumentos : 유적지를 방문하다","1. La Torre Eiffel es un monumento famoso.

에펠탑은 유명한 기념물이다.

2. Hay muchos monumentos históricos en Roma.

로마에는 역사 유적이 많다.

3. Se hicieron una foto frente al monumento.

그들은 기념비 앞에서 사진을 찍었다.",
숙박,museo,m. 박물관; 미술관,"museo de arte : 미술관

pieza de museo : 박물관에나 있을 법한 (구식)","1. Mañana vamos al museo del Prado.

내일 우리는 프라도 미술관에 간다.

2. Los estudiantes entran gratis al museo.

학생들은 박물관 입장이 무료다.

3. El museo cierra los lunes.

박물관은 월요일에 닫는다.",
숙박,paisaje,m. 풍경; 경치,"paisaje natural : 자연경관

admirar el paisaje : 풍경을 감상하다","1. El paisaje era precioso.

풍경이 아름다웠다.

2. Me gusta pintar paisajes.

나는 풍경화 그리는 것을 좋아한다.

3. El tren pasa por paisajes maravillosos.

기차는 멋진 풍경을 지나간다.",
숙박,palacio,m. 궁전; 저택,"palacio real : 왕궁

las cosas de palacio van despacio : (속담) 관청 일은 더디다","1. El Palacio Real de Madrid es enorme.

마드리드 왕궁은 거대하다.

2. Ahora el palacio es un museo.

이제 그 궁전은 박물관이다.

3. Se sentía como una princesa en el palacio.

그녀는 궁전에서 공주가 된 기분이었다.",
숙박,recepción,f. 리셉션; 프런트; 수신,"recepción 24 horas : 24시간 리셉션

mala recepción : 수신 불량 (신호)","1. Deja la llave en recepción.

열쇠를 프런트에 맡겨라.

2. La chica de recepción habla inglés.

리셉션 직원은 영어를 할 줄 안다.

3. Tuvimos una cálida recepción al llegar.

우리는 도착했을 때 따뜻한 환영을 받았다.",
숙박,servicio,m. 서비스; 화장실,"servicios públicos : 공공 서비스

servicio militar : 병역","1. El servicio de basuras es bueno.

쓰레기 수거 서비스가 좋다.

2. ¿Dónde está el servicio?

화장실이 어디인가요?

3. Está fuera de servicio.

고장 났다 (서비스 중단).",
숙박,vistas,f.pl. 전망; 경치,"con vistas a : ~가 보이는

vistas panorámicas : 파노라마 전망","1. El hotel tiene unas vistas increíbles.

그 호텔은 전망이 믿을 수 없을 정도로 좋다.

2. Quiero una mesa con vistas al jardín.

정원이 보이는 테이블을 원합니다.

3. Desde la torre hay buenas vistas de la ciudad.

탑에서는 도시의 좋은 전망이 보인다.",
숙박*,habitación,"f. 방, 객실",habitación doble : 더블룸,"1. La habitación es amplia.

방이 넓다.

2. Quiero una habitación con vistas.

전망이 있는 방을 원한다.

3. La habitación está limpia.

방이 깨끗하다.",
숙박*,llave,f. 열쇠,llave de la habitación : 객실 열쇠,"1. Perdí la llave.

열쇠를 잃어버렸다.

2. La llave está en recepción.

열쇠는 리셉션에 있다.

3. Dame la llave, por favor.

열쇠를 주세요.",
숙박*,ascensor,m. 엘리베이터,subir en ascensor : 엘리베이터를 타다,"1. El ascensor no funciona.

엘리베이터가 작동하지 않는다.

2. Subimos en ascensor.

우리는 엘리베이터를 탔다.

3. Hay ascensor en el hotel.

호텔에 엘리베이터가 있다.",
숙박*,pasillo,m. 복도,pasillo largo : 긴 복도,"1. La habitación está al final del pasillo.

방이 복도 끝에 있다.

2. El pasillo está oscuro.

복도가 어둡다.

3. Hay ruido en el pasillo.

복도에서 소음이 있다.",
숙박*,planta,f. 층,segunda planta : 2층,"1. Mi habitación está en la tercera planta.

내 방은 3층에 있다.

2. La recepción está en la planta baja.

리셉션은 1층에 있다.

3. Subimos dos plantas.

우리는 두 층 올라갔다.",
숙박*,toalla,f. 수건,toalla limpia : 깨끗한 수건,"1. Necesito otra toalla.

다른 수건이 필요하다.

2. La toalla está húmeda.

수건이 젖어 있다.

3. Dejan toallas en el baño.

욕실에 수건을 둔다.",
숙박*,sábana,f. 시트,cambiar las sábanas : 시트를 갈다,"1. Las sábanas son blancas.

시트가 흰색이다.

2. Cambiaron las sábanas hoy.

오늘 시트를 갈았다.

3. La sábana está limpia.

시트가 깨끗하다.",
숙박*,almohada,f. 베개,almohada extra : 추가 베개,"1. Quiero otra almohada.

다른 베개를 원한다.

2. La almohada es cómoda.

베개가 편하다.

3. Dejaron una almohada extra.

추가 베개를 놓아줬다.",
숙박*,ducha,f. 샤워,tomar una ducha : 샤워하다,"1. Hay ducha en la habitación.

방에 샤워가 있다.

2. La ducha no tiene agua caliente.

샤워에 뜨거운 물이 없다.

3. Me ducho por la mañana.

나는 아침에 샤워한다.",
숙박*,bañera,f. 욕조,bañera grande : 큰 욕조,"1. La bañera está limpia.

욕조가 깨끗하다.

2. Prefiero ducha a bañera.

나는 욕조보다 샤워를 선호한다.

3. La bañera es profunda.

욕조가 깊다.",
숙박*,desayuno,m. 아침식사,desayuno incluido : 조식 포함,"1. El desayuno empieza a las siete.

아침식사는 7시에 시작한다.

2. El desayuno está incluido.

조식이 포함되어 있다.

3. Tomé un desayuno ligero.

가벼운 아침을 먹었다.",
숙박*,equipaje,"m. 짐, 수하물",guardar el equipaje : 짐을 보관하다,"1. Dejé el equipaje en recepción.

짐을 리셉션에 맡겼다.

2. Mi equipaje es pesado.

내 짐이 무겁다.

3. Perdieron el equipaje.

짐을 잃어버렸다.",
숙박*,disponible,a. 이용 가능한,habitación disponible : 이용 가능한 객실,"1. No hay habitaciones disponibles.

빈 방이 없다.

2. La habitación está disponible hoy.

오늘 방이 이용 가능하다.

3. Hay una plaza disponible.

이용 가능한 자리 하나가 있다.",
숙박*,reservar,v. 예약하다,reservar una habitación : 방을 예약하다,"1. Reservé por internet.

나는 인터넷으로 예약했다.

2. Reservamos para dos noches.

우리는 2박 예약했다.

3. Reservarás con antelación.

너는 미리 예약할 것이다.","[현재]

reservo / reservas / reserva / reservamos / reserváis / reservan


[현재분사] : reservando : [과거분사] : reservado


[과거]

reservé / reservaste / reservó / reservamos / reservasteis / reservaron


[가정법]

reservaría / reservarías / reservaría / reservaríamos / reservaríais / reservarían


[접속법]

reserve / reserves / reserve / reservemos / reservéis / reserven


[미래]

reservaré / reservarás / reservará / reservaremos / reservaréis / reservarán"
숙박*,cancelar,v. 취소하다,cancelar la reserva : 예약을 취소하다,"1. Cancelé la reserva.

예약을 취소했다.

2. No podemos cancelar ahora.

지금은 취소할 수 없다.

3. Cancelaré si no hay respuesta.

답이 없으면 취소하겠다.","[현재]

cancelo / cancelas / cancela / cancelamos / canceláis / cancelan


[현재분사] : cancelando : [과거분사] : cancelado


[과거]

cancelé / cancelaste / canceló / cancelamos / cancelasteis / cancelaron


[가정법]

cancelaría / cancelarías / cancelaría / cancelaríamos / cancelaríais / cancelarían


[접속법]

cancele / canceles / cancele / cancelemos / canceléis / cancelen


[미래]

cancelaré / cancelarás / cancelará / cancelaremos / cancelaréis / cancelarán"
숙박*,alquilar,v. 빌리다; 임대하다,alquilar una habitación : 방을 빌리다,"1. Alquilé un apartamento.

아파트를 빌렸다.

2. Alquilamos por una semana.

우리는 일주일 동안 빌렸다.

3. Alquilarán una casa.

그들은 집을 빌릴 것이다.","[현재]

alquilo / alquilas / alquila / alquilamos / alquiláis / alquilan


[현재분사] : alquilando : [과거분사] : alquilado


[과거]

alquilé / alquilaste / alquiló / alquilamos / alquilasteis / alquilaron


[가정법]

alquilaría / alquilarías / alquilaría / alquilaríamos / alquilaríais / alquilarían


[접속법]

alquile / alquiles / alquile / alquilemos / alquiléis / alquilen


[미래]

alquilaré / alquilarás / alquilará / alquilaremos / alquilaréis / alquilarán"
숙박*,alojar,v. 묵게 하다; 숙박시키다,alojar a un grupo : 단체를 숙박시키다,"1. El hotel aloja a los turistas.

호텔이 관광객들을 숙박시킨다.

2. Alojaron a la familia.

가족을 숙박시켰다.

3. Alojaré a mis amigos.

나는 친구들을 재울 것이다.","[현재]

alojo / alojas / aloja / alojamos / alojáis / alojan


[현재분사] : alojando : [과거분사] : alojado


[과거]

alojé / alojaste / alojó / alojamos / alojasteis / alojaron


[가정법]

alojaría / alojarías / alojaría / alojaríamos / alojaríais / alojarían


[접속법]

aloje / alojes / aloje / alojemos / alojéis / alojen


[미래]

alojaré / alojarás / alojará / alojaremos / alojaréis / alojarán"
숙박*,comprobar,v. 확인하다,comprobar la reserva : 예약을 확인하다,"1. Compruebo la reserva.

예약을 확인한다.

2. Comprobaron el pago.

결제를 확인했다.

3. Comprobaré los datos.

데이터를 확인할 것이다.","[현재]

comprobo / comprobas / comproba / comprobamos / comprobáis / comproban


[현재분사] : comprobando : [과거분사] : comprobado


[과거]

comprobé / comprobaste / comprobó / comprobamos / comprobasteis / comprobaron


[가정법]

comprobaría / comprobarías / comprobaría / comprobaríamos / comprobaríais / comprobarían


[접속법]

comprobe / comprobes / comprobe / comprobemos / comprobéis / comproben


[미래]

comprobaré / comprobarás / comprobará / comprobaremos / comprobaréis / comprobarán"
숙박*,minibar,m. 미니바,minibar en la habitación : 객실 미니바,"1. El minibar está lleno.

미니바가 꽉 차 있다.

2. Usé el minibar.

미니바를 사용했다.

3. El minibar es caro.

미니바가 비싸다.",
숙박*,consigna,f. 보관소,consigna de equipaje : 짐 보관소,"1. Dejé la maleta en la consigna.

짐을 보관소에 맡겼다.

2. La consigna está en el lobby.

보관소가 로비에 있다.

3. La consigna es segura.

보관소가 안전하다.",
숙박*,recepcionista,m.f. 프런트 직원,hablar con la recepcionista : 프런트와 얘기하다,"1. La recepcionista me ayudó.

프런트 직원이 나를 도왔다.

2. Hablé con el recepcionista.

프런트 직원과 이야기했다.

3. La recepcionista llamó un taxi.

프런트 직원이 택시를 불렀다.",
숙박*,huésped,m.f. 투숙객,atender al huésped : 투숙객을 응대하다,"1. El huésped llegó tarde.

투숙객이 늦게 왔다.

2. Hay varios huéspedes.

여러 투숙객이 있다.

3. El huésped pidió ayuda.

투숙객이 도움을 요청했다.",
숙박*,estancia,f. 숙박; 체류,estancia de dos noches : 2박 숙박,"1. La estancia fue cómoda.

숙박이 편했다.

2. Reservé una estancia de dos noches.

2박 숙박을 예약했다.

3. La estancia incluye desayuno.

숙박에 조식이 포함된다.",
숙박*,lavandería,f. 세탁실; 세탁소,servicio de lavandería : 세탁 서비스,"1. La lavandería está abierta.

세탁실이 열려 있다.

2. Usé la lavandería del hotel.

호텔 세탁실을 사용했다.

3. La lavandería es cara.

세탁 서비스가 비싸다.",
숙박*,cuna,f. 유아 침대,cuna para bebé : 아기 침대,"1. Pedimos una cuna.

아기 침대를 요청했다.

2. La cuna está en la habitación.

아기 침대가 방에 있다.

3. La cuna es pequeña.

아기 침대가 작다.",
숙박*,hospedar,v. 숙박시키다; 묵게 하다,hospedar a un huésped : 투숙객을 묵게 하다,"1. El hotel hospeda a grupos.

호텔이 단체를 숙박시킨다.

2. Hospedaron a la familia.

가족을 숙박시켰다.

3. Hospedarán a los turistas.

관광객들을 숙박시킬 것이다.","[현재]

hospedo / hospedas / hospeda / hospedamos / hospedáis / hospedan


[현재분사] : hospedando : [과거분사] : hospedado


[과거]

hospedé / hospedaste / hospedó / hospedamos / hospedasteis / hospedaron


[가정법]

hospedaría / hospedarías / hospedaría / hospedaríamos / hospedaríais / hospedarían


[접속법]

hospede / hospedes / hospede / hospedemos / hospedéis / hospeden


[미래]

hospedaré / hospedarás / hospedará / hospedaremos / hospedaréis / hospedarán"
숙박*,toallero,m. 수건걸이,toallero en el baño : 욕실 수건걸이,"1. El toallero está limpio.

수건걸이가 깨끗하다.

2. Colgué la toalla en el toallero.

수건을 수건걸이에 걸었다.

3. Falta un toallero.

수건걸이가 하나 부족하다.",
