챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
고용,vacante,f. 공석; 결원,"puesto vacante : 빈자리

cubrir una vacante : 공석을 채우다","1. Hay una vacante en el departamento.

부서에 공석이 하나 있다.

2. La vacante se llenó rápidamente.

그 공석은 빨리 채워졌다.

3. Buscamos candidatos para la vacante.

우리는 공석을 채울 후보자를 찾고 있다.",
고용*,reclutamiento,"m. 채용, 모집",reclutamiento de personal : 인력 채용,"1. El reclutamiento empezó hoy.

채용이 오늘 시작됐다.

2. Buscan mejorar el reclutamiento.

채용을 개선하려 한다.

3. El reclutamiento es online.

채용이 온라인이다.",
고용*,selección,f. 선발,proceso de selección : 선발 과정,"1. La selección es estricta.

선발이 엄격하다.

2. Pasé la selección.

선발을 통과했다.

3. La selección tarda una semana.

선발에 일주일 걸린다.",
고용*,contratación,"f. 고용, 채용",contratación temporal : 임시 채용,"1. La contratación aumentó.

채용이 늘었다.

2. Habrá contratación nueva.

새 채용이 있을 것이다.

3. La contratación fue rápida.

채용이 빨랐다.",
고용*,incorporación,"f. 합류, 입사",fecha de incorporación : 입사일,"1. Mi incorporación es en marzo.

내 입사일은 3월이다.

2. La incorporación fue ayer.

입사가 어제였다.

3. Preparan la incorporación.

입사를 준비한다.",
고용*,empleador,m. 고용주,empleador local : 지역 고용주,"1. El empleador ofrece formación.

고용주가 교육을 제공한다.

2. Hablé con el empleador.

고용주와 이야기했다.

3. El empleador firmó el contrato.

고용주가 계약서에 서명했다.",
고용*,indefinido,a. 무기한의,contrato indefinido : 무기 계약,"1. Tengo contrato indefinido.

나는 무기 계약이다.

2. Busco un puesto indefinido.

무기한 일자리를 찾는다.

3. El contrato es indefinido.

계약은 무기한이다.",
고용*,a tiempo completo,a. 전일제의,trabajo a tiempo completo : 전일제 일,"1. Busco trabajo a tiempo completo.

전일제 일자리를 찾는다.

2. Es un puesto a tiempo completo.

전일제 직무다.

3. Trabaja a tiempo completo.

그는 전일제로 일한다.",
고용*,a tiempo parcial,a. 시간제의,empleo a tiempo parcial : 시간제 일,"1. Tengo empleo a tiempo parcial.

시간제 일을 한다.

2. El puesto es a tiempo parcial.

직무가 시간제다.

3. Busco trabajo a tiempo parcial.

시간제 일을 찾는다.",
고용*,prácticas,"f. 인턴십, 실습",hacer prácticas : 인턴을 하다,"1. Hice prácticas en una empresa.

회사에서 인턴을 했다.

2. Las prácticas duran tres meses.

인턴십이 3개월 지속된다.

3. Busca prácticas remuneradas.

유급 인턴을 찾는다.",
고용*,competencias,f. 역량,competencias clave : 핵심 역량,"1. Tiene competencias digitales.

디지털 역량이 있다.

2. Desarrolla competencias.

역량을 개발한다.

3. Evaluaron sus competencias.

그의 역량을 평가했다.",
고용*,habilidades,"f. 기술, 능력",habilidades blandas : 소프트 스킬,"1. Tiene buenas habilidades.

좋은 능력이 있다.

2. Mejoró sus habilidades.

기술을 개선했다.

3. Las habilidades son importantes.

능력이 중요하다.",
고용*,formación,"f. 교육, 훈련",formación profesional : 직업 교육,"1. Recibió formación.

교육을 받았다.

2. La formación es continua.

교육은 계속된다.

3. La formación mejora el empleo.

훈련이 취업을 돕는다.",
고용*,promoción interna,f. 내부 승진,promoción interna rápida : 빠른 내부 승진,"1. Hubo promoción interna.

내부 승진이 있었다.

2. Buscan promoción interna.

내부 승진을 원한다.

3. La promoción interna es transparente.

내부 승진이 투명하다.",
고용*,periodo de prueba,m. 수습 기간,periodo de prueba de tres meses : 3개월 수습,"1. Estoy en periodo de prueba.

수습 기간이다.

2. El periodo de prueba es corto.

수습 기간이 짧다.

3. Pasó el periodo de prueba.

수습 기간을 통과했다.",
고용*,sueldo neto,m. 실수령 급여,sueldo neto mensual : 월 실수령 급여,"1. El sueldo neto es bajo.

실수령 급여가 낮다.

2. Preguntó por el sueldo neto.

실수령 급여를 물었다.

3. Aumentó el sueldo neto.

실수령 급여가 올랐다.",
고용*,sueldo bruto,m. 총급여,sueldo bruto anual : 연 총급여,"1. El sueldo bruto es alto.

총급여가 높다.

2. El sueldo bruto incluye bonus.

총급여에 보너스가 포함된다.

3. Negociaron el sueldo bruto.

총급여를 협상했다.",
