챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
성격,defecto,m. 단점; 결점,"sacar defectos : 흠을 잡다

nadie es perfecto : 완벽한 사람은 없다","1. Todos tenemos algún defecto.

우리는 모두 어떤 단점을 가지고 있다.

2. Su único defecto es que es impuntual.

그의 유일한 단점은 시간을 지키지 않는다는 것이다.

3. Acepta a tus amigos con sus virtudes y sus defectos.

친구들의 장점과 단점을 모두 받아들여라.",
성격,extrovertido,a. 외향적인,"centro de atención : 관심의 중심

carácter extrovertido : 외향적 성격","1. Es muy extrovertido y le encanta la gente.

그는 매우 외향적이고 사람들을 좋아한다.

2. Su carácter extrovertido le ayuda en su trabajo.

그의 외향적인 성격은 일하는 데 도움이 된다.

3. Generalmente, los vendedores son personas extrovertidas.

일반적으로 판매원들은 외향적인 사람들이다.",
성격,falso,a. 가식적인; 거짓된,"lágrimas de cocodrilo : 거짓 눈물

amigo falso : 가짜 친구","1. No seas falso, dime la verdad.

가식적으로 굴지 말고 진실을 말해.

2. Es una persona muy falsa, te critica por la espalda.

그는 매우 가식적인 사람이라 네 뒤에서 험담한다.

3. Ese billete parece falso.

그 지폐는 위조 같다.",
성격,fiel,a. 충실한; 신의 있는,"perro fiel : 충직한 개

fiel a sus principios : 원칙에 충실한","1. Es un amigo fiel.

그는 신의 있는 친구다.

2. El perro es el animal más fiel.

개는 가장 충직한 동물이다.

3. Permaneció fiel a su equipo hasta el final.

그는 끝까지 자신의 팀에 충실했다.",
성격,frío,a. 차가운; 냉담한,"sangre fría : 냉정함 / 침착함

ser frío : (성격이) 차갑다","1. Es una persona muy fría y calculadora.

그는 매우 냉담하고 계산적인 사람이다.

2. Me trató con una actitud fría.

그는 나를 차가운 태도로 대했다.

3. A pesar de su apariencia fría, tiene buen corazón.

차가워 보이는 겉모습과 달리, 그는 따뜻한 마음을 가졌다.",
성격,gracioso,a. 웃긴; 재미있는,"hacerse el gracioso : 웃기려고 애쓰다 / 까불다

no tiene gracia : 하나도 안 웃기다","1. Tu amigo es muy gracioso.

네 친구는 정말 웃기다.

2. Me contó una historia muy graciosa.

그는 나에게 아주 재미있는 이야기를 해주었다.

3. No me parece gracioso que te rías de él.

네가 그를 비웃는 게 나는 전혀 웃기지 않다.",
성격,hablador,a. 수다스러운,"hablar por los codos : 쉴 새 없이 떠들다

muy hablador : 말이 아주 많은","1. Tu vecina es muy habladora.

네 이웃은 말이 정말 많다.

2. Hoy estás muy hablador.

너 오늘따라 말이 많구나.

3. Es más hablador cuando está con sus amigos.

그는 친구들과 있을 때 더 수다스럽다.",
성격,honesto,a. 정직한,"ser honesto con uno mismo : 자기 자신에게 솔직하다

ganarse la vida honestamente : 정직하게 돈을 벌다","1. Es un hombre honesto y trabajador.

그는 정직하고 근면한 사람이다.

2. Para ser honesto, no me gusta tu vestido.

솔직히 말하면, 네 원피스 마음에 안 들어.

3. La honestidad es un valor fundamental.

정직은 근본적인 가치이다.",
성격,humilde,a. 겸손한; 검소한,"en mi humilde opinión : 저의 짧은 소견으로는

origen humilde : 미천한 출신","1. A pesar de su éxito, sigue siendo humilde.

성공했음에도 불구하고 그는 여전히 겸손하다.

2. Viven en una casa humilde.

그들은 소박한 집에 산다.

3. Es necesario ser humilde para reconocer los errores.

실수를 인정하기 위해서는 겸손해야 한다.",
성격,ignorante,a. 무식한; 무지한,"la ignorancia es atrevida : 무식하면 용감하다

ser ignorante en : ~에 대해 무지하다","1. Es ignorante en temas de política.

그는 정치 문제에 대해 무지하다.

2. No seas ignorante, lee un poco más.

무식하게 굴지 말고 책 좀 더 읽어라.

3. Me molesta la gente ignorante que critica sin saber.

나는 알지도 못하고 비판하는 무지한 사람들이 싫다.",
성격,impaciente,a. 성급한; 참을성 없는,"perder la paciencia : 인내심을 잃다

estar impaciente por : ~하고 싶어 안달하다","1. No seas tan impaciente, ya casi llegamos.

너무 조급해하지 마, 거의 다 왔어.

2. Se puso impaciente esperando el resultado.

그는 결과를 기다리며 초조해했다.

3. Es impaciente y quiere todo al instante.

그는 성격이 급해서 모든 것을 즉시 원한다.",
성격,infiel,a. 불충실한; 부정직한,"ser infiel : 바람피우다

poner los cuernos : 바람피우다 (관용구)","1. Le fue infiel a su esposa.

그는 아내를 두고 바람을 피웠다.

2. Una traducción infiel del texto original.

원문의 부정확한 번역.

3. Perdonó que le fuera infiel, pero no olvidó.

그녀는 그가 바람피운 것을 용서했지만, 잊지는 않았다.",
성격,inteligente,a. 똑똑한; 지능이 높은,"inteligencia artificial : 인공지능

ser un cerebro : 머리가 아주 좋다","1. Es la alumna más inteligente de la clase.

그녀는 반에서 가장 똑똑한 학생이다.

2. Fue una decisión inteligente.

그것은 현명한 결정이었다.

3. Es lo suficientemente inteligente como para resolverlo solo.

그는 혼자서 그것을 해결할 만큼 충분히 똑똑하다.",
성격,introvertido,a. 내향적인,"mundo interior : 내면세계

ser introvertido : 내성적이다","1. Mi hijo es un poco introvertido.

내 아들은 조금 내성적이다.

2. Los introvertidos disfrutan de la soledad.

내향적인 사람들은 고독을 즐긴다.

3. Ser introvertido no significa ser tímido.

내향적인 것이 수줍음이 많다는 것을 의미하지는 않는다.",
성격,irresponsable,a. 무책임한,"acto irresponsable : 무책임한 행동

ser un irresponsable : 무책임한 사람이다","1. Fue muy irresponsable por su parte.

그것은 그의 입장에서 매우 무책임했다.

2. Dejar a los niños solos es irresponsable.

아이들을 혼자 두는 것은 무책임하다.

3. Su conducta irresponsable causó el accidente.

그의 무책임한 행동이 사고를 일으켰다.",
성격,listo,a. 영리한 (ser); 준비된 (estar),"pasarse de listo : 잘난 체하다 / 꾀를 부리다

estar listo : 준비되다","1. Ese chico es muy listo, aprende rápido.

저 소년은 매우 영리해서 빨리 배운다.

2. ¿Estás listo para salir?

나갈 준비 됐니?

3. Se cree muy listo, pero a veces se equivoca.

그는 자기가 아주 똑똑한 줄 알지만, 가끔 실수를 한다.",
성격,loco,a. 미친; 열광하는,"estar loco por : ~에 미치다 (열광하다)

hacerse el loco : 모르는 척하다 / 시치미 떼다","1. Estás loco si piensas eso.

그렇게 생각한다면 넌 미친 거야.

2. Estoy loca por la música rock.

나는 록 음악에 미쳐 있다.

3. A veces hay que estar un poco loco para ser feliz.

가끔 행복해지기 위해서는 조금 미칠 필요가 있다.",
성격,modesto,a. 겸손한; 적당한,"nada modesto : 전혀 겸손하지 않은

precio modesto : 적당한 가격","1. Es muy modesto sobre sus logros.

그는 자신의 성취에 대해 매우 겸손하다.

2. Vivían con un salario modesto.

그들은 얼마 안 되는 월급으로 살았다.

3. Sé modesto y no presumas tanto.

겸손해라, 그리고 너무 뽐내지 마라.",
성격,optimista,a. 낙천적인; 긍정적인,"ver el vaso medio lleno : 긍정적으로 보다 (물이 반이나 차 있네)

ser optimista : 낙천적이다","1. Intenta ser más optimista.

좀 더 낙천적이 되도록 노력해 봐.

2. Tengo una visión optimista del futuro.

나는 미래에 대해 낙관적인 시각을 가지고 있다.

3. Los optimistas suelen vivir más felices.

낙천적인 사람들이 보통 더 행복하게 산다.",
성격,orgulloso,a. 거만한; 자랑스러운,"estar orgulloso de : ~을 자랑스러워하다 (긍정)

ser orgulloso : 거만하다/자존심이 세다 (부정)","1. Estoy muy orgulloso de ti.

나는 네가 정말 자랑스럽다.

2. Es demasiado orgulloso para pedir perdón.

그는 너무 자존심이 세서 사과하지 않는다.

3. Su actitud orgullosa le causó problemas.

그의 거만한 태도는 문제를 일으켰다.",
성격,personalidad,f. 성격; 개성,"tener mucha personalidad : 개성이 강하다

doble personalidad : 이중인격","1. Tiene una personalidad muy fuerte.

그는 성격이 매우 강하다.

2. Su personalidad atrae a todo el mundo.

그의 성격은 모든 사람을 끌어당긴다.

3. A pesar de ser gemelos, tienen personalidades opuestas.

쌍둥이임에도 불구하고 그들은 정반대의 성격을 가지고 있다.",
성격,pesimista,a. 비관적인; 부정적인,"ver el vaso medio vacío : 부정적으로 보다 (물이 반밖에 없네)

ser pesimista : 비관적이다","1. No seas tan pesimista.

너무 비관적으로 생각하지 마.

2. El pronóstico económico es pesimista.

경제 전망이 비관적이다.

3. Su actitud pesimista contagia a los demás.

그의 비관적인 태도는 타인에게 전염된다.",
성격,portarse,v. 행동하다 (주로 좋게/나쁘게),"¡Pórtate bien! : 얌전하게 행동해!

portarse fatal : 아주 못되게 행동하다","1. ¿Cómo se ha portado el niño hoy?

오늘 아이가 어떻게 행동했나요?

2. Se portó muy mal con sus compañeros.

그는 동료들에게 아주 못되게 굴었다.

3. Si te portas bien, te compraré un helado.

말 잘 들으면(행동 잘하면), 아이스크림 사줄게.","[현재]

me porto / te portas / se porta / nos portamos / os portáis / se portan


[현재분사] : portándose : [과거분사] : portado


[과거]

me porté / te portaste / se portó / nos portamos / os portasteis / se portaron


[가정법]

me portaría / te portarías / se portaría / nos portaríamos / os portaríais / se portarían


[접속법]

me porte / te portes / se porte / nos portemos / os portéis / se porten


[미래]

me portaré / te portarás / se portará / nos portaremos / os portaréis / se portarán"
성격,prudente,a. 신중한,"ser prudente : 신중하다

conducción prudente : 안전 운전","1. Es prudente esperar un poco más.

조금 더 기다리는 것이 신중하다.

2. Sé prudente con lo que dices.

네가 하는 말에 신중해라.

3. Tomó una decisión prudente y evitó riesgos.

그는 신중한 결정을 내려 위험을 피했다.",
성격,raro,a. 이상한; 드문,"bicho raro : 별종 / 괴짜

qué raro : 이상하다 / 웬일이지","1. Es un tipo un poco raro.

그는 좀 이상한 녀석이다.

2. Me siento raro hoy.

오늘 기분이 좀 이상하다.

3. Es raro ver nieve en esta época del año.

이맘때 눈을 보는 것은 드문 일이다.",
성격,responsable,a. 책임감 있는,"hacerse responsable : 책임을 지다

consumo responsable : 합리적 소비","1. Buscamos a una persona responsable.

우리는 책임감 있는 사람을 찾고 있다.

2. Eres responsable de tus actos.

너는 네 행동에 책임이 있다.

3. Actuó de manera responsable ante la emergencia.

그는 비상사태에 책임감 있게 행동했다.",
성격,sabio,a. 지혜로운; 현명한,"hombre sabio : 현자

sabia decisión : 현명한 결정","1. Escucha los consejos de los sabios.

현명한 사람들의 조언을 들어라.

2. Mi abuelo era un hombre muy sabio.

내 할아버지는 매우 지혜로운 분이셨다.

3. Es sabio pensar antes de hablar.

말하기 전에 생각하는 것은 현명하다.",
성격,serio,a. 진지한; 심각한,"tomar en serio : 진지하게 받아들이다

cara seria : 정색한 얼굴","1. ¿Por qué estás tan serio?

너 왜 그렇게 심각하니?

2. Es una persona seria y profesional.

그는 진지하고 전문적인 사람이다.

3. No me tomes el pelo, te lo digo en serio.

놀리지 마, 진심으로 하는 말이야.",
성격,sociable,a. 사교적인,"don de gentes : 사교성 / 사람을 끄는 매력

poco sociable : 비사교적인","1. Es un chico muy sociable.

그는 매우 사교적인 소년이다.

2. No soy muy sociable, prefiero estar en casa.

나는 별로 사교적이지 않아서 집에 있는 것을 선호한다.

3. Para este puesto necesitamos a alguien sociable y comunicativo.

이 직책에는 사교적이고 의사소통이 잘 되는 사람이 필요하다.",
성격,solitario,a. 고독한; 혼자 있길 좋아하는,"lobo solitario : 독불장군 / 아웃사이더

sentirse solitario : 외로움을 느끼다","1. Lleva una vida solitaria.

그는 고독한 삶을 산다.

2. Es un hombre solitario, no tiene muchos amigos.

그는 고독한 사람이라 친구가 별로 없다.

3. A veces me gusta dar paseos solitarios por la playa.

가끔 나는 해변을 혼자 산책하는 것을 좋아한다.",
성격,tonto,a. 멍청한; 바보 같은,"hacerse el tonto : 모르는 척하다 / 바보인 척하다

tonto de remate : 천하의 바보","1. No seas tonto.

바보같이 굴지 마.

2. He cometido un error tonto.

나는 바보 같은 실수를 저질렀다.

3. Me siento tonto por haber creído sus mentiras.

그의 거짓말을 믿었다니 내가 바보같이 느껴진다.",
성격,vago,a. 게으른,"ser un vago : 게으름뱅이다

hacer el vago : 빈둥거리다","1. Levántate del sofá, no seas vago.

게으르게 굴지 말고 소파에서 일어나.

2. Es demasiado vago para buscar trabajo.

그는 일자리를 구하기엔 너무 게으르다.

3. Los alumnos vagos no suelen aprobar el curso.

게으른 학생들은 보통 코스를 통과하지 못한다.",
