챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
감각,engordar,v. 살찌다; 살찌우다,"la ropa engorda : 옷이 뚱뚱해 보이게 하다

el estrés engorda : 스트레스는 살찌게 한다","1. He engordado un poco.

나 살이 좀 쪘어.

2. Los dulces engordan mucho.

단것은 살이 많이 찐다.

3. No quiero engordar más.

더 이상 살찌고 싶지 않다.","[현재]

engordo / engordas / engorda / engordamos / engordáis / engordan


[현재분사] : engordando : [과거분사] : engordado


[과거]

engordé / engordaste / engordó / engordamos / engordasteis / engordaron


[가정법]

engordaría / engordarías / engordaría / engordaríamos / engordaríais / engordarían


[접속법]

engorde / engordes / engorde / engordemos / engordéis / engorden


[미래]

engordaré / engordarás / engordará / engordaremos / engordaréis / engordarán"
감각,estornudar,v. 재채기하다,"salud (cuando alguien estornuda) : (재채기할 때) 건강하세요!

hacer estornudar : 재채기 나게 하다","1. El polvo me hace estornudar.

먼지 때문에 재채기가 난다.

2. Estornudó tres veces seguidas.

그는 세 번 연속 재채기했다.

3. Cuidado al estornudar.

재채기할 때 조심해라.","[현재]

estornudo / estornudas / estornuda / estornudamos / estornudáis / estornudan


[현재분사] : estornudando : [과거분사] : estornudado


[과거]

estornudé / estornudaste / estornudó / estornudamos / estornudasteis / estornudaron


[가정법]

estornudaría / estornudarías / estornudaría / estornudaríamos / estornudaríais / estornudarían


[접속법]

estornude / estornudes / estornude / estornudemos / estornudéis / estornuden


[미래]

estornudaré / estornudarás / estornudará / estornudaremos / estornudaréis / estornudarán"
감각,fiebre,f. 열,"tener fiebre : 열이 나다

bajar la fiebre : 열을 내리다","1. El niño tiene fiebre alta.

아이가 고열이 있다.

2. Ponte el termómetro si tienes fiebre.

열이 있으면 체온계를 써라.

3. La fiebre es señal de infección.

열은 감염의 신호다.",
감각,físico,m. 체격; a. 신체의,"aspecto físico : 외모/신체적 특징

educación física : 체육","1. Tiene un buen físico.

그는 체격이 좋다.

2. El trabajo requiere esfuerzo físico.

그 일은 육체적 노력을 요한다.

3. La salud física y mental van unidas.

신체적 건강과 정신적 건강은 연결되어 있다.",
감각,forma,f. 형태; 컨디션,"estar en forma : 몸 상태가 좋다 (fit)

ponerse en forma : 몸을 만들다","1. Quiero ponerme en forma.

나는 몸을 만들고 싶다.

2. Él está en plena forma.

그는 최상의 컨디션이다.

3. Perdió la forma durante las vacaciones.

그는 휴가 동안 몸매가 망가졌다.",
감각,lágrima,f. 눈물,"llorar a lágrima viva : 펑펑 울다

lágrimas de cocodrilo : 거짓 눈물","1. Una lágrima cayó.

눈물 한 방울이 떨어졌다.

2. Se secó las lágrimas.

그는 눈물을 닦았다.

3. Soltó unas lágrimas de cocodrilo.

그는 거짓 눈물을 흘렸다.",
감각,lleno,a. 배부른; 가득 찬,"estar lleno : 배부르다 / 꽉 차다

lleno hasta los topes : 꽉 들어찬","1. Estoy lleno, no puedo comer más.

배불러서 더는 못 먹겠어.

2. El restaurante está lleno hoy.

오늘 식당이 꽉 찼다.

3. Se siente lleno después de la gran comida.

거한 식사 후에 그는 배가 부르다고 느낀다.",
감각,marearse,v. 어지럽다; 멀미하다,"marearse en barco : 배 멀미하다

marearse al levantarse : 일어날 때 핑 돌다","1. Me mareo si leo en el coche.

차에서 책을 읽으면 멀미가 난다.

2. Se mareó por el calor.

그는 더위 때문에 어지러워했다.

3. Si te mareas, avísame.

어지러우면 말해줘.","[현재]

me mareo / te mareas / se marea / nos mareamos / os mareáis / se marean


[현재분사] : mareándose : [과거분사] : mareado


[과거]

me mareé / te mareaste / se mareó / nos mareamos / os mareasteis / se marearon


[가정법]

me marearía / te marearías / se marearía / nos marearíamos / os marearíais / se marearían


[접속법]

me maree / te marees / se maree / nos mareemos / os mareéis / se mareen


[미래]

me marearé / te marearás / se mareará / nos marearemos / os marearéis / se marearán"
감각,mareo,m. 어지러움; 멀미,"tener mareos : 어지럽다

pastilla para el mareo : 멀미약","1. Siento un mareo constante.

계속 어지러움을 느낀다.

2. El mareo se pasó al sentarme.

앉으니까 어지러움이 가셨다.

3. Sufre de mareos en el coche.

그는 차 멀미를 겪는다.",
감각,molestia,f. 불편; 통증; 귀찮음,"sentir molestias : 불편함을 느끼다

perdone las molestias : 불편을 드려 죄송합니다","1. Siento una molestia en el ojo.

눈에 불편함(이물감)이 느껴진다.

2. No quiero causarte molestias.

너에게 폐를 끼치고 싶지 않다.

3. Las molestias estomacales son comunes.

위장 장애는 흔하다.",
감각,obesidad,f. 비만,"obesidad mórbida : 고도 비만

tasa de obesidad : 비만율","1. La obesidad es una epidemia mundial.

비만은 전 세계적인 유행병이다.

2. La comida rápida causa obesidad.

패스트푸드는 비만을 유발한다.

3. Hay que prevenir la obesidad infantil.

소아 비만을 예방해야 한다.",
감각,oír,v. 듣다,"oír hablar de : ~에 대해 듣다

hacerse oír : 목소리를 높이다","1. ¿Me oyes bien?

내 말 잘 들려?

2. He oído un ruido extraño.

이상한 소리를 들었어.

3. Oyó pasos en el pasillo.

그는 복도에서 발소리를 들었다.","[현재]

oigo / oyes / oye / oímos / oís / oyen


[현재분사] : oyendo : [과거분사] : oído


[과거]

oí / oíste / oyó / oímos / oísteis / oyeron


[가정법]

oiría / oirías / oiría / oiríamos / oiríais / oirían


[접속법]

oiga / oigas / oiga / oigamos / oigáis / oigan


[미래]

oiré / oirás / oirá / oiremos / oiréis / oirán"
감각,oler,v. 냄새 맡다; 냄새나다,"oler a : ~ 냄새가 나다

olerse algo : 눈치채다","1. Esto huele muy bien.

이거 냄새가 아주 좋다.

2. La casa olía a café.

집에서 커피 냄새가 났다.

3. Me huelo que algo va mal.

뭔가 잘못된 것 같은 낌새가 든다.","[현재]

huelo / hueles / huele / olemos / oléis / huelen


[현재분사] : oliendo : [과거분사] : olido


[과거]

olí / oliste / olió / olimos / olisteis / olieron


[가정법]

olería / olerías / olería / oleríamos / oleríais / olerían


[접속법]

huela / huelas / huela / olamos / oláis / huelan


[미래]

oleré / olerás / olerá / oleremos / oleréis / olerán"
감각,olor,m. 냄새; 향기,"mal olor : 악취

olor corporal : 체취","1. Qué buen olor a café.

커피 냄새 참 좋다.

2. Este olor me recuerda a mi infancia.

이 냄새는 내 어린 시절을 생각나게 한다.

3. Hay un olor desagradable en la cocina.

부엌에서 불쾌한 냄새가 난다.",
감각,oscuro,a. 어두운; 짙은,"cuarto oscuro : 암실

verde oscuro : 짙은 초록색","1. El cuarto está oscuro.

방이 어둡다.

2. Tiene el pelo oscuro.

그는 머리색이 짙다.

3. Se hizo oscuro muy pronto.

금방 어두워졌다.",
감각,pálido,a. 창백한,"ponerse pálido : 창백해지다

estar pálido como un fantasma : 유령처럼 창백하다","1. Estás muy pálido, ¿te encuentras bien?

너 너무 창백해, 괜찮니?

2. Se puso pálido del susto.

그는 놀라서 창백해졌다.

3. Su rostro estaba pálido y sudoroso.

그의 얼굴은 창백하고 땀이 나 있었다.",
감각,peso,m. 무게; 체중,"perder peso : 살을 빼다

peso ideal : 적정 체중","1. Controla tu peso regularmente.

정기적으로 체중을 확인해라.

2. He ganado peso en Navidad.

크리스마스에 살이 쪘다.

3. El exceso de peso es peligroso.

과체중은 위험하다.",
감각,respirar,v. 숨쉬다,"sin respirar : 숨도 안 쉬고

respirar hondo : 심호흡하다","1. Respira profundo.

깊게 숨을 쉬어라.

2. No podía respirar bien.

숨을 잘 쉴 수가 없었다.

3. Por fin puedo respirar tranquila.

마침내 마음 편히 숨 쉴 수 있다.","[현재]

respiro / respiras / respira / respiramos / respiráis / respiran


[현재분사] : respirando : [과거분사] : respirado


[과거]

respiré / respiraste / respiró / respiramos / respirasteis / respiraron


[가정법]

respiraría / respirarías / respiraría / respiraríamos / respiraríais / respirarían


[접속법]

respire / respires / respire / respiremos / respiréis / respiren


[미래]

respiraré / respirarás / respirará / respiraremos / respiraréis / respirarán"
감각,ruido,m. 소음; 잡음,"hacer ruido : 시끄럽게 하다

mucho ruido y pocas nueces : 소문난 잔치에 먹을 것 없다","1. Hay mucho ruido en la calle.

거리에 소음이 심하다.

2. No hagas ruido, el bebé duerme.

시끄럽게 하지 마, 아기가 자고 있어.

3. El ruido constante causa estrés.

지속적인 소음은 스트레스를 유발한다.",
감각,sequedad,f. 건조함; 무뚝뚝함,"sequedad de boca : 구강 건조

tratar con sequedad : 쌀쌀맞게 대하다","1. La sequedad de la piel.

피부 건조.

2. Me respondió con sequedad.

그는 나에게 무뚝뚝하게 대답했다.

3. La sequedad del terreno impide cultivar.

땅의 건조함이 경작을 막는다.",
감각,silencio,m. 침묵; 조용함,"guardar silencio : 침묵하다

un minuto de silencio : 1분간의 묵념","1. ¡Silencio, por favor!

조용히 해주세요!

2. Rompió el silencio con un grito.

그는 비명으로 침묵을 깼다.

3. Disfruto del silencio de la noche.

나는 밤의 고요함을 즐긴다.",
감각,sobrepeso,m. 과체중,"tener sobrepeso : 과체중이다

problemas de sobrepeso : 비만 문제","1. El médico le dijo que tenía sobrepeso.

의사는 그에게 과체중이라고 말했다.

2. Combate el sobrepeso con dieta.

식단으로 과체중을 이겨내라.

3. El sobrepeso afecta a las articulaciones.

과체중은 관절에 영향을 준다.",
감각,soñar,v. 꿈꾸다,"soñar con : ~하는 꿈을 꾸다 / ~을 갈망하다

ni soñarlo : 꿈도 꾸지 마 (절대 안 돼)","1. Sueño con ser médico.

나는 의사가 되는 꿈을 꾼다.

2. Soñé que volaba por el cielo.

나는 하늘을 나는 꿈을 꿨다.

3. Nunca habría soñado que llegaríamos tan lejos.

우리가 이렇게 멀리 오게 될 줄은 꿈에도 생각 못 했을 것이다.",
감각,sonido,m. 소리; 음향,"sonido envolvente : 서라운드 사운드

velocidad del sonido : 음속","1. Escucho un sonido extraño.

이상한 소리가 들린다.

2. Sube el sonido de la tele.

TV 소리 좀 키워라.

3. El sonido del mar me relaja.

파도 소리는 나를 편안하게 한다.",
감각,suavidad,f. 부드러움; 온화함,"con suavidad : 부드럽게

suavidad de la piel : 피부의 부드러움","1. Me gusta la suavidad de la seda.

나는 실크의 부드러움을 좋아한다.

2. Trata el tema con suavidad.

주제를 부드럽게 다뤄라.

3. La crema aporta suavidad.

크림은 부드러움을 제공한다.",
감각,sudor,m. 땀,"sudor frío : 식은땀

con el sudor de su frente : 열심히 일해서","1. El sudor corría por su cara.

땀이 그의 얼굴에 흐르고 있었다.

2. Hueles a sudor.

너한테 땀 냄새 나.

3. Ganó el dinero con el sudor de su frente.

그는 피땀 흘려 돈을 벌었다.",
감각,sueño,m. 잠; 꿈; 졸음,"tener sueño : 졸리다

el sueño de mi vida : 내 인생의 꿈","1. Tengo mucho sueño ahora.

나는 지금 너무 졸리다.

2. Anoche tuve un sueño extraño.

어젯밤에 이상한 꿈을 꿨다.

3. Su sueño es viajar por todo el mundo.

그의 꿈은 전 세계를 여행하는 것이다.",
감각,sufrir,v. 겪다; 고통받다,"sufrir de : ~로 고통받다 (병을 앓다)

sufrir en silencio : 속앓이하다","1. Sufre de migrañas a menudo.

그는 자주 편두통을 앓는다.

2. No me gusta ver sufrir a la gente.

나는 사람들이 고통받는 것을 보는 게 싫다.

3. Sufrió un accidente leve.

그는 가벼운 사고를 겪었다.","[현재]

sufro / sufres / sufre / sufrimos / sufrís / sufren


[현재분사] : sufriendo : [과거분사] : sufrido


[과거]

sufrí / sufriste / sufrió / sufrimos / sufristeis / sufrieron


[가정법]

sufriría / sufrirías / sufriría / sufriríamos / sufriríais / sufrirían


[접속법]

sufra / sufras / sufra / suframos / sufráis / sufran


[미래]

sufriré / sufrirás / sufrirá / sufriremos / sufriréis / sufrirán"
감각,temperatura,f. 체온; 기온,"tomar la temperatura : 체온을 재다

tener temperatura : (미열 등) 열이 있다","1. La enfermera me tomó la temperatura.

간호사가 내 체온을 쟀다.

2. Su temperatura es normal.

그의 체온은 정상이다.

3. Tiene la temperatura un poco alta.

그는 체온이 조금 높다.",
감각,tocar,v. 만지다; 연주하다,"tocar fondo : 바닥을 치다

tocar madera : 불운을 피하다","1. No toques eso.

그거 만지지 마.

2. Me ha tocado la lotería.

나 복권 당첨됐어 (운이 닿았다).

3. Tienes que tocar madera.

부정을 타지 않게 나무를 두드려야 해.","[현재]

toco / tocas / toca / tocamos / tocáis / tocan


[현재분사] : tocando : [과거분사] : tocado


[과거]

toqué / tocaste / tocó / tocamos / tocasteis / tocaron


[가정법]

tocaría / tocarías / tocaría / tocaríamos / tocaríais / tocarían


[접속법]

toque / toques / toque / toquemos / toquéis / toquen


[미래]

tocaré / tocarás / tocará / tocaremos / tocaréis / tocarán"
감각,tos,f. 기침,"jarabe para la tos : 기침약

tos seca : 마른기침","1. Tengo una tos muy fea.

기침이 아주 심하다.

2. La tos no me deja dormir.

기침 때문에 잠을 못 자겠다.

3. Cúbrete la boca al tener tos.

기침할 때 입을 가려라.",
감각,toser,v. 기침하다,"toser fuerte : 심하게 기침하다

empezar a toser : 기침하기 시작하다","1. Empezó a toser en el cine.

그는 영화관에서 기침하기 시작했다.

2. Si toses, bebe agua.

기침이 나면 물을 마셔라.

3. Tose para limpiar la garganta.

목을 청소하기 위해(가래 뱉으려고) 기침해라.","[현재]

toso / toses / tose / tosemos / toséis / tosen


[현재분사] : tosiendo : [과거분사] : tosido


[과거]

tosí / tosiste / tosió / tosimos / tosisteis / tosieron


[가정법]

tosería / toserías / tosería / toseríamos / toseríais / toserían


[접속법]

tosa / tosas / tosa / tosamos / tosáis / tosan


[미래]

toseré / toserás / toserá / toseremos / toseréis / toserán"
감각,ver,v. 보다,"a ver : 어디 보자

tener que ver : 관련이 있다","1. Te veo mañana.

내일 보자.

2. No he visto esa película.

그 영화를 본 적이 없다.

3. Eso no tiene nada que ver conmigo.

그건 나랑 아무 상관 없다.","[현재]

veo / ves / ve / vemos / veis / ven


[현재분사] : viendo : [과거분사] : visto


[과거]

vi / viste / vio / vimos / visteis / vieron


[가정법]

vería / verías / vería / veríamos / veríais / verían


[접속법]

vea / veas / vea / veamos / veáis / vean


[미래]

veré / verás / verá / veremos / veréis / verán"
감각,vibración,f. 진동; 떨림,"buenas vibraciones : 좋은 느낌/바이브

modo vibración : 진동 모드","1. Siento la vibración del móvil.

휴대폰 진동이 느껴진다.

2. El motor produce mucha vibración.

엔진은 많은 진동을 만들어낸다.

3. Tengo buenas vibraciones con él.

그에게서 좋은 느낌(바이브)을 받는다.",
감각,vomitar,v. 토하다,"ganas de vomitar : 토할 것 같은 기분

vomitar la comida : 음식을 게워내다","1. Vomitó porque le sentó mal la comida.

음식이 체해서 그는 토했다.

2. Me dan ganas de vomitar.

토할 것 같다.

3. Si vomitas, te sentirás mejor.

토하면 좀 나아질 거야.","[현재]

vomito / vomitas / vomita / vomitamos / vomitáis / vomitan


[현재분사] : vomitando : [과거분사] : vomitado


[과거]

vomité / vomitaste / vomitó / vomitamos / vomitasteis / vomitaron


[가정법]

vomitaría / vomitarías / vomitaría / vomitaríamos / vomitaríais / vomitarían


[접속법]

vomite / vomites / vomite / vomitemos / vomitéis / vomiten


[미래]

vomitaré / vomitarás / vomitará / vomitaremos / vomitaréis / vomitarán"
감각,vómito,m. 구토,"provocar el vómito : 구토를 유발하다

manchado de vómito : 토사물이 묻은","1. El niño tuvo vómitos anoche.

아이가 어젯밤에 구토했다.

2. El olor le provocó el vómito.

냄새가 구토를 유발했다.

3. Limpia el vómito del suelo.

바닥의 토사물을 치워라.",
