챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
식품,gamba,f. 새우,"gambas al ajillo : 새우 마늘 볶음 (감바스)

meter la gamba : 실수하다 (관용구)","1. Pedimos una ración de gambas.

우리는 새우 1인분을 주문했다.

2. Las gambas a la plancha están deliciosas.

철판에 구운 새우는 맛있다.

3. Hay que pelar las gambas antes de comerlas.

새우는 먹기 전에 껍질을 까야 한다.",
식품,garbanzo,m. 병아리콩,"garbanzo negro : 미운 오리 새끼 (집단의 골칫거리)

potaje de garbanzos : 병아리콩 스튜","1. El cocido lleva garbanzos.

고기 스튜에는 병아리콩이 들어간다.

2. Me gusta el humus de garbanzo.

나는 병아리콩 후무스를 좋아한다.

3. Compra un bote de garbanzos.

병아리콩 통조림 하나 사와.",
식품,huevo,m. 달걀; 알,"huevo frito : 계란 프라이

huevo duro : 삶은 계란","1. Necesito dos huevos para la tortilla.

오믈렛을 만드는 데 계란 두 개가 필요하다.

2. ¿Cómo quieres los huevos?

계란을 어떻게 해줄까?

3. No pongas todos los huevos en la misma cesta.

모든 계란을 한 바구니에 담지 마라 (분산 투자하라).",
식품,jamón,m. 햄; 하몽,"jamón serrano : 하몽 (스페인식 생햄)

jamón de York : 샌드위치용 햄 (익힌 햄)","1. Un bocadillo de jamón y queso.

햄과 치즈 샌드위치.

2. El jamón ibérico es muy caro pero delicioso.

이베리코 하몽은 매우 비싸지만 맛있다.

3. Cortar jamón es todo un arte en España.

스페인에서 하몽을 자르는 것은 하나의 예술이다.",
식품,leche,f. 우유,"mala leche : 나쁜 성질/심술 (속어)

leche desnatada : 무지방 우유","1. Bebo un vaso de leche antes de dormir.

나는 자기 전에 우유 한 잔을 마신다.

2. Necesitamos comprar leche y huevos.

우리는 우유와 달걀을 사야 한다.

3. El niño es intolerante a la lactosa, así que bebe leche de soja.

그 아이는 유당 불내증이 있어서 두유를 마신다.",
식품,lenteja,f. 렌틸콩,"comida de lentejas : 렌틸콩 요리

lentejas, si quieres las comes... : 싫으면 관둬라","1. Hoy comemos lentejas.

오늘 우리는 렌틸콩을 먹는다.

2. Las lentejas tienen hierro.

렌틸콩에는 철분이 있다.

3. Pon las lentejas en remojo.

렌틸콩을 물에 불려라.",
식품,maíz,m. 옥수수,"mazorca de maíz : 옥수수대

harina de maíz : 옥수수 가루","1. Las palomitas son de maíz.

팝콘은 옥수수로 만든다.

2. El maíz es un cereal.

옥수수는 곡물이다.

3. Comimos maíz asado.

우리는 구운 옥수수를 먹었다.",
식품,manteca,f. 라드(돼지기름); 버터(중남미 일부),"manteca de cacao : 카카오 버터

dar manteca : 때리다 / 아부하다","1. Cocina con manteca de cerdo.

그는 라드로 요리한다.

2. Unta la manteca en el pan.

빵에 버터(라드)를 발라라.

3. La manteca se derrite al calor.

라드는 열에 녹는다.",
식품,pimienta,f. 후추,"pimienta negra : 흑후추

grano de pimienta : 통후추","1. Me gusta la carne con mucha pimienta.

나는 후추가 많이 들어간 고기를 좋아한다.

2. La pimienta le da un toque picante.

후추는 매콤한 맛을 더해준다.

3. Muele la pimienta justo antes de servir.

서빙하기 바로 직전에 후추를 갈아라.",
식품,queso,m. 치즈,"queso curado : 숙성 치즈

queso de cabra : 염소 치즈","1. Me gusta el queso manchego.

나는 만체고 치즈를 좋아한다.

2. Pon queso rallado sobre la pasta.

파스타 위에 강판에 간 치즈를 올려라.

3. Comimos una tabla de quesos variados.

우리는 모듬 치즈 플래터를 먹었다.",
식품,salchicha,f. 소시지,"perro salchicha : 닥스훈트

bocadillo de salchicha : 소시지 샌드위치","1. Comimos salchichas con puré.

우리는 으깬 감자와 소시지를 먹었다.

2. Las salchichas están fritas.

소시지가 튀겨졌다.

3. Me gustan las salchichas picantes.

나는 매운 소시지를 좋아한다.",
식품,salsa,f. 소스; 살사(춤),"salsa rosa : 칵테일 소스 (케첩+마요네즈)

en su salsa : 제 세상인 듯 편안한","1. ¿Qué lleva esta salsa?

이 소스에는 뭐가 들어갔니?

2. La salsa está muy espesa.

소스가 매우 걸쭉하다.

3. Acompaña la carne con salsa de champiñones.

고기에 버섯 소스를 곁들여라.",
식품,ternera,f. 송아지 고기; 소고기,"filete de ternera : 소고기 스테이크

carne de ternera : 소고기","1. Vamos a cenar filete de ternera.

우리는 저녁으로 소고기 스테이크를 먹을 것이다.

2. La ternera es más tierna que la vaca vieja.

송아지 고기는 늙은 소보다 연하다.

3. Pidió un estofado de ternera con patatas.

그는 감자를 곁들인 소고기 스튜를 주문했다.",
식품,tofu,m. 두부,"tofu firme : 단단한 두부

tofu marinado : 양념 두부","1. El tofu es proteína vegetal.

두부는 식물성 단백질이다.

2. Cocina el tofu con verduras.

야채와 함께 두부를 요리해라.

3. No me gusta el tofu crudo.

나는 생두부를 좋아하지 않는다.",
식품,trigo,m. 밀,"campo de trigo : 밀밭

harina de trigo : 밀가루","1. El pan se hace de trigo.

빵은 밀로 만든다.

2. Es alérgico al trigo.

그는 밀 알레르기가 있다.

3. El trigo es dorado.

밀은 황금색이다.",
식품,yogur,m. 요거트,"yogur natural : 플레인 요거트

yogur griego : 그릭 요거트","1. Desayuno un yogur con cereales.

나는 아침으로 시리얼을 넣은 요거트를 먹는다.

2. El yogur caduca mañana.

요거트 유통기한이 내일이다.

3. El yogur ayuda a la digestión.

요거트는 소화에 도움이 된다.",
식품*,enlatado,m. 통조림,comida enlatada : 통조림 음식,"1. Compré atún enlatado.

통조림 참치를 샀다.

2. La comida enlatada dura mucho.

통조림 음식은 오래 간다.

3. No como enlatados a menudo.

통조림을 자주 먹지 않는다.",
식품*,congelado,m. 냉동식품,productos congelados : 냉동 제품,"1. Hay verduras congeladas.

냉동 채소가 있다.

2. El pescado está congelado.

생선이 냉동돼 있다.

3. Compré comida congelada.

냉동식을 샀다.",
식품*,maduro,a. 익은,fruta madura : 익은 과일,"1. La fruta está madura.

과일이 익었다.

2. Prefiero plátanos maduros.

익은 바나나를 선호한다.

3. El tomate está maduro.

토마토가 익었다.",
식품*,cocido,"a. 익힌, 삶은",huevo cocido : 삶은 달걀,"1. Quiero verduras cocidas.

익힌 채소를 원한다.

2. El arroz está cocido.

밥이 익었다.

3. Comimos carne cocida.

익힌 고기를 먹었다.",
식품*,condimento,m. 조미료,condimento picante : 매운 조미료,"1. Usa condimentos naturales.

천연 조미료를 쓴다.

2. El condimento da sabor.

조미료가 맛을 낸다.

3. Compré un condimento nuevo.

새 조미료를 샀다.",
식품*,especias,f. 향신료,mezcla de especias : 향신료 혼합,"1. Las especias huelen bien.

향신료 냄새가 좋다.

2. Uso especias en la sopa.

수프에 향신료를 쓴다.

3. Compré especias variadas.

다양한 향신료를 샀다.",
식품*,aditivo,m. 첨가물,aditivo alimentario : 식품 첨가물,"1. El aditivo es artificial.

첨가물이 인공적이다.

2. No queremos aditivos.

우리는 첨가물을 원하지 않는다.

3. Revisé los aditivos.

첨가물을 확인했다.",
식품*,conservante,m. 보존제,conservante natural : 천연 보존제,"1. El conservante prolonga la vida.

보존제가 유통기한을 늘린다.

2. Evito conservantes artificiales.

인공 보존제를 피한다.

3. Tiene conservantes.

보존제가 들어 있다.",
식품*,caducidad,f. 유통기한,fecha de caducidad : 유통기한,"1. Mira la fecha de caducidad.

유통기한을 확인해.

2. La caducidad es mañana.

유통기한이 내일이다.

3. El producto está caducado.

제품이 유통기한이 지났다.",
식품*,conserva,f. 보존 식품; 통조림,conserva de fruta : 과일 통조림,"1. Compré una conserva.

통조림을 샀다.

2. La conserva dura mucho.

보존 식품은 오래 간다.

3. La conserva es dulce.

통조림이 달다.",
식품*,lácteos,m. 유제품,productos lácteos : 유제품,"1. Los lácteos son frescos.

유제품이 신선하다.

2. No como lácteos.

나는 유제품을 먹지 않는다.

3. Compré lácteos.

유제품을 샀다.",
식품*,fermentado,a. 발효된,comida fermentada : 발효 음식,"1. El yogur es fermentado.

요거트는 발효된 것이다.

2. Prefiero comida fermentada.

발효 음식을 선호한다.

3. La bebida está fermentada.

음료가 발효됐다.",
식품*,pasteurizado,a. 저온 살균된,leche pasteurizada : 살균 우유,"1. La leche es pasteurizada.

우유가 살균됐다.

2. Compré leche pasteurizada.

살균 우유를 샀다.

3. El producto es pasteurizado.

제품이 살균 처리됐다.",
식품*,sin azúcar,a. 무설탕,bebida sin azúcar : 무설탕 음료,"1. Prefiero té sin azúcar.

무설탕 차를 선호한다.

2. Compré galletas sin azúcar.

무설탕 과자를 샀다.

3. El yogur es sin azúcar.

요거트가 무설탕이다.",
식품*,sin gluten,a. 글루텐 프리,pan sin gluten : 글루텐 프리 빵,"1. Quiero pan sin gluten.

글루텐 프리 빵을 원한다.

2. Este producto es sin gluten.

이 제품은 글루텐 프리다.

3. Hay opciones sin gluten.

글루텐 프리 옵션이 있다.",
식품*,calórico,a. 고칼로리의,comida calórica : 고칼로리 음식,"1. Es una comida muy calórica.

매우 고칼로리 음식이다.

2. Evito alimentos calóricos.

고칼로리 음식을 피한다.

3. El plato es calórico.

이 요리는 칼로리가 높다.",
식품*,rico en fibra,a. 섬유질이 풍부한,cereal rico en fibra : 섬유질 많은 시리얼,"1. Es un pan rico en fibra.

섬유질이 많은 빵이다.

2. Busco productos ricos en fibra.

섬유질이 풍부한 제품을 찾는다.

3. Este cereal es rico en fibra.

이 시리얼은 섬유질이 풍부하다.",
식품*,sin aditivos,a. 무첨가,jugo sin aditivos : 무첨가 주스,"1. Prefiero productos sin aditivos.

무첨가 제품을 선호한다.

2. Es una sopa sin aditivos.

무첨가 수프다.

3. La salsa es sin aditivos.

소스가 무첨가다.",
식품*,producto local,m. 지역 제품,producto local fresco : 신선한 지역 제품,"1. Compré producto local.

지역 제품을 샀다.

2. El producto local es más barato.

지역 제품이 더 저렴하다.

3. Buscan producto local.

지역 제품을 찾는다.",
