챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
날씨,nieve,f. 눈,"muñeco de nieve : 눈사람

bola de nieve : 눈덩이","1. La nieve cubre la montaña.

눈이 산을 덮고 있다.

2. Los niños juegan con la nieve.

아이들이 눈을 가지고 논다.

3. La nieve es blanca y fría.

눈은 하얗고 차갑다.",
날씨,nube,f. 구름,"estar en las nubes : 딴생각하다

cielo sin nubes : 구름 없는 하늘","1. Hay nubes negras en el cielo.

하늘에 먹구름이 있다.

2. El sol se esconde tras la nube.

해가 구름 뒤로 숨는다.

3. Parece que esa nube tiene forma de perro.

저 구름은 개 모양 같다.",
날씨,nublado,a. 흐린; 구름 낀,"estar nublado : 날이 흐리다

cielo nublado : 흐린 하늘","1. Hoy está muy nublado.

오늘 매우 흐리다.

2. Mañana estará nublado.

내일은 흐릴 것이다.

3. Aunque esté nublado, ponte crema.

흐려도 선크림을 발라라.",
날씨,ola de calor,f. 폭염; 열파,"sufrir una ola de calor : 폭염을 겪다

alerta por ola de calor : 폭염 주의보","1. Estamos en plena ola de calor.

우리는 폭염 한가운데 있다.

2. La ola de calor es peligrosa.

폭염은 위험하다.

3. Bebe agua durante la ola de calor.

폭염 때는 물을 마셔라.",
날씨,otoño,m. 가을,"colores de otoño : 가을 색깔 (단풍)

otoño de la vida : 노년기","1. En otoño caen las hojas.

가을에는 잎이 떨어진다.

2. El otoño es melancólico.

가을은 우울하다(센치하다).

3. Me gusta la lluvia de otoño.

나는 가을비를 좋아한다.",
날씨,paraguas,m. 우산,"abrir el paraguas : 우산을 펴다

cerrar el paraguas : 우산을 접다","1. Está lloviendo, coge el paraguas.

비가 오니 우산을 챙겨라.

2. Se me olvidó el paraguas en el autobús.

버스에 우산을 두고 내렸다.

3. Lleva un paraguas por si acaso, el cielo está gris.

하늘이 흐리니 만약을 위해 우산을 가져가라.",
날씨,presión,f. 기압; 압력,"presión atmosférica : 대기압

baja presión : 저기압","1. La presión atmosférica baja.

기압이 내려간다.

2. La alta presión trae buen tiempo.

고기압은 좋은 날씨를 가져온다.

3. El barómetro mide la presión.

기압계는 기압을 측정한다.",
날씨,primavera,f. 봄,"la primavera la sangre altera : 봄바람이 난다 (봄은 피를 끓게 한다)

rollito de primavera : 춘권","1. En primavera florecen las flores.

봄에는 꽃이 핀다.

2. La primavera es muy bonita.

봄은 매우 아름답다.

3. Hace una temperatura suave en primavera.

봄에는 기온이 온화하다.",
날씨,pronóstico,m. 예보; 예측,"pronóstico del tiempo : 일기 예보

buen pronóstico : 좋은 예후/예측","1. El pronóstico dice que lloverá.

예보에 따르면 비가 올 것이다.

2. ¿Has visto el pronóstico?

일기 예보 봤니?

3. El pronóstico falló.

예보가 틀렸다.",
날씨,rayo,m. 번개; 광선,"rápido como un rayo : 번개처럼 빠른

rayo de sol : 햇살","1. Cayó un rayo en el árbol.

나무에 번개가 떨어졌다.

2. Vi el rayo antes del trueno.

천둥소리 전에 번개를 봤다.

3. Los rayos son peligrosos.

번개는 위험하다.",
날씨,relámpago,m. 번개 (빛); 섬광,"visita relámpago : 번개 방문 (짧은 방문)

cremallera relámpago : 지퍼","1. El cielo se iluminó con el relámpago.

하늘이 번개로 환해졌다.

2. Fue rápido como un relámpago.

번개처럼 빨랐다.

3. Vimos los relámpagos en la tormenta.

우리는 폭풍우 속에서 번개를 보았다.",
날씨,seco,a. 건조한; 마른,"clima seco : 건조 기후

en seco : 갑자기/물 없이","1. El clima aquí es seco.

이곳 기후는 건조하다.

2. Tengo la garganta seca.

목이 마르다(건조하다).

3. Es un verano muy seco.

매우 건조한 여름이다.",
날씨,sequía,f. 가뭄,"sufrir sequía : 가뭄을 겪다

periodo de sequía : 가뭄 기간","1. La sequía seca los campos.

가뭄이 들판을 메마르게 한다.

2. Necesitamos lluvia para la sequía.

가뭄 해결을 위해 비가 필요하다.

3. La sequía es un problema grave.

가뭄은 심각한 문제다.",
날씨,soleado,a. 화창한; 햇빛이 비치는,"día soleado : 화창한 날

lugar soleado : 양지바른 곳","1. Me gustan los días soleados.

나는 화창한 날을 좋아한다.

2. Es un piso muy soleado.

햇볕이 잘 드는 아파트다.

3. Mañana será un día soleado.

내일은 화창할 것이다.",
날씨,templado,a. 온화한; 미지근한,"clima templado : 온대 기후

agua templada : 미지근한 물","1. El clima es templado aquí.

여기 기후는 온화하다.

2. Prefiero el agua templada.

나는 미지근한 물을 선호한다.

3. Hace un día templado.

온화한 날이다.",
날씨,termómetro,m. 온도계; 체온계,"el termómetro marca : 온도계가 ~를 가리키다

bajar el termómetro : 온도가 내려가다","1. Mira el termómetro.

온도계를 봐라.

2. El termómetro marca treinta grados.

온도계가 30도를 가리킨다.

3. El termómetro sube en verano.

여름에는 온도가 올라간다.",
날씨,tiempo,m. 시간; 날씨,"hacer buen tiempo : 날씨가 좋다

perder el tiempo : 시간을 낭비하다","1. No tengo tiempo para eso.

나는 그럴 시간이 없다.

2. ¿Qué tiempo hace hoy?

오늘 날씨가 어때요?

3. Cuanto más tiempo pasa, más difícil es olvidar.

시간이 지날수록 잊는 것은 더 어려워진다.",
날씨,tormenta,f. 폭풍; 뇌우,"tormenta de arena : 모래 폭풍

ojo de la tormenta : 태풍의 눈","1. Se acerca una tormenta.

폭풍우가 다가온다.

2. Me dan miedo las tormentas.

나는 폭풍우가 무섭다.

3. Pasó la tormenta.

폭풍우가 지나갔다.",
날씨,tornado,m. 토네이도; 회오리바람,"cazador de tornados : 토네이도 추적자

fuerza del tornado : 토네이도의 위력","1. Vimos un tornado en la tele.

우리는 TV에서 토네이도를 봤다.

2. El tornado levantó el tejado.

토네이도가 지붕을 들어 올렸다.

3. Escóndete en el sótano si hay tornado.

토네이도가 오면 지하실에 숨어라.",
날씨,trueno,m. 천둥,"tronar : 천둥치다

ruido de trueno : 천둥소리","1. Se oyen truenos a lo lejos.

멀리서 천둥소리가 들린다.

2. El trueno sonó muy fuerte.

천둥이 매우 크게 쳤다.

3. Después del rayo viene el trueno.

번개 후에 천둥이 온다.",
날씨,verano,m. 여름,"verano azul : 맑은 여름

verano indio : 늦더위","1. En verano hace mucho calor.

여름에는 매우 덥다.

2. Vamos a la playa en verano.

우리는 여름에 해변에 간다.

3. El verano es para descansar.

여름은 휴식을 위한 것이다.",
날씨,viento,m. 바람,"hace viento : 바람이 불다

viento en popa : 순풍 (일이 잘 풀림)","1. El viento sopla fuerte.

바람이 강하게 분다.

2. El viento me despeina.

바람이 내 머리를 헝클어뜨린다.

3. No hace nada de viento.

바람이 하나도 안 분다.",
