챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
도시,mapa,m. 지도,"mapa mundi : 세계 지도

borrar del mapa :지도에서 없애버리다 (제거하다)","1. Mira el mapa para ver dónde estamos.

우리가 어디 있는지 지도를 봐라.

2. No sé doblar el mapa.

나는 지도를 접을 줄 모른다.

3. Google Maps ha sustituido a los mapas de papel.

구글 맵이 종이 지도를 대체했다.",
도시,parque,m. 공원,"parque natural : 자연 공원

parque nacional : 국립 공원","1. Vamos al parque natural.

자연 공원에 가자.

2. El parque protege a los animales.

공원은 동물을 보호한다.

3. No tires basura en el parque.

공원에 쓰레기를 버리지 마라.",
도시,paso,m. 통행; 걸음; 횡단보도,"paso de cebra : 횡단보도 (얼룩말 무늬)

ceder el paso : 양보하다","1. Cruza por el paso de cebra.

횡단보도로 건너라.

2. Prohibido el paso.

통행 금지.

3. El paso está cerrado por la nieve.

눈 때문에 통행로가 폐쇄되었다.",
도시,plano,m. (도시) 지도; 평면도,"plano del metro : 지하철 노선도

en primer plano : 전면에 / 클로즈업","1. Pide un plano de la ciudad en el hotel.

호텔에서 시내 지도를 요청해라.

2. No entiendo este plano.

나는 이 도면을 이해하지 못하겠다.

3. El plano indica los monumentos principales.

지도에는 주요 기념비들이 표시되어 있다.",
도시,plaza,f. 광장; 자리,"plaza mayor : (도시의) 중앙 광장

plaza de toros : 투우장","1. Quedamos en la Plaza Mayor.

마요르 광장에서 만나자.

2. La plaza está llena de palomas.

광장이 비둘기로 가득하다.

3. No quedan plazas libres en el autobús.

버스에 빈자리가 없다.",
도시,puente,m. 다리; 연휴,"hacer puente : 징검다리 휴일을 쉬다

tender puentes : 관계를 잇다 / 화해하다","1. Cruzamos el puente viejo.

우리는 오래된 다리를 건넜다.

2. Este fin de semana es puente.

이번 주말은 연휴다.

3. El puente conecta las dos orillas del río.

다리는 강의 양쪽 기슭을 연결한다.",
도시,rotonda,f. 회전교차로 (로터리),"hacer la rotonda : 로터리를 돌다

ceder en la rotonda : 로터리 진입 시 양보하다","1. Toma la segunda salida en la rotonda.

로터리에서 두 번째 출구로 나가라.

2. Las rotondas ayudan a fluir el tráfico.

로터리는 교통 흐름을 원활하게 돕는다.

3. Se mareó de tanto dar vueltas a la rotonda.

그는 로터리를 너무 많이 돌아서 어지러웠다.",
도시,semáforo,m. 신호등,"saltarse el semáforo : 신호를 위반하다

semáforo en rojo/verde : 빨간불/초록불","1. El semáforo está en rojo.

신호등이 빨간불이다.

2. Espera a que el semáforo cambie.

신호등이 바뀔 때까지 기다려라.

3. Giró cuando el semáforo se puso en ámbar.

그는 신호등이 황색일 때 회전했다.",
도시,torre,f. 탑; 타워,"torre de control : 관제탑

rascacielos : 마천루 (높은 탑 건물)","1. La Torre de Pisa está inclinada.

피사의 사탑은 기울어져 있다.

2. Desde la torre se ve toda la ciudad.

탑에서 도시 전체가 보인다.

3. Subir a la torre cuesta cinco euros.

탑에 올라가는 것은 5유로다.",
도시*,callejón,m. 골목,callejón sin salida : 막다른 골목,"1. Vivo en un callejón estrecho.

나는 좁은 골목에 산다.

2. El callejón está oscuro.

그 골목은 어둡다.

3. Entró por el callejón.

그는 골목으로 들어갔다.",
도시*,alumbrado,m. 가로등; 조명,alumbrado público : 가로등,"1. El alumbrado público funciona.

가로등이 작동한다.

2. Mejoraron el alumbrado.

조명을 개선했다.

3. Falta alumbrado en esta calle.

이 거리에는 조명이 부족하다.",
도시*,alcantarillado,m. 하수도,red de alcantarillado : 하수도망,"1. El alcantarillado está limpio.

하수도가 깨끗하다.

2. Repararon el alcantarillado.

하수도를 수리했다.

3. El alcantarillado es antiguo.

하수도가 오래됐다.",
도시*,rascacielos,m. 마천루,rascacielos moderno : 현대식 마천루,"1. El rascacielos es muy alto.

그 마천루는 매우 높다.

2. Trabajo en un rascacielos.

나는 마천루에서 일한다.

3. Vimos un rascacielos nuevo.

새 마천루를 봤다.",
도시*,quiosco,m. 키오스크; 가판대,quiosco de prensa : 신문 가판대,"1. Compré un periódico en el quiosco.

가판대에서 신문을 샀다.

2. El quiosco abre temprano.

가판대가 일찍 연다.

3. Hay un quiosco en la esquina.

모퉁이에 가판대가 있다.",
도시*,suburbio,"m. 교외, 변두리",vivir en el suburbio : 교외에 살다,"1. Vive en el suburbio.

그는 교외에 산다.

2. El suburbio es tranquilo.

교외는 조용하다.

3. El suburbio queda lejos.

교외가 멀다.",
도시*,urbanización,f. 주택 단지,urbanización nueva : 새 주택 단지,"1. La urbanización es tranquila.

주택 단지가 조용하다.

2. Viven en una urbanización.

그들은 주택 단지에 산다.

3. Hay parques en la urbanización.

단지에 공원이 있다.",
도시*,paseo,m. 산책; 산책로,dar un paseo : 산책하다,"1. Dimos un paseo por la ciudad.

도시를 산책했다.

2. El paseo es agradable.

산책로가 쾌적하다.

3. Salgo a pasear por el paseo.

산책로로 나간다.",
도시*,bulevar,m. 대로,bulevar principal : 주요 대로,"1. Caminamos por el bulevar.

대로를 따라 걸었다.

2. El bulevar está lleno de gente.

대로에 사람들이 많다.

3. El bulevar tiene árboles.

대로에 나무가 있다.",
도시*,fachada,f. 외관,fachada antigua : 오래된 외관,"1. La fachada del edificio es antigua.

건물 외관이 오래됐다.

2. Pintaron la fachada.

외관을 칠했다.

3. La fachada está dañada.

외관이 손상됐다.",
도시*,plazuela,f. 작은 광장,plazuela del barrio : 동네 작은 광장,"1. Nos vemos en la plazuela.

작은 광장에서 만나자.

2. La plazuela está vacía.

작은 광장이 비어 있다.

3. Hay un banco en la plazuela.

작은 광장에 벤치가 있다.",
도시*,intersección,f. 교차로,intersección peligrosa : 위험한 교차로,"1. Hay un semáforo en la intersección.

교차로에 신호등이 있다.

2. Cruzamos la intersección.

교차로를 건넜다.

3. La intersección está congestionada.

교차로가 막힌다.",
도시*,peatonal,a. 보행자용,zona peatonal : 보행자 구역,"1. Esta calle es peatonal.

이 거리는 보행자 전용이다.

2. Hay una zona peatonal.

보행자 구역이 있다.

3. Prefiero el área peatonal.

보행자 구역을 선호한다.",
도시*,pasarela,f. 보행자 다리,pasarela peatonal : 보행자 다리,"1. Cruzamos por la pasarela.

보행자 다리를 건넜다.

2. La pasarela es nueva.

보행자 다리가 새롭다.

3. Hay una pasarela sobre la avenida.

대로 위에 보행자 다리가 있다.",
도시*,mirador,m. 전망대,mirador de la ciudad : 도시 전망대,"1. Subimos al mirador.

전망대로 올라갔다.

2. El mirador tiene buenas vistas.

전망대에 좋은 경치가 있다.

3. Nos encontramos en el mirador.

전망대에서 만났다.",
도시*,aparcamiento,m. 주차장,aparcamiento público : 공영 주차장,"1. El aparcamiento está lleno.

주차장이 꽉 찼다.

2. Hay aparcamiento gratis.

무료 주차가 있다.

3. Busco un aparcamiento cercano.

근처 주차장을 찾는다.",
도시*,calzada,f. 차도,calzada principal : 주 도로,"1. La calzada está mojada.

차도가 젖어 있다.

2. No cruces la calzada.

차도를 건너지 마라.

3. La calzada es estrecha.

차도가 좁다.",
도시*,callejero,"m. 지도, 거리 안내서",callejero de la ciudad : 도시 지도,"1. Compré un callejero.

지도(거리 안내서)를 샀다.

2. El callejero es útil.

지도가 유용하다.

3. Busqué la calle en el callejero.

지도에서 거리를 찾았다.",
도시*,código postal,m. 우편번호,código postal correcto : 올바른 우편번호,"1. Necesito tu código postal.

네 우편번호가 필요하다.

2. El código postal es incorrecto.

우편번호가 틀렸다.

3. Escribió el código postal.

우편번호를 적었다.",
도시*,edificio,m. 건물,edificio histórico : 역사적 건물,"1. El edificio es alto.

건물이 높다.

2. Vivo en ese edificio.

그 건물에 산다.

3. El edificio tiene ascensor.

그 건물에 엘리베이터가 있다.",
도시*,distrito,"m. 구역, 지구",distrito central : 중심 지구,"1. El distrito es tranquilo.

그 구역은 조용하다.

2. Trabajo en otro distrito.

나는 다른 구역에서 일한다.

3. El distrito cambió.

구역이 바뀌었다.",
도시*,vecindario,m. 동네,vecindario tranquilo : 조용한 동네,"1. El vecindario es seguro.

동네가 안전하다.

2. Conozco el vecindario.

동네를 안다.

3. El vecindario cambió mucho.

동네가 많이 변했다.",
도시*,urbanismo,m. 도시계획,urbanismo sostenible : 지속 가능한 도시계획,"1. El urbanismo influye en la vida.

도시계획이 삶에 영향을 준다.

2. Estudia urbanismo.

그는 도시계획을 공부한다.

3. El urbanismo es importante.

도시계획은 중요하다.",
도시*,peatonalización,f. 보행자화,peatonalización del centro : 도심 보행자화,"1. La peatonalización mejoró el tráfico.

보행자화가 교통을 개선했다.

2. Anuncian la peatonalización.

보행자화를 발표했다.

3. La peatonalización es gradual.

보행자화가 점진적이다.",
