챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
동물,cuervo,m. 까마귀,"criar cuervos : 배은망덕한 사람을 키우다

negro como un cuervo : 까마귀처럼 검은","1. El cuervo es un pájaro inteligente.

까마귀는 똑똑한 새다.

2. Cría cuervos y te sacarán los ojos.

머리 검은 짐승은 거두지 마라 (배신당한다).

3. Vimos un cuervo en el campo.

우리는 들판에서 까마귀를 보았다.",
동물,elefante,m. 코끼리,"tener memoria de elefante : 기억력이 매우 좋다

elefante blanco : 애물단지","1. El elefante es el animal terrestre más grande.

코끼리는 가장 큰 육상 동물이다.

2. Tengo memoria de elefante, no olvido nada.

나는 기억력이 아주 좋아서 아무것도 잊지 않아.

3. Ese estadio vacío es un elefante blanco.

저 텅 빈 경기장은 애물단지다.",
동물,gallo,m. 수탉; (노래할 때) 삑사리,"en menos que canta un gallo : 순식간에

otro gallo cantaría : 상황이 달라졌을 것이다","1. El gallo canta al amanecer.

수탉은 새벽에 운다.

2. Le salió un gallo al cantar.

그는 노래하다가 삑사리가 났다.

3. Es el gallo del corral (el jefe).

그는 골목대장이다.",
동물,ganado,m. 가축; 떼,"ganado vacuno : 소

ganado porcino : 돼지","1. El granjero cuida su ganado.

농부는 가축을 돌본다.

2. Tienen muchas cabezas de ganado.

그들은 많은 수의 가축을 보유하고 있다.

3. El ganado pastaba tranquilamente en el prado.

가축들이 초원에서 평화롭게 풀을 뜯고 있었다.",
동물,gato,m. 고양이,"dar gato por liebre : 속이다 (토끼 대신 고양이를 주다)

buscar tres pies al gato : 긁어 부스럼 만들다

여성형 : gata","1. Mi gato duerme en el sofá.

내 고양이는 소파에서 잔다.

2. Aquí hay gato encerrado.

여기에 수상한 냄새가 난다.

3. De noche todos los gatos son pardos.

밤에는 모든 고양이가 회색이다 (어둠 속에선 다 비슷해 보인다).",
동물,halcón,m. 매; 팰콘,"ojo de halcón : 매의 눈 (예리한 시력)

halcón milenario : 밀레니엄 팰콘 (영화)","1. El halcón vuela muy rápido.

매는 매우 빠르게 난다.

2. Tiene vista de halcón.

그는 매의 눈을 가졌다.

3. Entrenan halcones para la caza.

그들은 사냥용 매를 훈련한다.",
동물,jabalí,m. 멧돼지,"cazar jabalíes : 멧돼지를 사냥하다

fuerte como un jabalí : 멧돼지처럼 힘센","1. El jabalí es un animal salvaje.

멧돼지는 야생 동물이다.

2. Un jabalí cruzó la carretera.

멧돼지 한 마리가 도로를 건넜다.

3. Hay muchos jabalíes en la zona.

그 지역에는 멧돼지가 많다.",
동물,jirafa,f. 기린,estirar el cuello como una jirafa : (보려고) 목을 길게 빼다,"1. La jirafa tiene el cuello muy largo.

기린은 목이 매우 길다.

2. Las jirafas comen hojas de los árboles altos.

기린들은 높은 나무의 잎을 먹는다.

3. Se sentía como una jirafa entre tanta gente baja.

그는 키 작은 사람들 사이에서 기린이 된 기분이었다.",
동물,ladrar,v. 짖다,"perro ladrador, poco mordedor : 짖는 개는 물지 않는다","1. El perro ladra al cartero.

개가 우체부에게 짖는다.

2. Oí ladrar a un perro en la noche.

밤에 개가 짖는 소리를 들었다.

3. Deja de ladrar órdenes y ayuda.

명령만 짖어대지 말고 좀 도와.","[현재]

ladro / ladras / ladra / ladramos / ladráis / ladran


[현재분사] : ladrando : [과거분사] : ladrado


[과거]

ladré / ladraste / ladró / ladramos / ladrasteis / ladraron


[가정법]

ladraría / ladrarías / ladraría / ladraríamos / ladraríais / ladrarían


[접속법]

ladre / ladres / ladre / ladremos / ladréis / ladren


[미래]

ladraré / ladrarás / ladrará / ladraremos / ladraréis / ladrarán"
동물,león,m. 사자,"la parte del león : 가장 큰 몫

fiero como un león : 사자처럼 사나운

여성형 : leona","1. El león es el rey de la selva.

사자는 정글의 왕이다.

2. Se llevó la parte del león en el negocio.

그가 사업에서 가장 큰 이익을 챙겼다.

3. Defendió a sus hijos como una leona.

그녀는 자식들을 사자처럼 지켰다.",
동물,lobo,m. 늑대,"boca del lobo : 위험한 곳 / 어두운 곳

lobo solitario : 독불장군

여성형 : loba","1. El lobo aúlla a la luna.

늑대가 달을 보고 울부짖는다.

2. Te has metido en la boca del lobo.

너는 호랑이 굴(늑대 입)로 들어갔어.

3. El hombre es un lobo para el hombre.

인간은 인간에게 늑대다.",
동물,mascota,f. 반려동물,tienda de mascotas : 애완동물 가게,"1. ¿Tienes mascota en casa?

집에 반려동물 있어?

2. Mi mascota es un perro llamado Toby.

내 반려동물은 토비라는 이름의 개야.

3. Las mascotas ayudan a reducir el estrés.

반려동물은 스트레스를 줄이는 데 도움을 준다.",
동물,mono,m. 원숭이,"hacer el mono : 까불다

ser una monada : 매우 귀엽다

여성형 : mona","1. El mono salta de rama en rama.

원숭이가 가지에서 가지로 뛰어다닌다.

2. ¡Qué monada de vestido!

정말 귀여운 원피스다!

3. Aunque la mona se vista de seda, mona se queda.

원숭이가 비단을 입어도 원숭이는 원숭이다 (본질은 변하지 않는다).",
동물,morder,v. 물다,"morder el polvo : 패배하다 (흙을 물다)

morderse la lengua : 말을 참다","1. El perro no muerde.

그 개는 물지 않는다.

2. Me mordí la lengua por accidente.

실수로 혀를 깨물었다.

3. Al final tuvo que morder el polvo.

결국 그는 패배를 맛보아야 했다.","[현재]

muerdo / muerdes / muerde / mordemos / mordéis / muerden


[현재분사] : mordiendo : [과거분사] : mordido


[과거]

mordí / mordiste / mordió / mordimos / mordisteis / mordieron


[가정법]

mordería / morderías / mordería / morderíamos / morderíais / morderían


[접속법]

muerda / muerdas / muerda / mordamos / mordáis / muerdan


[미래]

morderé / morderás / morderá / morderemos / morderéis / morderán"
동물,oso,m. 곰,"hacer el oso : 바보짓을 하다

abrazo de oso : 곰 같은 포옹 (꽉 껴안기)

여성형 : osa","1. Vimos un oso en el bosque.

우리는 숲에서 곰을 보았다.

2. No hagas el oso delante de todos.

모두 앞에서 바보 같은 짓 하지 마.

3. El mercado es bajista (mercado del oso).

시장이 하락세다.",
동물,oveja,f. 양,"oveja negra : 골칫덩어리 (검은 양)

cada oveja con su pareja : 끼리끼리 어울린다","1. La oveja tiene lana blanca.

양은 흰 털을 가지고 있다.

2. Él es la oveja negra de la familia.

그는 집안의 골칫덩어리다.

3. Lobo con piel de oveja.

양의 탈을 쓴 늑대.",
동물,paloma,f. 비둘기,"paloma de la paz : 평화의 비둘기

paloma mensajera : 전서구","1. La paloma es símbolo de paz.

비둘기는 평화의 상징이다.

2. Dimos de comer a las palomas.

우리는 비둘기에게 먹이를 주었다.

3. Una paloma blanca voló.

흰 비둘기 한 마리가 날았다.",
동물,pata,f. 다리 (동물의),"meter la pata : 실수하다

patas arriba : 엉망진창인 / 뒤집힌","1. El gato se lastimó la pata.

고양이가 다리를 다쳤다.

2. Creo que he metido la pata con ese comentario.

나 그 발언으로 실수를 한 것 같아.

3. Dejó la habitación patas arriba.

그는 방을 엉망진창으로 만들었다.",
동물,perro,m. 개,"llevarse como el perro y el gato : 사이가 매우 나쁘다

perro viejo : 능구렁이 (경험 많은 사람)

여성형 : perra","1. Saco a pasear al perro cada mañana.

나는 매일 아침 개를 산책시킨다.

2. Perro ladrador, poco mordedor.

짖는 개는 잘 물지 않는다 (빈 수레가 요란하다).

3. Ese político es un perro viejo en los negocios.

그 정치인은 사업에 있어 능구렁이(베테랑)다.",
동물,ratón,m. 생쥐; 마우스 (컴퓨터),"jugar al gato y al ratón : 숨바꼭질하다 (밀당하다)

ratón de biblioteca : 책벌레","1. El gato persigue al ratón.

고양이가 쥐를 쫓는다.

2. Eres un ratón de biblioteca.

너는 독서광이구나.

3. Sabes que el ordenador necesita un ratón.

컴퓨터에는 마우스가 필요하다는 걸 알잖아.",
동물,tigre,m. 호랑이,"oler a tigre : 땀 냄새가 나다

tigre de papel : 종이호랑이 (겉만 센 척)

여성형 : tigresa","1. El tigre tiene rayas negras.

호랑이는 검은 줄무늬가 있다.

2. Aquí huele a tigre.

여기 땀 냄새(짐승 냄새)가 난다.

3. Esa amenaza es solo un tigre de papel.

그 위협은 종이호랑이에 불과해.",
동물,toro,m. 황소,"coger el toro por los cuernos : 정면 돌파하다

ver los toros desde la barrera : 방관하다

여성형 : vaca","1. El toro es un animal fuerte.

황소는 힘이 센 동물이다.

2. Tienes que coger el toro por los cuernos.

너는 난국을 정면으로 돌파해야 해.

3. Es fácil ver los toros desde la barrera.

남의 일이라고 말하기는 쉽다(강 건너 불구경).",
동물,vaca,f. 암소,"vacas flacas : 불경기 / 궁핍한 시기

sagrada vaca : 성역 (건드릴 수 없는 사람)","1. La vaca nos da leche.

암소는 우리에게 우유를 준다.

2. Estamos en época de vacas flacas.

우리는 지금 불경기(궁핍한 시기)를 겪고 있다.

3. No seas una vaca sagrada en la oficina.

사무실에서 특권층인 척하지 마라.",
동물,zorro,m. 여우,"ser un zorro : 교활하다

zorro viejo : 능구렁이

여성형 : zorra (주의: 비속어)","1. El zorro es un animal astuto.

여우는 교활한 동물이다.

2. Es muy zorro para los negocios.

그는 사업에 있어서 매우 교활하다.

3. Sabe más el zorro por viejo que por zorro.

여우는 여우라서가 아니라 늙어서(경험으로) 더 많이 안다.",
