챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
건강,contagiar,v. 전염시키다; 옮기다,"contagiarse : 전염되다

contagiar la risa : 웃음을 전염시키다","1. No me contagies tu resfriado.

나한테 감기 옮기지 마.

2. Se contagió de gripe en el colegio.

그는 학교에서 독감에 옮았다.

3. Es fácil contagiar a los demás.

남에게 옮기기 쉽다.","[현재]

contagio / contagias / contagia / contagiamos / contagiáis / contagian


[현재분사] : contagiando : [과거분사] : contagiado


[과거]

contagié / contagiaste / contagió / contagiamos / contagiasteis / contagiaron


[가정법]

contagiaría / contagiarías / contagiaría / contagiaríamos / contagiaríais / contagiarían


[접속법]

contagie / contagies / contagie / contagiemos / contagiéis / contagien


[미래]

contagiaré / contagiarás / contagiará / contagiaremos / contagiaréis / contagiarán"
건강,crónico,a. 만성적인,"enfermedad crónica : 만성 질환

dolor crónico : 만성 통증","1. Tiene una tos crónica.

그는 만성 기침이 있다.

2. Es un problema crónico.

고질적인 문제다.

3. Se ha vuelto crónico.

만성화되었다.",
건강,cuidarse,v. 몸조심하다; 자기 관리를 하다,"cuidarse de : ~를 조심하다

no cuidarse nada : 전혀 관리를 안 하다","1. Tienes que cuidarte más.

너는 몸조심을 더 해야 한다.

2. Se cuida mucho la piel.

그녀는 피부 관리를 열심히 한다.

3. Cuídate de los resfriados en invierno.

겨울철 감기를 조심해라.","[현재]

me cuido / te cuidas / se cuida / nos cuidamos / os cuidáis / se cuidan


[현재분사] : cuidándose : [과거분사] : cuidado


[과거]

me cuidé / te cuidaste / se cuidó / nos cuidamos / os cuidasteis / se cuidaron


[가정법]

me cuidaría / te cuidarías / se cuidaría / nos cuidaríamos / os cuidaríais / se cuidarían


[접속법]

me cuide / te cuides / se cuide / nos cuidemos / os cuidéis / se cuiden


[미래]

me cuidaré / te cuidarás / se cuidará / nos cuidaremos / os cuidaréis / se cuidarán"
건강,dentista,m.f. 치과 의사,"consulta del dentista : 치과 진료실

miedo al dentista : 치과 공포증","1. Tengo cita con el dentista.

치과 예약이 있다.

2. El dentista me empastó una muela.

치과 의사가 어금니를 때워 주었다.

3. Cepíllate antes de ir al dentista.

치과 가기 전에 양치해라.",
건강,depresión,f. 우울증,"caer en depresión : 우울증에 걸리다

depresión postparto : 산후 우울증","1. La depresión es una enfermedad mental.

우울증은 정신 질환이다.

2. Salió de la depresión con ayuda.

그는 도움을 받아 우울증에서 벗어났다.

3. Los días grises le causan depresión.

흐린 날들은 그에게 우울감을 준다.",
건강,doctor,m. 의사 (호칭); 박사,"ir al doctor : 병원에 가다

consulta del doctor : 의사 진료실","1. Buenos días, doctor.

안녕하세요, 의사 선생님.

2. El doctor le explicará los resultados.

의사 선생님이 결과를 설명해 주실 겁니다.

3. ¿Está el doctor disponible?

의사 선생님 시간 되시나요?",
건강,dosis,f. 복용량; 투여량,"dosis diaria : 일일 복용량

alta dosis : 고용량","1. Toma la dosis recomendada.

권장량을 복용해라.

2. Se saltó una dosis.

그는 약을 한 번 건너뛰었다.

3. Es una dosis de refuerzo (vacuna).

부스터 샷(추가 접종)이다.",
건강,enfermero,m. 간호사,"enfermero jefe : 수간호사

escuela de enfermería : 간호대","1. El enfermero me curó la herida.

간호사가 내 상처를 치료해 주었다.

2. Llama a la enfermera si te duele.

아프면 간호사를 불러라.

3. Los enfermeros trabajan por turnos.

간호사들은 교대 근무를 한다.",
건강,enfermo,a. 아픈; 병든; m. 환자,"ponerse enfermo : 병이 나다

estar enfermo de : ~으로 앓다","1. Estoy enfermo, no puedo ir a trabajar.

나 아파서 출근 못 해.

2. Cuidó a su padre enfermo durante meses.

그는 아픈 아버지를 몇 달 동안 돌봤다.

3. Los enfermos deben descansar para recuperarse.

환자들은 회복하기 위해 쉬어야 한다.",
건강,especialista,m.f. 전문의,"médico especialista : 전문의

ver a un especialista : 전문의 진료를 받다","1. Me derivaron a un especialista.

나는 전문의에게 이송되었다 (소견서를 받았다).

2. Es especialista en pulmones.

그는 폐 전문의다.

3. La lista de espera para el especialista es larga.

전문의 대기 명단이 길다.",
건강,gripe,f. 독감,"vacuna de la gripe : 독감 백신

tener la gripe : 독감에 걸리다","1. La gripe te deja en cama.

독감에 걸리면 앓아눕게 된다.

2. Este año la gripe es fuerte.

올해 독감은 독하다.

3. Me he vacunado contra la gripe.

나는 독감 예방주사를 맞았다.",
건강,higiene,f. 위생,"higiene personal : 개인 위생

falta de higiene : 비위생","1. La higiene previene infecciones.

위생은 감염을 예방한다.

2. Lávate las manos por higiene.

위생을 위해 손을 씻어라.

3. Mantén una buena higiene bucal.

좋은 구강 위생을 유지해라.",
건강,hospital,m. 병원,"ingresar en el hospital : 입원하다

dar el alta del hospital : 퇴원시키다","1. Su abuela está en el hospital.

그의 할머니는 병원에 계신다.

2. Fuimos al hospital de urgencias.

우리는 응급실에 갔다.

3. Construirán un nuevo hospital en esta zona el próximo año.

내년에 이 지역에 새 병원을 지을 것이다.",
건강,infección,f. 감염; 염증,"infección de oído : 중이염

tener una infección : 감염되다","1. Tienes una infección en la garganta.

너 목에 염증이 있다.

2. La herida tiene infección.

상처가 감염되었다.

3. Necesitas medicina para la infección.

감염 치료를 위해 약이 필요하다.",
건강,inflamación,f. 염증; 붓기,"bajar la inflamación : 붓기를 빼다

causar inflamación : 염증을 유발하다","1. Tiene una inflamación en la rodilla.

무릎에 염증이 있다.

2. El hielo reduce la inflamación.

얼음은 붓기를 줄여준다.

3. La inflamación duele.

염증 부위가 아프다.",
건강,médico,m. 의사,"ir al médico : 의사에게 가다 (병원 가다)

médico de cabecera : 주치의/가정의","1. Tengo cita con el médico a las cuatro.

4시에 의사 진료 예약이 있다.

2. El médico me recetó unos antibióticos.

의사는 나에게 항생제를 처방했다.

3. Es necesario consultar al médico antes de tomar este medicamento.

이 약을 복용하기 전에 의사와 상담하는 것이 필요하다.",
건강,mental,a. 정신의; 마음의,"salud mental : 정신 건강

cálculo mental : 암산","1. La salud mental es importante.

정신 건강은 중요하다.

2. Tiene una gran fuerza mental.

그는 강한 정신력을 가지고 있다.

3. Está agotado mentalmente.

그는 정신적으로 지쳤다.",
건강,nutrición,f. 영양,"mala nutrición : 영양실조/나쁜 식습관

experto en nutrición : 영양 전문가","1. La nutrición es clave para la salud.

영양은 건강의 핵심이다.

2. Debes cuidar tu nutrición.

너는 영양 섭취에 신경 써야 한다.

3. Estudia nutrición en la universidad.

그는 대학에서 영양학을 공부한다.",
건강,oculista,m.f. 안과 의사 (oftalmólogo),"ir al oculista : 안과에 가다

revisión del oculista : 시력 검사","1. Necesito gafas, iré al oculista.

안경이 필요해서 안과에 갈 것이다.

2. El oculista me miró el fondo de ojo.

안과 의사가 안저 검사를 했다.

3. Pide hora en el oculista.

안과 예약을 잡아라.",
건강,paciente,a. 인내심 있는,"tener paciencia de santo : 성인군자 같은 인내심을 갖다

ser paciente : 참을성이 있다","1. Tienes que ser paciente con los niños.

아이들에게는 인내심을 가져야 한다.

2. Esperó paciente su turno.

그는 차분하게 자신의 차례를 기다렸다.

3. La madre fue muy paciente explicándole la lección.

어머니는 그에게 수업 내용을 설명하며 매우 인내심 있게 대했다.",
건강,prevención,f. 예방,"más vale prevención : 예방이 낫다

medidas de prevención : 예방 조치","1. La prevención es la mejor medicina.

예방이 최고의 약이다.

2. Trabajamos en la prevención de riesgos.

우리는 위험 예방을 위해 일한다.

3. Campaña de prevención.

예방 캠페인.",
건강,psicólogo,m. 심리학자; 심리 상담사,"ir al psicólogo : 심리 상담을 받다

ayuda psicológica : 심리적 도움","1. El psicólogo me escucha.

심리 상담사가 내 말을 들어준다.

2. No es malo ir al psicólogo.

심리 상담을 받는 것은 나쁜 게 아니다.

3. El psicólogo trata la depresión.

심리학자는 우울증을 치료한다.",
건강,recuperación,f. 회복; 만회,"pronta recuperación : 빠른 쾌유

sala de recuperación : 회복실","1. Le deseo una pronta recuperación.

빠른 쾌유를 빕니다.

2. La recuperación fue lenta.

회복이 더뎠다.

3. Está en proceso de recuperación.

회복 중이다.",
건강,resfriado,m. 감기 (가벼운); a. 감기 걸린,"coger un resfriado : 감기에 걸리다

estar resfriado : 감기 기운이 있다","1. Tengo un resfriado leve.

가벼운 감기에 걸렸다.

2. No salgas si estás resfriado.

감기 걸렸으면 나가지 마라.

3. El resfriado se cura descansando.

감기는 쉬면 낫는다.",
건강,salud,f. 건강,"tener mala salud : 건강이 나쁘다

¡Salud! : 건배! / (재채기했을 때)","1. La salud es lo más importante.

건강이 가장 중요하다.

2. Fumar es malo para la salud.

흡연은 건강에 해롭다.

3. Goza de buena salud a pesar de su edad.

나이에도 불구하고 그는 건강을 누리고 있다.",
건강,saludable,a. 건강에 좋은,"hábito saludable : 건강한 습관

poco saludable : 건강에 좋지 않은","1. Fumar no es saludable.

흡연은 건강에 좋지 않다.

2. Es saludable caminar a diario.

매일 걷는 것은 건강에 좋다.

3. Lleva una vida saludable.

그는 건강한 삶을 산다.",
건강,sano,a. 건강한; 건전한,"sano y salvo : 무사히 / 안전하게

mente sana en cuerpo sano : 건강한 신체에 건전한 정신","1. Es un chico muy sano.

그는 매우 건강한 소년이다.

2. Come comida sana.

건강한 음식을 먹어라.

3. Llegaron a casa sanos y salvos.

그들은 무사히 집에 도착했다.",
건강,seguimiento,m. 추적; 후속 조치; 모니터링,"hacer seguimiento : 모니터링하다/팔로우업하다

seguimiento médico : 경과 관찰","1. Hacemos un seguimiento del paciente.

우리는 환자를 추적 관찰한다.

2. El número de seguimiento del envío.

배송 추적 번호.

3. Requiere un seguimiento continuo.

지속적인 모니터링이 필요하다.",
건강,síndrome,m. 증후군,"síndrome de Down : 다운 증후군

síndrome de Estocolmo : 스톡홀름 증후군","1. Padece un síndrome raro.

그는 희귀 증후군을 앓고 있다.

2. Tiene el síndrome del impostor.

그는 가면 증후군을 가지고 있다.

3. Los síntomas forman un síndrome.

증상들이 모여 증후군을 이룬다.",
건강,síntoma,m. 증상,"síntoma leve : 가벼운 증상

presentar síntomas : 증상을 보이다","1. La fiebre es un síntoma.

열은 하나의 증상이다.

2. ¿Tienes algún otro síntoma?

다른 증상이 있나요?

3. Los síntomas desaparecieron pronto.

증상은 곧 사라졌다.",
건강,urgencias,f.pl. 응급실,"sala de urgencias : 응급실

de urgencia : 긴급하게","1. Tuvimos que correr a urgencias.

우리는 응급실로 달려가야 했다.

2. En urgencias atienden rápido los casos graves.

응급실에서는 중증 환자를 빨리 돌본다.

3. Entró por la puerta de urgencias.

그는 응급실 문으로 들어갔다.",
건강,virus,m. 바이러스,"virus estomacal : 장염 바이러스

coger un virus : 바이러스에 감염되다","1. Hay un virus en la oficina.

사무실에 바이러스가 돌고 있다.

2. Los antibióticos no matan los virus.

항생제는 바이러스를 죽이지 못한다.

3. Es un virus muy contagioso.

매우 전염성이 강한 바이러스다.",
건강,vitamina,f. 비타민,"falta de vitaminas : 비타민 부족

vitamina C : 비타민 C","1. Toma vitaminas por la mañana.

아침에 비타민을 먹어라.

2. Las naranjas tienen vitamina C.

오렌지에는 비타민 C가 있다.

3. El sol nos da vitamina D.

태양은 우리에게 비타민 D를 준다.",
