챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
채소,pimiento,m. 피망; 고추; 파프리카,"pimiento rojo/verde : 빨간/초록 피망

me importa un pimiento : 전혀 신경 안 쓴다","1. El pimiento rojo es dulce.

빨간 피망은 달다.

2. Pica el pimiento en trozos.

피망을 조각내어 다져라.

3. Asamos pimientos en el horno.

우리는 오븐에 피망을 구웠다.",
채소,plátano,m. 바나나,"piel de plátano : 바나나 껍질

resbalar con un plátano : 바나나 껍질에 미끄러지다","1. El plátano es rico en potasio.

바나나는 칼륨이 풍부하다.

2. Los deportistas comen plátano para recuperar energía.

운동선수들은 에너지를 회복하기 위해 바나나를 먹는다.

3. Los plátanos de Canarias son muy dulces.

카나리아 제도산 바나나는 매우 달다.",
채소,podrido,a. 썩은; 부패한,"oler a podrido : 썩은 냄새가 나다

estar podrido de dinero : 돈이 썩어 나게 많다","1. Esta manzana está podrida.

이 사과는 썩었다.

2. Tira la comida podrida a la basura.

썩은 음식은 쓰레기통에 버려라.

3. Algo huele a podrido en Dinamarca.

덴마크에 무언가 썩은 냄새가 난다 (수상하다).",
채소,raíz,f. 뿌리; 근원,"echar raíces : 정착하다

raíz cuadrada : 제곱근","1. El árbol tiene raíces profundas.

그 나무는 뿌리가 깊다.

2. Buscamos la raíz del problema.

우리는 문제의 근원을 찾고 있다.

3. No olvides tus raíces.

너의 뿌리(근본)를 잊지 마라.",
채소,sandía,f. 수박,"tajada de sandía : 수박 한 조각

color sandía : 수박색","1. La sandía tiene mucha agua.

수박은 수분이 많다.

2. En verano apetece sandía.

여름에는 수박이 당긴다.

3. Quítale las pepitas a la sandía.

수박 씨를 발라내라.",
채소,semilla,f. 씨앗; 종자,"plantar una semilla : 씨를 심다

semilla de la discordia : 불화의 씨앗","1. La semilla germinó.

씨앗이 싹텄다.

2. Comemos pan con semillas.

우리는 씨앗이 들어간 빵을 먹는다.

3. Plantó la semilla de la duda.

그는 의심의 씨앗을 심었다.",
채소,seta,f. 버섯,"buscar setas : 버섯을 따러 다니다

seta venenosa : 독버섯","1. Fuimos al bosque a buscar setas.

우리는 버섯을 따러 숲에 갔다.

2. Me gustan las setas al ajillo.

나는 마늘 버섯 볶음을 좋아한다.

3. Cuidado, esa seta es tóxica.

조심해, 저 버섯은 독이 있어.",
채소,tomate,m. 토마토,"salsa de tomate : 토마토 소스

ponerse rojo como un tomate : 얼굴이 빨개지다","1. El tomate es una fruta, no una verdura.

토마토는 채소가 아니라 과일이다.

2. Me gusta el pan con tomate y aceite.

나는 토마토와 오일을 곁들인 빵을 좋아한다.

3. Corta el tomate en rodajas finas para la ensalada.

샐러드용으로 토마토를 얇게 썰어라.",
채소,uva,f. 포도,"uvas pasas : 건포도

las doce uvas : (스페인 새해 풍습) 12알의 포도","1. El vino se hace con uvas.

와인은 포도로 만들어진다.

2. Comemos uvas en Nochevieja.

우리는 12월 31일 밤에 포도를 먹는다.

3. Hay uvas verdes y uvas negras.

청포도와 적포도가 있다.",
채소,verdura,f. 채소; 야채,"comer verdura : 채소를 먹다

sopa de verduras : 야채 수프","1. Los niños no quieren comer verdura.

아이들은 채소를 먹고 싶어 하지 않는다.

2. Las verduras son ricas en vitaminas.

채소는 비타민이 풍부하다.

3. Intento incluir verduras en todas mis comidas.

나는 모든 식사에 채소를 포함하려고 노력한다.",
채소,zanahoria,f. 당근,"color zanahoria : 당근색 (주황색)

comer zanahoria : 당근을 먹다","1. La zanahoria es buena para la vista.

당근은 시력에 좋다.

2. Ralla la zanahoria.

당근을 강판에 갈아라.

3. El conejo come zanahorias.

토끼는 당근을 먹는다.",
채소*,berenjena,f. 가지,berenjena asada : 구운 가지,"1. Me gusta la berenjena.

나는 가지를 좋아한다.

2. Compré berenjenas.

가지를 샀다.

3. La berenjena está fresca.

가지가 신선하다.",
채소*,calabacín,m. 주키니,sopa de calabacín : 주키니 수프,"1. El calabacín es ligero.

주키니가 담백하다.

2. Corté el calabacín.

주키니를 잘랐다.

3. Compré calabacines.

주키니를 샀다.",
채소*,calabaza,f. 호박,calabaza al horno : 오븐 구이 호박,"1. La calabaza es dulce.

호박이 달다.

2. Hice sopa de calabaza.

호박 수프를 만들었다.

3. Compré una calabaza.

호박을 샀다.",
채소*,espárrago,m. 아스파라거스,espárragos a la plancha : 구운 아스파라거스,"1. Los espárragos están frescos.

아스파라거스가 신선하다.

2. Cociné espárragos.

아스파라거스를 요리했다.

3. Compré espárragos verdes.

초록 아스파라거스를 샀다.",
채소*,alcachofa,f. 아티초크,alcachofa cocida : 삶은 아티초크,"1. La alcachofa es saludable.

아티초크는 건강하다.

2. Compré alcachofas.

아티초크를 샀다.

3. La alcachofa está tierna.

아티초크가 부드럽다.",
채소*,remolacha,f. 비트,ensalada de remolacha : 비트 샐러드,"1. La remolacha es roja.

비트는 빨갛다.

2. Corté remolacha.

비트를 잘랐다.

3. Compré remolachas.

비트를 샀다.",
채소*,puerro,m. 대파,puerro picado : 잘게 썬 대파,"1. El puerro da sabor.

대파가 맛을 더한다.

2. Picó puerro.

대파를 썰었다.

3. Compré puerros.

대파를 샀다.",
채소*,nabos,m. 순무,sopa de nabos : 순무 수프,"1. Los nabos son suaves.

순무가 부드럽다.

2. Compré nabos.

순무를 샀다.

3. Cociné nabos.

순무를 요리했다.",
채소*,coliflor,f. 콜리플라워,coliflor al vapor : 찐 콜리플라워,"1. La coliflor es blanca.

콜리플라워는 하얗다.

2. Hice coliflor al vapor.

콜리플라워를 쪘다.

3. Compré coliflor fresca.

신선한 콜리플라워를 샀다.",
채소*,brócoli,m. 브로콜리,brócoli al vapor : 찐 브로콜리,"1. El brócoli está fresco.

브로콜리가 신선하다.

2. Cociné brócoli.

브로콜리를 요리했다.

3. Compré brócoli.

브로콜리를 샀다.",
채소*,apio,m. 셀러리,apio picado : 다진 셀러리,"1. El apio es crujiente.

셀러리가 아삭하다.

2. Compré apio.

셀러리를 샀다.

3. Usé apio en la sopa.

수프에 셀러리를 넣었다.",
채소*,acelga,f. 근대,acelga cocida : 삶은 근대,"1. La acelga es saludable.

근대는 건강하다.

2. Compré acelga.

근대를 샀다.

3. La acelga está tierna.

근대가 부드럽다.",
채소*,col,f. 양배추,col rizada : 케일,"1. La col es barata.

양배추가 저렴하다.

2. Compré col.

양배추를 샀다.

3. La col está fresca.

양배추가 신선하다.",
채소*,rábano,m. 무,rábano picante : 매운 무,"1. El rábano es picante.

무가 맵다.

2. Compré rábanos.

무를 샀다.

3. Corté rábano.

무를 잘랐다.",
채소*,judía verde,f. 그린빈,judías verdes salteadas : 볶은 그린빈,"1. Las judías verdes están tiernas.

그린빈이 부드럽다.

2. Cociné judías verdes.

그린빈을 요리했다.

3. Compré judías verdes.

그린빈을 샀다.",
채소*,guisante,m. 완두콩,guisantes verdes : 초록 완두콩,"1. Los guisantes son dulces.

완두콩이 달다.

2. Compré guisantes.

완두콩을 샀다.

3. Añadí guisantes al arroz.

밥에 완두콩을 넣었다.",
채소*,soja,f. 콩,leche de soja : 두유,"1. La soja es nutritiva.

콩이 영양이 있다.

2. Bebo leche de soja.

두유를 마신다.

3. Compré soja.

콩을 샀다.",
채소*,perejil,m. 파슬리,perejil fresco : 신선한 파슬리,"1. El perejil huele bien.

파슬리 향이 좋다.

2. Piqué perejil.

파슬리를 다졌다.

3. Compré perejil.

파슬리를 샀다.",
채소*,cilantro,m. 고수,cilantro picado : 다진 고수,"1. El cilantro tiene sabor fuerte.

고수는 맛이 강하다.

2. No me gusta el cilantro.

나는 고수를 좋아하지 않는다.

3. Compré cilantro.

고수를 샀다.",
