챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
개념,evolución,f. 진화; 발전; 추이,"teoría de la evolución : 진화론

evolución favorable : 긍정적인 추이/경과","1. La evolución del hombre.

인류의 진화.

2. Sigue la evolución del paciente.

환자의 경과를 지켜봐라.

3. Es una evolución natural.

자연스러운 발전(진화)이다.",
개념,fe,f. 믿음; 신앙,"tener fe : 믿음을 갖다

fe ciega : 맹목적인 믿음","1. Ten fe, todo saldrá bien.

믿음을 가져, 다 잘 될 거야.

2. Perdió la fe en la humanidad.

그는 인류에 대한 믿음을 잃었다.

3. Es una cuestión de fe.

그것은 믿음의 문제다.",
개념,fin,m. 끝; 목적,"al fin y al cabo : 결국에는

el fin justifica los medios : 목적은 수단을 정당화한다","1. Es el fin de la película.

영화의 끝이다.

2. Su fin es ayudar a la gente.

그의 목적은 사람들을 돕는 것이다.

3. Llegamos al fin del camino.

길의 끝에 도착했다.",
개념,final,m. 끝; 결말,"al final : 마침내/결국

final feliz : 해피엔딩","1. El final fue triste.

결말은 슬펐다.

2. Llegamos al final del caso.

사건의 끝에 도달했다.

3. Es el final de la historia.

이야기의 끝이다.",
개념,hábito,m. 습관,"tener el hábito : 습관이 있다

hábito de fumar : 흡연 습관","1. Leer es un buen hábito.

독서는 좋은 습관이다.

2. Es difícil cambiar los hábitos.

습관을 바꾸는 것은 어렵다.

3. El hábito no hace al monje.

옷이 사람을 만드는 것은 아니다 (겉모습이 다가 아니다).",
개념,importancia,f. 중요성,"dar importancia : 중요하게 여기다

sin importancia : 하찮은/중요하지 않은","1. No le des importancia.

그걸 중요하게 여기지 마라 (신경 쓰지 마라).

2. Es un asunto de vital importancia.

매우 중요한 문제다.

3. La importancia del agua es obvia.

물의 중요성은 명백하다.",
개념,lógica,f. 논리,"tener lógica : 논리적이다/말이 되다

de pura lógica : 지극히 당연한","1. Tu respuesta no tiene lógica.

네 대답은 논리가 없다.

2. Es de lógica que pase esto.

이런 일이 일어나는 건 당연하다.

3. Usa la lógica para resolverlo.

그것을 풀기 위해 논리를 사용해라.",
개념,manera,f. 방법; 태도,"de ninguna manera : 결코 아니다

de todas maneras : 어쨌든","1. Es la mejor manera de aprender.

배우는 가장 좋은 방법이다.

2. No me gusta su manera de hablar.

나는 그의 말투가 마음에 안 든다.

3. De una manera u otra lo haré.

어떻게든(어떤 방법으로든) 나는 할 것이다.",
개념,modo,m. 방식; 모드,"de modo que : 그러므로/그래서

modo avión : 비행기 모드","1. Hazlo a tu modo.

네 방식대로 해라.

2. No hay modo de abrirlo.

그것을 열 방법이 없다.

3. Pon el móvil en modo silencio.

폰을 무음 모드로 해라.",
개념,necesidad,f. 필요; 궁핍,"por necesidad : 필요해서/어쩔 수 없이

pasar necesidad : 궁핍하게 살다","1. No hay necesidad de gritar.

소리 지를 필요 없다.

2. Lo hice por necesidad.

필요에 의해(어쩔 수 없이) 했다.

3. Ayudan a gente con necesidades.

그들은 궁핍한 사람들을 돕는다.",
개념,nivel,m. 수준; 레벨; 높이,"nivel de vida : 생활 수준

estar al nivel : 수준에 맞다","1. Tiene un nivel alto de inglés.

그는 영어 수준이 높다.

2. El nivel del mar está subiendo.

해수면이 상승하고 있다.

3. Baja el nivel de ruido.

소음 수준을 낮춰라.",
개념,oportunidad,f. 기회,"dar una oportunidad : 기회를 주다

aprovechar la oportunidad : 기회를 잡다","1. Es una gran oportunidad.

큰 기회다.

2. No pierdas esta oportunidad.

이 기회를 놓치지 마라.

3. Gracias por la oportunidad.

기회를 주셔서 감사합니다.",
개념,origen,m. 기원; 출신,"lugar de origen : 원산지/출신지

tener origen en : ~에 기원을 두다","1. ¿Cuál es el origen del universo?

우주의 기원은 무엇인가?

2. Es de origen humilde.

그는 겸손한(가난한) 출신이다.

3. Denominación de Origen (vino).

원산지 명칭 (와인 등).",
개념,palabra,f. 단어; 말; 발언권,"pedir la palabra : 발언권을 요청하다

palabra de honor : 맹세코/약속","1. Te doy mi palabra.

약속할게 (내 말을 준다).

2. No tengo palabras.

할 말이 없다 (말문이 막힌다).

3. Tiene la palabra el señor García.

가르시아 씨에게 발언권이 있습니다.",
개념,peligro,m. 위험 (즉각적인),"estar en peligro : 위험에 처하다

peligro de muerte : 생명의 위협","1. ¡Peligro! No pasar.

위험! 출입 금지.

2. El animal está en peligro de extinción.

그 동물은 멸종 위기에 처해 있다.

3. Está fuera de peligro.

그는 위험에서 벗어났다 (고비를 넘겼다).",
개념,porcentaje,m. 퍼센트; 비율,"alto porcentaje : 높은 비율

porcentaje de descuento : 할인율","1. Un alto porcentaje votó no.

높은 비율이 반대 투표했다.

2. ¿Qué porcentaje se lleva el banco?

은행이 몇 퍼센트를 가져가나요?

3. El porcentaje de error es mínimo.

오차율은 최소다.",
개념,portada,f. 1면; 표지; 대문,"salir en portada : 1면에 실리다

portada de revista : 잡지 표지","1. La noticia salió en portada.

그 뉴스는 1면에 나왔다.

2. Su foto está en la portada.

그의 사진이 표지에 있다.

3. Leí el artículo de portada.

나는 1면 기사를 읽었다.",
개념,posibilidad,f. 가능성,"cabe la posibilidad : 가능성이 있다

posibilidades económicas : 경제적 능력","1. Existe la posibilidad de lluvia.

비 올 가능성이 존재한다.

2. No tengo posibilidad de ir.

나는 갈 수 있는 가능성(형편)이 안 된다.

3. Estudia todas las posibilidades.

모든 가능성을 검토해라.",
개념,principio,m. 시작; 원칙,"al principio : 처음에

tener principios : 원칙/신념이 있다","1. Al principio fue difícil.

처음에는 어려웠다.

2. Es un hombre de principios.

그는 원칙이 있는 사람이다.

3. El principio de la historia es triste.

이야기의 시작은 슬프다.",
개념,probabilidad,f. 확률; 개연성,"alta probabilidad : 높은 확률

cálculo de probabilidades : 확률 계산","1. Hay una alta probabilidad de éxito.

성공할 확률이 높다.

2. ¿Cuál es la probabilidad de ganar?

이길 확률이 얼마나 되니?

3. Según las probabilidades, perderemos.

확률상 우리는 질 것이다.",
개념,problema,m. 문제,"sin problema : 문제없이/천만에

meterse en problemas : 문제에 휘말리다","1. Tengo un problema con el coche.

차에 문제가 있다.

2. No es mi problema.

내 알 바 아니다(내 문제가 아니다).

3. Resolvemos problemas matemáticos.

우리는 수학 문제를 푼다.",
개념,proceso,m. 과정; 절차; 소송,"en proceso : 진행 중인

proceso de selección : 선발 과정","1. Es un proceso largo.

긴 과정이다.

2. Disfruta del proceso.

과정을 즐겨라.

3. El proceso judicial continúa.

재판 절차는 계속된다.",
개념,progreso,m. 진보; 발전; 진행,"en progreso : 진행 중

progreso tecnológico : 기술적 진보","1. El progreso es imparable.

진보는 멈출 수 없다.

2. Has hecho mucho progreso.

너는 많은 발전을 이뤘다.

3. El trabajo está en progreso.

작업이 진행 중이다.",
개념,reportaje,m. 리포트; 탐사 보도,"reportaje fotográfico : 사진 보도

hacer un reportaje : 취재하다","1. Vi un reportaje sobre la guerra.

전쟁에 관한 리포트를 봤다.

2. El periodista hizo un gran reportaje.

기자가 훌륭한 보도를 했다.

3. Es un reportaje en exclusiva.

독점 보도다.",
개념,resultado,m. 결과; 성과,"dar resultado : 효과가 있다

resultado final : 최종 결과","1. El resultado fue positivo.

결과는 긍정적이었다.

2. Esperamos los resultados.

우리는 결과를 기다린다.

3. Fue un mal resultado.

나쁜 결과였다.",
개념,riesgo,m. 위험,"correr el riesgo : 위험을 무릅쓰다

riesgos laborales : 산업 재해 위험","1. Es un trabajo de alto riesgo.

고위험 직업이다.

2. No quiero correr riesgos innecesarios.

불필요한 위험을 감수하고 싶지 않다.

3. Existe riesgo de accidente.

사고의 위험이 존재한다.",
개념,rumor,m. 소문; 루머,"correr el rumor : 소문이 돌다

rumor infundado : 근거 없는 소문","1. Es solo un rumor.

그저 소문일 뿐이다.

2. Corre el rumor de que se casan.

그들이 결혼한다는 소문이 돈다.

3. No hagas caso a los rumores.

소문에 신경 쓰지 마라.",
개념,sistema,m. 시스템; 체계; 제도,"sistema operativo : 운영 체제

sistema solar : 태양계","1. El sistema ha fallado.

시스템이 실패했다(고장 났다).

2. Es un sistema muy complejo.

매우 복잡한 체계다.

3. El sistema educativo debe mejorar.

교육 제도는 개선되어야 한다.",
개념,tarde,ad. 늦게; f. 오후,"por la tarde : 오후에

llegar tarde : 지각하다","1. Hoy he llegado tarde al trabajo.

나는 오늘 회사에 늦게 도착했다.

2. Nos vemos esta tarde.

오늘 오후에 보자.

3. Más vale tarde que nunca.

아예 안 하는 것보다는 늦더라도 하는 게 낫다.",
개념,tipo,m. 유형; 타입; 녀석(속어),"tipo de interés : 금리

ese tipo : 저 녀석","1. ¿Qué tipo de música te gusta?

어떤 유형의 음악을 좋아하니?

2. Es un tipo muy simpático.

그는 매우 상냥한 녀석이다.

3. Hay varios tipos de letra.

여러 글꼴 유형이 있다.",
개념,titular,m. 헤드라인; 표제,"gran titular : 대서특필

ser titular : 주전이다/소유자다","1. Leí solo los titulares.

나는 헤드라인만 읽었다.

2. El escándalo ocupó los titulares.

스캔들이 헤드라인을 장식했다.

3. Es un titular muy llamativo.

매우 눈길을 끄는 제목이다.",
개념,tradición,f. 전통,"seguir la tradición : 전통을 따르다

tradición oral : 구전 전통","1. La tradición pasa de padres a hijos.

전통은 부모에게서 자식으로 전해진다.

2. Es una tradición navideña.

크리스마스 전통이다.

3. Rompieron con la tradición.

그들은 전통을 깼다.",
