챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
범죄,escándalo,m. 스캔들; 추문; 소란,"armar un escándalo : 소란을 피우다

escándalo político : 정치 스캔들","1. El escándalo salpicó al ministro.

스캔들이 장관에게 튀었다 (영향을 미쳤다).

2. Fue un escándalo internacional.

국제적인 스캔들이었다.

3. ¡Qué escándalo! (¡Qué ruido!)

무슨 소란이야!",
범죄,evento,m. 행사; 이벤트; 사건,"organizar un evento : 행사를 조직하다

evento deportivo : 스포츠 행사","1. Es un evento importante.

중요한 행사다.

2. Asistiré al evento.

나는 행사에 참석할 것이다.

3. Cancelaron el evento por lluvia.

비 때문에 행사를 취소했다.",
범죄,fraude,m. 사기; 부정행위,"fraude fiscal : 탈세

fraude electoral : 부정 선거","1. Cometió fraude contra el banco.

그는 은행을 상대로 사기를 쳤다.

2. Denunciaron un fraude en las votaciones.

그들은 투표 부정을 신고했다.

3. Es un fraude, no es oro real.

이건 사기야, 진짜 금이 아니야.",
범죄,hecho,m. 사실; 사건; a. 완료된,"de hecho : 사실은/실제로

hecho probado : 입증된 사실","1. Es un hecho, no una opinión.

이건 팩트(사실)이지 의견이 아니다.

2. De hecho, ya lo sabía.

사실, 이미 알고 있었어.

3. Está hecho.

다 됐어 (완료됐어).",
범죄,homicidio,m. 살인 (우발적 포함); 타살,"homicidio imprudente : 과실 치사

acusado de homicidio : 살인 혐의로 기소된","1. La diferencia entre asesinato y homicidio.

모살(계획적)과 고살(우발적)의 차이.

2. Fue juzgado por homicidio.

그는 살인 혐의로 재판받았다.

3. La tasa de homicidios ha bajado.

살인율이 낮아졌다.",
범죄,incidente,m. 사건; 소동 (우발적),"incidente diplomático : 외교적 분쟁

sin incidentes : 별일 없이/무사히","1. Hubo un incidente en el bar.

바에서 소동이 있었다.

2. El viaje fue sin incidentes.

여행은 별일 없었다.

3. Fue un incidente aislado.

고립된(단발성) 사건이었다.",
범죄,investigar,v. 수사하다; 연구하다,"investigar un crimen : 범죄를 수사하다

investigar a fondo : 철저히 조사하다","1. La policía investiga el robo.

경찰이 도난 사건을 수사한다.

2. Tienen que investigar más.

그들은 더 조사해야 한다.

3. Investigaron las causas.

그들은 원인을 조사했다.","[현재]

investigo / investigas / investiga / investigamos / investigáis / investigan


[현재분사] : investigando : [과거분사] : investigado


[과거]

investigué / investigaste / investigó / investigamos / investigasteis / investigaron


[가정법]

investigaría / investigarías / investigaría / investigaríamos / investigaríais / investigarían


[접속법]

investigue / investigues / investigue / investiguemos / investiguéis / investiguen


[미래]

investigaré / investigarás / investigará / investigaremos / investigaréis / investigarán"
범죄,misterio,m. 미스터리; 신비,"resolver un misterio : 미스터리를 풀다

misterio sin resolver : 미해결 사건","1. Es todo un misterio.

완전 미스터리다.

2. Nadie conoce el misterio.

아무도 그 비밀을 모른다.

3. Le gustan las novelas de misterio.

그는 미스터리 소설을 좋아한다.",
범죄,ocurrir,v. 일어나다; 발생하다,"se me ocurre algo : 무언가 생각나다

¿Qué ocurre? : 무슨 일이야?","1. ¿Qué ha ocurrido aquí?

여기 무슨 일이 있었니?

2. El accidente ocurrió ayer.

사고는 어제 일어났다.

3. No se me ocurre nada.

아무것도 생각이 안 난다.","[현재]

ocurro / ocurres / ocurre / ocurrimos / ocurrís / ocurren


[현재분사] : ocurriendo : [과거분사] : ocurrido


[과거]

ocurrí / ocurriste / ocurrió / ocurrimos / ocurristeis / ocurrieron


[가정법]

ocurriría / ocurrirías / ocurriría / ocurriríamos / ocurriríais / ocurrirían


[접속법]

ocurra / ocurras / ocurra / ocurramos / ocurráis / ocurran


[미래]

ocurriré / ocurrirás / ocurrirá / ocurriremos / ocurriréis / ocurrirán"
범죄,pasar,v. 일어나다; 지나가다,"¿Qué pasa? : 무슨 일이야? / 안녕?

pasar de todo : 만사 신경 끄다","1. ¿Qué te pasa?

너 무슨 일 있어?

2. Pasó algo increíble.

믿을 수 없는 일이 일어났다.

3. No pasa nada.

아무 일도 아니다 (괜찮다).","[현재]

paso / pasas / pasa / pasamos / pasáis / pasan


[현재분사] : pasando : [과거분사] : pasado


[과거]

pasé / pasaste / pasó / pasamos / pasasteis / pasaron


[가정법]

pasaría / pasarías / pasaría / pasaríamos / pasaríais / pasarían


[접속법]

pase / pases / pase / pasemos / paséis / pasen


[미래]

pasaré / pasarás / pasará / pasaremos / pasaréis / pasarán"
범죄,pista,f. 단서; 트랙,"dar una pista : 힌트를 주다

seguir la pista : 뒤를 쫓다","1. No tenemos ninguna pista.

우리는 아무런 단서가 없다.

2. La policía sigue una pista.

경찰이 단서를 쫓고 있다.

3. Dame una pista, por favor.

힌트 하나만 줘.",
범죄,robar,v. 훔치다,"robar un banco : 은행을 털다

robar el corazón : 마음을 훔치다","1. Me robaron la cartera.

지갑을 도둑맞았다.

2. Alguien robó mi bici.

누군가 내 자전거를 훔쳤다.

3. No debes robar.

훔치면 안 된다.","[현재]

robo / robas / roba / robamos / robáis / roban


[현재분사] : robando : [과거분사] : robado


[과거]

robé / robaste / robó / robamos / robasteis / robaron


[가정법]

robaría / robarías / robaría / robaríamos / robaríais / robarían


[접속법]

robe / robes / robe / robemos / robéis / roben


[미래]

robaré / robarás / robará / robaremos / robaréis / robarán"
범죄,robo,m. 강도; 도난; 절도,"robo a mano armada : 무장 강도

denuncia por robo : 도난 신고","1. Hubo un robo en el banco.

은행 강도 사건이 있었다.

2. Denuncié el robo de mi coche.

나는 내 차 도난을 신고했다.

3. El robo ocurrió anoche.

절도 사건은 어젯밤에 일어났다.",
범죄,secuestro,m. 납치; 유괴,"secuestro exprés : 단기 납치

negociar un secuestro : 납치범과 협상하다","1. El secuestro duró tres días.

납치는 3일간 지속되었다.

2. Piden rescate por el secuestro.

그들은 납치 몸값을 요구한다.

3. La policía resolvió el secuestro.

경찰이 납치 사건을 해결했다.",
범죄,situación,f. 상황; 위치,"situación difícil : 어려운 상황

controlar la situación : 상황을 통제하다","1. La situación es complicada.

상황이 복잡하다.

2. Me puso en una situación incómoda.

나를 불편한 상황에 빠뜨렸다.

3. Analizamos la situación.

우리는 상황을 분석했다.",
범죄,soborno,m. 뇌물; 매수,"aceptar un soborno : 뇌물을 받다

intento de soborno : 뇌물 수수 시도","1. El juez rechazó el soborno.

판사는 뇌물을 거절했다.

2. Fue acusado de soborno.

그는 뇌물 수수 혐의로 기소되었다.

3. Pagó un soborno para entrar.

그는 들어가기 위해 뇌물을 썼다.",
범죄,sospechar,v. 의심하다,"sospechar de alguien : ~를 의심하다

sospechar que... : ~라고 의심하다","1. Sospecho que miente.

그가 거짓말한다고 의심된다.

2. La policía sospecha de él.

경찰은 그를 의심한다.

3. Nadie sospechaba nada.

아무도 아무것도 의심하지 않았다.","[현재]

sospecho / sospechas / sospecha / sospechamos / sospecháis / sospechan


[현재분사] : sospechando : [과거분사] : sospechado


[과거]

sospeché / sospechaste / sospechó / sospechamos / sospechasteis / sospecharon


[가정법]

sospecharía / sospecharías / sospecharía / sospecharíamos / sospecharíais / sospecharían


[접속법]

sospeche / sospeches / sospeche / sospechemos / sospechéis / sospechen


[미래]

sospecharé / sospecharás / sospechará / sospecharemos / sospecharéis / sospecharán"
범죄,sospechoso,m. 용의자; a. 의심스러운,"actitud sospechosa : 수상한 태도

principal sospechoso : 유력 용의자","1. Detuvieron al sospechoso.

용의자를 체포했다.

2. Es un paquete sospechoso.

수상한 소포다.

3. Parecía sospechoso.

그는 수상해 보였다.",
범죄,suceder,v. 일어나다; 뒤를 잇다,"suceder a alguien : ~의 뒤를 잇다/계승하다

lo que sucede es que... : 사실은 ~이다 (일어나는 일은 ~이다)","1. No sé qué sucedió.

무슨 일이 일어났는지 모르겠다.

2. Sucedió en el parque.

공원에서 일어났다.

3. El hijo sucedió al padre en el trono.

아들이 아버지의 뒤를 이어 왕위에 올랐다.","[현재]

sucedo / sucedes / sucede / sucedemos / sucedéis / suceden


[현재분사] : sucediendo : [과거분사] : sucedido


[과거]

sucedí / sucediste / sucedió / sucedimos / sucedisteis / sucedieron


[가정법]

sucedería / sucederías / sucedería / sucederíamos / sucederíais / sucederían


[접속법]

suceda / sucedas / suceda / sucedamos / sucedáis / sucedan


[미래]

sucederé / sucederás / sucederá / sucederemos / sucederéis / sucederán"
범죄,suceso,m. 사건; (pl.) 사건 사고 뉴스,"página de sucesos : (신문의) 사건 사고면

suceso extraño : 이상한 사건","1. Fue un suceso inesperado.

예기치 못한 사건이었다.

2. Leí el suceso en el periódico.

신문에서 그 사건을 읽었다.

3. Narraron los sucesos del día.

그들은 그날의 사건들을 이야기했다.",
범죄,tragedia,f. 비극; 참사,"tragedia griega : 그리스 비극

ocurrió una tragedia : 참사가 일어났다","1. El accidente fue una tragedia.

사고는 비극이었다.

2. Evitaron la tragedia.

그들은 참사를 막았다.

3. La historia acabó en tragedia.

이야기는 비극으로 끝났다.",
