챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
경영,devolver,v. 반품하다; 돌려주다,"devolver un producto : 제품을 반품하다

devolver el dinero : 환불하다","1. Quiero devolver estos zapatos.

이 신발을 반품하고 싶습니다.

2. Si no te gusta, lo devuelves.

마음에 안 들면 반품해.

3. ¿Me devuelven el dinero?

돈으로 환불해 주나요?","[현재]

devuelvo / devuelves / devuelve / devolvemos / devolvéis / devuelven


[현재분사] : devolviendo : [과거분사] : devuelto


[과거]

devolví / devolviste / devolvió / devolvimos / devolvisteis / devolvieron


[가정법]

devolvería / devolverías / devolvería / devolveríamos / devolveríais / devolverían


[접속법]

devuelva / devuelvas / devuelva / devolvamos / devolváis / devuelvan


[미래]

devolveré / devolverás / devolverá / devolveremos / devolveréis / devolverán"
경영,dividendo,m. 배당금,"repartir dividendos : 배당금을 분배하다

cobrar dividendos : 배당금을 받다","1. La empresa pagó dividendos ayer.

회사는 어제 배당금을 지급했다.

2. Vive de los dividendos de sus acciones.

그는 주식 배당금으로 산다.

3. Reinvertí los dividendos.

나는 배당금을 재투자했다.",
경영,factura,f. 청구서; 송장,"pedir factura : (세금용) 영수증을 요청하다

factura de la luz : 전기세 고지서","1. Necesito factura a nombre de la empresa.

회사 이름으로 된 청구서(세금 계산서)가 필요하다.

2. Paga la factura del teléfono.

전화 요금을 내라.

3. La factura detalla los impuestos.

청구서에 세금이 상세히 나와 있다.",
경영,facturación,f. 청구; 매출; (공항) 체크인,"mostrador de facturación : 체크인 카운터

error de facturación : 청구 오류","1. La facturación de equipaje empieza ahora.

수하물 위탁(체크인)이 지금 시작된다.

2. Hubo un error en la facturación.

청구에 오류가 있었다.

3. La empresa aumentó su facturación.

회사는 매출을 늘렸다.",
경영,garantía,f. 보증; 보증서,"estar en garantía : 보증 기간 내다

tener garantía : 보증이 있다","1. El móvil tiene dos años de garantía.

핸드폰은 2년 보증이다.

2. ¿Cubre la garantía esta avería?

보증으로 이 고장이 커버되나요?

3. Guarda el papel de la garantía.

보증서를 보관해라.",
경영,incidencia,f. 사건; (서비스) 장애/문제,"abrir una incidencia : 장애 신고를 하다

resolver una incidencia : 문제를 해결하다","1. He tenido una incidencia con el pedido.

주문에 문제가 생겼다.

2. Reporta la incidencia.

문제를 보고해라.

3. Estamos resolviendo la incidencia.

우리는 문제를 해결 중이다.",
경영,pasivo,m. 부채; a. 수동적인,"pasivos financieros : 금융 부채

fumador pasivo : 간접 흡연자","1. El pasivo de la empresa es alto.

회사의 부채가 높다.

2. Debemos reducir el pasivo.

우리는 부채를 줄여야 한다.

3. Activos menos pasivos igual a patrimonio neto.

자산 빼기 부채는 순자산이다.",
경영,pérdida,f. 손실; 분실,"pérdidas y ganancias : 손익

sufrir pérdidas : 손실을 입다","1. El negocio tuvo pérdidas este año.

올해 사업에 손실이 있었다.

2. Es una pérdida de tiempo y dinero.

시간과 돈 낭비다.

3. Compensar las pérdidas.

손실을 메우다.",
경영,póliza,f. 보험 증권; 보험 계약,"número de póliza : 증권 번호

póliza de seguros : 보험 증권","1. Lee bien la póliza antes de firmar.

서명하기 전에 증권을 잘 읽어라.

2. Renové la póliza del coche.

자동차 보험 계약을 갱신했다.

3. La póliza vence el mes que viene.

보험 계약이 다음 달에 만료된다.",
경영,prima,f. 보험료; 보너스; 사촌(여),"prima de riesgo : 위험 프리미엄

prima anual : 연간 보험료","1. La prima del seguro ha subido.

보험료가 올랐다.

2. Recibió una prima por ventas.

그는 판매 보너스를 받았다.

3. Pagamos la prima semestralmente.

우리는 반기마다 보험료를 낸다.",
경영,recibo,m. 영수증; 수령,"acuse de recibo : 수령 확인

recibo del banco : 은행 입출금 전표","1. Guarda el recibo de compra.

구매 영수증을 보관해라.

2. Me llegó el recibo del agua.

수도 요금 고지서가 왔다.

3. Firme aquí el recibo, por favor.

여기 수령증에 서명해 주세요.",
경영,reclamación,f. 불만 제기; 클레임,"poner una reclamación : 불만을 접수하다

atención de reclamaciones : 민원 처리","1. Puse una reclamación en la tienda.

가게에 불만 신고를 했다.

2. Contestaron a mi reclamación.

그들이 내 항의에 답했다.

3. Pide la hoja de reclamaciones.

불만 신고서를 요청해라.",
경영,reclamar,v. 항의하다; 청구하다,"reclamar un derecho : 권리를 주장하다

hoja de reclamaciones : 불만 신고서","1. Voy a reclamar al encargado.

담당자에게 항의할 것이다.

2. Reclamó que le devolvieran el dinero.

그는 돈을 돌려달라고 요구했다.

3. Tienes derecho a reclamar.

너는 항의할 권리가 있다.","[현재]

reclamo / reclamas / reclama / reclamamos / reclamáis / reclaman


[현재분사] : reclamando : [과거분사] : reclamado


[과거]

reclamé / reclamaste / reclamó / reclamamos / reclamasteis / reclamaron


[가정법]

reclamaría / reclamarías / reclamaría / reclamaríamos / reclamaríais / reclamarían


[접속법]

reclame / reclames / reclame / reclamemos / reclaméis / reclamen


[미래]

reclamaré / reclamarás / reclamará / reclamaremos / reclamaréis / reclamarán"
경영,rentabilidad,f. 수익성; 수익률,"alta rentabilidad : 고수익

sacar rentabilidad : 수익을 내다","1. Busco una inversión con rentabilidad.

수익성 있는 투자를 찾고 있다.

2. La rentabilidad de los bonos bajó.

채권 수익률이 하락했다.

3. Es un negocio de dudosa rentabilidad.

수익성이 의심스러운 사업이다.",
경영,seguro,m. 보험; a. 안전한,"seguro de vida : 생명 보험

seguro de coche : 자동차 보험","1. Contraté un seguro de viaje.

나는 여행자 보험에 가입했다.

2. El seguro cubre los daños.

보험이 손해를 보상한다.

3. Es mejor tener un seguro a todo riesgo.

종합 보험(모든 위험 보장)을 드는 게 낫다.",
경영,soporte,m. 지원; 지지대,"soporte técnico : 기술 지원

ponerse en contacto con soporte : 고객 센터에 연락하다","1. Llama al soporte técnico.

기술 지원팀에 전화해라.

2. Gracias por el soporte.

지원해 줘서 고마워.

3. El soporte no responde.

지원팀이 응답하지 않는다.",
경영,venta,f. 판매; 매매,"en venta : 판매 중

punto de venta : 판매처","1. La casa está en venta.

집이 매물로 나왔다.

2. Las ventas han bajado.

매출(판매)이 줄었다.

3. Es el jefe de ventas.

그는 영업부장이다.",
