챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
가족,madrina,f. 대모,"hada madrina : 요정 대모 (신데렐라 등)

madrina de boda : 신랑 들러리 (주로 어머니)","1. Mi madrina me dio un regalo.

내 대모님이 나에게 선물을 주셨다.

2. Fue la madrina de la boda de su hijo.

그녀는 아들의 결혼식에서 혼주 역할을 했다.

3. Es como una hada madrina para mí.

그녀는 나에게 요정 대모 같은 존재다.",
가족,mamá,f. 엄마 (친근한 표현),"ser mamá : 엄마가 되다

mamá gallina : 과잉보호하는 엄마","1. Mi mamá cocina muy bien.

우리 엄마는 요리를 아주 잘하신다.

2. Voy a llamar a mi mamá.

엄마한테 전화할 거야.

3. Ayudo a mi mamá en casa.

나는 집에서 엄마를 돕는다.",
가족,marido,m. 남편,"marido y mujer : 부부

buscar marido : 신랑감을 찾다","1. Mi marido está en el trabajo.

내 남편은 직장에 있다.

2. Se separó de su marido.

그녀는 남편과 별거했다.

3. Es un buen marido y padre.

그는 좋은 남편이자 아버지다.",
가족,mujer,f. 아내; 여자,"mujer de casa : 가정주부

mujer fatal : 팜므파탈","1. Su mujer es profesora.

그의 아내는 선생님이다.

2. Es una mujer muy inteligente.

그녀는 매우 똑똑한 여자다.

3. Defiende los derechos de la mujer.

그는 여성의 권리를 옹호한다.",
가족,nieto,m. 손자,"mujer de su nieto : 손자 며느리

여성형 : nieta","1. El abuelo quiere mucho a su nieto.

할아버지는 손자를 무척 아끼신다.

2. Cuida a sus nietos por la tarde.

그는 오후에 손자들을 돌본다.

3. Espero ver crecer a mis nietos.

나는 내 손자들이 자라는 것을 보고 싶다.",
가족,niño,m. 아이; 소년,"cuando era niño : 어렸을 때

niño mimado : 응석받이

여성형 : niña","1. Los niños juegan en el parque.

아이들이 공원에서 논다.

2. No te comportes como un niño.

아이처럼 행동하지 마.

3. La entrada es gratis para los niños.

어린이는 입장이 무료다.",
가족,novio,"m. 남자친구; 약혼자, 신랑","viaje de novios : 신혼여행

echarse novio : 남자친구를 사귀다

여성형 : novia","1. Tengo un novio muy guapo.

나는 아주 잘생긴 남자친구가 있다.

2. Los novios se besaron en el altar.

신랑 신부는 제단에서 키스했다.

3. Rompió con su novio ayer.

그녀는 어제 남자친구와 헤어졌다.",
가족,nuera,f. 며느리,tratar como a una hija : (며느리를) 딸처럼 대하다,"1. Mi nuera es muy amable.

내 며느리는 매우 친절하다.

2. La nuera visitó a sus suegros.

며느리가 시부모님을 방문했다.

3. Tiene una relación tensa con su nuera.

그녀는 며느리와 사이가 껄끄럽다.",
가족,padrastro,m. 계부; 새아빠,"cuento de padrastro : 계부 이야기

tratar como un padrastro : 학대하다","1. Su padrastro es muy amable.

그의 새아빠는 매우 친절하다.

2. Vive con su madre y su padrastro.

그는 엄마, 계부와 산다.

3. No se lleva bien con su padrastro.

그는 계부와 사이가 좋지 않다.",
가족,padre,m. 아버지; 부모 (pl. padres),"de tal palo, tal astilla : 부전자전

ser padre : 아버지가 되다","1. Mi padre trabaja en una oficina.

나의 아버지는 사무실에서 일하신다.

2. Mis padres me apoyan en todo.

부모님은 매사 나를 지지해 주신다.

3. Actuó con la autoridad de un padre.

그는 아버지로서의 권위를 가지고 행동했다.",
가족,padrino,m. 대부; 후원자,ser el padrino : 대부가 되다 / 보증인이 되다,"1. El padrino del bautizo fue mi tío.

세례식 대부는 내 삼촌이었다.

2. Necesitas un padrino para entrar al club.

클럽에 들어가려면 보증인이 필요하다.

3. Actuó como padrino en la boda.

그는 결혼식에서 주례(또는 증인) 역할을 했다.",
가족,papá,m. 아빠 (친근한 표현),"ser papá : 아빠가 되다

papá Noel : 산타클로스","1. Mi papá es muy fuerte.

우리 아빠는 힘이 세다.

2. Quiero mucho a mi papá.

나는 아빠를 많이 사랑한다.

3. ¿Dónde trabaja tu papá?

너희 아빠 어디서 일하시니?",
가족,parecerse,v. 닮다,parecerse a : ~와 닮다,"1. Me parezco a mi padre.

나는 아버지를 닮았다.

2. Se parecen como dos gotas de agua.

그들은 물방울처럼 똑같이 닮았다.

3. No se parece en nada a su hermano.

그는 형과 전혀 닮지 않았다.","[현재]

me parezco / te pareces / se parece / nos parecemos / os parecéis / se parecen


[현재분사] : pareciéndose : [과거분사] : parecido


[과거]

me parecí / te pareciste / se pareció / nos parecimos / os parecisteis / se parecieron


[가정법]

me parecería / te parecerías / se parecería / nos pareceríamos / os pareceríais / se parecerían


[접속법]

me parezca / te parezcas / se parezca / nos parezcamos / os parezcáis / se parezcan


[미래]

me pareceré / te parecerás / se parecerá / nos pareceremos / os pareceréis / se parecerán"
가족,pareja,"f. 커플, 배우자; 짝","pareja de hecho : 사실혼 부부

en pareja : 짝을 지어 / 둘이서","1. Busco pareja para el baile.

무도회 파트너를 찾고 있다.

2. Son una pareja muy unida.

그들은 매우 사이좋은 커플이다.

3. Vive con su pareja desde hace años.

그는 몇 년 전부터 연인과 동거하고 있다.",
가족,parentesco,m. 친척 관계; 혈연,"grado de parentesco : 촌수

sin parentesco : 혈연관계가 없는","1. No tenemos parentesco.

우리는 친척 관계가 아니다.

2. ¿Qué parentesco tenéis?

너희는 어떤 관계(촌수)니?

3. El parentesco une a la familia.

혈연은 가족을 묶어준다.",
가족,pariente,m. 친척,"pariente lejano : 먼 친척

pariente cercano : 가까운 친척","1. Muchos parientes vinieron a la boda.

많은 친척들이 결혼식에 왔다.

2. Es un pariente lejano de mi madre.

그는 우리 어머니의 먼 친척이다.

3. No tengo parientes en esta ciudad.

나는 이 도시에 친척이 없다.",
가족,persona,f. 사람; 인물,"buena persona : 좋은 사람

en persona : 직접/몸소","1. Es una buena persona.

그는 좋은 사람이다.

2. Había muchas personas en la fiesta.

파티에 많은 사람이 있었다.

3. Quiero hablar contigo en persona.

너와 직접 이야기하고 싶다.",
가족,primo,m. 사촌,"primo hermano : 사촌 (부모의 형제의 자녀)

hacer el primo : 속다 / 손해 보는 짓을 하다

여성형 : prima","1. Juego al fútbol con mi primo.

나는 사촌과 축구를 한다.

2. Ella es mi prima lejana.

그녀는 내 먼 친척(사촌)이다.

3. No quiero hacer el primo comprando eso.

그걸 사서 호구 잡히고 싶지 않아.",
가족,prometido,m. 약혼자,"estar prometido : 약혼한 상태다

tierra prometida : 약속의 땅

여성형 : prometida","1. Te presento a mi prometido.

내 약혼자를 소개할게.

2. Están prometidos desde hace un año.

그들은 1년 전부터 약혼한 상태다.

3. Rompió con su prometida.

그는 약혼녀와 파혼했다.",
가족,querer,v. 사랑하다; 원하다,"te quiero : 사랑해 (가족/친구)

hacerse de querer : 사랑받을 짓을 하다","1. Quiero mucho a mi abuela.

나는 할머니를 많이 사랑한다.

2. Se quieren como hermanos.

그들은 형제처럼 서로 아낀다.

3. El perro quiere jugar con los niños.

개는 아이들과 놀고 싶어 한다.","[현재]

quiero / quieres / quiere / queremos / queréis / quieren


[현재분사] : queriendo : [과거분사] : querido


[과거]

quise / quisiste / quiso / quisimos / quisisteis / quisieron


[가정법]

querría / querrías / querría / querríamos / querríais / querrían


[접속법]

quiera / quieras / quiera / queramos / queráis / quieran


[미래]

querré / querrás / querrá / querremos / querréis / querrán"
가족,señor,m. 선생님; 씨(Mr.); 신사,"Sí, señor : 네, 알겠습니다

Señor García : 가르시아 씨","1. El señor Pérez no está.

페레스 씨는 안 계십니다.

2. Es un señor muy amable.

그분은 매우 친절한 신사분이다.

3. Pase usted, señor.

들어가십시오, 선생님.",
가족,señora,f. 부인; 사모님; 아주머니,"Nuestra Señora : 성모 마리아

señora de la limpieza : 청소부 아주머니","1. La señora García es la jefa.

가르시아 부인이 상사다.

2. Es una señora elegante.

우아한 부인이다.

3. Pregunte a esa señora.

저 아주머니께 여쭤보세요.",
가족,señorita,f. 아가씨; 선생님 (여교사 호칭),"señorita de compañía : (완곡어) 매춘부

llamar a la señorita : 선생님을 부르다","1. Hola, señorita.

안녕하세요, 아가씨.

2. La señorita María es mi profesora.

마리아 선생님은 내 교사다.

3. ¿Le ayudo, señorita?

도와드릴까요, 아가씨?",
가족,sobrino,m. 조카,"sobrino nieto : 종손 (조카의 아들)

여성형 : sobrina","1. Voy al parque con mi sobrino.

나는 조카와 공원에 간다.

2. Mis sobrinos son muy traviesos.

내 조카들은 장난이 아주 심하다.

3. Le dejó la herencia a su sobrino.

그는 유산을 조카에게 남겼다.",
가족,suegro,"m. 장인, 시아버지","casa de los suegros : 시댁 / 처가

여성형 : suegra","1. Mi suegro me regaló un reloj.

장인어른이 나에게 시계를 선물하셨다.

2. Me llevo bien con mi suegra.

나는 시어머니와 사이가 좋다.

3. Vamos a comer a casa de mis suegros.

우리는 시댁(처가)에 밥 먹으러 간다.",
가족,tío,"m. 삼촌, 고모부, 이모부; 녀석 (구어체)","tío abuelo : 종조부 (할아버지의 형제)

¡Venga ya, tío! : 에이 설마, 이 친구야!

여성형 : tía","1. Mi tío vive en el extranjero.

내 삼촌은 외국에 사신다.

2. La tía nos trajo regalos.

이모가 우리에게 선물을 가져다주셨다.

3. Es un tío muy majo.

그는 꽤 괜찮은 녀석(사람)이다.",
가족,yerno,m. 사위,ser el yerno ideal : 이상적인 사위다,"1. Su yerno le ayuda en el jardín.

그의 사위가 정원 일을 돕는다.

2. Quiere a su yerno como a un hijo.

그는 사위를 아들처럼 아낀다.

3. El yerno perfecto no existe.

완벽한 사위는 존재하지 않는다.",
