챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
가구,decorar,"v. 장식하다, 꾸미다",decorar interiores : 실내 장식을 하다,"1. Me gusta decorar mi casa.

나는 집 꾸미는 것을 좋아한다.

2. Decoraron el salón para la fiesta.

그들은 파티를 위해 거실을 장식했다.

3. Ha decorado la habitación con gusto.

그녀는 방을 센스 있게 꾸몄다.","[현재]

decoro / decoras / decora / decoramos / decoráis / decoran


[현재분사] : decorando : [과거분사] : decorado


[과거]

decoré / decoraste / decoró / decoramos / decorasteis / decoraron


[가정법]

decoraría / decorarías / decoraría / decoraríamos / decoraríais / decorarían


[접속법]

decore / decores / decore / decoremos / decoréis / decoren


[미래]

decoraré / decorarás / decorará / decoraremos / decoraréis / decorarán"
가구,despertador,m. 알람 시계,"poner el despertador : 알람을 맞추다

sonar el despertador : 알람이 울리다","1. Pongo el despertador a las siete.

나는 7시에 알람을 맞춘다.

2. No oí el despertador y me quedé dormido.

나는 알람 소리를 못 들어서 늦잠을 잤다.

3. Es imprescindible que pongas el despertador si quieres llegar a tiempo.

제시간에 도착하려면 알람을 맞추는 것이 필수적이다.",
가구,electrodoméstico,m. 가전제품,tienda de electrodomésticos : 가전제품 매장,"1. Compramos electrodomésticos nuevos.

우리는 새 가전제품을 샀다.

2. Los electrodomésticos consumen energía.

가전제품은 에너지를 소비한다.

3. La cocina tiene todos los electrodomésticos.

부엌에는 모든 가전제품이 있다.",
가구,encender,v. 켜다; 불을 붙이다,encender la luz : 불을 켜다,"1. Enciende la luz, no veo nada.

불 좀 켜, 아무것도 안 보여.

2. Encendió la chimenea.

그는 벽난로에 불을 붙였다.

3. No enciendas la tele todavía.

아직 TV 켜지 마.","[현재]

enciendo / enciendes / enciende / encendemos / encendéis / encienden


[현재분사] : encendiendo : [과거분사] : encendido


[과거]

encendí / encendiste / encendió / encendimos / encendisteis / encendieron


[가정법]

encendería / encenderías / encendería / encenderíamos / encenderíais / encenderían


[접속법]

encienda / enciendas / encienda / encendamos / encendáis / enciendan


[미래]

encenderé / encenderás / encenderá / encenderemos / encenderéis / encenderán"
가구,enchufe,m. 콘센트; 플러그; (속어) 빽,"tener enchufe : 연줄이 있다

ladrón de enchufes : 멀티탭","1. Conecta el cable al enchufe.

케이블을 콘센트에 꽂아라.

2. El enchufe no funciona.

콘센트가 작동하지 않는다.

3. Consiguió el puesto por enchufe.

그는 빽으로 자리를 얻었다.",
가구,espejo,m. 거울,mirarse en el espejo : 거울을 보다,"1. Me miro en el espejo.

나는 거울을 본다.

2. El espejo está roto.

거울이 깨졌다.

3. Los ojos son el espejo del alma.

눈은 영혼의 거울이다.",
가구,fregar,v. 설거지하다; 문질러 닦다,"fregar los platos : 설거지하다

fregona : 대걸레","1. Yo cocino y tú friegas.

내가 요리하고 네가 설거지해.

2. Friega el suelo con la fregona.

대걸레로 바닥을 닦아라.

3. Odio fregar los platos.

나는 설거지하는 것을 싫어한다.","[현재]

friego / friegas / friega / fregamos / fregáis / friegan


[현재분사] : fregando : [과거분사] : fregado


[과거]

fregué / fregaste / fregó / fregamos / fregasteis / fregaron


[가정법]

fregaría / fregarías / fregaría / fregaríamos / fregaríais / fregarían


[접속법]

friegue / friegues / friegue / freguemos / freguéis / frieguen


[미래]

fregaré / fregarás / fregará / fregaremos / fregaréis / fregarán"
가구,horno,m. 오븐; 화덕,"horno microondas : 전자레인지

no está el horno para bollos : 상황이 좋지 않다 (빵 구울 때가 아니다)","1. Precalienta el horno a 180 grados.

오븐을 180도로 예열해라.

2. Sacó el pan recién hecho del horno.

그는 오븐에서 갓 구운 빵을 꺼냈다.

3. Limpiar el horno es una tarea pesada.

오븐 청소는 힘든 일이다.",
가구,lámpara,"f. 램프, 전등",lámpara de techo : 천장 등,"1. Enciende la lámpara.

램프를 켜라.

2. Necesito una lámpara para leer.

나는 독서용 램프가 필요하다.

3. La lámpara da una luz suave.

램프가 부드러운 빛을 낸다.",
가구,lavadora,f. 세탁기,poner la lavadora : 세탁기를 돌리다,"1. La lavadora está estropeada.

세탁기가 고장 났다.

2. Pongo la lavadora los fines de semana.

나는 주말마다 세탁기를 돌린다.

3. Es una lavadora de carga frontal.

드럼 세탁기(앞으로 넣는)다.",
가구,lavaplatos,m. 식기세척기 (lavavajillas),"poner el lavaplatos : 식기세척기를 돌리다

pastilla del lavaplatos : 식기세척기 세제","1. El lavaplatos nos ahorra mucho tiempo.

식기세척기는 우리 시간을 많이 절약해 준다.

2. Vacía el lavaplatos, por favor.

식기세척기 좀 비워줘.

3. No metas las copas de cristal fino en el lavaplatos.

얇은 유리잔은 식기세척기에 넣지 마라.",
가구,limpiar,v. 청소하다; 닦다,"limpieza en seco : 드라이클리닝

limpiar a fondo : 대청소하다","1. Limpio mi habitación cada semana.

나는 매주 내 방을 청소한다.

2. Hay que limpiar los cristales.

유리창을 닦아야 한다.

3. Limpió la mesa con un trapo.

그는 행주로 테이블을 닦았다.","[현재]

limpio / limpias / limpia / limpiamos / limpiáis / limpian


[현재분사] : limpiando : [과거분사] : limpiado


[과거]

limpié / limpiaste / limpió / limpiamos / limpiasteis / limpiaron


[가정법]

limpiaría / limpiarías / limpiaría / limpiaríamos / limpiaríais / limpiarían


[접속법]

limpie / limpies / limpie / limpiemos / limpiéis / limpien


[미래]

limpiaré / limpiarás / limpiará / limpiaremos / limpiaréis / limpiarán"
가구,mesa,"f. 테이블, 식탁","poner la mesa : 식탁을 차리다

mesa redonda : 원탁 회의","1. La comida está en la mesa.

음식이 식탁 위에 있다.

2. Ayúdame a poner la mesa.

상 차리는 것 좀 도와줘.

3. Reservé una mesa para dos.

2인용 테이블을 예약했다.",
가구,microondas,m. 전자레인지,horno microondas : 전자레인지,"1. Caliento la comida en el microondas.

나는 전자레인지에 음식을 데운다.

2. El microondas es muy práctico.

전자레인지는 매우 실용적이다.

3. No metas metal en el microondas.

전자레인지에 금속을 넣지 마라.",
가구,mueble,m. 가구,bienes muebles : 동산 (움직이는 재산),"1. Compramos muebles nuevos.

우리는 새 가구를 샀다.

2. El mueble es de madera.

그 가구는 나무로 되어 있다.

3. Hay que quitar el polvo a los muebles.

가구의 먼지를 털어야 한다.",
가구,nevera,f. 냉장고,nevera portátil : 아이스박스,"1. La leche está en la nevera.

우유는 냉장고에 있다.

2. La nevera está vacía.

냉장고가 비었다.

3. Pegué un imán en la nevera.

나는 냉장고에 자석을 붙였다.",
가구,silla,f. 의자,"silla de ruedas : 휠체어

silla eléctrica : 전기의자","1. Siéntate en la silla.

의자에 앉아라.

2. Esta silla es muy cómoda.

이 의자는 매우 편안하다.

3. Falta una silla en la mesa.

테이블에 의자가 하나 부족하다.",
가구,sofá,m. 소파,sofá cama : 소파 베드,"1. Me tumbo en el sofá.

나는 소파에 눕는다.

2. El sofá es de cuero.

소파는 가죽으로 되어 있다.

3. Se quedó dormido en el sofá.

그는 소파에서 잠들었다.",
가구,tele,f. TV (televisión 약어),"ver la tele : TV를 보다

mando de la tele : 리모컨","1. Enciende la tele.

TV 켜.

2. ¿Qué echan en la tele?

TV에서 뭐 하니?

3. Compramos una tele nueva.

새 TV를 샀다.",
가구,televisión,f. 텔레비전,ver la televisión : TV를 보다,"1. Veo las noticias en la televisión.

나는 TV에서 뉴스를 본다.

2. Apaga la televisión, por favor.

TV 좀 꺼주세요.

3. Es una televisión de pantalla plana.

그것은 평면 TV다.",
가구,ventilador,m. 선풍기; 환풍기,"encender el ventilador : 선풍기를 켜다

aspas del ventilador : 선풍기 날개","1. Hace calor, pon el ventilador.

더우니 선풍기 틀어라.

2. El ventilador hace ruido.

선풍기가 소음을 낸다.

3. El ventilador de techo refresca.

천장 선풍기가 시원하게 한다.",
가구*,butaca,f. 안락의자,butaca cómoda : 편한 안락의자,"1. La butaca es cómoda.

안락의자가 편하다.

2. Compré una butaca.

안락의자를 샀다.

3. La butaca está en la sala.

안락의자가 거실에 있다.",
가구*,sillón,m. 안락의자,sillón reclinable : 리클라이너,"1. El sillón es grande.

안락의자가 크다.

2. Compré un sillón.

안락의자를 샀다.

3. El sillón está junto a la mesa.

안락의자가 테이블 옆에 있다.",
가구*,taburete,m. 스툴,taburete alto : 높은 스툴,"1. Me senté en un taburete.

스툴에 앉았다.

2. El taburete es de madera.

스툴은 나무다.

3. Hay tres taburetes.

스툴이 세 개 있다.",
가구*,estantería,f. 선반,estantería de libros : 책 선반,"1. La estantería está llena.

선반이 꽉 찼다.

2. Puso los libros en la estantería.

책을 선반에 놓았다.

3. Compré una estantería nueva.

새 선반을 샀다.",
가구*,repisa,f. 선반,repisa de pared : 벽 선반,"1. La repisa está llena.

선반이 꽉 찼다.

2. Puso libros en la repisa.

책을 선반에 놓았다.

3. Compré una repisa.

선반을 샀다.",
가구*,cómoda,f. 서랍장,cómoda de madera : 나무 서랍장,"1. La cómoda es grande.

서랍장이 크다.

2. Guardo ropa en la cómoda.

서랍장에 옷을 보관한다.

3. Compré una cómoda nueva.

새 서랍장을 샀다.",
가구*,mesita,f. 작은 테이블,mesita de noche : 협탁,"1. La mesita está junto a la cama.

작은 테이블이 침대 옆에 있다.

2. Puse el libro en la mesita.

책을 작은 테이블에 놓았다.

3. La mesita es pequeña.

작은 테이블이 작다.",
가구*,cabecero,m. 침대 머리판,cabecero de la cama : 침대 머리판,"1. El cabecero es alto.

머리판이 높다.

2. El cabecero está limpio.

머리판이 깨끗하다.

3. Compré un cabecero nuevo.

새 머리판을 샀다.",
가구*,colchón,m. 매트리스,colchón cómodo : 편한 매트리스,"1. El colchón es blando.

매트리스가 부드럽다.

2. Cambié el colchón.

매트리스를 바꿨다.

3. El colchón es nuevo.

매트리스가 새것이다.",
가구*,somier,m. 침대 프레임,somier de madera : 나무 침대 프레임,"1. El somier está viejo.

침대 프레임이 낡았다.

2. Compré un somier.

침대 프레임을 샀다.

3. El somier cruje.

침대 프레임이 삐걱거린다.",
가구*,cajón,m. 서랍,cajón amplio : 넓은 서랍,"1. El cajón está lleno.

서랍이 꽉 찼다.

2. Cerré el cajón.

서랍을 닫았다.

3. El cajón no abre.

서랍이 안 열린다.",
가구*,perchero,m. 옷걸이대,perchero de pie : 스탠딩 옷걸이대,"1. Colgué el abrigo en el perchero.

코트를 옷걸이대에 걸었다.

2. El perchero está en la entrada.

옷걸이대가 입구에 있다.

3. Compré un perchero.

옷걸이대를 샀다.",
가구*,bombilla,f. 전구,cambiar la bombilla : 전구를 갈다,"1. La bombilla se fundió.

전구가 나갔다.

2. Cambié la bombilla.

전구를 갈았다.

3. Necesito una bombilla.

전구가 필요하다.",
가구*,interruptor,m. 스위치,apagar con el interruptor : 스위치로 끄다,"1. El interruptor está roto.

스위치가 고장났다.

2. Pulsa el interruptor.

스위치를 눌러라.

3. El interruptor no funciona.

스위치가 작동하지 않는다.",
