챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
예술,obra,f. 작품; 공사,"obra de arte : 예술 작품

obra maestra : 걸작","1. Es una obra de arte.

이것은 예술 작품이다.

2. La obra se expone en el museo.

그 작품은 박물관에 전시되어 있다.

3. Shakespeare escribió muchas obras.

셰익스피어는 많은 작품을 썼다.",
예술,óleo,m. 유화 물감; 기름,"pintar al óleo : 유화로 그리다

pintura al óleo : 유화","1. El óleo tarda en secar.

유화 물감은 마르는 데 오래 걸린다.

2. Prefiero el óleo a la acuarela.

나는 수채화보다 유화를 선호한다.

3. Huele a óleo y trementina.

유화 물감과 테레빈유 냄새가 난다.",
예술,orquesta,f. 오케스트라; 악단,"orquesta sinfónica : 교향악단

director de orquesta : 지휘자","1. La orquesta tocó Beethoven.

오케스트라가 베토벤을 연주했다.

2. Toca el violín en la orquesta.

그는 오케스트라에서 바이올린을 켠다.

3. La orquesta ensaya a diario.

오케스트라는 매일 연습한다.",
예술,pincel,m. 붓,"dar unas pinceladas : (비유) 대략적으로 설명하다

con pincel : 붓으로","1. Limpia los pinceles después de usar.

사용 후에 붓을 씻어라.

2. Pinta con un pincel fino.

가는 붓으로 그린다.

3. El trazo del pincel es suave.

붓 터치가 부드럽다.",
예술,ritmo,m. 리듬; 속도,"llevar el ritmo : 박자를 맞추다

a buen ritmo : 좋은 속도로","1. La canción tiene mucho ritmo.

그 노래는 리듬감이 넘친다.

2. Baila al ritmo de la música.

음악 리듬에 맞춰 춤춰라.

3. El ritmo de vida es rápido.

생활 속도가 빠르다.",
예술,talento,m. 재능,"tener talento : 재능이 있다

talento natural : 천부적인 재능","1. Tiene mucho talento para la música.

그는 음악에 재능이 많다.

2. El talento no basta, hay que trabajar.

재능만으로는 부족하다, 노력해야 한다.

3. Es un joven con talento.

재능 있는 청년이다.",
예술,técnica,f. 기술; 기법,"técnica de estudio : 학습 기술

aprender la técnica : 기법을 배우다","1. Mejoró su técnica de dibujo.

그는 그림 기법을 향상시켰다.

2. Es una técnica muy efectiva.

매우 효과적인 기술이다.

3. La técnica requiere paciencia.

기술은 인내를 요한다.",
예술,telón,f. 막; 커튼,"telón de acero : 철의 장막

subir/bajar el telón : 막을 올리다/내리다","1. Se levantó el telón.

막이 올랐다.

2. El público aplaudió al bajar el telón.

막이 내리자 관객들이 박수 쳤다.

3. Detrás del telón.

무대 뒤에서.",
예술*,crítica de arte,f. 미술 비평,crítica de arte contemporáneo : 현대 미술 비평,"1. Leí una crítica de arte.

미술 비평을 읽었다.

2. La crítica de arte fue dura.

미술 비평이 harsh했다.

3. Escribió una crítica de arte.

미술 비평을 썼다.",
예술*,arte contemporáneo,m. 현대 미술,exposición de arte contemporáneo : 현대 미술 전시,"1. Me gusta el arte contemporáneo.

현대 미술을 좋아한다.

2. Visitamos arte contemporáneo.

현대 미술 전시를 보았다.

3. El arte contemporáneo es diverso.

현대 미술은 다양하다.",
예술*,arte clásico,m. 고전 미술,arte clásico europeo : 유럽 고전 미술,"1. El arte clásico es impresionante.

고전 미술이 인상적이다.

2. Estudia arte clásico.

고전 미술을 공부한다.

3. El arte clásico inspira.

고전 미술이 영감을 준다.",
예술*,escenografía,f. 무대 미술,escenografía teatral : 연극 무대 미술,"1. La escenografía es creativa.

무대 미술이 창의적이다.

2. Diseñó la escenografía.

무대 미술을 디자인했다.

3. La escenografía cambió.

무대 미술이 바뀌었다.",
예술*,performance,f. 퍼포먼스,performance artística : 예술 퍼포먼스,"1. La performance fue intensa.

퍼포먼스가 강렬했다.

2. Vimos una performance.

퍼포먼스를 봤다.

3. La performance duró una hora.

퍼포먼스가 한 시간 지속됐다.",
예술*,instalación,f. 설치 미술,instalación artística : 설치 미술,"1. La instalación es interactiva.

설치 미술이 인터랙티브하다.

2. Montaron una instalación.

설치 미술을 설치했다.

3. La instalación ocupa toda la sala.

설치 미술이 방 전체를 차지한다.",
