챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
취미,caza,f. 사냥,"ir de caza : 사냥하러 가다

caza mayor : 대물 사냥","1. La caza está regulada.

사냥은 규제된다.

2. Tiene perros de caza.

그는 사냥개를 가지고 있다.

3. No me gusta la caza.

나는 사냥을 좋아하지 않는다.",
취미,ciclismo,m. 사이클링; 자전거 타기,"hacer ciclismo : 자전거를 타다

ciclismo de montaña : 산악 자전거","1. Practica el ciclismo de carretera.

그는 도로 사이클링을 한다.

2. El ciclismo requiere resistencia.

사이클링은 지구력을 요한다.

3. Vemos el ciclismo en la tele.

우리는 TV에서 사이클 경기를 본다.",
취미,cine,m. 영화관; 영화,"ir al cine : 영화관에 가다

estrella de cine : 영화배우","1. Vamos al cine este viernes.

이번 주 금요일에 영화관에 가자.

2. Me gusta el cine español.

나는 스페인 영화를 좋아한다.

3. El cine estaba lleno de gente esperando el estreno.

영화관은 개봉을 기다리는 사람들로 가득 찼다.",
취미,colección,f. 수집; 컬렉션,"colección de arte : 미술 컬렉션

nueva colección : (패션) 신상","1. Tiene una gran colección de libros.

그는 방대한 책 컬렉션을 가지고 있다.

2. Mostró su colección de sellos.

그는 우표 수집품을 보여주었다.

3. La colección está en el museo.

그 컬렉션은 박물관에 있다.",
취미,coleccionar,v. 수집하다,"coleccionar sellos : 우표를 수집하다

coleccionar recuerdos : 추억을 모으다","1. Colecciono monedas antiguas.

나는 옛날 동전을 수집한다.

2. De niño coleccionaba cromos.

어릴 때 스티커를 모았었다.

3. Empezó a coleccionar arte.

그는 미술품 수집을 시작했다.","[현재]

colecciono / coleccionas / colecciona / coleccionamos / coleccionáis / coleccionan


[현재분사] : coleccionando : [과거분사] : coleccionado


[과거]

coleccioné / coleccionaste / coleccionó / coleccionamos / coleccionasteis / coleccionaron


[가정법]

coleccionaría / coleccionarías / coleccionaría / coleccionaríamos / coleccionaríais / coleccionarían


[접속법]

coleccione / colecciones / coleccione / coleccionemos / coleccionéis / coleccionen


[미래]

coleccionaré / coleccionarás / coleccionará / coleccionaremos / coleccionaréis / coleccionarán"
취미,coro,m. 합창단; 성가대,"cantar en un coro : 합창단에서 노래하다

a coro : 다 같이 (합창으로)","1. Canta en el coro de la iglesia.

그는 교회 성가대에서 노래한다.

2. El coro ensaya los jueves.

합창단은 목요일마다 연습한다.

3. Respondieron todos a coro.

모두가 한목소리로 대답했다.",
취미,danza,f. 무용; 춤,"danza clásica : 발레/고전 무용

danza contemporánea : 현대 무용","1. Estudia danza en el conservatorio.

그는 무용원에서 무용을 공부한다.

2. La danza requiere disciplina.

무용은 규율을 요한다.

3. Es un espectáculo de danza.

무용 공연이다.",
취미,deporte,m. 스포츠; 운동,"hacer deporte : 운동하다

deporte de riesgo : 익스트림 스포츠","1. Hago deporte tres veces a la semana.

나는 일주일에 세 번 운동을 한다.

2. El fútbol es el deporte más popular en España.

축구는 스페인에서 가장 인기 있는 스포츠다.

3. Practicar deporte es beneficioso para la salud mental.

운동을 하는 것은 정신 건강에 유익하다.",
취미,dibujo,m. 데생; 그리기,"dibujo técnico : 제도/기술 도면

concurso de dibujo : 그림 대회","1. El dibujo es la base del arte.

드로잉은 예술의 기초다.

2. Siempre lleva un cuaderno de dibujo.

그는 항상 스케치북을 가지고 다닌다.

3. Hace dibujos muy bonitos.

그는 그림을 아주 예쁘게 그린다.",
취미,escritura,f. 쓰기; 작문; 서체,"escritura creativa : 창의적 글쓰기

sagrada escritura : 성경","1. Mejorar la escritura requiere práctica.

작문을 향상하려면 연습이 필요하다.

2. Su escritura es ilegible.

그의 글씨는 알아볼 수 없다.

3. Hacemos ejercicios de escritura.

우리는 쓰기 연습을 한다.",
취미,fotografía,f. 사진 촬영,"fotografía digital : 디지털 사진

hacer fotografía : 사진을 찍다","1. La fotografía captura momentos.

사진은 순간을 포착한다.

2. Estudia fotografía artística.

그는 예술 사진을 공부한다.

3. Sale a hacer fotografía de naturaleza.

그는 자연 사진을 찍으러 나간다.",
취미,fútbol,m. 축구,"campo de fútbol : 축구장

jugar al fútbol : 축구를 하다","1. Mañana hay un partido de fútbol.

내일 축구 경기가 있다.

2. Mi equipo de fútbol ganó el campeonato.

내 축구팀이 챔피언십에서 우승했다.

3. No me gusta el fútbol, prefiero el baloncesto.

나는 축구를 좋아하지 않고, 농구를 더 좋아한다.",
취미,guitarra,f. 기타,"tocar la guitarra : 기타를 치다

guitarra española : 클래식 기타","1. Toca la guitarra muy bien.

그는 기타를 아주 잘 친다.

2. Aprende acordes de guitarra.

기타 코드를 배워라.

3. Cantamos con la guitarra.

우리는 기타 반주에 맞춰 노래했다.",
취미,instrumento,m. 악기,"tocar un instrumento : 악기를 연주하다

instrumento de cuerda : 현악기","1. Quiero aprender a tocar un instrumento.

악기 하나를 배우고 싶다.

2. ¿Qué instrumento tocas?

어떤 악기를 연주하니?

3. El piano es un instrumento difícil.

피아노는 어려운 악기다.",
취미,jardinería,f. 정원 가꾸기; 원예,"hacer jardinería : 정원을 가꾸다

herramientas de jardinería : 정원 용구","1. Me relaja la jardinería.

정원 가꾸기는 나를 편안하게 한다.

2. Sabe mucho de jardinería.

그는 원예에 대해 많이 안다.

3. Tiene un curso de jardinería.

그는 원예 수업을 듣는다.",
취미,juego de mesa,m. 보드게임,"jugar a juegos de mesa : 보드게임을 하다

tablero de juego : 게임 판","1. Tenemos muchos juegos de mesa.

우리는 보드게임을 많이 가지고 있다.

2. El Monopoly es un juego de mesa clásico.

모노폴리는 고전 보드게임이다.

3. Pasamos la tarde con juegos de mesa.

우리는 보드게임을 하며 오후를 보냈다.",
취미,jugar,v. 놀다; 경기하다,"jugar con fuego : 불장난하다 (위험한 짓을 하다)

jugar un papel : 역할을 하다","1. Los niños juegan en el parque.

아이들이 공원에서 놀고 있다.

2. Me gusta jugar al tenis los fines de semana.

나는 주말마다 테니스 치는 것을 좋아한다.

3. Es importante que los niños jueguen al aire libre.

아이들이 야외에서 노는 것은 중요하다.",
취미,lectura,f. 독서; 읽기,"comprensión de lectura : 독해

lectura obligatoria : 필독서","1. Fomenta la lectura en los niños.

아이들에게 독서를 장려해라.

2. Es una lectura interesante.

흥미로운 읽을거리다.

3. Practica la lectura en voz alta.

소리 내어 읽기를 연습해라.",
취미,manualidades,f.pl. 수공예; 공작,"hacer manualidades : 공작을 하다

taller de manualidades : 공작 교실","1. Los niños hacen manualidades.

아이들이 공작을 한다.

2. Se le dan bien las manualidades.

그는 손재주가 좋다 (공작을 잘한다).

3. Hace regalos de manualidades.

그는 수공예로 선물을 만든다.",
취미,música,f. 음악,"música en vivo : 라이브 음악

música clásica : 클래식 음악","1. Escucho música cuando estudio.

나는 공부할 때 음악을 듣는다.

2. La música estaba demasiado alta.

음악 소리가 너무 컸다.

3. La música tiene el poder de cambiar nuestro estado de ánimo.

음악은 우리의 기분을 바꾸는 힘이 있다.",
취미,natación,f. 수영,"hacer natación : 수영하다

piscina de natación : 수영장","1. La natación es un deporte completo.

수영은 전신 운동(완전한 운동)이다.

2. Voy a clases de natación.

수영 수업에 간다.

3. La natación mejora la espalda.

수영은 등(척추)을 좋게 한다.",
취미,ocio,m. 여가; 레저,"tiempo de ocio : 여가 시간

ocio nocturno : 밤놀이/유흥","1. El turismo es una industria de ocio.

관광은 레저 산업이다.

2. Dedica el ocio a pintar.

그는 여가 시간을 그림 그리는 데 쓴다.

3. Oferta de ocio y cultura.

레저 및 문화 제공.",
취미,pasatiempo,m. 취미; 소일거리,"como pasatiempo : 취미로/소일거리로

pasatiempos (crucigramas) : 퍼즐 잡지","1. Leer es mi pasatiempo favorito.

독서는 내가 제일 좋아하는 취미다.

2. Es un pasatiempo relajante.

편안한 취미다.

3. Busco un nuevo pasatiempo.

새로운 취미를 찾고 있다.",
취미,pesca,f. 낚시,"ir de pesca : 낚시하러 가다

caña de pesca : 낚싯대","1. La pesca requiere paciencia.

낚시는 인내심을 요한다.

2. Le gusta la pesca en el río.

그는 강 낚시를 좋아한다.

3. No tuvo suerte en la pesca.

그는 낚시 운이 없었다 (못 잡았다).",
취미,piano,m. 피아노; ad. 천천히,"tocar el piano : 피아노를 치다

piano de cola : 그랜드 피아노","1. El piano necesita afinación.

피아노는 조율이 필요하다.

2. Toma lecciones de piano.

그는 피아노 레슨을 받는다.

3. Toca una pieza al piano.

피아노로 곡을 하나 연주해라.",
취미,pintura,f. 그림 그리기 (회화),"pintura al óleo : 유화

clases de pintura : 미술 수업","1. La pintura me permite crear.

그림 그리기는 내가 창조하게 해준다.

2. Expone su pintura.

그는 그림을 전시한다.

3. La pintura es su hobby.

그림 그리기가 그의 취미다.",
취미,puzzle,m. 퍼즐,"hacer un puzzle : 퍼즐을 맞추다

pieza de puzzle : 퍼즐 조각","1. Me relaja hacer puzzles.

퍼즐을 맞추면 마음이 편안해진다.

2. Es un puzzle de mil piezas.

1000조각 퍼즐이다.

3. Falta una pieza del puzzle.

퍼즐 조각 하나가 없다.",
취미,repostería,f. 제과 제빵; 제과점,"hacer repostería : 빵/과자를 굽다

chef de repostería : 파티시에","1. Se le da bien la repostería.

그녀는 제과 제빵을 잘한다.

2. Hizo un curso de repostería.

그녀는 제과 강좌를 들었다.

3. Prepara dulces de repostería.

그녀는 달콤한 빵 과자를 만든다.",
취미,sello,m. 우표; 도장,"poner un sello : 우표를 붙이다/도장을 찍다

colección de sellos : 우표 수집","1. Necesito un sello para enviar la carta.

편지를 보내려면 우표가 필요하다.

2. ¿Dónde venden sellos?

우표는 어디서 파나요?

3. Me pusieron el sello en el pasaporte.

여권에 도장을 찍어주었다.",
취미,senderismo,m. 하이킹; 트레킹,"hacer senderismo : 하이킹하다

ruta de senderismo : 등산로/하이킹 코스","1. Vamos de senderismo el sábado.

토요일에 하이킹하러 가자.

2. El senderismo es sano.

하이킹은 건강에 좋다.

3. Necesitas botas para el senderismo.

하이킹하려면 부츠가 필요하다.",
취미,teatro,m. 연극,"hacer teatro : 연극을 하다

grupo de teatro : 극단","1. Participa en un grupo de teatro.

그는 극단에 참여한다.

2. El teatro ayuda a la timidez.

연극은 수줍음을 없애는 데 도움이 된다.

3. Estrenaron la obra de teatro.

그들은 연극을 초연했다.",
취미,tenis,m. 테니스,"jugar al tenis : 테니스를 치다

pista de tenis : 테니스 코트","1. Juego al tenis los domingos.

나는 일요일마다 테니스를 친다.

2. Necesito una raqueta de tenis.

테니스 라켓이 필요하다.

3. El tenis es un deporte individual.

테니스는 개인 종목이다.",
취미,tiempo libre,m. 여가 시간,"en mi tiempo libre : 내 여가 시간에

tener tiempo libre : 시간이 남다","1. ¿Qué haces en tu tiempo libre?

여가 시간에 뭐 하니?

2. No tengo mucho tiempo libre.

나는 여가 시간이 별로 없다.

3. Aprovecha tu tiempo libre.

여가 시간을 잘 활용해라.",
취미,videojuego,m. 비디오 게임,"jugar a videojuegos : 게임을 하다

consola de videojuegos : 게임기","1. Le gustan los videojuegos de acción.

그는 액션 게임을 좋아한다.

2. Los videojuegos son su pasatiempo.

비디오 게임이 그의 취미다.

3. Juega online a videojuegos.

그는 온라인으로 게임을 한다.",
취미,voluntariado,m. 자원봉사,"hacer voluntariado : 자원봉사를 하다

trabajo voluntario : 봉사 활동","1. Hago voluntariado en un hospital.

나는 병원에서 자원봉사를 한다.

2. El voluntariado es muy gratificante.

자원봉사는 매우 보람차다.

3. Dedica su tiempo al voluntariado.

그는 시간을 자원봉사에 쓴다.",
취미,yoga,m. 요가,"hacer yoga : 요가를 하다

clase de yoga : 요가 수업","1. El yoga relaja cuerpo y mente.

요가는 몸과 마음을 이완시킨다.

2. Practico yoga por la mañana.

나는 아침에 요가를 한다.

3. Necesitas una esterilla para yoga.

요가를 하려면 매트가 필요하다.",
