챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
의복,vestirse,v. 옷을 입다,,"1. Me visto rápidamente.

나는 빨리 옷을 입는다.

2. Se vistió de gala para la fiesta.

그녀는 파티를 위해 정장을 입었다.

3. Cuando te vistas, avísame para salir.

옷 다 입으면 나갈 수 있게 알려줘.","[현재]

me visto / te vistes / se viste / nos vestimos / os vestís / se visten


[현재분사] : vistiéndose : [과거분사] : vestido


[과거]

me vestí / te vestiste / se vistió / nos vestimos / os vestisteis / se vistieron


[가정법]

me vestiría / te vestirías / se vestiría / nos vestiríamos / os vestiríais / se vestirían


[접속법]

me vista / te vistas / se vista / nos vistamos / os vistáis / se vistan


[미래]

me vestiré / te vestirás / se vestirá / nos vestiremos / os vestiréis / se vestirán"
의복,zapato,m. 신발; 구두,"zapato de tacón : 하이힐

ser la piedra en el zapato : 눈엣가시가 되다","1. Me aprietan los zapatos.

신발이 꽉 낀다.

2. Quítate los zapatos al entrar.

들어올 때 신발을 벗어라.

3. Necesito zapatos cómodos.

편한 신발이 필요하다.",
의복*,calcetines,m. 양말,ponerse calcetines : 양말을 신다,"1. Me puse calcetines limpios.

깨끗한 양말을 신었다.

2. Necesito calcetines nuevos.

새 양말이 필요하다.

3. Los calcetines son de algodón.

양말은 면이다.",
의복*,sujetador,m. 브라,sujetador deportivo : 스포츠 브라,"1. Compré un sujetador.

브라를 샀다.

2. El sujetador es cómodo.

브라가 편하다.

3. Necesito un sujetador nuevo.

새 브라가 필요하다.",
의복*,cremallera,f. 지퍼,subir la cremallera : 지퍼를 올리다,"1. La cremallera está rota.

지퍼가 고장났다.

2. Sube la cremallera.

지퍼를 올려.

3. La cremallera no cierra.

지퍼가 안 잠긴다.",
의복*,tejido,m. 직물,tejido suave : 부드러운 직물,"1. El tejido es grueso.

직물이 두껍다.

2. El tejido es cómodo.

직물이 편하다.

3. Este tejido es de lana.

이 직물은 양모다.",
의복*,vestir,v. 입다; 옷을 입히다,vestir bien : 잘 차려입다,"1. Me visto rápido.

나는 빨리 옷을 입는다.

2. Ella viste a su hijo.

그녀가 아이에게 옷을 입힌다.

3. Vestiremos formalmente.

우리는 정장으로 입을 것이다.","[현재]

vesto / vestes / veste / vestimos / vestís / vesten


[현재분사] : vestiendo : [과거분사] : vestido


[과거]

vestí / vestiste / vestió / vestimos / vestisteis / vestieron


[가정법]

vestiría / vestirías / vestiría / vestiríamos / vestiríais / vestirían


[접속법]

vesta / vestas / vesta / vestamos / vestáis / vestan


[미래]

vestiré / vestirás / vestirá / vestiremos / vestiréis / vestirán"
의복*,medias,"f. 스타킹, 타이츠",medias negras : 검정 스타킹,"1. Compré medias nuevas.

새 스타킹을 샀다.

2. Las medias son gruesas.

스타킹이 두껍다.

3. Necesito medias de invierno.

겨울용 스타킹이 필요하다.",
의복*,bragas,f. 속옷(여성),bragas de algodón : 면 팬티,"1. Compré bragas cómodas.

편한 속옷을 샀다.

2. Las bragas son de algodón.

속옷이 면이다.

3. Necesito bragas nuevas.

새 속옷이 필요하다.",
의복*,gorra,f. 모자(캡),gorra deportiva : 스포츠 캡,"1. Lleva una gorra.

모자를 쓰고 있다.

2. La gorra es azul.

모자가 파란색이다.

3. Perdí mi gorra.

모자를 잃어버렸다.",
의복*,sombrero,m. 모자(챙 있는),sombrero de verano : 여름 모자,"1. Compré un sombrero.

모자를 샀다.

2. El sombrero protege del sol.

모자가 햇빛을 막아준다.

3. El sombrero es grande.

모자가 크다.",
의복*,sudadera,f. 후드/맨투맨,sudadera con capucha : 후드,"1. Llevo una sudadera.

후드를 입고 있다.

2. La sudadera es cómoda.

후드가 편하다.

3. Compré una sudadera nueva.

새 후드를 샀다.",
의복*,camiseta,f. 티셔츠,camiseta de manga corta : 반팔 티셔츠,"1. La camiseta está limpia.

티셔츠가 깨끗하다.

2. Necesito otra camiseta.

다른 티셔츠가 필요하다.

3. Compré una camiseta blanca.

흰 티셔츠를 샀다.",
의복*,blusa,f. 블라우스,blusa elegante : 정장 블라우스,"1. La blusa es elegante.

블라우스가 우아하다.

2. Compró una blusa nueva.

새 블라우스를 샀다.

3. La blusa es de seda.

블라우스는 실크다.",
의복*,tacones,m. 하이힐,zapatos de tacón : 하이힐,"1. No puedo andar con tacones.

하이힐을 신고 걷기 어렵다.

2. Los tacones son altos.

하이힐이 높다.

3. Compró tacones nuevos.

새 하이힐을 샀다.",
의복*,planchar,v. 다림질하다,planchar la camisa : 셔츠를 다림질하다,"1. Plancho la ropa.

옷을 다림질한다.

2. Planchó la camisa.

셔츠를 다림질했다.

3. Plancharé el pantalón.

바지를 다림질할 것이다.","[현재]

plancho / planchas / plancha / planchamos / plancháis / planchan


[현재분사] : planchando : [과거분사] : planchado


[과거]

planché / planchaste / planchó / planchamos / planchasteis / plancharon


[가정법]

plancharía / plancharías / plancharía / plancharíamos / plancharíais / plancharían


[접속법]

planche / planches / planche / planchemos / planchéis / planchen


[미래]

plancharé / plancharás / planchará / plancharemos / plancharéis / plancharán"
