챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
주택,mudanza,f. 이사,"hacer la mudanza : 이사하다

camión de mudanza : 이사 트럭","1. Mañana hacemos la mudanza.

내일 우리는 이사한다.

2. Una mudanza es estresante.

이사는 스트레스 받는 일이다.

3. Contratamos una empresa de mudanzas.

우리는 이삿짐센터를 고용했다.",
주택,mudarse,v. 이사하다; 옷을 갈아입다,"mudarse de casa : 이사하다

mudar la piel : 허물을 벗다 / 변하다","1. Nos mudamos a una casa más grande.

우리는 더 큰 집으로 이사한다.

2. Se mudó a Barcelona por trabajo.

그는 일 때문에 바르셀로나로 이사했다.

3. Tengo que mudarme de ropa antes de salir.

나가기 전에 옷을 갈아입어야 한다.","[현재]

me mudo / te mudas / se muda / nos mudamos / os mudáis / se mudan


[현재분사] : mudándose : [과거분사] : mudado"
주택,pared,f. 벽,"entre la espada y la pared : 진퇴양난

pared con pared : 벽을 맞대고 (이웃한)","1. Hay un cuadro en la pared.

벽에 그림이 하나 있다.

2. Las paredes son finas.

벽이 얇다 (방음이 안 된다).

3. Me pusieron entre la espada y la pared.

그들은 나를 궁지로 몰아넣었다.",
주택,persiana,f. 블라인드; 셔터,"bajar la persiana : 블라인드를 내리다 / 폐업하다

subir la persiana : 블라인드를 올리다","1. Baja la persiana, hay mucha luz.

빛이 너무 들어오니 블라인드를 내려라.

2. La persiana está rota.

블라인드가 고장 났다.

3. Limpia las persianas.

블라인드를 청소해라.",
주택,piso,m. 아파트; 층; 바닥,"piso compartido : 쉐어하우스

piso piloto : 모델하우스","1. Vivo en un piso pequeño.

나는 작은 아파트에 산다.

2. Mi oficina está en el tercer piso.

내 사무실은 3층에 있다.

3. El precio de los pisos ha subido.

아파트 가격이 올랐다.",
주택,puerta,f. 문,"de puerta en puerta : 집집마다

a puerta cerrada : 비공개로","1. Abre la puerta, por favor.

문 좀 열어주세요.

2. Llaman a la puerta.

누군가 문을 두드린다.

3. La reunión fue a puerta cerrada.

회의는 비공개로 진행되었다.",
주택,radiador,m. 라디에이터; 방열기,"purgar el radiador : 라디에이터 공기를 빼다

junto al radiador : 라디에이터 옆에","1. El radiador está caliente.

라디에이터가 뜨겁다.

2. Pon la ropa en el radiador.

옷을 라디에이터 위에 둬라 (말리게).

3. El radiador pierde agua.

라디에이터에서 물이 샌다.",
주택,salida,f. 출구; 출발,"salida de emergencia : 비상구

callejón sin salida : 막다른 골목","1. La salida está al fondo.

출구는 끝에 있다.

2. Busco la salida del metro.

지하철 출구를 찾고 있다.

3. El vuelo tiene salida a las diez.

비행기 출발은 10시다.",
주택,salón,m. 거실; 홀,"salón de belleza : 미용실

baile de salón : 사교 댄스","1. Vemos la tele en el salón.

우리는 거실에서 TV를 본다.

2. El salón es muy luminoso.

거실은 채광이 아주 좋다.

3. Tienen un sofá grande en el salón.

그들은 거실에 큰 소파가 있다.",
주택,sótano,m. 지하실,"vivir en el sótano : 지하실에 살다

trastero en el sótano : 지하실 창고","1. Guardo el vino en el sótano.

나는 와인을 지하실에 보관한다.

2. El sótano es oscuro y frío.

지하실은 어둡고 춥다.

3. Bajamos al sótano.

우리는 지하실로 내려갔다.",
주택,suelo,m. 바닥; 땅,"suelo radiante : 온돌 (바닥 난방)

caer al suelo : 바닥에 떨어지다","1. El suelo está sucio.

바닥이 더럽다.

2. Se sentó en el suelo.

그는 바닥에 앉았다.

3. El precio del suelo es caro.

땅값이 비싸다.",
주택,tabique,m. 칸막이벽; 격벽,"tabique nasal : 비중격 (코 칸막이뼈)

tirar un tabique : 벽을 허물다","1. Tiramos el tabique para ampliar.

우리는 넓히기 위해 칸막이벽을 허물었다.

2. Es un tabique fino.

얇은 벽이다.

3. Se operó el tabique de la nariz.

그는 비중격 수술을 했다.",
주택,techo,m. 천장; 지붕,"sin techo : 노숙자

techo de cristal : 유리천장","1. El techo es muy alto.

천장이 매우 높다.

2. Hay una gotera en el techo.

천장에서 물이 샌다.

3. Ayudan a las personas sin techo.

그들은 노숙자들을 돕는다.",
주택,tejado,m. 지붕,tirar piedras contra su propio tejado : 제 발등 찍기,"1. El gato está en el tejado.

고양이가 지붕 위에 있다.

2. El tejado es de color rojo.

지붕은 빨간색이다.

3. Repararon el tejado antes de la lluvia.

그들은 비가 오기 전에 지붕을 수리했다.",
주택,terraza,f. 테라스,terraza ático : 옥상 테라스,"1. Cenamos en la terraza.

우리는 테라스에서 저녁을 먹는다.

2. La terraza tiene buenas vistas.

테라스는 전망이 좋다.

3. En verano siempre están llenas las terrazas.

여름에는 테라스가 항상 꽉 찬다.",
주택,trasladar,v. 이동시키다; 전근 가다,"trasladar la oficina : 사무실을 이전하다

trasladarse : 이동하다/이주하다","1. Van a trasladar la sede de la empresa.

그들은 회사 본사를 이전할 것이다.

2. Le trasladaron a otra sucursal.

그는 다른 지점으로 전근 갔다.

3. Trasladaron al herido al hospital.

그들은 부상자를 병원으로 이송했다.","[현재]

traslado / trasladas / traslada / trasladamos / trasladáis / trasladan


[현재분사] : trasladando : [과거분사] : trasladado"
주택,trastero,m. 창고; 다용도실,"cuarto trastero : 창고 방

bajar al trastero : 창고에 내려가다","1. Guardo las bicis en el trastero.

나는 자전거를 창고에 보관한다.

2. El trastero está lleno de cajas.

창고가 상자로 가득 찼다.

3. Necesito ordenar el trastero.

창고 정리가 필요하다.",
주택,ventana,f. 창문,"tirar la casa por la ventana : 돈을 펑펑 쓰다

asomarse a la ventana : 창밖을 내다보다","1. Cierra la ventana, hace frío.

창문 닫아, 추워.

2. La habitación no tiene ventanas.

그 방에는 창문이 없다.

3. Tiró la casa por la ventana en su boda.

그는 결혼식에 돈을 펑펑 썼다.",
주택*,propietario,m. 집주인,hablar con el propietario : 집주인과 얘기하다,"1. El propietario aceptó.

집주인이 수락했다.

2. Conocí al propietario.

집주인을 만났다.

3. El propietario vive cerca.

집주인이 근처에 산다.",
주택*,inquilino,m. 세입자,inquilino nuevo : 새 세입자,"1. El inquilino es puntual.

세입자가 punctual하다.

2. Hablé con el inquilino.

세입자와 이야기했다.

3. Buscan un inquilino.

세입자를 찾는다.",
주택*,renta,f. 월세,pagar la renta : 월세를 내다,"1. Pago la renta cada mes.

매달 월세를 낸다.

2. La renta subió.

월세가 올랐다.

3. La renta es alta.

월세가 비싸다.",
주택*,contrato de alquiler,m. 임대 계약,contrato de alquiler anual : 연간 임대 계약,"1. Firmé el contrato de alquiler.

임대 계약에 서명했다.

2. El contrato de alquiler es claro.

임대 계약이 명확하다.

3. Renové el contrato de alquiler.

임대 계약을 갱신했다.",
주택*,comunidad de vecinos,f. 입주자 커뮤니티,comunidad de vecinos activa : 활발한 입주자 커뮤니티,"1. La comunidad de vecinos se reunió.

입주자 커뮤니티가 모였다.

2. La comunidad de vecinos decidió.

입주자 커뮤니티가 결정했다.

3. Hablé con la comunidad de vecinos.

입주자 커뮤니티와 이야기했다.",
주택*,patio,m. 마당,patio interior : 안마당,"1. El patio es grande.

마당이 크다.

2. Salimos al patio.

우리는 마당으로 나갔다.

3. El patio tiene plantas.

마당에 식물이 있다.",
주택*,reforma,f. 리모델링,hacer una reforma : 리모델링하다,"1. Hicieron una reforma.

리모델링을 했다.

2. La reforma fue costosa.

리모델링이 비쌌다.

3. Quiero una reforma.

리모델링을 원한다.",
주택*,grieta,f. 균열,grieta en la pared : 벽의 균열,"1. Hay una grieta en la pared.

벽에 균열이 있다.

2. La grieta creció.

균열이 커졌다.

3. Arreglaron la grieta.

균열을 고쳤다.",
주택*,ventilación,f. 환기,buena ventilación : 좋은 환기,"1. La ventilación es buena.

환기가 좋다.

2. Necesitamos ventilación.

환기가 필요하다.

3. Mejoraron la ventilación.

환기를 개선했다.",
