챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
생물,pájaro,m. 새,"matar dos pájaros de un tiro : 일석이조

tener la cabeza llena de pájaros : 허황된 생각을 하다","1. El pájaro canta en el árbol.

새가 나무에서 노래한다.

2. Más vale pájaro en mano que ciento volando.

날아가는 새 백 마리보다 손 안의 한 마리가 낫다.

3. Es un pájaro de mal agüero.

그는 불길한 징조를 가져오는 사람이다.",
생물,pato,m. 오리,"pagar el pato : 남의 죄를 뒤집어쓰다

ser patoso : 서투르다","1. Los patos nadan en el lago.

오리들이 호수에서 헤엄친다.

2. No quiero pagar el pato por tus errores.

네 실수 때문에 내가 덤탱이 쓰고 싶지 않아.

3. Soy muy patoso bailando.

나는 춤추는 게 매우 서툴러(몸치야).",
생물,pescar,v. 낚시하다; (병 등에) 걸리다,"pescar un resfriado : 감기 걸리다

pescar a alguien : (거짓말 등을) 딱 걸리다","1. Me gusta pescar en el lago.

나는 호수에서 낚시하는 것을 좋아한다.

2. He pescado un resfriado terrible.

지독한 감기에 걸렸다.

3. Te he pescado mintiendo.

네가 거짓말하는 거 딱 걸렸어.","[현재]

pesco / pescas / pesca / pescamos / pescáis / pescan


[현재분사] : pescando : [과거분사] : pescado


[과거]

pesqué / pescaste / pescó / pescamos / pescasteis / pescaron


[가정법]

pescaría / pescarías / pescaría / pescaríamos / pescaríais / pescarían


[접속법]

pesque / pesques / pesque / pesquemos / pesquéis / pesquen


[미래]

pescaré / pescarás / pescará / pescaremos / pescaréis / pescarán"
생물,pez,m. 물고기 (생물),"como pez en el agua : 물 만난 고기처럼 (편안한)

por la boca muere el pez : 입이 화근이다","1. Hay muchos peces en el río.

강에는 물고기가 많다.

2. Me siento como pez en el agua aquí.

나는 여기가 아주 편안하다.

3. Que no se te olvide que por la boca muere el pez.

말조심해야 한다는 걸 잊지 마.",
생물,pico,m. 부리; 산봉우리; 곡괭이,"hora punta (pico) : 피크 타임

cerrar el pico : 입을 다물다 (속어)","1. El pájaro abrió el pico.

새가 부리를 열었다.

2. Subimos al pico de la montaña.

우리는 산봉우리에 올랐다.

3. Trabajó con pico y pala.

그는 곡괭이와 삽으로 일했다.",
생물,plancton,m. 플랑크톤,"comer plancton : 플랑크톤을 먹다

plancton luminoso : 발광 플랑크톤","1. Las ballenas comen plancton.

고래는 플랑크톤을 먹는다.

2. El plancton flota en el agua.

플랑크톤은 물에 떠다닌다.

3. Sin plancton no hay vida marina.

플랑크톤 없이는 해양 생명도 없다.",
생물,pluma,f. 깃털; 만년필,"peso pluma : 페더급 (가벼운 체급)

escribir con pluma : 만년필로 쓰다","1. El pájaro perdió una pluma.

새가 깃털 하나를 잃어버렸다.

2. Es ligero como una pluma.

깃털처럼 가볍다.

3. Escribe sus cartas con pluma.

그는 편지를 만년필로 쓴다.",
생물,pollo,m. 닭; 치킨 (음식),"montar un pollo : 소란을 피우다

estar hecho un pollo : 젊어 보이다","1. Me gusta el pollo frito.

나는 후라이드 치킨을 좋아한다.

2. No montes un pollo por esa tontería.

그깟 일로 소란 피우지 마.

3. Pareces un pollo mojado.

너 비 맞은 생쥐 꼴이구나.",
생물,rana,f. 개구리,salir rana : 실망스럽다 / 기대에 못 미치다,"1. La rana salta al estanque.

개구리가 연못으로 뛰어든다.

2. El príncipe se convirtió en rana.

왕자가 개구리로 변했다.

3. El negocio me salió rana.

그 사업은 내 기대에 못 미쳤다(망했다).",
생물,renacuajo,m. 올챙이; (속어) 꼬맹이,"criar renacuajos : 올챙이를 키우다

eres un renacuajo : 넌 꼬맹이다","1. El renacuajo se convierte en rana.

올챙이는 개구리가 된다.

2. Hay renacuajos en el estanque.

연못에 올챙이들이 있다.

3. Mira cómo nada el renacuajo.

올챙이가 헤엄치는 걸 봐라.",
생물,serpiente,f. 뱀,"lengua de serpiente : 독설가

serpiente de verano : (여름철의) 뜬소문","1. Me dan miedo las serpientes.

나는 뱀이 무섭다.

2. La serpiente muda su piel.

뱀은 허물을 벗는다.

3. Ten cuidado, tiene lengua de serpiente.

조심해, 그는 독설가야.",
생물,tortuga,f. 거북이,"a paso de tortuga : 매우 느리게

caparazón de tortuga : 거북이 등껍질","1. La tortuga camina despacio.

거북이는 천천히 걷는다.

2. El tráfico avanza a paso de tortuga.

교통이 거북이걸음으로 가고 있다.

3. Las tortugas marinas viven muchos años.

바다거북은 오래 산다.",
생물,volar,v. 날다,"el tiempo vuela : 시간이 빠르다

volar los plomos : 뚜껑 열리다 (화나다)","1. Los pájaros vuelan al sur en invierno.

새들은 겨울에 남쪽으로 날아간다.

2. El tiempo vuela cuando te diviertes.

즐거울 때는 시간이 빨리 간다.

3. Voy a volar a Madrid mañana.

내일 마드리드로 비행기 타고 갈 거야.","[현재]

vuelo / vuelas / vuela / volamos / voláis / vuelan


[현재분사] : volando : [과거분사] : volado


[과거]

volé / volaste / voló / volamos / volasteis / volaron


[가정법]

volaría / volarías / volaría / volaríamos / volaríais / volarían


[접속법]

vuele / vueles / vuele / volemos / voléis / vuelen


[미래]

volaré / volarás / volará / volaremos / volaréis / volarán"
생물*,célula,f. 세포,célula madre : 줄기세포,"1. La célula es básica.

세포는 기본 단위다.

2. Observamos una célula.

세포를 관찰했다.

3. La célula se divide.

세포가 분열한다.",
생물*,cromosoma,m. 염색체,cromosoma humano : 인간 염색체,"1. El cromosoma contiene ADN.

염색체는 DNA를 담는다.

2. Hay 23 pares de cromosomas.

염색체는 23쌍이다.

3. El cromosoma es visible al microscopio.

염색체는 현미경으로 보인다.",
생물*,genética,f. 유전학,genética básica : 기초 유전학,"1. La genética explica la herencia.

유전학은 유전을 설명한다.

2. Estudia genética.

그는 유전학을 공부한다.

3. La genética es compleja.

유전학이 복잡하다.",
생물*,genoma,m. 유전체,genoma humano : 인간 유전체,"1. El genoma es amplio.

유전체가 광범위하다.

2. Secuenciaron el genoma.

유전체를 시퀀싱했다.

3. Estudian el genoma.

유전체를 연구한다.",
생물*,mitosis,f. 유사분열,mitosis celular : 세포 분열,"1. La mitosis es un proceso.

유사분열은 과정이다.

2. Ocurre mitosis en las células.

세포에서 유사분열이 일어난다.

3. Estudiamos la mitosis.

유사분열을 공부한다.",
생물*,meiosis,f. 감수분열,meiosis en reproducción : 생식에서의 감수분열,"1. La meiosis reduce cromosomas.

감수분열은 염색체를 줄인다.

2. La meiosis es diferente de la mitosis.

감수분열은 유사분열과 다르다.

3. Explicaron la meiosis.

감수분열을 설명했다.",
생물*,fecundación,f. 수정,fecundación in vitro : 체외 수정,"1. La fecundación ocurrió.

수정이 일어났다.

2. La fecundación es necesaria.

수정이 필요하다.

3. Estudian la fecundación.

수정을 연구한다.",
생물*,cadena alimentaria,f. 먹이사슬,cadena alimentaria marina : 해양 먹이사슬,"1. La cadena alimentaria es compleja.

먹이사슬이 복잡하다.

2. Alteraron la cadena alimentaria.

먹이사슬을 변화시켰다.

3. La cadena alimentaria incluye depredadores.

먹이사슬에 포식자가 포함된다.",
생물*,depredador,m. 포식자,depredador natural : 자연 포식자,"1. El depredador caza.

포식자가 사냥한다.

2. Hay un depredador en el ecosistema.

생태계에 포식자가 있다.

3. El depredador controla la población.

포식자가 개체 수를 조절한다.",
생물*,presa,f. 먹잇감,presa fácil : 쉬운 먹잇감,"1. La presa huyó.

먹잇감이 도망쳤다.

2. La presa es pequeña.

먹잇감이 작다.

3. El depredador atrapó a la presa.

포식자가 먹잇감을 잡았다.",
생물*,hábitat natural,m. 자연 서식지,hábitat natural protegido : 보호된 서식지,"1. El hábitat natural está protegido.

자연 서식지가 보호된다.

2. Perdieron su hábitat natural.

자연 서식지를 잃었다.

3. Cuidan el hábitat natural.

자연 서식지를 보호한다.",
