챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
법*,perito,m. 감정인,perito judicial : 법원 감정인,"1. El perito revisó las pruebas.

감정인이 증거를 검토했다.

2. Llamaron al perito.

감정인을 불렀다.

3. El perito firmó el informe.

감정인이 보고서에 서명했다.",
법*,nulidad,f. 무효,nulidad del contrato : 계약 무효,"1. Declararon la nulidad.

무효를 선언했다.

2. La nulidad es total.

무효가 전면적이다.

3. Pidieron la nulidad del acto.

행위의 무효를 요청했다.",
법*,apelar,v. 항소하다,apelar la sentencia : 판결에 항소하다,"1. Apelo la sentencia.

판결에 항소한다.

2. Apelaron al tribunal superior.

그들은 상급 법원에 항소했다.

3. Apelaremos la decisión.

우리는 결정에 항소할 것이다.","[현재]

apelo / apelas / apela / apelamos / apeláis / apelan


[현재분사] : apelando : [과거분사] : apelado


[과거]

apelé / apelaste / apeló / apelamos / apelasteis / apelaron


[가정법]

apelaría / apelarías / apelaría / apelaríamos / apelaríais / apelarían


[접속법]

apele / apeles / apele / apelemos / apeléis / apelen


[미래]

apelaré / apelarás / apelará / apelaremos / apelaréis / apelarán"
법*,legislar,v. 입법하다,legislar sobre un tema : 주제에 대해 입법하다,"1. El parlamento legisla.

의회가 입법한다.

2. Legislaron sobre seguridad.

안전에 대해 입법했다.

3. Legislaremos este año.

올해 입법할 것이다.","[현재]

legislo / legislas / legisla / legislamos / legisláis / legislan


[현재분사] : legislando : [과거분사] : legislado


[과거]

legislé / legislaste / legisló / legislamos / legislasteis / legislaron


[가정법]

legislaría / legislarías / legislaría / legislaríamos / legislaríais / legislarían


[접속법]

legisle / legisles / legisle / legislemos / legisléis / legislen


[미래]

legislaré / legislarás / legislará / legislaremos / legislaréis / legislarán"
법*,jurisdicción,f. 관할권,jurisdicción local : 지역 관할권,"1. La jurisdicción es clara.

관할권이 명확하다.

2. El caso está fuera de jurisdicción.

사건이 관할 밖이다.

3. Definen la jurisdicción.

관할권을 정의한다.",
법*,litigio,m. 소송,litigio civil : 민사 소송,"1. El litigio duró años.

소송이 수년 지속됐다.

2. El litigio fue costoso.

소송이 비쌌다.

3. Evitaron el litigio.

소송을 피했다.",
법*,contencioso,m. 분쟁; 소송,procedimiento contencioso : 분쟁 절차,"1. El contencioso es complejo.

분쟁이 복잡하다.

2. Hubo un contencioso laboral.

노동 분쟁이 있었다.

3. Resolvieron el contencioso.

분쟁을 해결했다.",
법*,mediación,f. 중재,mediación laboral : 노동 중재,"1. La mediación fue efectiva.

중재가 효과적이었다.

2. Aceptaron la mediación.

중재를 받아들였다.

3. La mediación evitó el juicio.

중재가 재판을 피하게 했다.",
법*,arbitraje,m. 중재,arbitraje comercial : 상업 중재,"1. El arbitraje es rápido.

중재가 빠르다.

2. Acudieron a arbitraje.

중재로 갔다.

3. El arbitraje resolvió el conflicto.

중재가 갈등을 해결했다.",
법*,conciliación,"f. 조정, 화해",conciliación judicial : 사법 조정,"1. Hubo conciliación.

조정이 있었다.

2. La conciliación fue voluntaria.

조정이 자발적이었다.

3. La conciliación evitó el litigio.

조정이 소송을 피하게 했다.",
법*,recurso,m. 이의 제기; 항고,recurso de apelación : 항소,"1. Presentó un recurso.

이의를 제기했다.

2. El recurso fue aceptado.

항고가 받아들여졌다.

3. El recurso se resolvió.

이의가 해결됐다.",
법*,apelación,f. 항소,presentar una apelación : 항소하다,"1. Presentó una apelación.

항소했다.

2. La apelación fue admitida.

항소가 받아들여졌다.

3. La apelación está pendiente.

항소가 대기 중이다.",
법*,derecho penal,m. 형법,derecho penal básico : 기초 형법,"1. Estudia derecho penal.

형법을 공부한다.

2. El derecho penal es estricto.

형법이 엄격하다.

3. El derecho penal protege a la sociedad.

형법이 사회를 보호한다.",
법*,derecho civil,m. 민법,derecho civil moderno : 현대 민법,"1. Estudia derecho civil.

민법을 공부한다.

2. El derecho civil regula contratos.

민법이 계약을 규정한다.

3. El derecho civil es amplio.

민법이 넓다.",
