챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
도시,mapa,m. 지도,"mapa mundi : 세계 지도

borrar del mapa :지도에서 없애버리다 (제거하다)","1. Mira el mapa para ver dónde estamos.

우리가 어디 있는지 지도를 봐라.

2. No sé doblar el mapa.

나는 지도를 접을 줄 모른다.

3. Google Maps ha sustituido a los mapas de papel.

구글 맵이 종이 지도를 대체했다.",
도시,parque,m. 공원,"parque natural : 자연 공원

parque nacional : 국립 공원","1. Vamos al parque natural.

자연 공원에 가자.

2. El parque protege a los animales.

공원은 동물을 보호한다.

3. No tires basura en el parque.

공원에 쓰레기를 버리지 마라.",
도시,paso,m. 통행; 걸음; 횡단보도,"paso de cebra : 횡단보도 (얼룩말 무늬)

ceder el paso : 양보하다","1. Cruza por el paso de cebra.

횡단보도로 건너라.

2. Prohibido el paso.

통행 금지.

3. El paso está cerrado por la nieve.

눈 때문에 통행로가 폐쇄되었다.",
도시,plano,m. (도시) 지도; 평면도,"plano del metro : 지하철 노선도

en primer plano : 전면에 / 클로즈업","1. Pide un plano de la ciudad en el hotel.

호텔에서 시내 지도를 요청해라.

2. No entiendo este plano.

나는 이 도면을 이해하지 못하겠다.

3. El plano indica los monumentos principales.

지도에는 주요 기념비들이 표시되어 있다.",
도시,plaza,f. 광장; 자리,"plaza mayor : (도시의) 중앙 광장

plaza de toros : 투우장","1. Quedamos en la Plaza Mayor.

마요르 광장에서 만나자.

2. La plaza está llena de palomas.

광장이 비둘기로 가득하다.

3. No quedan plazas libres en el autobús.

버스에 빈자리가 없다.",
도시,puente,m. 다리; 연휴,"hacer puente : 징검다리 휴일을 쉬다

tender puentes : 관계를 잇다 / 화해하다","1. Cruzamos el puente viejo.

우리는 오래된 다리를 건넜다.

2. Este fin de semana es puente.

이번 주말은 연휴다.

3. El puente conecta las dos orillas del río.

다리는 강의 양쪽 기슭을 연결한다.",
도시,rotonda,f. 회전교차로 (로터리),"hacer la rotonda : 로터리를 돌다

ceder en la rotonda : 로터리 진입 시 양보하다","1. Toma la segunda salida en la rotonda.

로터리에서 두 번째 출구로 나가라.

2. Las rotondas ayudan a fluir el tráfico.

로터리는 교통 흐름을 원활하게 돕는다.

3. Se mareó de tanto dar vueltas a la rotonda.

그는 로터리를 너무 많이 돌아서 어지러웠다.",
도시,semáforo,m. 신호등,"saltarse el semáforo : 신호를 위반하다

semáforo en rojo/verde : 빨간불/초록불","1. El semáforo está en rojo.

신호등이 빨간불이다.

2. Espera a que el semáforo cambie.

신호등이 바뀔 때까지 기다려라.

3. Giró cuando el semáforo se puso en ámbar.

그는 신호등이 황색일 때 회전했다.",
도시,señal,f. 신호; 표지판,"señal de tráfico : 교통 표지판

dar señales de vida : 생존 신고를 하다 / 연락하다","1. Respeta las señales de tráfico.

교통 신호를 준수해라.

2. No vi la señal de stop.

정지 표지판을 못 봤다.

3. La señal indica que hay curvas peligrosas.

표지판은 위험한 커브가 있음을 알린다.",
도시,torre,f. 탑; 타워,"torre de control : 관제탑

rascacielos : 마천루 (높은 탑 건물)","1. La Torre de Pisa está inclinada.

피사의 사탑은 기울어져 있다.

2. Desde la torre se ve toda la ciudad.

탑에서 도시 전체가 보인다.

3. Subir a la torre cuesta cinco euros.

탑에 올라가는 것은 5유로다.",
