챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
신체,ceja,f. 눈썹,"quemarse las cejas : 열심히 공부하다

arquear las cejas : 놀라다","1. Tienes las cejas pobladas.

너는 눈썹이 숱이 많다.

2. Se depiló las cejas ayer.

그녀는 어제 눈썹을 다듬었다.

3. Arqueó las cejas con escepticismo.

그는 의구심을 품고 눈썹을 치켜올렸다.",
신체,cerebro,m. 뇌; 두뇌,"lavado de cerebro : 세뇌

ser el cerebro : 주동자이다","1. El cerebro controla el cuerpo.

뇌는 신체를 조절한다.

2. Usa tu cerebro.

머리를 좀 써라.

3. Él fue el cerebro del robo.

그가 그 강도 사건의 주모자였다.",
신체,cintura,f. 허리,"meter en cintura : 규율을 잡다

manos en la cintura : 열중쉬어 자세","1. Mide tu cintura.

허리 둘레를 재라.

2. Me queda apretado en la cintura.

허리 부분이 꽉 낀다.

3. El profesor metió en cintura a la clase.

선생님은 반 아이들의 군기를 잡았다.",
신체,codo,m. 팔꿈치,"hablar por los codos : 수다떨다

hincar los codos : 열심히 공부하다","1. Me golpeé el codo.

팔꿈치를 찧었다.

2. Está hablando por los codos.

그는 쉴 새 없이 떠들고 있다.

3. Tienes que hincar los codos para aprobar.

합격하려면 열심히 공부해야 한다.",
신체,columna,f. 척추; 기둥; 칼럼,"columna vertebral : 척추

columna de opinión : 오피니언 칼럼","1. Me duele la columna.

척추가 아프다.

2. La columna sostiene el edificio.

기둥이 건물을 지탱한다.

3. Escribe una columna en el diario.

그는 신문에 칼럼을 쓴다.",
신체,corazón,m. 심장; 마음,"de todo corazón : 진심으로

romper el corazón : 상처주다","1. Mi corazón late fuerte.

심장이 세게 뛴다.

2. No tiene corazón.

그는 냉정한 사람이다.

3. Ojos que no ven, corazón que no siente.

눈에서 멀어지면 마음도 멀어진다.",
신체,costilla,f. 갈비뼈; (요리) 갈비,"costillas de cerdo : 돼지 갈비

costilla de Adán : (식물) 몬스테라 / 아담의 갈비뼈","1. Me duele la costilla al respirar.

숨 쉴 때 갈비뼈가 아프다.

2. Se rompió una costilla en la caída.

그는 낙상으로 갈비뼈가 부러졌다.

3. Comimos costillas a la barbacoa.

우리는 바비큐 갈비를 먹었다.",
신체,cráneo,m. 두개골; 머리뼈,"pelar el cráneo : 머리를 삭발하다

fractura de cráneo : 두개골 골절","1. El cráneo protege el cerebro.

두개골은 뇌를 보호한다.

2. Encontraron un cráneo antiguo.

그들은 고대 두개골을 발견했다.

3. Tiene una forma de cráneo peculiar.

그는 독특한 두개골 모양을 가졌다.",
신체,cuello,m. 목,"hasta el cuello : 몹시 바쁜

cuello de botella : 병목현상","1. Me duele el cuello.

목이 아프다.

2. Llevaba corbata en el cuello.

목에 넥타이를 했다.

3. Estoy hasta el cuello de trabajo.

일이 산더미처럼 쌓여있다.",
신체,cuerpo,"m. 신체, 몸","de cuerpo entero : 전신의 / 순수한

cuerpo a cuerpo : 육박전으로","1. Me duele todo el cuerpo.

온몸이 아프다.

2. El cuerpo necesita descanso.

신체는 휴식이 필요하다.

3. La policía halló el cuerpo del delito.

경찰은 범죄의 증거물을 발견했다.",
신체,dedo,m. 손가락,"chuparse los dedos : 맛있다

señalar con el dedo : 손가락질하다","1. Tengo diez dedos.

손가락이 열 개다.

2. No muevas ni un dedo.

손가락 하나 까딱하지 마.

3. La comida estaba para chuparse los dedos.

음식이 손가락을 빨 만큼 맛있었다.",
신체,diente,m. 이; 치아,"diente de leche : 유치

diente por diente : 눈에는 눈 이에는 이","1. Me lavo los dientes.

이를 닦는다.

2. Se le cayó un diente.

이가 하나 빠졌다.

3. Defendió su idea con uñas y dientes.

그는 필사적으로 아이디어를 방어했다.",
신체,espalda,f. 등,"dar la espalda : 외면하다

a espaldas de : 몰래","1. Me duele la espalda.

등이 아프다.

2. No hables a mis espaldas.

내 뒤에서 험담하지 마.

3. Me cubres las espaldas.

네가 내 뒤를 봐줘.",
신체,espinilla,f. 정강이; 여드름/뾰루지,"golpe en la espinilla : 정강이를 부딪힘

sacarse una espinilla : 여드름을 짜다","1. Me di un golpe en la espinilla.

정강이를 부딪쳤다.

2. Le salió una espinilla en la nariz.

코에 뾰루지가 났다.

3. Los futbolistas usan espinilleras para protegerse.

축구 선수들은 보호를 위해 정강이 보호대를 착용한다.",
신체,estómago,m. 위; 배,"tener estómago : 비위가 좋다

con el estómago vacío : 공복에","1. Me duele el estómago.

배가 아프다.

2. Tengo el estómago lleno.

배가 부르다.

3. Hay que tener estómago para ver eso.

그걸 보려면 비위가 좋아야 한다.",
신체,fémur,m. 대퇴골 (허벅지 뼈),"fractura de fémur : 대퇴골 골절

hueso más largo : 가장 긴 뼈","1. El fémur es el hueso más largo.

대퇴골은 가장 긴 뼈다.

2. Se rompió el fémur esquiando.

그는 스키를 타다 대퇴골이 부러졌다.

3. La recuperación del fémur es lenta.

대퇴골 회복은 느리다.",
신체,frente,f. 이마 m. 전선 (군사),"al frente de : ~의 앞에 / ~를 이끄는

hacer frente : 맞서다","1. Tienes fiebre en la frente.

이마에 열이 있다.

2. Él está al frente del equipo.

그는 팀을 이끌고 있다.

3. Hay que hacer frente a los problemas.

문제들에 맞서야 한다.",
신체,garganta,f. 목구멍; 인후,"dolor de garganta : 인후통

nudo en la garganta : 목이 메임","1. Tengo dolor de garganta.

목구멍이 아프다.

2. Aclaró su garganta antes de hablar.

말하기 전에 목을 가다듬었다.

3. Se me hizo un nudo en la garganta.

나는 슬픔으로 목이 메었다.",
신체,hígado,m. 간,"echar los hígados : (구토나 노력으로) 간이 나올 정도로 하다

tener agallas (hígados) : 배짱이 있다","1. El alcohol daña el hígado.

알코올은 간을 손상시킨다.

2. Necesita un trasplante de hígado.

그는 간 이식이 필요하다.

3. Trabajó hasta echar los hígados.

그는 녹초가 될 때까지 일했다.",
신체,hombro,m. 어깨,"encogerse de hombros : 어깨를 으쓱하다

arrimar el hombro : 협력하다","1. Tócate el hombro izquierdo.

왼쪽 어깨를 만져봐.

2. Llevaba el bolso al hombro.

가방을 어깨에 메고 있었다.

3. Miraba a todos por encima del hombro.

그는 모두를 깔보았다.",
신체,hueso,m. 뼈,"estar en los huesos : 몹시 마르다

hueso duro de roer : 난제","1. El hueso se rompió.

뼈가 부러졌다.

2. Cuidado con el hueso de la aceituna.

올리브 씨(뼈) 조심해.

3. Este problema es un hueso duro.

이 문제는 아주 어렵다.",
신체,labio,m. 입술,"morderse los labios : 참다 / 불안해하다

leer los labios : 독순하다","1. Me pinté los labios de rojo.

입술을 빨갛게 칠했다.

2. Tienes los labios secos.

입술이 건조하다.

3. Se mordió el labio para no llorar.

그는 울지 않으려고 입술을 깨물었다.",
신체,lengua,f. 혀; 언어,"morderse la lengua : 말을 참다

lengua materna : 모국어","1. Saca la lengua, por favor.

혀를 내밀어 보세요.

2. Habla tres lenguas extranjeras.

그는 3개 외국어를 한다.

3. No tiene pelos en la lengua.

그는 거침없이 직설적이다.",
신체,mano,f. 손,"echar una mano : 돕다

mano a mano : 막상막하로","1. Dame la mano.

손을 줘.

2. Esto está hecho a mano.

이것은 수제품이다.

3. Conoce el tema como la palma de su mano.

주제를 손바닥 보듯 훤히 안다.",
신체,mejilla,"f. 뺨, 볼","poner la otra mejilla : 용서하다 (성경)

beso en la mejilla : 볼키스","1. Tienes las mejillas rojas.

볼이 빨갛다.

2. Me dio un beso en la mejilla.

나에게 볼키스를 했다.

3. Las lágrimas rodaron por sus mejillas.

눈물이 뺨을 타고 흘러내렸다.",
신체,muñeca,f. 손목; 인형,"abrir la muñeca : 손목을 삐다

tener buena muñeca : 솜씨가 좋다","1. Me duele la muñeca.

손목이 아프다.

2. Lleva un reloj en la muñeca.

손목에 시계를 찼다.

3. Se necesita mucha muñeca para negociar.

협상하려면 노련한 솜씨가 필요하다.",
신체,músculo,m. 근육,"sacar músculo : 힘을 과시하다

atrofia muscular : 근육 위축","1. Quiero ganar músculo.

근육을 키우고 싶다.

2. Me duelen los músculos.

근육이 아프다.

3. El gobierno saca músculo ante la crisis.

정부는 위기 앞에서 힘을 과시한다.",
신체,nariz,f. 코,"meter la nariz : 참견하다

estar hasta las narices : 지긋지긋하다","1. Tienes la nariz fría.

코가 차갑다.

2. Me sangra la nariz.

코피가 난다.

3. No ve más allá de sus narices.

그는 시야가 좁다.",
신체,ojo,m. 눈,"echar un ojo : 살펴보다

ojo de la cara : 매우 비싼 것","1. Abre los ojos.

눈을 떠라.

2. ¡Ojo! Es peligroso.

조심해! 위험해.

3. Lo hizo en un abrir y cerrar de ojos.

눈 깜짝할 사이에 해냈다.",
신체,ombligo,m. 배꼽; 중심,"mirarse el ombligo : 자기중심적이다

ombligo del mundo : 세상의 중심","1. El bebé tiene el ombligo fuera.

아기 배꼽이 튀어나왔다 (참외배꼽이다).

2. Lleva un piercing en el ombligo.

그녀는 배꼽 피어싱을 하고 있다.

3. Cree que es el ombligo del mundo.

그는 자기가 세상의 중심인 줄 안다.",
신체,oreja,f. 귀 (바깥),"poner la oreja : 엿듣다

tirar de las orejas : 꾸짖다","1. Me duelen las orejas.

귀가 아프다.

2. El perro bajó las orejas.

개가 귀를 내렸다.

3. Le entró por una oreja y le salió por la otra.

한 귀로 듣고 한 귀로 흘렸다.",
신체,párpado,m. 눈꺼풀,caérsele los párpados : 졸음이 쏟아지다,"1. Cierra los párpados y descansa.

눈을 감고 쉬어라.

2. Me pesan los párpados de sueño.

졸려서 눈꺼풀이 무겁다.

3. Le temblaba el párpado por el estrés.

스트레스로 눈꺼풀이 떨렸다.",
신체,pecho,m. 가슴,"tomar a pecho : 심각하게 여기다

sacar pecho : 당당해하다","1. Siento dolor en el pecho.

가슴에 통증이 있다.

2. Dio el pecho al bebé.

아기에게 젖을 먹였다.

3. No te tomes la broma a pecho.

농담을 진지하게 받아들이지 마.",
신체,pelo,m. 머리카락; 털,"tomar el pelo : 놀리다

por los pelos : 간발의 차이로","1. Tienes el pelo muy largo.

너 머리가 아주 길다.

2. No tengo un pelo de tonto.

나는 바보가 아니다.

3. Se salvó por los pelos.

그는 간신히 살았다.",
신체,pestaña,f. 속눈썹,"no mover ni una pestaña : 눈 하나 깜짝 안 하다

quemarse las pestañas : 밤새워 공부하다","1. Tienes pestañas muy largas.

너는 속눈썹이 정말 길다.

2. Se le metió una pestaña en el ojo.

눈에 속눈썹이 들어갔다.

3. Estudió quemándose las pestañas para el examen.

그는 시험을 위해 밤새워 공부했다.",
신체,pie,m. 발,"de pie : 서서

al pie de la letra : 문자 그대로","1. Voy a pie.

걸어서 간다.

2. Estoy de pie todo el día.

하루 종일 서 있다.

3. Sigue las reglas al pie de la letra.

규칙을 곧이곧대로 따른다.",
신체,piel,f. 피부; 가죽,"piel de gallina : 소름

dejarse la piel : 전력을 다하다","1. Tu piel es suave.

네 피부는 부드럽다.

2. Tengo la piel seca.

피부가 건조하다.

3. Se me puso la piel de gallina.

소름이 돋았다.",
신체,pierna,f. 다리,"estirar las piernas : 산책하다

dormir a pierna suelta : 푹 자다","1. Tengo las piernas cansadas.

다리가 피곤하다.

2. Cruza las piernas.

다리를 꼬아라.

3. Salió con el rabo entre las piernas.

기죽어서 나갔다.",
신체,pulmón,m. 폐,"a pleno pulmón : 목청껏

respirar a pleno pulmón : 깊이 숨쉬다","1. Fumar daña los pulmones.

흡연은 폐를 손상시킨다.

2. El parque es el pulmón de la ciudad.

그 공원은 도시의 허파다.

3. Gritó a pleno pulmón.

그는 목청껏 소리쳤다.",
신체,pupila,f. 동공; 눈동자,"niña de sus ojos (pupila) : 눈에 넣어도 안 아픈 사람

dilatar la pupila : 동공을 확장하다","1. La pupila se dilata en la oscuridad.

동공은 어둠 속에서 확장된다.

2. El médico examinó sus pupilas.

의사는 그의 동공을 검사했다.

3. Tiene las pupilas muy pequeñas.

그는 동공이 매우 작다.",
신체,retina,f. 망막,"desprendimiento de retina : 망막 박리

quedar grabado en la retina : 눈에 선하다","1. La imagen se forma en la retina.

상은 망막에 맺힌다.

2. Operaron su retina con láser.

그들은 레이저로 그의 망막을 수술했다.

3. Esa escena se quedó en mi retina.

그 장면은 내 눈(기억)에 남았다.",
신체,riñón,m. 신장; 콩팥,"costar un riñón : (속어) 엄청나게 비싸다

trasplante de riñón : 신장 이식","1. Le duele la zona de los riñones.

그는 신장 부위가 아프다.

2. Beber agua es bueno para el riñón.

물을 마시는 것은 신장에 좋다.

3. Este coche me costó un riñón.

이 차는 엄청나게 비쌌다.",
신체,rodilla,f. 무릎,"de rodillas : 무릎 꿇고

hincar la rodilla : 굴복하다","1. Me raspé la rodilla.

무릎이 까졌다.

2. El agua llegaba a las rodillas.

물이 무릎까지 왔다.

3. Pidió perdón de rodillas.

무릎 꿇고 용서를 빌었다.",
신체,sangre,"f. 피, 혈액","a sangre fría : 냉정하게

hervir la sangre : 피가 끓다(화나다)","1. El color de la sangre es rojo.

피의 색은 빨간색이다.

2. Donar sangre es bueno.

헌혈하는 것은 좋다.

3. Lo mató a sangre fría.

그를 냉혹하게 살해했다.",
신체,talón,m. 뒤꿈치,"talón de Aquiles : 아킬레스건(약점)

pisar los talones : 바짝 추격하다","1. Me duele el talón al pisar.

디딜 때 뒤꿈치가 아프다.

2. La gramática es mi talón de Aquiles.

문법이 나의 약점이다.

3. La policía le pisa los talones.

경찰이 그를 바짝 쫓고 있다.",
신체,tendón,m. 힘줄; 건,"tendón de Aquiles : 아킬레스건 (약점)

inflamación del tendón : 건염","1. Se lesionó el tendón.

그는 힘줄을 다쳤다.

2. El tendón de Aquiles es vital.

아킬레스건은 중요하다.

3. La tendinitis es dolor en el tendón.

건염은 힘줄에 통증이 있는 것이다.",
신체,tobillo,m. 발목,"torcerse el tobillo : 발목을 삐다

hasta los tobillos : 발목까지 오는","1. Me torcí el tobillo corriendo.

뛰다가 발목을 삐었다.

2. Llevaba un abrigo hasta los tobillos.

발목까지 오는 코트를 입었다.

3. Tiene los tobillos hinchados.

발목이 부었다.",
신체,uña,f. 손톱; 발톱,"uña y carne : 막역한 사이

con uñas y dientes : 필사적으로","1. Me corto las uñas.

손톱을 깎는다.

2. Son uña y carne.

그들은 단짝이다.

3. Luchó con uñas y dientes.

필사적으로 싸웠다.",
신체,vena,f. 정맥; 혈관; 기분,"tener vena artística : 예술적 기질이 있다

estar de vena : 기분이 좋다/영감이 떠오르다","1. Las venas llevan sangre al corazón.

정맥은 심장으로 피를 나른다.

2. Se le marcan las venas del brazo.

그는 팔의 핏줄이 도드라진다.

3. Hoy no estoy de vena para bromas.

오늘 나는 농담할 기분이 아니다.",
