챕터 이름,단어(spanish),뜻(meaning),관용구(idiom),예문(example),동사활용(conjugation)
경영,devolver,v. 반품하다; 돌려주다,"devolver un producto : 제품을 반품하다

devolver el dinero : 환불하다","1. Quiero devolver estos zapatos.

이 신발을 반품하고 싶습니다.

2. Si no te gusta, lo devuelves.

마음에 안 들면 반품해.

3. ¿Me devuelven el dinero?

돈으로 환불해 주나요?","[현재]

devuelvo / devuelves / devuelve / devolvemos / devolvéis / devuelven


[현재분사] : devolviendo : [과거분사] : devuelto


[과거]

devolví / devolviste / devolvió / devolvimos / devolvisteis / devolvieron


[가정법]

devolvería / devolverías / devolvería / devolveríamos / devolveríais / devolverían


[접속법]

devuelva / devuelvas / devuelva / devolvamos / devolváis / devuelvan


[미래]

devolveré / devolverás / devolverá / devolveremos / devolveréis / devolverán"
경영,dividendo,m. 배당금,"repartir dividendos : 배당금을 분배하다

cobrar dividendos : 배당금을 받다","1. La empresa pagó dividendos ayer.

회사는 어제 배당금을 지급했다.

2. Vive de los dividendos de sus acciones.

그는 주식 배당금으로 산다.

3. Reinvertí los dividendos.

나는 배당금을 재투자했다.",
경영,factura,f. 청구서; 송장,"pedir factura : (세금용) 영수증을 요청하다

factura de la luz : 전기세 고지서","1. Necesito factura a nombre de la empresa.

회사 이름으로 된 청구서(세금 계산서)가 필요하다.

2. Paga la factura del teléfono.

전화 요금을 내라.

3. La factura detalla los impuestos.

청구서에 세금이 상세히 나와 있다.",
경영,facturación,f. 청구; 매출; (공항) 체크인,"mostrador de facturación : 체크인 카운터

error de facturación : 청구 오류","1. La facturación de equipaje empieza ahora.

수하물 위탁(체크인)이 지금 시작된다.

2. Hubo un error en la facturación.

청구에 오류가 있었다.

3. La empresa aumentó su facturación.

회사는 매출을 늘렸다.",
경영,garantía,f. 보증; 보증서,"estar en garantía : 보증 기간 내다

tener garantía : 보증이 있다","1. El móvil tiene dos años de garantía.

핸드폰은 2년 보증이다.

2. ¿Cubre la garantía esta avería?

보증으로 이 고장이 커버되나요?

3. Guarda el papel de la garantía.

보증서를 보관해라.",
경영,incidencia,f. 사건; (서비스) 장애/문제,"abrir una incidencia : 장애 신고를 하다

resolver una incidencia : 문제를 해결하다","1. He tenido una incidencia con el pedido.

주문에 문제가 생겼다.

2. Reporta la incidencia.

문제를 보고해라.

3. Estamos resolviendo la incidencia.

우리는 문제를 해결 중이다.",
경영,pasivo,m. 부채; a. 수동적인,"pasivos financieros : 금융 부채

fumador pasivo : 간접 흡연자","1. El pasivo de la empresa es alto.

회사의 부채가 높다.

2. Debemos reducir el pasivo.

우리는 부채를 줄여야 한다.

3. Activos menos pasivos igual a patrimonio neto.

자산 빼기 부채는 순자산이다.",
경영,pérdida,f. 손실; 분실,"pérdidas y ganancias : 손익

sufrir pérdidas : 손실을 입다","1. El negocio tuvo pérdidas este año.

올해 사업에 손실이 있었다.

2. Es una pérdida de tiempo y dinero.

시간과 돈 낭비다.

3. Compensar las pérdidas.

손실을 메우다.",
경영,póliza,f. 보험 증권; 보험 계약,"número de póliza : 증권 번호

póliza de seguros : 보험 증권","1. Lee bien la póliza antes de firmar.

서명하기 전에 증권을 잘 읽어라.

2. Renové la póliza del coche.

자동차 보험 계약을 갱신했다.

3. La póliza vence el mes que viene.

보험 계약이 다음 달에 만료된다.",
경영,prima,f. 보험료; 보너스; 사촌(여),"prima de riesgo : 위험 프리미엄

prima anual : 연간 보험료","1. La prima del seguro ha subido.

보험료가 올랐다.

2. Recibió una prima por ventas.

그는 판매 보너스를 받았다.

3. Pagamos la prima semestralmente.

우리는 반기마다 보험료를 낸다.",
경영,recibo,m. 영수증; 수령,"acuse de recibo : 수령 확인

recibo del banco : 은행 입출금 전표","1. Guarda el recibo de compra.

구매 영수증을 보관해라.

2. Me llegó el recibo del agua.

수도 요금 고지서가 왔다.

3. Firme aquí el recibo, por favor.

여기 수령증에 서명해 주세요.",
경영,reclamación,f. 불만 제기; 클레임,"poner una reclamación : 불만을 접수하다

atención de reclamaciones : 민원 처리","1. Puse una reclamación en la tienda.

가게에 불만 신고를 했다.

2. Contestaron a mi reclamación.

그들이 내 항의에 답했다.

3. Pide la hoja de reclamaciones.

불만 신고서를 요청해라.",
경영,reclamar,v. 항의하다; 청구하다,"reclamar un derecho : 권리를 주장하다

hoja de reclamaciones : 불만 신고서","1. Voy a reclamar al encargado.

담당자에게 항의할 것이다.

2. Reclamó que le devolvieran el dinero.

그는 돈을 돌려달라고 요구했다.

3. Tienes derecho a reclamar.

너는 항의할 권리가 있다.","[현재]

reclamo / reclamas / reclama / reclamamos / reclamáis / reclaman


[현재분사] : reclamando : [과거분사] : reclamado


[과거]

reclamé / reclamaste / reclamó / reclamamos / reclamasteis / reclamaron


[가정법]

reclamaría / reclamarías / reclamaría / reclamaríamos / reclamaríais / reclamarían


[접속법]

reclame / reclames / reclame / reclamemos / reclaméis / reclamen


[미래]

reclamaré / reclamarás / reclamará / reclamaremos / reclamaréis / reclamarán"
경영,rentabilidad,f. 수익성; 수익률,"alta rentabilidad : 고수익

sacar rentabilidad : 수익을 내다","1. Busco una inversión con rentabilidad.

수익성 있는 투자를 찾고 있다.

2. La rentabilidad de los bonos bajó.

채권 수익률이 하락했다.

3. Es un negocio de dudosa rentabilidad.

수익성이 의심스러운 사업이다.",
경영,seguro,m. 보험; a. 안전한,"seguro de vida : 생명 보험

seguro de coche : 자동차 보험","1. Contraté un seguro de viaje.

나는 여행자 보험에 가입했다.

2. El seguro cubre los daños.

보험이 손해를 보상한다.

3. Es mejor tener un seguro a todo riesgo.

종합 보험(모든 위험 보장)을 드는 게 낫다.",
경영,soporte,m. 지원; 지지대,"soporte técnico : 기술 지원

ponerse en contacto con soporte : 고객 센터에 연락하다","1. Llama al soporte técnico.

기술 지원팀에 전화해라.

2. Gracias por el soporte.

지원해 줘서 고마워.

3. El soporte no responde.

지원팀이 응답하지 않는다.",
경영,venta,f. 판매; 매매,"en venta : 판매 중

punto de venta : 판매처","1. La casa está en venta.

집이 매물로 나왔다.

2. Las ventas han bajado.

매출(판매)이 줄었다.

3. Es el jefe de ventas.

그는 영업부장이다.",
경영*,gerencia,f. 경영진; 관리,equipo de gerencia : 경영진,"1. La gerencia tomó la decisión.

경영진이 결정을 내렸다.

2. Hablé con la gerencia.

경영진과 얘기했다.

3. La gerencia busca eficiencia.

경영진이 효율을 찾는다.",
경영*,dirección,f. 경영진; 방향,dirección de la empresa : 회사 경영진,"1. La dirección aprobó el plan.

경영진이 계획을 승인했다.

2. Trabajo en la dirección.

나는 경영진 부서에서 일한다.

3. La dirección cambió.

경영진이 바뀌었다.",
경영*,directivo,m. 임원,equipo directivo : 임원진,"1. El directivo asistió a la reunión.

임원이 회의에 참석했다.

2. Hablaron con un directivo.

임원과 이야기했다.

3. El directivo tomó la decisión.

임원이 결정을 내렸다.",
경영*,mando,"m. 지휘, 관리직",mando intermedio : 중간관리직,"1. Es un mando intermedio.

그는 중간관리직이다.

2. El mando dio instrucciones.

관리직이 지시를 내렸다.

3. El mando está disponible.

관리직이 응대 가능하다.",
경영*,organigrama,m. 조직도,organigrama de la empresa : 회사 조직도,"1. El organigrama está actualizado.

조직도가 최신이다.

2. Revisamos el organigrama.

조직도를 검토했다.

3. El organigrama es claro.

조직도가 명확하다.",
경영*,plan,m. 계획,plan estratégico : 전략 계획,"1. El plan está listo.

계획이 준비됐다.

2. Seguimos el plan.

계획을 따른다.

3. El plan cambió.

계획이 바뀌었다.",
경영*,planificación,f. 기획,planificación anual : 연간 기획,"1. La planificación es detallada.

기획이 상세하다.

2. Hicimos la planificación.

기획을 했다.

3. La planificación guía el trabajo.

기획이 업무를 이끈다.",
경영*,proveedor,m. 공급업체,proveedor principal : 주요 공급업체,"1. El proveedor bajó los precios.

공급업체가 가격을 내렸다.

2. Buscamos un proveedor nuevo.

새 공급업체를 찾는다.

3. El proveedor cumple plazos.

공급업체가 기한을 지킨다.",
경영*,logística,f. 물류,logística eficiente : 효율적인 물류,"1. La logística es compleja.

물류가 복잡하다.

2. Mejoraron la logística.

물류를 개선했다.

3. La logística cuesta mucho.

물류 비용이 많이 든다.",
경영*,operativo,m. 운영 인력; 운영의,personal operativo : 운영 인력,"1. El operativo llegó temprano.

운영 인력이 일찍 왔다.

2. El equipo operativo es pequeño.

운영팀이 작다.

3. Es un plan operativo.

운영 계획이다.",
경영*,ejecutivo,m. 경영 간부,ejecutivo de ventas : 영업 임원,"1. El ejecutivo aprobó el plan.

임원이 계획을 승인했다.

2. Hablé con un ejecutivo.

임원과 이야기했다.

3. El ejecutivo viaja mucho.

임원이 자주 출장 간다.",
경영*,comercial,a. 상업의; 영업의,equipo comercial : 영업팀,"1. El área comercial creció.

영업 부서가 성장했다.

2. Trabajo en el área comercial.

영업 부서에서 일한다.

3. La estrategia comercial es clara.

영업 전략이 명확하다.",
경영*,ventas,f. 매출; 판매,aumentar las ventas : 매출을 늘리다,"1. Las ventas subieron.

매출이 올랐다.

2. Las ventas fueron buenas.

매출이 좋았다.

3. Mejoraron las ventas.

매출을 개선했다.",
경영*,marketing,m. 마케팅,campaña de marketing : 마케팅 캠페인,"1. El marketing es importante.

마케팅이 중요하다.

2. Lanzaron una campaña de marketing.

마케팅 캠페인을 출시했다.

3. Trabajo en marketing.

마케팅에서 일한다.",
경영*,innovación,f. 혁신,innovación tecnológica : 기술 혁신,"1. La innovación impulsa el negocio.

혁신이 사업을 이끈다.

2. Buscan innovación constante.

지속적인 혁신을 추구한다.

3. La innovación requiere inversión.

혁신에는 투자가 필요하다.",
경영*,procedimiento,m. 절차,procedimiento interno : 내부 절차,"1. El procedimiento es claro.

절차가 명확하다.

2. Sigue el procedimiento.

절차를 따르라.

3. El procedimiento cambió.

절차가 바뀌었다.",
경영*,planificar,v. 계획하다,planificar un proyecto : 프로젝트를 계획하다,"1. Planifico la semana.

한 주를 계획한다.

2. Planificaron el proyecto.

그들은 프로젝트를 계획했다.

3. Planificaré la reunión.

회의를 계획할 것이다.","[현재]

planifico / planificas / planifica / planificamos / planificáis / planifican


[현재분사] : planificando : [과거분사] : planificado


[과거]

planificé / planificaste / planificó / planificamos / planificasteis / planificaron


[가정법]

planificaría / planificarías / planificaría / planificaríamos / planificaríais / planificarían


[접속법]

planifice / planifices / planifice / planificemos / planificéis / planificen


[미래]

planificaré / planificarás / planificará / planificaremos / planificaréis / planificarán"
경영*,organizar,v. 조직하다; 정리하다,organizar el equipo : 팀을 조직하다,"1. Organizo el equipo.

팀을 조직한다.

2. Organizaron el evento.

그들은 행사를 조직했다.

3. Organizaremos el trabajo.

우리는 일을 정리할 것이다.","[현재]

organizo / organizas / organiza / organizamos / organizáis / organizan


[현재분사] : organizando : [과거분사] : organizado


[과거]

organizé / organizaste / organizó / organizamos / organizasteis / organizaron


[가정법]

organizaría / organizarías / organizaría / organizaríamos / organizaríais / organizarían


[접속법]

organize / organizes / organize / organizemos / organizéis / organizen


[미래]

organizaré / organizarás / organizará / organizaremos / organizaréis / organizarán"
